Rachel|1| Joey.
Rachel|1|  Oh my God.  Okay.
Rachel|1| So uh…I guess we should…make it official huh?
Joey|3| Uh… Look Rach… Hey Ross is here! Hey look! It’s my good friend Ross. Hey Ross.
Ross|6| Hey Joey.  Hey you.
Rachel|1| Hey you.
Joey|3| Hey and look he brought flowers. Thanks Ross, but I’m really more of a candy guy. 
Ross|6| You’re weird today.   Listen I uh, wanted to talk to you about something.
Rachel|1| Uh yeah, actually I kinda need to talk to you too.
Ross|6| Uh Joey, can you give us just a minute?
Joey|3| No.
Ross|6| What?
Joey|3| Oh, I’m sorry. I meant no.
Monica|2|  Hi! Hey look who’s here!
Mr. Geller|0| Where’s my granddaughter? I’ve been practicing my magic tricks.
Chandler|4| He pulled a quarter out of my ear!
Ross|6| Hey, where’s uh, where’s mom?
Mr. Geller|0| She went to pick up Aunt Liddy.
Monica|2| Oh, Aunt Liddy’s coming? That means we get five dollars each!
Mr. Geller|0| So when do I get to meet Emma and show her this? 
Chandler|4| Okay. Wow.
Ross|6| Uh Dad, Emma’s in the nursery. I’ll take you now. If you want, but  I really want to talk to you.
Rachel|1| I know, I still need to talk to you.
Joey|3| Oh hey but, before you guys do that  I need to talk to you, and Ross, I need to talk to you.
Phoebe|5|  Oh and I need to talk to you.
Monica|2| About what?
Phoebe|5| To see if know what these guys are talking about.
Monica|2| Isn’t she beautiful?
Mr. Geller|0| Look at her, my first grandchild.
Ross|6| What about Ben?
Mr. Geller|0| Well of course Ben, I meant my first granddaughter.  Wow.
Phoebe|5|  Have umm, have you thought anymore about you and Rachel?
Ross|6| Oh well yeah, actually I was going to talk to her when you guys all came in the room.
Phoebe|5| Yay! It’s so exciting! Wow, you could’ve done that with us there.
Ross|6| Yeah right.
Phoebe|5| Oh sure okay, you can touch yourself in front of us but you can’t talk to Rachel.
Ross|6| What?! When have I ever touched myself in front of you guys?
Phoebe|5| Oh please! Just before when you were asleep in the lounge! That Armenian family was watching you instead of the TV. Oh, that reminds me. That Mr. Hasmeje still has my Gameboy.
Joey|3|  Hey Chandler, can I talk to you for a second?
Chandler|4| Sure.
