Monica|2| Hey you guys?
Ross|6| What?
Monica|2| I know it’s last minute, but we decided to have a Halloween party.
Phoebe|5| Oh good! 
Monica|2| And everybody has to wear costumes.  Come on! It’ll be fun!
Ross|6| Well, I’ll-I’ll be there. I mean I have to wear a costume to all my classes that day anyway so…
Rachel|1| Please tell me you’re not gonna dress up like a dinosaur.
Ross|6|  Not two years in a row.
Joey|3| Look, I’ll come to the party but I’m not dressing up.
Monica|2| You have to!
Joey|3| No way! Look, Halloween is so stupid! Dressing up, pretending to be someone you’re not…
Chandler|4| You’re an actor!
Monica|2| So Ross, are you gonna bring Mona?
Ross|6| Yeah. Yeah, I think I will.
Joey|3| That hot girl from their wedding?
Ross|6| Yeah.
Joey|3| Well hey-hey if she needs any idea for costumes, she could be a bikini model, or a slutty nurse, or a sexy cheerleader huh—Ooh-ooh, Leatherface from The Texas Chainsaw Massacre—No-no-no! Slutty Leatherface.
Phoebe|5| Now wasn’t Joey hitting on her at the wedding too?
Ross|6| That’s right! He was hitting on her, and I got her. I guess the better man won.  Please don’t take her from me.
Phoebe|5| Ursula!  Wait! Err-err, it’s me! Phoebe!
Ursula|0| Oh, I thought there was a mirror there. Okay, bye-bye. 
Phoebe|5| Wait a second! So, what’s new with you?
Ursula|0| Umm, nothing. I mean, I’m getting married next week.
Phoebe|5| What?!
Ursula|0| Yeah! Yeah, it’s gonna be a small ceremony. Just family.  His.
Phoebe|5| Huh. Okay. Well, I’m really happy for you. 
Ursula|0| Wait! If umm, if you want to come, I guess that’d be okay.
Phoebe|5| Really?
Ursula|0| Sure! Why not? You could be my sister for the day.
Phoebe|5| Yeah. Okay. Umm, y’know, my friends are having a Halloween party tonight at my old apartment so, you could come. Maybe I could meet the guy you’re marrying.
Ursula|0| Huh. Well, I’m supposed to be working at the restaurant tonight. I’m supposed to be working right now, so who cares.
Phoebe|5| By the way, it’s a costume party.
Ursula|0| Oh! Okay, so that’s why you’re… 
Phoebe|5|  No. But thanks. 
