Ross|6| Hey! What are you guys looking at?
Joey|3| Oh, it’s a poster for that World War I movie that I’m in, check it out.
Ross|6| Yeah? Wow! It looks really violent!
Joey|3| Uh-huh! I know. I’m coming soon to a theater near you! I’m in THX! I’m unsuitable for children!
Ross|6| Now I cannot wait to see this.
Joey|3| Yeah, yeah, it’s already generating Oscar buzz.
Phoebe|5| I started that!
Joey|3| I thought I did! Oh hey guess what? The premiere is next week and you’re all invited! 
Monica|2| Are we gonna take a limo?
Joey|3| Sure! Why not?!
Monica|2| Oh I love taking limos when nobody died!
Rachel|1| Well obviously I won’t be able to come, for those of you who haven’t checked their calendars today is my due date. Well y’know, I just want to take a moment and thank you guys for how great you’ve been during this time. I really couldn’t have done it without you. And I have loved these last nine months! And even though I am so looking forward to the next part, I am really gonna miss being pregnant.
Rachel|1| That’s right, still no baby!  Come on people! Please make some room!
Ross|6| Uh sweetie, maybe you’d be more comfortable here? 
Rachel|1| You. Like you haven’t done enough.
Ross|6| Look, I-I know how miserable you are, I wish there was something I can do. I mean I wish I were a seahorse.  Because with seahorses it’s the male, they carry the babies. And then also umm, I’d be far away in the sea. 
Rachel|1| God.  I have never been so uncomfortable in my entire life!
Phoebe|5| Oh I know, I’ve been there. I remember toward the end…
Rachel|1|  Oh Phoebe, that’s a great story. Can you tell it to me when you’re getting me some iced tea?   Oh God, get out! Get out!! Get out!! Get out!!
Chandler|4| Let’s. 
Chandler|4| Hey! Did you have the baby yet?
Rachel|1| Do you want me to come over there and sit on you? ‘Cause I’ll do it.
Monica|2| What are you doing here so early?
Rachel|1|" They sent me home from work. They were like, ""Start your maternity leave now! Just rest, get ready for the baby."" Well y’know what? Screw ‘em! If they don’t want me there, I’ll just hang out with you guys."
Phoebe|5| Or you can do volunteer work.
Joey|3| Hello?
Estelle|0| Joey! It’s Estelle! Great news, I was able to get you and one guest tickets to your premiere.
Joey|3| One guest? You told me I can have six tickets!
Estelle|0| Well, I sold four of them on Ebay. You’ll be sitting next to HotGuy372.
Joey|3| Oh my God. So that’s it?! I only get to bring one guest?
Estelle|0| Yeah, what time do you wanna pick me up?  Hello?
Joey|3|  Did you hear that? I only get one extra ticket to my premiere. So some how I have to pick between you three and Ross.
Rachel|1|  What-what about me?
Joey|3| You said you didn’t want to go.
Rachel|1| I don’t. But I would still like to be acknowledged. What? Just because I’m pregnant you think I’m invisible.
Joey|3| Definitely not invisible.
Monica|2| Well, well Ross didn’t care enough to be here, so I think he’s out. You snooze you lose.
Chandler|4| He’s not snoozing, he’s teaching a class.
Monica|2| Well then somebody’s snoozing. Joey, not that this uh should affect you at all, but if you were to pick me, I was planning on wearing a sequined dress, cut down to here. 
Chandler|4| I haven’t seen this dress.
Monica|2| Star in a movie.
Phoebe|5| Joey, you pick who ever you want. Okay? You just listen to your heart. What does it tell you?  Phoebe, Phoebe.
Joey|3| Well uh…I think I want to take Chandler.
Phoebe|5|  Phoebe-Phoebe-Phoebe-Phoebe—Burrrrr! 
Chandler|4| You really want to take me?
Joey|3| Yeah! Yeah! I mean I’m sorry, I wish I can take everybody, but y’know Chandler always supported my career. He’s paid for acting classes and head shots and stuff and well this will be my way of paying you back.
Chandler|4| So you’re never actually going to pay me back?
Monica|2| Wait a minute, just because he paid for your head shots you’re gonna take him? Joey, I don’t think you’re comprehending just how slutty this dress is!
