Phoebe|5| Oh, Ross, Mon, is it okay if I bring someone to your parent’s anniversary party?
Monica|2| Yeah.
Ross|6| Sure. Yeah.
Joey|3| So, who’s the guy?
Phoebe|5| Well, his name is Parker and I met him at the drycleaners.
Chandler|4| Oooh, did he put a little starch in your bloomers?  Who said that?
Phoebe|5| Yeah, he’s really great though. He has this incredible zest for life, and he treats me like a queen, except at night when he treats me like the naughty girl I am.
Monica|2|  Oh, by the way. Would it be okay if I gave the toast to mom and dad this year?
Ross|6| Uh, yeah, you sure you want to after what happened at their 20th?
Monica|2| Yeah, I’d really like to.
Ross|6| Okay, hopefully this time mom won’t boo you.
Monica|2| Yes! Every year Ross makes the toast, and it’s always really moving, and always makes them cry. Well this year I’m going to make them cry.
Chandler|4| And you wonder why Ross is their favorite?
Monica|2|" No! Really! Any time Ross makes a toast everyone cries, and hugs him, and pats him on the back and they all come up to me and say, ""God, your brother."" Know what they’ll say this year? ""God, you"""
Joey|3| Well I can promise you, at least one person will be crying.  I’m an actor, and any actor worth himself can cry on cue. 
Monica|2| Really you can do that?
Joey|3| Are you kidding me? Watch!  Well I can’t do it with you guys watching me!
Chandler|4| What are you doing?
Monica|2| Oh I’m working on my toast for the party, or as I like to call it. Sob fest 2002. Hey check this out. 
Chandler|4| It’s a dog.
Monica|2| It’s a dead dog. That’s Chi-Chi; she died when I was in high school.
Chandler|4| It’s your parents’ anniversary and you’re going to talk about their dead pet?
Monica|2| The good stuff, huh?
Rachel|1| Hi!
Ross|6| Hey!
Joey|3| Hey!
Monica|2| You got a present for my parents. That’s so sweet.
Joey|3| Yeah, yeah, in honor of their 35th wedding anniversary, I had a star named after them. 
Ross|6| Aww that is so cool.
Joey|3| And I got them a book on Karma Sutra for the elderly.
Rachel|1| Hey, do you guys have any extra ribbon?
Chandler|4| Yeah, sure. What do you need? We got lace, satin, sateen, raffia, gingham, felt,  and I think my testacles may be in here too.
Ross|6|  Aww! Chi-Chi! Oh, I loved this dog! Y’know Monica couldn’t get braces because Chi-Chi needed knee surgery.
Monica|2| What?!
Ross|6| You were the 200-pound 11-year-old who rode her!
Phoebe|5| Hey!
All|0| Hi!
Phoebe|5| Everybody, this is Parker, Parker this is…
Parker|0| No, no, no wait! Don’t tell me. Let me guess.  Joey, Monica, Ross, Rachel and, I’m sorry Phoebe didn’t mention you.  Chandler, I’m kidding all ready you’re my favorite!
Chandler|4| Ha!
Parker|0| Why don’t all of you tell me a little about your self?
Ross|6| Ah, actually, I’m sorry we-we probably should get going.
Parker|0|  Classic Ross. Rachel, Rachel, oh how you glow. May I? 
Rachel|1| I, uh, think you already are.
Parker|0| Rachel, you have life growing inside you. Is there anything in this world more miraculous than—Oh a picture of a dog! Whose is this?
Monica|2| That’s my old dog. He passed away years ago.
Parker|0| Oh well, at least you were lucky to have him. Bow-wow old friend, bow-wow. So where’s the party?
Monica|2| It’s out on the island. It’s in Massapequa. 
Parker|0| Maaaassapequa, sounds like a magical place. Tell me about Massapequa, is it steep in Native American history? {Transcriber’s Note: Interestingly Alec Baldwin was born in Massapequa.}
Ross|6| Well, there is an Arby’s in the shape of a tee-pee.
Monica|2| Okay, I got my note cards.  Do you got the presents? 
Chandler|4| Yeah.
Monica|2| And I’ve got the car keys.
Parker|0| We’re driving!?
Monica|2| Yeah.
Parker|0| Aces!
Ross|6| So uh, he seems like a nice guy.
Rachel|1| Yeah, yeah I like him a lot.
Ross|6| Ya wanna hang back and take our own cab?
Rachel|1| Yeah, otherwise I’m not going.
Mr.|0| Hi
Mrs. Geller|0| Hi
Ross|6| Hi!  Hey mom.
Rachel|1| This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom? 
Mrs. Geller|0| Jack?
Mr. Geller|0| Why would you serve food on such a sharp stick? 
Ross|6| That’s a good question, dad. That’s a good question…
Rachel|1| Hmmm….
Woman|0|  Congratulations you two!
Rachel|1| Thank you…we’re so excited
