Chandler|4|  I just walked in the bathroom and saw Kathy naked
Chandler|4| It was like torture
Chandler|4|
Ross|6| Y'know if we ever go to war and you’re captured, you’re in for a big surprise
Ross|6|
Chandler|4| It just keeps getting worse and worse
Chandler|4| Y'know
Chandler|4| I mean it’s bad enough that I’m in love with my roommates girlfriend—which by the way, I think she knows
Chandler|4| Because every time we’re in the room together there’s this weird like energy between us
Chandler|4| And call me crazy, but I think she likes me too
Chandler|4| And now I have seen her naked
Chandler|4| I mean at least when I’ve seen her with clothes on, I could imagine her body was like covered in boles or something
Chandler|4| But there are no boles, she’s smooth
Chandler|4| Smooth
Chandler|4| 
Phoebe|5| Wow
Phoebe|5| Could everyone totally see up his robe
Phoebe|5|
All|0| Yeah
All|0| Oh my God
All|0|
Casey|0| Here you go
Casey|0|
Joey|3| Great
Joey|3| All right, so I’ll call you later
Joey|3|
Casey|0| Great
Casey|0| 
Chandler|4|  Hey-Hey-Hey
Chandler|4| Who was that
Chandler|4|
Joey|3| That would be Casey
Joey|3| We’re going out tonight
Joey|3|
Chandler|4| Goin’ out, huh
Chandler|4| Wow
Chandler|4| Wow
Chandler|4|  So things didn’t work out with Kathy, huh
Chandler|4| Bummer
Chandler|4|
Joey|3| No, things are fine with Kathy
Joey|3| I’m having a late dinner with her tonight, right after my early dinner with Casey
Joey|3|
Chandler|4|  What
Chandler|4|
Joey|3| Yeah-yeah
Joey|3| And the craziest thing is that I just ate a whole pizza by myself
Joey|3| 
Chandler|4| Wait
Chandler|4| You’re going out with Kathy
Chandler|4|
Joey|3| Yeah
Joey|3| Why are you getting so upset
Joey|3|
Chandler|4| Well, I’m upset—for you
Chandler|4| I mean, having sex with an endless line of beautiful women must be very unfulfilling for you
Chandler|4| 
Joey|3| What is the big deal
Joey|3| It’s not like we’re exclusive
Joey|3|
Chandler|4| Look, Joey, Kathy is clearly not fulfilling your emotional needs
Chandler|4| But Casey, I mean granted I only saw the back of her head, but I got this sense that she’s-she’s smart, and funny, and gets you
Chandler|4|
Joey|3| You got all that from the back of her head
Joey|3|
Chandler|4| All right look, I think it’s time for you to settle down
Chandler|4| Y'know
Chandler|4| Make a choice, pick a lane
Chandler|4|
Joey|3| Who’s Elaine
Joey|3|
Phoebe|5|"  ""Little, tiny Tarzan, swinging on a nose hair"
Phoebe|5|" Swinging with the greatest of ease…"" Darn it"
Phoebe|5| Now, I don’t know who to get to the next verse
Phoebe|5|
Ross|6|" Oh, you could just go uh, ""greatest of ease…  BAH-bah-bha-bhannn"
Ross|6|""" Then go right into it"
Ross|6|
Phoebe|5| Yeah, ooh, I like that
Phoebe|5| Yeah
Phoebe|5| Wait
Phoebe|5| How do you know about ‘bah-bah-bha-bhan
Phoebe|5|’
Ross|6| Well umm, y’know, I used to play
Ross|6|
Phoebe|5| Oh yeah, that’s right, the keyboards, huh
Phoebe|5|
Ross|6| Yeah, just a little in high school, but then I really got into it in college
Ross|6| I mean that’s-that’s when I really found my sound
Ross|6|
Monica|2| Oh God
Monica|2| Orange juice just came out of my nose, but it was totally worth it
Monica|2| Oh my God, I completely forgot about your sound
Monica|2|
Ross|6| Yeah
Ross|6|
Monica|2| He used to lock himself in the basement for hours
Monica|2|" No one was every allowed to hear, ""The Sound"
Monica|2|""""
Phoebe|5|" I wanna hear ""The Sound"
Phoebe|5|""""
Ross|6| Really
Ross|6| No
Ross|6| I mean, nah, I haven’t played in so long, and-and, well it’s-it’s really personal stuff, y’know
Ross|6|
Phoebe|5| Come on, play that funky music white boy
Phoebe|5|
Monica|2| Yeah
Monica|2|
Ross|6| No, you guys, I mean my keyboards are all the way up in—No, yeah, okay
Ross|6| 
Ross|6| Okay, guys
Ross|6|
Chandler|4| All right
Chandler|4| Bring it on, you…
Ross|6| Here we go
Ross|6|  Y’know, I’ve-I’ve never played my stuff for anyone before, so it’s important that-that you understand it’s about communicating very private emotions
Ross|6|  Y’know, umm, you should-you should think of umm, my work as wordless sound poems
Ross|6| That’s what I’m…
Chandler|4|  Oh my God
Chandler|4| Play
Chandler|4|
Monica|2|  Boy, that was-that was, umm… terrific
Monica|2|
Chandler|4| Really, bitchin’
Chandler|4|
Phoebe|5| Wow, it was so—wow
Phoebe|5|
Ross|6| Really
Ross|6|
Ross|6| I mean, really
Ross|6|
Ross|6|
Ross|6|
Rachel|1| Yeah, I mean, you should play in public
Rachel|1|
Ross|6| Wow
Ross|6| Thanks, you guys
Ross|6| That’s uh—ohhh, I wanna, I wanna play you another piece
Ross|6| Umm
Ross|6| Uh-oh
Ross|6| I left my uh, helicopter sounds on another disk
Ross|6| I’ll be right back
Ross|6| Okay
Ross|6|  This is so nice, I’m—I am so… 
Monica|2| Oh God bless my dad sound proofing the basement
Monica|2|
Rachel|1| Oh, I can’t believe I ever let him touch me with those fingers
Rachel|1|
Phoebe|5| What are you guys talking about, I loved it
Phoebe|5| It was soo moving
Phoebe|5| Oh, plus it’s just, it’s so different from the stuff you usually hear
Phoebe|5|
Chandler|4| You mean like, music
Chandler|4|
Chandler|4| Yeah, I know what you’re thinkin’
Chandler|4| Yes, yes, your breasts are just as firm and juicy
Chandler|4|
Chandler|4| Come in
Chandler|4|
Kathy|0|  Hey
Kathy|0|  Oh God, is that Baywatch
Kathy|0|
Chandler|4| Uh yes, but uh, I just watch it for the articles
Chandler|4|
Kathy|0| So is Joey around
Kathy|0|
Chandler|4| No-no, he’s not back yet, but he’ll be here any minute
Chandler|4| So uh, come on in
Chandler|4| Have a seat
Chandler|4| Bow or stern
Chandler|4|
Kathy|0| I uh, don’t really have a preference
Kathy|0| You
Kathy|0|
Chandler|4| I like it in the stern
Chandler|4|  …of the boat
Chandler|4|   Hello
Chandler|4|
Joey|3|  Hey, it’s me
Joey|3| Listen Casey and I were on our way back and had a little car trouble
Joey|3|
Chandler|4| What happened
Chandler|4|
Joey|3| We broke down on the Parkway, so I have to walk back and get some transmission fluid
Joey|3| And hey, listen could you please tell Kathy that I’ll be there as soon as I can
Joey|3|
Chandler|4| Why can’t you tell her
Chandler|4|
Joey|3| ‘Cause I only have one quarter, and I think my time is about to—
Chandler|4| Joey
Chandler|4| Joey
Chandler|4|
Chandler|4|
Joey|3| Yeah
Joey|3|
Chandler|4| I thought your time ran out
Chandler|4|
Joey|3| Me too, but I guess I do have a couple of more—
Chandler|4|  Uhh, that was Joey
Chandler|4| He’s running a little late, he says he’s sorry
Chandler|4|
Kathy|0| Oh
Kathy|0|
Chandler|4| So I guess it’s just uh, you and me then
Chandler|4|
Kathy|0| Oh, okay
Kathy|0|
Chandler|4| Yeah, I think it is
Chandler|4|
Kathy|0| So what did you do today
Kathy|0|
Chandler|4| Oh, I had an appointment to get my haircut…
Kathy|0|  Oh, it looks great
Kathy|0|
Chandler|4| …and then it got canceled
Chandler|4|
Kathy|0| Well, I could cut it
Kathy|0|
Chandler|4| Really
Chandler|4|
Chandler|4| You do that
Chandler|4|
Kathy|0| Yeah, I do
Kathy|0| Of course, I learned at my aunt’s dog grooming shop, but hey, what do you say
Kathy|0|
Chandler|4| Dog grooming huh
Chandler|4| Okay, just don’t make my tail too poofy
Chandler|4|
Kathy|0| You have really great hair
Kathy|0|
Chandler|4| Well, thanks
Chandler|4| I grow it myself
Chandler|4|  Y’know who also has great hair is Joey
Chandler|4|
Kathy|0| Yes
Kathy|0| Yeah
Kathy|0| Joey has great hair
Kathy|0| Umm, I’m basically done here
Kathy|0| Just let me get this off your neck
Kathy|0|
Chandler|4| What-what ‘cha doin’
Chandler|4|
Kathy|0| Checking to see if it’s even
Kathy|0|
Chandler|4| ‘Kay
Chandler|4|
Kathy|0| Looks good
Kathy|0|
Chandler|4|  Oh the phone
Chandler|4| The phone’s making sounds
Chandler|4|  Hello
Chandler|4|
Joey|3|  Hey dude, it’s me
Joey|3|
Chandler|4| Hey it’s Joey
Chandler|4|
Joey|3| Listen uh, I’m really sorry, it looks like I’m gonna be stuck here for a while
Joey|3| I got the transmission fluid, but when I went to put it in the car, the transmission wasn’t there
Joey|3|
Chandler|4| What
Chandler|4|
Joey|3| Yeah, it must’ve fallen out a few blocks back
Joey|3| I just figured we hit a dog
Joey|3|
Chandler|4| Okay
Chandler|4|
Joey|3| Listen uh, could you put Kathy on, I wanna apologize
Joey|3|
Chandler|4| Oh yeah man
Chandler|4|  Joey
Chandler|4| 
Kathy|0|  Hey
Kathy|0|  Oh no it’s fine, don’t worry about it
Kathy|0|  Yeah-no, stop apologizing, it’s okay
Kathy|0|  Yeah
Kathy|0| I’ll talk to you tomorrow
Kathy|0|   I should uh, probably go
Kathy|0|
Chandler|4| Yeah
Chandler|4| Yes
Chandler|4| Yeah
Chandler|4| 
Kathy|0| I forgot my purse
Kathy|0|
Chandler|4| Oh
Chandler|4| 
Kathy|0| No, I really did forget my purse
Kathy|0|
Chandler|4| No-no-no-no, this is bad
Chandler|4| It’s bad
Chandler|4| This is bad
Chandler|4|
Kathy|0| Horrible
Kathy|0|
Chandler|4| Wait the uh, the kiss or the situation
Chandler|4|
Kathy|0| No-no-no, the kiss was good
Kathy|0|
Chandler|4| Okay
Chandler|4|
Kathy|0| No, but that’s bad
Kathy|0|
Chandler|4| Ooh
Chandler|4| Yes
Chandler|4| Okay
Chandler|4| Here’s what we do, we-we forget it happened
Chandler|4|
Kathy|0| What
