Phoebe|  That’s like the tenth time I’ve peed since I’ve been here!
Monica| That’s also like the tenth time you told us.
Phoebe| Yeah, oh I’m sorry, it must be really hard to hear! I tell ya, it’s a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! I’m so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, ‘cause—Oh! I’m pregnant!
Ross| Pheebs, did…you want a cookie?
Phoebe|  Thank you so much.
Rachel| So uh, Pheebs, honey, how are those mood swings coming?
Phoebe| I haven’t really had any yet.
Ross| Hey guys!
Chandler| Hey.
Joey| Hey!
Ross| All right, here’s the ring.  
Chandler|  Yes! Yes! A thousand times, yes!
Ross| So uh, any ideas for the bachelor party yet?
Joey| Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, don’t you have to decide who your best man is gonna be?
Chandler| Oh, it’s awkward. It’s awkward. It’s awkward.
Ross| I sort’ve already asked Chandler.
Joey| What?! He got to do it at your first wedding!
Ross| Joey, I figured you’d understand. I mean, I-I’ve known him a lot longer.
Joey| Come on Ross! Look, I-I don’t have any brothers; I’ll never get to be a best man!
Chandler| You can be the best man when I get married.
Joey|  I’ll never get to be a best man!
Ross|  Wait-wait, so, you get to be my best man twice and I never get to be yours at all?
Chandler| Oh no-no-no, you—yeah, of course you get to be my best man.
Joey|  What about me?! You-you just said I could!
Chandler| I’m not even getting married! Okay, this is a question for science fiction writers!
Joey| I can’t believe you’re not picking me.
Ross| Hey, how can it not be me?!HeyHey!
Chandler| I’m not even… I’m not even…
Ross| Fine, y’know what, that’s it. From now on, Joey, I want you to be my best man.
Joey| Yes!  Shame about you man.
Phoebe|  Stop it!
Monica| What?
Phoebe| One of the babies is kicking.
Monica| I thought that was a good thing.
Phoebe| It’s not kicking me, it’s kicking one of the other babies. Oh ! Don’t make me come in there!
Joey|  Hey!
Monica| Hey!
Joey| Do you guys have like a big bowl I can borrow?
Monica| Yeah, there’s one right under the cabinet. 
Joey|  Thanks.
Monica| Why do you need it?
Joey| Oh, we’re having a big party tomorrow night. Later! 
Rachel| Whoa! Hey-hey, you planning on inviting us?
Joey| Nooo, later. 
Phoebe| Hey!! Get your ass back here, Tribbiani!! 
Rachel| Hormones!
Monica| What Phoebe meant to say was umm, how come you’re having a party and we’re not invited?
Joey| Oh, it’s Ross’s bachelor party.
Monica| Sooo?
Joey| Are you bachelors?
Monica| Nooo!
Joey| Are you strippers?
Rachel| Nooo!
Joey| Then you’re not invited. 
Rachel| All right fine! You’re not invited to the party we’re gonna have either.
Joey| Oh-whoa, what party?
Rachel| Well umm…
Monica| The baby shower for Phoebe!
Joey| Baby shower. Wow! That sounds sooo like something I don’t want to do! Later! 
Phoebe| I can’t believe I’m gonna have a party! This is so great!  A party!  Yay!!  I don’t know why.
Joey| This is what I’ve got going for the party so far, liquor wise. Get a lot of liquor.
Ross| Great. Great.
Joey| Okay, now uh, in terms of the invite list, I’ve got you, me, and Chandler and I’m gonna invite Gunther ‘cause, well, we’ve been talking about this pretty loud.
Gunther| I’ll be there.
Joey| All right—oh! Listen, I know this is your party, but I’d really like to the number of museum geeks that are gonna be there.
Ross| Yeah. Tell ya what, let’s not invite any of the anthropologists, only the dinosaur dudes!
Joey| Okay! We’ll need a six-pack of Zima.
Chandler|  Hey guys, what are you doing?
Ross| Oh, just planning my bachelor party with my best man.
Chandler| Yeah, well, good luck trying to top the last one.
Ross| Yeah, see, I don’t think it’s gonna that difficult considering this one won’t be taking place in the basement of a Pizza Hut.
Chandler| Oh, I’m Ross. I’m Ross. I’m too good for the Hut; I’m too good for the Hut.
Ross| Look, I gotta go pick up Ben. Everything so far sounds great Joey, just remember to keep it on the mellow side, okay? Just a couple of guys hanging out playing poker, no-no strippers or anything okay?
Joey| You got it.
Ross| Okay, see ya later.
Chandler| See ya.  Have fun planning your mellow bachelor party.
Joey| Well, there’s gonna be strippers there. He didn’t say anything about no strippers.
Chandler|" He just said, ""No strippers."""
Joey| Oh, I chose not to hear that.
Monica| Look what I got! Look what I got! Look what I got!  Can you believe they make these for little people?
Rachel| Little village people.
Monica| Okay, look at this one. This is my favourite. 
Rachel| Oh, that is so sweet!
Monica| I know! Phoebe is gonna love dressing them in these!
Rachel| Huh. Except, Phoebe’s not gonna be the one that gets to dress them.
Monica| Because she’s not gonna get to keep the babies.
