Chandler| Okay, she is the star of the play. And she is my girlfriend! I get to have sex with the star of the play!
Ross| People can hear you.
Chandler| I know!!
Chandler| Wow! She looks great. Doesn’t she?
Ross| Yeah.
Kathy's Co-Star| Hi!
Kathy| Hi!
Ross| That is one good looking man!
Chandler| Is it just me, or can you actually see his abs through his overcoat?!
Kathy's Co-Star| Sooo, you’ve been doing this long?
Kathy| No, you’re my first. Put the money on the table.
Kathy's Co-Star| Oh, yeah! Ooh, that’s nice. 
Ross| Dude!
Kathy's Co-Star| Is that an expensive blouse?
Kathy| If you want it to be. 
Ross| Here’s your girlfriend’s button. 
Phoebe| Oh, hey, Mon, do you still have your like old blouses and dresses from high school?
Monica| Yeah, I think I have some around here somewhere. Why? 
Phoebe| Well, it’s just that maternity clothes are so expensive.
Monica| Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just……throw your purses at it.
Rachel| Bloomingdale’s eliminated my department. 
Monica| Oh my God, are you out of a job?
Rachel| No, but they stuck me in personal shopping. Which is just a huge step down!
Phoebe| Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?
Rachel| Uh-huh.
Phoebe| That sounds great!
Joey|  Hey! 
Monica| Umm, excuse me, we switched apartments. You can’t eat are food anymore, that-that gravy train had ended.
Joey|  There’s gravy?
Monica| If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that’s your department now. 
Monica| What are you doing?
Joey| I think I left a donut up here.
Ross| Hey!
Phoebe| Hey!
Joey| Hey!
Phoebe| Ooh! How was Kathy’s play?
Ross| Well, Kathy gets half-naked and simulates sex with a real good lookin’ guy.
Chandler| Yeah, it’s like someone literally wrote down my worst nightmare and then charged me $32 to see it!
Phoebe| That’s a good idea for a business!
Chandler|" I’m totally screwed. Okay, they are gonna be hot and heavy on stage every night, and then they’re gonna go to their cast parties and he’s gonna try to undermine me. Y'know it’ll be like, ""So where’s your boyfriend, what’s-his-name, Chester?"" And she’ll go, ""No-no-no, it’s Chandler."" And he’ll go, ""Whatever. Ha-ha-ha-ha!"""
Joey|  That-that is a good trick.
Chandler| All right, look, look, what am I gonna do?
Joey| Chandler, look they’re actors. They’re there to do a job, just ‘cause they work together, doesn’t mean they’re gonna get together. I mean just ‘cause it happened with Susan Sarandon and Tim Robbins, it doesn’t mean it’s gonna happen with them.
Ross| Oh-oh, Alec Baldwin and Kim Basinger.
Joey| Tom Cruise and Nicole Kidman. 
Ross| Yeah.
Phoebe| Hey, Mel Gibson and Clint Eastwood.
Ross| They’re not a couple!
Phoebe| Oh-okay, I get the game now.
Joey| Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?
Ross| Oh yeah!
Joey| Well okay, so then you’re fine. The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone. Okay? So as long as it’s hot onstage you got nothing to worry about. It’s when the heat goes away, that’s when you’re in trouble.
Chandler| Really?
Joey| Look, you guys have been to every play I’ve ever been in, have I ever had chemistry on stage?
Ross| No.
Joey| Noooo!!
Chandler| So uh, man, are you gonna go to the play with me tonight?
Ross| Y’know what, I don’t know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.
Chandler| Yeah, I know but…
Ross| Oh no-no-no, I’m there.
Monica|  Hey!
Joey| Hey Mon! Want some pancakes?
Monica| You made pancakes?
Joey| Yep! Grab a plate.
Monica| Okay. 
Joey| No-no, stay right there.  Gettin’ closer.
Chandler| Okay, okay, but don’t worry, because we also have cereals, muffins, waffles, and, jams, jellies, and marmalades. Which I’m fairly certain are the same thing.
Joey| Listen also we’re uh, we’re watching the game here Saturday night, if people want to come over.
Ross| Oh yeah!
Monica| Oh, I was thinking about having people over for the game.
Joey| Oh yeah, who’s playing?
Monica| The players.
Ross| Somebody seems to be missing being the hostess.
Monica|  Please, it’s a relief is what it is, is what it is.
Joey| All right Pheebs, stick out your plate!
Phoebe| Oh. 
Rachel|  Monica, I’m quitting! I just helped an 81 year old woman put on a thong and she didn’t even buy it!  I’m telling you I’m quitting! That’s it! I’m talking to my boss right now!  Yes I am!  Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Okay bye, call me when you get this message.  Oh! Mr. Waltham, I ah really need to talk to you.
Mr. Waltham| In a moment, please, I’m in the middle of a task. And you have a customer. 
Rachel| Hi!
Joshua| Hi, I’m Joshua.
Rachel| Hi, I’m Rachel Green. What can I do for you Joshua?
Joshua| Well, I need a whole new wardrobe. My wife, well my ex-wife…
Rachel| Oh, I’m so sorry.
Joshua| Anyway, she burned all of my clothes. I got away with two things. This suit and what turned out to be a skirt.
Rachel| Well, at least that’s a great suit.
Joshua| Yeah, but it wasn’t much fun dropping it off at the dry cleaners in the skirt.  So I need everything down to underwear, so if you’re willing, I’m all yours.
Rachel| Okay.
Mr. Waltham| Rachel, you needed to speak to me?
Rachel| No-no, that wasn’t me!  Well, we should get started. Let me show you my underwear.  The selection of underwear we carry.
Rachel| Oh-oh, sorry, it’s this way, it’s this way. 
Joshua| It’s this way? Sorry. 
Chandler| I’m right! Right? There was like no chemistry between them. Before they had heat, and now there’s no heat! Now you know what this means, Joey told us what this means!
Ross| All right, let’s not jump to any conclusions. All right? There was some sexual chemistry between them.
Chandler| Come on, it was like cousins having sex up there!
Ross| Here she comes. Don’t say a word, okay? Just be cool, don’t be…y'know you.
Kathy| Hey you guys!
Ross| Hey!
Kathy| Hi!  Thank you so much for coming again. Did you like it tonight?
Ross| Oh, absolutely! 
Kathy| Wasn’t Nick funny when he couldn’t get his match lit?
Kathy| It’s a good play, isn’t it?
Chandler| Oh, I loved the play. You were great, and Nick ditto. Clearly you’re having sex with him.
Ross| Okay, I… 
Kathy| Clearly, I’m having sex with him?
Chandler| Oh come on, it was so obvious! There was no chemistry between you two!
Kathy| Okay, so let me just get this straight. You’re accusing me of cheating on you, and insulting my performance?
Chandler| Y’know, I-I could see how this could happen, y'know you’re up there every night, you’re naked, touching, kissing.
Kathy| Acting! Chandler, this is my job! I’m-I’m playing a part in a play! How can you not trust me?!
Chandler| Well, you can understand, given how we started.
