char|line
ross|hello
ross|oh right girl phone number
ross|yeah yeah phone number really hot girl gave
ross|big deal mean home phone number
ross|whoa
ross|whoa whoop almost lost baby
ross|yeah lovely amanda give number go drop
phoebe|thank
other|rachel
rachel|yeah
other|birthday
rachel|may fifth
other|oh making list people birthday
ross|oh mine december
other|yeah whatever
chandler|ohh pretty
chandler|pretty ahh pretty girl pretty pretty
monica|go ask
monica|oh worst thing could happen
chandler|could die
ross|yeah tough single
ross|glad found amanda
rachel|ross guy went
rachel|took kid chucky cheese even kiss
chandler|tell people secret
chandler|make like
phoebe|oh
chandler|hey
monica|phoebe
monica|sick play
monica|go home get bed stay
phoebe|unemployed music really
phoebe|well music making shoe
phoebe|pretty huh
chandler|right gon na
chandler|gon na get shot
chandler|advice
monica|much
chandler|wish luck
ross|good luck
chandler|wish
chandler|hi
chandler|hi sitting uhh chandler
chandler|name chandler
chandler|say
other|hi kathy
chandler|uh kathy k c
other|k
chandler|oh oh hey
other|wow
other|really good
chandler|hey come give break limb
other|sorry right apologize tell waiting date
other|oh
joey|hey
chandler|hey
chandler|hey hey hey hey
joey|hey see guy already met huh
chandler|yes yes trying figure way uh demonstrate could get exceptionally large foot even bigger mouth
joey|tell ya
joey|always showin
phoebe|start wan na say umm cold sneeze middle song purpose
phoebe|oh except last verse pepper people
phoebe|smelly cat smelly cat
phoebe|feeding
phoebe|chick sound good
phoebe|smelly cat smelly hey gunther good little boy bring whiskey
chandler|hi
other|hi
chandler|jeez 2 30 morning expect fight remote
other|sorry ernie cofax thing minute wanted watch
chandler|oh god
chandler|got
other|kidding
other|oh love
chandler|hey listen sorry afternoon yknow would known guy
chandler|never would
other|oh please
chandler|ah joey tell two met acting class
other|yeah teamed u partner
other|joey picked three scene u u making
chandler|good thing actually ah used rehearse
other|oh oh oh oh
other|wonder broom amazing
chandler|hey
other|oh god
chandler|oh
chandler|go little fella
other|duck
chandler|well duck swim
other|oh jeez
phoebe|sticky shoe sticky sticky shoe stick ba
phoebe|thanks light honey
monica|cold make sound great
phoebe|fun god love sexy
joey|oh kath get going
joey|going hamster
other|like
other|work medical researcher
rachel|well fun
other|okay
phoebe|well think great medical community finally trying help sick hamster
monica|yknow like kathy
chandler|oh yeah cool pretty
rachel|yeah
chandler|smart funny yknow
chandler|last night talking said funniest thing
rachel|love
phoebe|yes
phoebe|chandler love kathy
ross|come pheebs lay
chandler|thank ross
ross|yeah little sensitive right cause love
chandler|right
chandler|right
monica|ooh umm oh kathy
monica|kathy love
monica|oh
phoebe|need write depressing stuff go along new floozy voice nothing sad ever really happened
monica|oh umm mom dying live street 14
phoebe|uh huh
phoebe|oh yeah could write time hair woo hoo thing
ross|hey
monica|hey
phoebe|hey
ross|going amandas tonight
monica|rachel
ross|oh
monica|going
ross|great actually
ross|thinking tonight maybe night
ross|yeah mean ah kid gon na play together asleep thinking amanda break open bottle wine little playing
rachel|hi guy
rachel|josh
rachel|josh friend ross
monica|hi josh
phoebe|hi
other|dude
monica|play college
monica|sweatshirt wearing
other|oh still
other|next year hope make varsity though
rachel|ross ah play soccer high school
rachel|oh wait right
rachel|organized game schedule commodore 64
other|well getting late got get game gon na
other|head
rachel|okay
rachel|miss
other|dope
phoebe|wow cute one
rachel|know great
rachel|nice finally fun relationship yknow
rachel|nothing boring ah bet never set foot museum
ross|well maybe get go soon like class trip something
rachel|yknow else really great oh word adult dinosaur toy bedroom
ross|oh
ross|monica know
monica|dumb thing ross made cause trying fool parent
monica|way giving finger without actually give
monica|remember cried night made cause first time realized actually cooler older brother
ross|well gon na go get ready date tonight ah head
phoebe|yeah go cause playing one hour
phoebe|hey guy come hear ooh hear
phoebe|ooh sticky shoe eww
phoebe|eww
phoebe|lost sexy phlegm
other|hi
ross|hi
other|hi ben
ross|wow
ross|look great
other|thanks
ross|okay
ross|hey tommy
other|glad could come tonight
ross|oh pleasure
other|okay well cell phone number right counter please help anything fridge
other|appreciate soo much trying go guy like month
other|oh mean square really appreciate wait drink wine kid asleep
other|oh uh thanks hope sometime
ross|want make long distance call
chandler|kathy
chandler|kathy
chandler|hi
