char|line
monica|okay reason asked guy brunch today thinking maid honor
rachel|oh god
rachel|really hope it ’ s
phoebe|hope it ’ s
monica|first um love much you ’ re important
rachel|okay bla bla bla bla
monica|well umm thinking maybe could come system trade maid honor
monica|like hypothetically phoebe mine
phoebe|yes
phoebe|oh
rachel|hypothetically
phoebe|still
monica|phoebe maid honor
rachel|uh hmm
monica|rachel would phoebe ’ s would rachel ’ s way get one would get upset
rachel|yeah that ’ s actually pretty good idea
phoebe|yeah i ’ ll
phoebe|get
monica|well that ’ s best part
monica|umm guy get decide
phoebe|wh best part
monica|don ’ t
rachel|well course help decide
rachel|anything help
rachel|would like make toast future mr
rachel|chandler bing best friend truly one nicest people
monica|i ’ m really deciding
rachel|fine
other|excuse couldn ’ t help overhearing you ’ re marrying chandler bing
monica|yeah that ’ s right
other|huh good luck
phoebe|aww good luck
phoebe|nice lady
chandler|die hard still great
joey|yep
joey|hey say make double feature
chandler|what ’ d rent
joey|die hard 2
chandler|joey die hard 1
joey|oh well watch second time die hard 2
ross|joey saw
ross|it ’ ll cool see
ross|yeah
other|die hard
ross|dude didn ’ t say die hard
ross|everything okay
chandler|yeah got uh got plan
ross|well john mcclane plan
chandler|see thing want get joey get worked start calling everybody bitch
joey|talking
joey|bitch
phoebe|hey rachel
rachel|yeah
phoebe|umm get married maid honor
rachel|really
phoebe|uh hmm
rachel|oh god phoebe
rachel|mean i ’ m wait minute
rachel|i ’ m maid honor mean monica ’ s
phoebe|oh
phoebe|well that ’ s want
rachel|ohh
rachel|way phoebe
rachel|want monica ’ s
phoebe|even matter
rachel|matter much
phoebe|one
phoebe|it ’ s two best friend
phoebe|know you ’ re gon na marry
rachel|marry ross joey
phoebe|wouldn ’ t
phoebe|okay look rachel know really want i ’ ve never maid honor anyone
phoebe|know you ’ ve done least twice
rachel|yeah phoebe
phoebe|oh please oh please let finish
phoebe|oh guess
rachel|okay
rachel|okay
rachel|it ’ s since you ’ ve never done monica ’ s maid honor
phoebe|oh thank much
phoebe|okay
rachel|i ’ m gon na marry someone good y ’ know
phoebe|oh know
rachel|better chandler
ross|happened
joey|well don ’ t know
ross|fell asleep
joey|yeah
joey|yep
joey|yeah
joey|right well uh i ’ d better go
ross|think would best
joey|yeah
joey|right i ’ ll talk later
ross|okay
joey|never
joey|never
joey|bye
ross|touch
ross|touch
monica|yeah hey weird thing happened today brunch
monica|woman overheard marrying wished good luck
chandler|that ’ s sweet
monica|it ’ s like good luck
chandler|uh woman look like
monica|like 30 dark hair attractive
chandler|well chance looking bright shiny thing called mirror
monica|come somebody maybe dated college
chandler|dated two girl college blonde attractive hold one second let check
chandler|get grab photo album
chandler|well let ’ s see okay uh
monica|oh god yes
chandler|julie grath camp girlfriend
monica|break
chandler|we ’ re still together
chandler|yeah went two summer broke
chandler|well ‘ cause came back third summer she ’ d gotten really fa aa aw ow
monica|fat
chandler|say fat
chandler|said fa aa aw ow
monica|broke girl fat
chandler|yeah
chandler|yeah really really long time ago
chandler|still feel bad
monica|well apparently
chandler|well know say elephant never forget
chandler|seriously good luck marrying
joey|hey
joey|what ’ s going
rachel|phoebe gon na monica ’ s maid honor
joey|hey
joey|well hope go better last time girl downstairs remember
rachel|maid honor
phoebe|see
phoebe|exactly shouldn ’ t lie
rachel|right that ’ s
rachel|maid honor
phoebe|na uh
rachel|come
phoebe|cared enough lie
joey|hey hey hey hey help decide
joey|yeah could like uh like audition see you ’ d handle maid honor type situation
phoebe|talking
joey|like want job go audition i ’ m best people see give part
phoebe|okay audition decides get
joey|oh uh ross judge
phoebe|well it ’ s better u deciding
rachel|oh come
rachel|crazy
rachel|can ’ t flip coin
phoebe|coin hate
rachel|okay
rachel|okay fine y ’ know
rachel|let ross joey decide
rachel|hiiiii ross
rachel|sweetie
phoebe|hey handsome thing
ross|wow cologne really every bit good georgio
joey|hi
ross|uh brought back video
joey|uh hey look uh ross look think need talk
ross|don ’ t
joey|yes
joey|look best nap ever
ross|don ’ t know talking
joey|come
joey|admit
joey|best nap ever
ross|i ’ ve better
joey|okay
ross|right
ross|right
ross|best nap ever
joey|uh huh
ross|i ’ ve said
ross|okay
ross|it ’ s joey
joey|want
ross|can ’ t
ross|it ’ s weird
joey|fine
joey|want something drink
ross|sure got
joey|warm milk excedrin p
monica|chandler
monica|chandler
monica|figured
chandler|figure i ’ m
monica|you ’ re lewis posin
monica|lewis posin
monica|best friend fifth grade one day asked boyfriend said
monica|know
chandler|kept talking trying go bathroom
monica|thought faaaaa
monica|every time think make feel bad fifth grade
monica|y ’ know really think apologize julie
chandler|kidding
chandler|like 16 year ago
monica|know
monica|y ’ know
monica|would make feel better lewis apologized
chandler|okay
chandler|warn may make better person man fell love
joey|okay right it ’ s going work
joey|we ’ re gon na give hypothetical maid honor situation scored scale 1 10 1 highest
ross|10 highest
joey|10 highest
ross|it ’ s highest
ross|okay rachel you ’ re first
ross|situation
ross|1 you ’ re monica wedding start monica get cold foot
ross|go
joey|don ’ t want marry chandler
rachel|okay uh
joey|i ’ ve got cold foot
rachel|it ’ s gon na okay
joey|one man rest life
joey|don ’ t know
joey|mean i ’ ll never get sleep joey
rachel|look monica getting cold foot common
rachel|y ’ know it ’ s it ’ s anticipation remember love chandler
rachel|also ran wedding
rachel|don ’ t get keep gift
joey|good
joey|drawing experience like
rachel|thanks
ross|yes nice rachel
rachel|thank judge
phoebe|ugh kiss as
rachel|oh
joey|okay phoebe
phoebe|yes
phoebe|honor
joey|we ’ re ceremony monica say drunk uncle start yelling
joey|go
ross|monica little girl remember ooh
ross|ow
ross|good
phoebe|oh
joey|yes
joey|excellent
joey|perfect score
rachel|wait minute
rachel|made scene middle ceremony
phoebe|hey
phoebe|want want little taste pheebs
ross|time give maid honor speech
rachel|ohh wait minute haven ’ t pre
ross|go
rachel|okay
rachel|okay
rachel|umm webster ’ s dictionary defines marriage okay
rachel|forget
rachel|suck
rachel|okay never mind
rachel|forget
rachel|umm umm okay uh met met met monica couple six year old became friend chandler 25 although seemed like six year old
other|oh
other|that ’ s nice
rachel|thank
rachel|thank much
rachel|umm i ’ ve known separately i ’ ve known together know couple know truly presence love
rachel|would like raise glass monica chandler beautiful adventure embark upon together
rachel|think two people better prepared journey
joey|wow
joey|good speech
ross|yeah really
rachel|aw thanks
ross|okay phoebe guess you ’ re next although really don ’ t see point
joey|yeah
phoebe|okay can ’ t believe monica chandler getting married
phoebe|remember talking today rachel showering together naked
joey|she ’ s back game
chandler|julie hi
chandler|chandler bing guess remember
other|hello skidmark
chandler|it ’ s nickname i ’ ll explain later
monica|it ’ s pretty clear
chandler|ah uh owe long overdue apology
chandler|never broken overweight
other|that ’ s broke
chandler|didn ’ t know
chandler|well guess work done
joey|right well first would like say performed well
joey|okay
joey|proud
joey|would also like say competition loser
joey|well except rachel damnit
phoebe|really
ross|i ’ m sorry rach really close
rachel|well demand recount
ross|actually wasn ’ t close
rachel|y ’ know
rachel|thing stupid anyway ridiculous we ’ re gon na flip coin
rachel|right
rachel|head
phoebe|coin finally forgiven
rachel|well y ’ know
rachel|hope monica forgives throw vegetarian voodoo goddess circley shower
phoebe|rach it ’ s gon na okay
phoebe|guy best
joey|boy tell ya judging stuff took lot
ross|yeah
joey|yeah
joey|thinking maybe going upstairs taking little nap couch
ross|would care
joey|reason i ’ m saying uh that ’ s i ’ ll
chandler|bad went actually enjoyed
chandler|think i ’ m going apologize stupid thing
monica|don ’ t stop stupid thing
monica|wouldn ’ t apologize
chandler|would really love could
monica|right ask
monica|gon na break get fat
monica|well broke julie grath
monica|much weight could gained
chandler|hundred forty five pound
monica|one year
monica|god eat
monica|family
monica|that ’ s point
chandler|look know stupid reason break somebody 15
monica|well that ’ s time issue
monica|remember umm spent thanksgiving u
monica|called fat
chandler|okay
chandler|okay wait minute totally different
chandler|supposed hear
chandler|said behind back
monica|baby okay
monica|mean i ’ m gon na look different
monica|i ’ m okay i ’ m sure
chandler|look realize don ’ t think thin beautiful woman
chandler|see one thing apologize later
chandler|look mean you ’ re monica
chandler|okay
chandler|love monica
monica|keep going
chandler|balloon shrink still love
monica|even shrink two inch tall
chandler|i ’ d carry around pocket
monica|love
chandler|skidmark ’ s still got way lady
rachel|hi pheebs
phoebe|hi
rachel|hi
rachel|want apologize
