char|line
monica|nothing tell
monica|guy work
joey|cmon going guy
joey|gotta something wrong
chandler|hump
chandler|hump hairpiece
phoebe|wait eat chalk
phoebe|want go went carl oh
monica|okay everybody relax
monica|even date
monica|two people going dinner sex
chandler|sounds like date
chandler|alright back high school standing middle cafeteria realise totally naked
chandler|look realise phone
joey|instead
chandler|right
joey|never dream
chandler|sudden phone starts ring
chandler|turns mother weird never calls
ross|hi
joey|guy says hello wanna kill
monica|okay sweetie
ross|feel like someone reached throat grabbed small intestine pulled mouth tied around neck
chandler|cookie
monica|carol moved stuff today
monica|let get coffee
phoebe|ooh
phoebe|oh
ross|stop cleansing aura
ross|leave aura alone okay
ross|fine alright
ross|really everyone
ross|hope happy
ross|hell left
joey|never knew lesbian
ross|okay
ross|everyone keep fixating
ross|know know
chandler|sometimes wish lesbian
chandler|say loud
joey|alright ross look
joey|feeling lot pain right
joey|angry
joey|hurting
joey|tell answer
joey|strip joint
joey|cmon single
joey|hormones
ross|want single okay
ross|wanna married
chandler|want million dollars
monica|rachel
rachel|oh god monica hi
rachel|went building guy big hammer said might
other|get coffee
monica|de caff
monica|okay everybody rachel another lincoln high survivor
monica|everybody chandler phoebe joey remember brother ross
rachel|hi sure
ross|hi
monica|wanna tell us waiting four wet bridesmaids
rachel|oh god
rachel|well started half hour wedding
rachel|room keeping presents looking gravy boat
rachel|really gorgeous lamauge gravy boat
rachel|sudden sweet n lo
rachel|realised turned gravy boat barry
rachel|got really freaked hit much barry looks like mr
rachel|potato head
rachel|yknow mean always looked familiar
rachel|anyway get started wondering
rachel|anyway know go know kinda drifted apart person knew lived city
monica|invited wedding
rachel|ooh kinda hoping would issue
monica|guessing bought big pipe organ really happy
rachel|daddy
rachel|cannot marry
rachel|sorry
rachel|love
rachel|well matters
chandler|ooh wearing pants
joey|say push stairs
phoebe|push stairs
phoebe|push stairs
phoebe|push stairs
ross|push stairs
ross|push stairs
ross|push stairs
chandler|push stairs
chandler|push stairs
chandler|push stairs
joey|push stairs
joey|push stairs
joey|push stairs
rachel|cmon daddy listen
rachel|life everyone always told shoe
rachel|shoe shoe shoe
rachel|today stopped said wanna shoe
rachel|wanna purse yknow
rachel|hat
rachel|saying want buy hat saying ha metaphor daddy
ross|see trouble
rachel|look daddy life
rachel|well maybe stay monica
monica|well guess established staying monica
rachel|well maybe decision
rachel|well maybe need money
rachel|wait
rachel|wait said maybe
monica|breathe breathe
monica|try think nice calm things
phoebe|raindrops roses rabbits kittens
phoebe|bluebells sleighbells something mittens
phoebe|la la la la
rachel|better
phoebe|helped
monica|okay look probably best yknow
monica|independence
monica|taking control life
joey|hey need anything always come joey
joey|chandler live across hall
joey|away lot
monica|joey stop hitting
monica|wedding day
joey|like rule something
chandler|please horrible sound
other|uh paul
monica|buzz
joey|paul
ross|paul wine guy paul
monica|maybe
joey|wait
joey|real date tonight paul wine guy
ross|finally asked
monica|yes
chandler|ooh dear diary moment
monica|rach wait cancel
rachel|please go fine
monica|okay
monica|mean want stay
ross|good
monica|really
ross|go
ross|paul wine guy
monica|hi come
monica|paul
monica|everybody everybody paul
chandler|sorry catch name
chandler|paul
monica|two seconds
phoebe|ooh pulled four eyelashes
phoebe|cannot good
ross|rachel uh
ross|tonight
rachel|well kinda supposed headed aruba honeymoon nothing
ross|right even getting honeymoon god
ross|although aruba time year
ross|talk big lizards
ross|anyway feel like alone tonight joey chandler coming help put together new furniture
chandler|yes excited
rachel|well actually thanks think gonna hang tonight
ross|okay sure
joey|hey pheebs wanna help
phoebe|oh wish could want
ross|supposed attach brackety thing side things using bunch little whim guys
ross|brackety thing see whim guys whatsoever cannot feel legs
chandler|idea
joey|done bookcase
chandler|finished
ross|carols favourite beer
ross|always drank known
joey|ross let ask question
joey|got furniture stereo good tv get
ross|guys
chandler|oh man
joey|got screwed
monica|oh god
other|know know idiot
other|guess caught started going dentist four five times week
other|mean clean teeth get
monica|brothers going right mess
monica|get
other|well might try accidentally breaking something valuable say
monica|leg
other|one way
other|went watch
monica|actually broke watch
rachel|barry sorry
rachel|sorry
rachel|know probably think said day making love socks
rachel|ju hi machine cut
rachel|anyway
ross|know scariest part
ross|one woman everybody yknow
ross|mean get one woman
ross|unfortunately case one woman
joey|talking
joey|one woman
joey|like saying one flavour ice cream
joey|lemme tell something ross
joey|lots flavours
joey|rocky road cookie dough bing
joey|cherry vanilla
joey|could get em jimmies nuts whipped cream
joey|best thing ever happened
joey|got married like eight
joey|welcome back world
joey|grab spoon
ross|honestly know hungry horny
chandler|stay freezer
other|ever since walked uh
monica|wanna spell noodles
other|fifth date kinda revelation
monica|oh gonna fifth date
monica|yeah
monica|yeah think
monica|gonna say
other|well ever ev
other|ever since left um able uh perform
other|sexually
monica|oh god oh god sorry
monica|sorry
other|okay
monica|spit probably need right
monica|um
monica|long
other|two years
monica|wow
monica|glad smashed watch
other|still think um
other|might want fifth date
monica|yeah
monica|yeah
other|joanie take charles lawful husband
other|take
rachel|oh
rachel|see
rachel|joanie loved chachi
rachel|difference
ross|grab spoon
ross|know long since grabbed spoon
ross|words billy hero mean anything
ross|yknow heres thing
ross|even could get together enough ask woman
ross|gonna ask
rachel|amazing
rachel|mean never made coffee entire life
chandler|amazing
joey|congratulations
joey|roll feel like gotta make like western omelette something
joey|although actually really hungry
other|morning
joey|morning paul
rachel|hello paul
chandler|hi paul
monica|really great time last night
other|thank
other|thank much
monica|talk later
other|yeah
other|thank
joey|real date
joey|hell real date
monica|shut put table back
chandler|right kids gotta get work
chandler|input numbers
chandler|make much difference
rachel|like guys jobs
monica|yeah jobs
monica|see buy stuff
joey|yeah actor
rachel|wow
rachel|would seen anything
joey|doubt
joey|mostly regional work
monica|oh wait wait unless happened catch reruns production pinocchio
chandler|look gippetto real live boy
joey|take abuse
chandler|right sorry
chandler|wooden boy little wooden boy
monica|today
monica|sleep okay
monica|talk barry
monica|cannot stop smiling
rachel|see
rachel|look like slept hanger mouth
monica|know
monica|remember tony demarco
rachel|oh yeah
monica|well like
monica|feelings
rachel|oh wow
rachel|trouble
monica|okay
monica|okay
monica|going get go work think day
monica|else gonna get go work
rachel|oh look wish luck
rachel|gonna go get one job things
other|hey monica
monica|hey welcome back
monica|florida
other|sex
monica|know paul
other|paul wine guy
other|oh yeah know paul
monica|mean know paul like know paul
other|kidding
other|take credit paul
other|yknow snap turtle two years
joey|course line
monica|would anybody something like
ross|assume looking answer sophisticated get bed
monica|like sort beacon dogs men severe emotional problems hear
phoebe|right cmere gimme feet
monica|thought nice yknow
joey|cannot believe know line
rachel|guess
ross|got job
rachel|kidding
rachel|trained nothing
rachel|laughed twelve interviews today
chandler|yet surprisingly upbeat
rachel|would found john david boots sale fifty percent
chandler|oh well know
rachel|new need job need parents got great boots boots
monica|pay
rachel|uh credit card
monica|pays
rachel|um
rachel|father
monica|cmon cannot live parents whole life
rachel|know
rachel|getting married
phoebe|give break hard first time
rachel|thank
phoebe|welcome
phoebe|remember first came city
phoebe|fourteen
phoebe|mom killed step dad back prison got know anybody
phoebe|ended living albino guy like cleaning windows outside port authority killed found aromatherapy
phoebe|believe know exactly feel
ross|word looking anyway
monica|ready
rachel|think
ross|cmon cut
ross|cut cut cut
monica|welcome real world
monica|sucks
monica|gonna love
monica|well
rachel|gonna crash couch
ross|gotta go home sometime
monica|okay
ross|yeah
rachel|hey mon look found floor
monica|pauls watch
monica|put back found
monica|oh boy
monica|alright
monica|goodnight everybody
ross|mmm
ross|oh
rachel|sorry
ross|go
rachel|really want
ross|split
rachel|okay
ross|okay
ross|know probably know back high school um major crush
rachel|knew
ross|oh
ross|always figured thought monicas geeky older brother
ross|oh
ross|listen think try let intense vulnerability become kind factor think would okay asked
ross|sometime
ross|maybe
rachel|yeah maybe
ross|okay
ross|okay maybe
rachel|goodnight
ross|goodnight
monica|see ya
monica|waitwait
ross|grabbed spoon
joey|cannot believe hearing
phoebe|cannot believe hearing
monica|said
phoebe|said
monica|would stop
phoebe|oh
rachel|would anybody like coffee
chandler|make serving
rachel|serving
chandler|kids new dream
chandler|las vegas
chandler|"liza minelli 
end"
