char|line
monica|ross when ’ s comet thing start
ross|well technically started seven billion year ago
ross|okay
ross|okay
ross|fine i ’ ll stop
ross|teaching okay
ross|we ’ ll watch pretty light streaking across sky
ross|okay
ross|who ’ s official name bapstein king
phoebe|oh look
phoebe|isn ’ t mother nature amazing
chandler|that ’ s plane
phoebe|well right
phoebe|1700 bag peanut flying high that ’ s pretty amazing
other|hey wonder see apartment
rachel|can ’ t
rachel|oh don ’ t don ’ t know
ross|man look star
ross|infinite space
ross|really really make wonder doesn ’ t
joey|y ’ know else make wonder
ross|huh
joey|check rack chick
monica|okay we ’ ve two hour haven ’ t seen stupid comet
monica|go
monica|mean chandler ’ s getting chilly
chandler|i ’ m
joey|wearing monica ’ s jacket
chandler|it ’ s flattering
chandler|come monica
chandler|come monica
rachel|yeah actually think we ’ re gon na take
rachel|rented movie
phoebe|oh
phoebe|won ’ t say ‘ no ’ movie
rachel|uh pheebs actually kinda wanted alone
phoebe|shh
phoebe|get
rachel|oh
joey|ross
joey|come check
ross|comet
joey|look there ’ s bug stuck tar right
ross|joey come can ’ t believe bring see bapstein king comet one nature ’ s spectacular phenomenon care bug stuck tar woman
joey|y ’ know there ’ s two woman dude
ross|show
joey|right right
ross|joey where ’ s pipe holding door open
joey|don ’ t know
joey|yeah
ross|joey
joey|right hey
joey|don ’ t look
joey|you ’ re one wanted come look stupid burger king comet
ross|it ’ s called bapstein king comet okay
ross|hey
ross|hey
ross|bapstein well respected astronomer
joey|oh
chandler|monica
monica|she ’ s sleeping
chandler|know quick quick question quick question
chandler|one deep impact one armageddon
monica|deep impact one robert duval armageddon what ’ s going happen wake
chandler|sorry can ’ t sleep
chandler|ooh
chandler|book reading two woman ice skating wearing wearing hat flower
chandler|every time look cover i ’ m like
monica|living room also light
monica|one kick shin
chandler|ow
phoebe|please don ’ t space ship
phoebe|please don ’ t space ship
phoebe|oh thank god
phoebe|could beeping
phoebe|disconnected
phoebe|took battery
other|beep
phoebe|don ’ t interrupt
ross|rachel
ross|monica
joey|come
ross|can ’ t believe
joey|right well y ’ know guess know get
ross|yeah guess don ’ t choice
ross|help u
ross|please help u
ross|we ’ re stuck roof can ’ t get
joey|ross
joey|thinking could go fire escape
ross|know wasn ’ t finished
ross|don ’ t worry
ross|we ’ re gon na go fire escape
chandler|shhhhhhhhh
chandler|i ’ m sorry thought maybe i ’ d make warm milk would help sleep
monica|wok
monica|thought going read boring book put asleep
chandler|got interesting
chandler|damn oprah
monica|let make milk i ’ m anyway
chandler|hey y ’ know
chandler|y ’ know
chandler|like talk night long y ’ know like first going
chandler|it ’ d fun
monica|okay sound like fun
chandler|okay bummed second sister died huh
monica|second sister dy
chandler|talking book reading
monica|second sister dy archie jughead double digest
chandler|that ’ s correct
rachel|wan na go bedroom
rachel|it ’ s little comfortable
other|sure
rachel|okay
rachel|oh wait
rachel|umm send contract milan
other|idea sexy talk
rachel|seriously y ’ know contract gave overnight
other|contract
rachel|okay please tell one joke don ’ t get
other|like
rachel|y ’ know like thing put phone pant
rachel|tag
rachel|i ’ m serious
rachel|isn ’ t funny
rachel|contract absolutely go today
other|rach i ’ m sorry didn ’ t give contract
rachel|yes
rachel|put little post said must go today underlined today three time put little heart corner didn ’ t want seem bossy
other|i ’ m telling never gave
rachel|y ’ know tag went office would see contract sitting desk
other|would see looking embarrassed desk
rachel|maybe would see looking embarrassed talking phone crotch
other|wan na go office right
rachel|come late we ’ re gon na go office
other|okay understand
other|wouldn ’ t want proved wrong either
rachel|okay get coat
rachel|oh
rachel|unhook
rachel|nice work
joey|right won ’ t go
joey|it ’ s stuck
ross|ugh
ross|well we ’ re gon na jump
ross|yeah
ross|we ’ re gon na make sure land right patch ice okay
ross|hit dumpster side uh try avoid weird brownish red stuff middle
ross|get go roof let
joey|oh whoa whoa wait minute
ross|yeah
ross|oh yeah you ’ ll fine
ross|it ’ ll uh like bungy jumping
ross|y ’ know
ross|instead bouncing back won ’ t
joey|smack head concrete
ross|well i ’ m gon na lie joey it ’ s possibility
joey|don ’ t know ross
joey|tell let ’ s flip see okay
joey|call air right
ross|oh right
ross|tail
ross|see
ross|okay
ross|well careful
joey|ross
joey|stop
joey|i ’ m jumping
joey|okay look audition tomorrow can ’ t go break leg
ross|well i ’ m jumping
ross|son
ross|okay
ross|won ’ t father die
joey|well right look like we ’ re even
phoebe|okay
phoebe|wire connected wire plug
phoebe|okay get beeping stop well done pheebs
phoebe|want
monica|okay here ’ s milk
monica|want talk
monica|ohh
monica|ohhhh
monica|sleeping sweetie
monica|i ’ m sorry
other|okay
other|feel free look i ’ m telling contract desk
rachel|oh possibly know
rachel|look mess tag
rachel|mean i ’ m talking
rachel|organized
rachel|you ’ ve got newspaper
rachel|you ’ ve got magazine
rachel|got ohh
rachel|chippy
rachel|little young tag whatever
other|it ’ s sister
rachel|okay cute brace
rachel|anyway y ’ know point tag start looking going find contract desk
other|imagine gave
other|morning afternoon
rachel|afternoon
rachel|mr
rachel|zelner came office lunch
rachel|put desk put post said must go today
rachel|keep looking
rachel|right
other|it ’ s
rachel|puzzler
rachel|bit puzzle
rachel|don ’ t um check copy room maybe left contract
other|could left copy room
rachel|don ’ t know tag
rachel|genitals make phone call
rachel|okay
rachel|it ’ s perfect world
rachel|go please
other|fine
rachel|thank
rachel|hello
rachel|still don ’ t get
monica|still awake
chandler|yeah
monica|know said right
monica|hey
monica|long we ’ re
chandler|yeah
chandler|hope you ’ re thinking cleaning living room
joey|man i ’ m starving
joey|hell thinking dinner
joey|want soup salad
joey|always order
ross|y ’ know y ’ know i ’ m lookin ’ don ’ t think anyone ’ s home
ross|say break window crawl y ’ know explain later
joey|yeah
joey|really
joey|one ’ s home
ross|don ’ t think
ross|hello
ross|get
phoebe|okay part way
phoebe|noisy bitch
chandler|know happened
monica|yeah
monica|sex fell asleep
chandler|middle sex fell asleep
monica|nooo
monica|that ’ s true
monica|best time ever
monica|yeah rocked world
chandler|monica
chandler|giving best move missed
chandler|please wake right
monica|okay
monica|okay i ’ m ready
monica|come big fella
chandler|okay
monica|give good stuff
chandler|yeah
chandler|don ’ t fall asleep
chandler|okay going make coffee
chandler|probably won ’ t spill coffee ground kitchen floor
monica|okay i ’ m
monica|i ’ m
rachel|hi
rachel|got coffee
rachel|uh fair enough
rachel|got anything
other|still luck
rachel|oh god
rachel|check entire desk
rachel|check drawer
other|want check
rachel|well yeah wish would
rachel|well it ’ s
rachel|drawer
other|well it ’ s
other|chance could office
rachel|y ’ know don ’ t don ’ t know
rachel|let let check
other|luck
rachel|see office minute
other|yeah
other|found
other|y ’ know
other|i ’ m even going gloat
other|i ’ m really relieved whole thing
rachel|put desk
rachel|oh really
rachel|you ’ re saying slid bottom drawer crawled across floor jumped desk
other|know bottom drawer
rachel|hot right
phoebe|oh god
phoebe|get back
other|phoebe buffay
phoebe|fire alarm
phoebe|oh
phoebe|hi officer fireman help
other|found fire alarm trash chute
phoebe|that ’ s mine
other|yes
phoebe|know
other|next time want dump fire alarm trash chute don ’ t wrap blanket say property phoebe buffay monica
phoebe|okay okay search warrant
phoebe|last time checked still america
other|please reattach it ’ s law disconnect
phoebe|fine
phoebe|please god tell stop going
other|there ’ s reset button plastic cover
phoebe|there ’ s reset button
phoebe|ugh thank
phoebe|thank
phoebe|there ’ s reset button
phoebe|god
phoebe|didn ’ t see
phoebe|reset button reset button reset button
phoebe|oh
phoebe|oh
phoebe|ohh god
ross|okay good grip
joey|yeah
ross|okay i ’ m going start climb
joey|right
joey|hurry
ross|okay
ross|climb front we ’ re face face climb back we ’ re we ’ re butt face
joey|think face face
ross|would say
joey|face face yeah
ross|okay go
joey|right
joey|oh much weigh ross
ross|prefer answer right i ’ m still carrying little holiday weight
joey|y ’ know talked face face don ’ t think thought way
ross|want
joey|well shimmy drop
ross|hi
joey|hi
ross|maybe hang climb
joey|yeah
joey|maybe talk little
ross|it ’ s still look pretty far
joey|it ’ s far
joey|drop
ross|rush
joey|ross know pant startin ’ come i ’ m wearing underwear
ross|oww
ross|ankle
ross|really hurt ankle
ross|think twisted ooh quarter
monica|really best work
chandler|hm hmm told
chandler|can ’ t believe i ’ ve got two hour call sick work
monica|seven minute
chandler|well you ’ re gon na believe seven minute
monica|really
chandler|wan na
monica|okay
monica|get vacuum cleaner i ’ ll get furniture polish
