char|line
phoebe|ooh ooh ooh ooh ooh
phoebe|ugly naked guy decorating tree
phoebe|oh god see size christmas ball
joey|hey
chandler|hey
rachel|hey
joey|hey much guy tip super year
chandler|yeah gon na give fifty guy gave wan na look bad
monica|oh actually year made homemade cooky
chandler|twenty five
joey|gave cooky
monica|money impersonal
monica|cooky say someone really care
monica|alright broke cooky say
phoebe|see
phoebe|plate brownie told limerick
chandler|phoebs let ask something uh funny brownie
phoebe|especially
phoebe|know think pot
ross|guy else tip cooky
rachel|uhh mailman super
monica|oh newspaper delivery guy
joey|oh god
joey|uhhh think gon na like
rachel|ooh goooosh ooh cooky smashed sport section
monica|oh look crossword puzzle
ross|yeah well unless 14 across gershwin musical actually bitemebitemebitemebiteme
joey|can not believe christmas already
joey|ya know mean one day eatin turkey next thing ya know lord leapin goose layin
chandler|goose relaxed time year
ross|hey guy
other|hey
ross|hey rach
ross|uh got little present
ross|open
ross|slinky
ross|remember huh
ross|walk stair alone pair everyone know
ross|big spring
ross|alright still mad becuase whole
rachel|horrible degrading list reason
ross|bout call unfortunate incident
ross|hey gunther got stair place
other|yeah
ross|go nut
ross|hey guy
other|hey
chandler|bag
ross|um present
joey|cmon show u bought
joey|know want
ross|ok
ross|ok picture frame ben parent huh
monica|cute
ross|got uh towel susan carol
ross|uh got blouse mom
monica|ross gorgeous
ross|yeah
monica|look authentic fake medal
monica|tell ya mom gon na voted best dressed make believe military academy
phoebe|hey
other|hey
other|hi phoebe
phoebe|happy christmas eve eve
phoebe|oh god get
ross|uh macys third floor home furnishing
phoebe|father picture dad
chandler|nah phoebs guy come frame
phoebe|dad alright show
rachel|phoebe thought dad prison
phoebe|stepdad
phoebe|real dad one ran u born
rachel|never oprah
phoebe|ok look see
phoebe|mother gave picture died guy
monica|honey uh picture frame guy posing front bright blue screen collie
phoebe|blue screen
phoebe|maybe really clear day
phoebe|ok talk grandmother
monica|oh wait minute honey
other|phoebs
monica|wow
joey|anyway trying get boss ex wife sleep
other|joey
joey|oh phoebe problem everyones ear
other|esther livingston
other|gone
other|hi phoe
phoebe|hi gram
phoebe|whatcha doin
other|oh updating phonebook
phoebe|um gram um see picture dad
other|oh
other|oh sure sure uh uh come
phoebe|know see
phoebe|um
other|oh sure yeah
other|one father meadow uh helping little boy fly kite graduation
other|another graduation
other|another graduation
phoebe|ok really father
other|really fa can not
other|well course
phoebe|ok smell smoke
phoebe|maybe someone pant fire
other|look
phoebe|ya know year grandmother granddaughter never lied
other|alright father picture guy frame
phoebe|oh god
other|mother idea
other|ya know want know real father hurt much left want go along well died harder argue
other|impossible harder
phoebe|alright famous tree surgeon
phoebe|guess ok live hut burma phone
other|last heard pharmacist somewhere upstate
phoebe|ok make sense
phoebe|would villager worship pharmacist
other|honey
phoebe|oh
other|anyway know
other|real
phoebe|oh
chandler|ya know remember father dressed red suit big black boot patent leather belt sneakin around downstairs
chandler|want anybody see drunk stumble crash something wake everybody
rachel|well sound like merry christmas
chandler|said anything christmas
monica|hi
ross|hey anyone hear phoebe yet
rachel|nothin
monica|hope ok
joey|yeah know exactly goin
monica|know exactly going
joey|told u
chandler|whaddya got monica
monica|stuff party
ross|yeah guy doin supposed christmas shopping
monica|guy gotten present yet
monica|tomorrow christmas eve ya gon na
chandler|claymation say stuff like
rachel|oh way mon think mailman liked cooky
rachel|ornament mom sent
monica|well maybe mailman liked cooky give enough
joey|monica pigeon learn faster
other|hey rach know
other|think think know make feel better
other|bout make list
rachel|wha
rachel|forget ross gon na stand make list
ross|cmon rachel
rachel|ok whiney obsessive insecure gutless know ever sort seize day know
rachel|like year anything
rachel|uh oh wear much gel hair
ross|see uhh alright ya said
rachel|yeah know
rachel|right feel better thank ross
phoebe|yeah um albany number frank buffay
phoebe|ok um ithica
phoebe|alright um saratoga
phoebe|oneonta
phoebe|alright know call youself information
other|hey
phoebe|hello grandma fact real name
other|cmon phoe still mad
other|going
phoebe|well good
phoebe|upstates pretty big pretty small math
other|well think better without
other|oh honey know daddy still irresponsible creep knocked mom stole gremlin
phoebe|wanted know ya know
other|know
other|ok completely honest told uh know exactly lived
phoebe|whattaya mean
other|life 74 laurel drive middletown
other|hit dairy queen gone far
other|take cab
phoebe|wow
phoebe|thank
other|remember nobody else drive cab
phoebe|uh huh got
phoebe|ooh gon na see dad
phoebe|wish luck grandpa
joey|phoebe cab yet
chandler|yeah brought invisible cab
chandler|hop
joey|well better get soon outlet store close 7
chandler|hey worry
chandler|figure 2 hour phoebe dad house meet chat swap life story still plenty time
joey|hey come
chandler|hey
joey|hey
phoebe|hey
joey|hey
phoebe|believe
phoebe|like two hour gon na dad
phoebe|eeeshk
chandler|eeeshk
joey|yeah big stuff
phoebe|ok let u go
