char|line
joey|could someone get hold credit card number
monica|idea
monica|look much spent
rachel|monica would calm
rachel|credit card people said pay stuff bought
monica|know
monica|reckless spending
ross|think someone steal credit card kind already thrown caution wind
chandler|wow geek
chandler|spent 69
chandler|95 wonder mop
phoebe|oh
phoebe|yuk
phoebe|ross
ross|marcel stop humping lamp
ross|stop humping
ross|marcel come back come marcel
rachel|oh room
rachel|get
monica|ross got something humping
ross|phase
chandler|well said joey
ross|would relax
ross|big deal
rachel|stop
rachel|marcel
rachel|bad monkey
rachel|let u say curious george doll longer curious
rachel|oh monica
rachel|still going thing
monica|woman living life
monica|living life better
monica|look look
monica|buy ticket play wan na see
monica|buy clothes store intimidated sale people
monica|spent three hundred dollar art supply
rachel|artist
monica|yeah well might supply
monica|mean could stuff
rachel|oh monica cmon cool thing
monica|oh really
monica|okay let u compare shall
rachel|oh late shall
monica|go horseback riding park
monica|take class new school
rachel|nooo
monica|unfair
monica|got everything want mother
chandler|joey
chandler|pepponi
joey|still ethnic
joey|agent think name neutral
chandler|joey
chandler|switzerland
joey|plus yknow think joe
joey|yknow joey make sound like dunno big
chandler|joe
chandler|joe
chandler|joe
chandler|stalin
joey|stalin
joey|stalin
joey|know name
joey|sound familiar
chandler|well ring bell
joey|joe stalin
joey|yknow pretty good
chandler|might wan na try joseph
joey|joseph stalin
joey|think remember
chandler|oh yes
chandler|bye bye birdie starring joseph stalin
chandler|joseph stalin fiddler roof
rachel|hey
phoebe|hey
monica|hi
monica|hi uh yes monica geller
monica|um believe taking class wondering
monica|alright great
monica|thanks lot
monica|going tap class
rachel|dance woman stole credit card
monica|woman got life get see
rachel|go post office
rachel|sure picture
rachel|okay monica yknow honey kinda losing
rachel|mean really becoming like weird obsession thing
phoebe|madness
phoebe|madness tell love god monica
phoebe|thank
monica|dyou think
phoebe|lotsa thing
rachel|one think
other|may help
monica|oh thanks observe
other|observe dance class
other|dance dance class
other|spare shoe
rachel|mean
phoebe|think mean dance dance class
phoebe|oh cmon cmon
monica|okay dysee anybody think could
other|people
other|last time empty yoghurt container lying around class
other|let u happen
rachel|could
other|let u get started
other|five six five six seven eight
monica|okay getting
phoebe|totally getting
monica|ever feel like sometimes unbelievably uncoordinated
rachel|click click
other|alright people everyone grab partner
phoebe|okay
phoebe|dead mother say
phoebe|rachel
monica|great
monica|gym class
other|aww
other|well right come front dance
monica|take clothes nightmare
other|okay okay
other|sorry late okay
other|new tense girl
other|partner
other|hi
other|monica
monica|oh
monica|monica
monica|hi
monica|mo
monica|nana
other|monana
monica|yeah
monica|dutch
other|kidding
other|spent three year amsterdam
monica|um pennsylvania dutch
other|dancing
other|five six seven eight
ross|hi
other|hey
ross|vet
chandler|gon na make wear one big plastic cone
ross|say marcel humping thing phase
ross|apparently reached sexual maturity
joey|hey
joey|beat ya
ross|say time go gon na start getting agressive violent
chandler|mean
ross|gon na give
joey|can not believe ross
joey|suck
chandler|get mean got
chandler|adult already
ross|know
ross|know
ross|mean one day little thing know little thing can not get leg
joey|way keep
ross|vet say unless place regular access
ross|monkey lovin gon na get vicious
ross|got ta get zoo
joey|get monkey zoo
chandler|know one
chandler|pope volkswagen
ross|well applying lot
ross|naturally first choice would one bigger state zoo yknow like uh san diego
ross|right
ross|might pipe dream yknow state
ross|uh vet uh know someone miami possibility
chandler|yeah like two block away beach
chandler|mean total party zoo
phoebe|hey
phoebe|found found girl
joey|call cop
rachel|nope
rachel|took lunch
chandler|ah
chandler|brand vigilante justice
ross|insane
ross|woman stole
ross|stole
ross|stealer
monica|yknow
monica|woman like ten minute forget
monica|mean astounding person amazing spirit
ross|yeah probably stole cheerleader
chandler|take hat
phoebe|pope volkswagen
phoebe|love joke
rachel|way
rachel|way
other|monana brave
monica|wild
monica|told gunnersens room six fifteen
monica|find boston celtic taken entire sixth floor
other|caught fact yknow short breast
monica|threw u
monica|thrown hotel
rachel|go monana
rachel|well lady one living dream
rachel|get go pour coffee people know
rachel|wait
other|oh way tomorrow auditioning broadway show
monica|scuse
other|open call cat
other|thinking go sing memory make complete fool
other|whaddya say
monica|nononononono
monica|think dealing
monica|mean like
monica|can not even stand front tap class
other|well probably amish background
other|well pennsylvania dutch right
monica|right
monica|till bought blow dryer shunned
other|used like
other|one day saw movie changed life
other|ever see dead poet society
monica|uh huh
other|thought movie incredibly
other|boring
other|mean thing end kid kill can not play
other|like kid wait year leave home community theatre
other|walked thought two hour life never getting back
other|thought scared crap afraid
monica|wow
monica|would definitely recommend mr
monica|doubtfire
ross|oh god
ross|get scranton
ross|like safety zoo
ross|take like dog cow
ross|see
ross|know harder
phoebe|say chair taking brunt
ross|marcel
ross|marcel
ross|marcel
ross|good boy
ross|see nobody want
rachel|oh somebody
joey|know already joseph stalin
chandler|kidding
joey|apparently russian dictator slaughtered people
joey|think would known
chandler|yknow think would
joey|phoebe
joey|whaddyou think good stage name would
phoebe|flame boy
ross|exactly zoo
other|well technically zoo per se interactive wildlife experience
other|let ask question uh marcel
ross|yes
other|uh fight animal
ross|nono docile
other|even
other|cornered
ross|well know
other|uh handling small object
ross|hold banana whatcha mean
other|hammer small blade
ross|would need blade
other|well jungle cat animal horn got give little guy something
other|otherwise cruel
other|got got san diego
joey|come back walk phone ringing
ross|oh hear marcel
ross|san diego
ross|san diego
other|making big mistake
other|mean san diegos well good give start blind rabbit give twenty percent gain
monica|yo hooo
rachel|hellve
monica|monica crashed embassy party
rachel|drunk
monica|noooo
monica|lying
monica|drunk
rachel|oh god oh
rachel|great monica yknow could called worried
rachel|monica
rachel|monica
monica|water rule
rachel|yes yes
rachel|okay look restaurant called wan na know gon na showing work
monica|nope
monica|going big apple circus today
rachel|okay monica
rachel|gon na lose job
monica|yknow person need fluff pillow pay bill soon come
monica|yknow much
monica|monana
rachel|hello
rachel|yes hold second please
rachel|monana credit card people
monica|helloooo
monica|yeah
monica|oh god
monica|thanks
monica|arrested monica
monica|hi
other|hey
other|bad
other|fortunately blue colour
other|know
monica|monica geller
monica|credit card using
other|expecting
monica|want know turned
other|oh
other|thanks
monica|thank
monica|given much
monica|mean would never gotten sing memory stage wintergarden theatre
other|well actually got sing memo
monica|can not believe
monica|mean gon na without
monica|gon na crash embassy party
monica|gon na take big apple circus
other|monica started day peeing front twenty five woman worried gon na take big apple circus
monica|well
monica|worried
monica|wondering
other|nothing wonder monica
other|gon na go back exactly
monica|necessarily
other|yes necessarily
other|mean dunno maybe amish thing
monica|um actually amish
other|really
other|like
other|door
other|back getting wrong
monica|yeah least
other|final boarding call flight 67 san diego boarding gate 42a
phoebe|okay
phoebe|goodbye little monkey guy
phoebe|alright wrote poem
phoebe|okay eat till get plane
ross|aww
ross|thank aunt phoebe
phoebe|oh
chandler|okay bye champ
chandler|know gon na lot babe san diego remember also lot learn
joey|dunno say ross
joey|uh monkey
ross|say feel
joey|marcel hungry
ross|good
rachel|marcel
rachel|uh yknow something um plane
ross|uh guy mind like take moment
ross|marcel cmere cmere
ross|well buddy
ross|coupla thing want say
ross|really gon na miss never gon na forget
ross|pet like okay marcel please could leave leg alone
ross|could stop humping two second
ross|marcel would okay take away
ross|take
other|oh glove upon hand might
other|touch thy cheek
other|fine thank
other|next
joey|hi uh reading role mercutio
other|name
joey|holden mcgroin
