char|line
monica|i ’ m glad you ’ re couple thing ask wedding ceremony
rachel|ohh
ross|what ’ s matter
ross|okay
rachel|yeah it ’ s y ’ know
chandler|monica said wedding
monica|uh anyway thought one could read something ceremony
rachel|oh
rachel|would love read poem
chandler|think could get poem
rachel|it ’ ll short one
monica|okay ross reading
rachel|ohhh
ross|okay
ross|yeah guess guess could
ross|yeah kind uh something else planned guy
monica|mind telling u
ross|sorry i ’ m kinda keeping one q
chandler|well whatever hope involves winking
joey|hey
joey|talked one dool writer today
monica|dool
joey|day life
joey|anyway you ’ re gon na believe
joey|character coming coma
chandler|that ’ s great
joey|i ’ m gettin ’ new brain
chandler|great thing happening work personal life
rachel|wait mean you ’ re getting new brain
joey|oh well they ’ re killing one character show dy brain transplanted body
ross|brain transplant
joey|yes it ’ s highly controversial procedure
ross|it ’ s ridiculous
joey|well think it ’ s ridiculous haven ’ t sex three half month
ross|it ’ s winter fewer people street
monica|killing
joey|uh cecilia monroe play jessica lockhart
other|noo
monica|she ’ s favorite character dool
joey|nice
rachel|good throwing drink people ’ s face mean don ’ t think i ’ ve ever seen finish beverage
monica|way slap time
rachel|oh
monica|wouldn ’ t love
chandler|don ’ t
rachel|cecilia monroe man great actress
joey|oh tell
joey|she ’ s show forever it ’ s gon na really hard fill shoe
ross|yeah yeah help come brain transplant going
joey|yes drake ramoray ’ s body
joey|hard get
joey|thought scientist
phoebe|rach guy
phoebe|straight gay
rachel|well say gay
phoebe|yeah
rachel|well mainly kissing guy
phoebe|oh guy
phoebe|guy right
rachel|oh yeah cute straight
phoebe|ohh knocker help u figure
rachel|right straight subtle
phoebe|ohh left cell phone
rachel|oh well hand gunther put lost found
phoebe|could use call china
phoebe|see guy
rachel|um call cell phone find found answer start talking fall love
rachel|mean would great story
rachel|kind like fairy tale digital age
phoebe|yeah sound great
phoebe|going get phone
rachel|wait
rachel|get story
phoebe|know
phoebe|date long
rachel|phoebe date three day ago
phoebe|wasn ’ t date
phoebe|friend getting together sex
rachel|okay
rachel|okay see
rachel|get phone
phoebe|way
phoebe|way
phoebe|broke tag week ago
rachel|yeah
rachel|didn ’ t think i ’ d love
phoebe|nice try
rachel|oh hey hey wait
rachel|fairly decide get phone
phoebe|don ’ t know
rachel|well umm maybe could uhh ah ha
rachel|slow
phoebe|ah ha
phoebe|cocky
other|i ’ m going keep dating mother there ’ s nothing
other|oh yes
other|going
other|kill
other|like charles
other|accident
other|well least i ’ m murderer
other|oh baby
other|cut
joey|great scene
joey|slap look real
other|oh year experience
other|get ice
joey|oh anyway wanted say wonderful think
other|you ’ re fan who ’ s dying
joey|say
other|i ’ m supposed meet hug fan dying that ’ s supposed later
joey|i ’ m joey tribbiani scene together yesterday
joey|i ’ m guy coma
other|oh real person
joey|anyway wanted say since i ’ m getting brain leave show wondering tip give
other|i ’ m leaving show
joey|don ’ t know
joey|hear something
other|told
joey|oh uh one writer
other|one
other|bald tall
joey|umm
other|y ’ know
other|doesn ’ t matter
other|true
joey|okay
other|true dare come ask tip character i ’ ve playing 20 year i ’ ll give tip
joey|m
joey|monroe oh go
rachel|phoebe
rachel|can not get phone way that ’ s fair
rachel|okay look idea
rachel|don ’ t don ’ t see kind number speed dial tell common
rachel|whoever get phone
phoebe|decide whose ever name closer word phone
rachel|don ’ t think
phoebe|fine right i ’ d bet you ’ d singing another tune fighting ratchet
rachel|right first name speed dial mom
phoebe|ohh lost mom suicide
rachel|okay way can not use get cute guy last blueberry muffin
phoebe|use already today
phoebe|i ’ m sorry
rachel|yes okay
rachel|well see isn ’ t telling u anything
rachel|joe
rachel|carlos
rachel|peter
rachel|ooh
rachel|peter luger
rachel|hat ’ s steak house
phoebe|okay meat eater
phoebe|fine that ’ s one
rachel|oh win
rachel|he ’ s got barney ’ s speed dial
phoebe|don ’ t know that ’ s barney ’ s store
phoebe|y ’ know friend ’ s house bar
phoebe|barney ’ s store speed dial
rachel|new girlfriend
chandler|think it ’ s dying cat parade
monica|sound like it ’ s coming across street
chandler|oh god
chandler|y ’ know thing ross gon na wedding
chandler|hanging yesterday turned said you ’ re half scottish right
