char|line
chandler|eh
chandler|don ’ t don ’ t know
chandler|well old dog year think snoopy still allowed fly thing
other|rachel
rachel|yeah
other|remember first came spent two week getting trained another waitress
rachel|oh sure
rachel|need train somebody new
other|good one
other|actually ah terry want take training whenever
rachel|eh believe
chandler|yeah
other|that ’ s two box holiday macaroon
other|behalf brown bird america salute
ross|admit chandler backhand
chandler|excuse little one solid backhand
ross|shielding face shrieking like girl
ross|backhand
chandler|shrieking
chandler|like marine
ross|right
ross|watch execute three ‘ p ’ s championship play
ross|power
ross|precision
ross|penache
monica|broke little girl ’ s leg
ross|know
ross|feel horrible
ross|okay
chandler|say muppet got whacked seasame street last night
chandler|exactly around ten ish
ross|well i ’ m gon na go see
ross|want bring something think she ’ ll like
monica|maybe hello kitty doll ability walk
rachel|i ’ m gon na get back retraining
ross|right see guy
chandler|look kid he ’ s coming
joey|got ta go sell christmas tree
phoebe|fun
phoebe|oh wait don ’ t
phoebe|forgot totally
joey|job
phoebe|innocent tree cut prime corps grotesquely dressed like tinsel twinkly light
phoebe|hey sleep night
joey|well i ’ m pretty tired lugging tree around day
joey|hey phoebe listen got wrong
joey|tree born christmas tree fulfilling life purpose making people happy
phoebe|really
chandler|yes
chandler|yes ah ah tree happy it ’ s chance see new york
other|you ’ ve delivered drink take empty tray
rachel|gunther gunther please i ’ ve worked two half year know empty tray go
other|put
rachel|huh
rachel|well yknow that ’ s actually really good idea way they ’ ll closer mug
rachel|yknow waitress
other|already
other|that ’ s call ‘ tray spot
other|’
rachel|gee always heard talk always thought club went
rachel|oh god i ’ m i ’ m sorry
other|it ’ s right
other|sweetheart
ross|must kinda neat ya huh
ross|mean dad tell get couple day school ah don ’ t sell cooky anymore
other|well kinda wanted sell cooky
other|girl sell win trip spacecamp get sit real space shuttle
ross|wow ah really like space stuff huh
other|yeah
other|dad say spend much time helping clean apartment daydreaming outer space he ’ d able afford trip taj mahal
ross|think would clean whole lot apartment go way india
other|one atlantic city dad love slot
other|say he ’ s gon na double college money grandma left
ross|huh
ross|well good luck dad
ross|say many box would sell order win
other|girl last year sold four hundred seventy five
ross|yeah
other|far i ’ ve sold seventy five
ross|four hundred huh
ross|well sound able
ross|much box
other|five dollar box
ross|second prize
other|ten speed bike
other|i ’ d rather something dad couldn ’ t sell
ross|well make sense
other|could one favor it ’ s much trouble
ross|yeah sarah anything
other|could pull open curtain
