char|line
chandler|looking naked tribe woman
joey|look
chandler|pig
joey|know know look knob
chandler|hey
ross|emilys cousin kicked
ross|well subletting apartment wife cousin get divorce sometimes cousin suddenly want apartment back
chandler|sign lease
ross|need lease family
joey|hey stay u
joey|take care ya
chandler|oh yeah
chandler|absolutely
chandler|anything need man
chandler|promise second feeling better make fun hair
joey|yeah
ross|got
joey|okay
ross|thanks guy really appreciate
ross|right gon na get packing
ross|man moving around much beginning feel like nomad
chandler|thought said gonad
other|wow monica every restaurant clean tough time making living
monica|oh larry
phoebe|umm health inspector work commission
other|bribe
phoebe|okay laugh right
other|yeah kidding
phoebe|okay
other|check kitchen floor
monica|okay knock larry
phoebe|yum
monica|larry
phoebe|oh yeah
phoebe|let check kitchen floor
other|98
other|deducted 2 point wearing chef hat section 5 violation
monica|uh look larry honey umm wrote book section 5 know wear hat unless kitchen
other|hat
monica|kitchen go get
other|ahh 2 point
phoebe|hey really read book wrote
phoebe|wow
phoebe|saw hat kitchen knew go hatless get
phoebe|health inspector detective show
other|oh know
phoebe|yeah sidekick vunda
other|maybe uh vunda could give number ask dinner sometime
phoebe|okay would love
phoebe|yknow know clean place eat
other|call ya
phoebe|okay
phoebe|funny
monica|thanks
rachel|thank
rachel|mon
monica|hmm
rachel|ross
rachel|yknow since emily stuff
monica|great umm dealing
monica|oh wait minute gon na try
rachel|oh honey please can not get started ross stuff
rachel|mean gon na screwed looong time
rachel|besides yknow go guy right get divorced
monica|right go 5 minute get married
other|two pound moca java please
monica|danny
monica|guy ever gon na go
rachel|know
rachel|called since one time went
rachel|see hallway flirt ha ha ha ha nothing
other|hey
rachel|hi danny
rachel|wow
rachel|thirsty huh
other|uh actually actually party place saturday sort house warming kind thing
monica|ohh fun
rachel|ohh great
other|yeah really looking forward
rachel|yeah
other|okay see ya
monica|well guess warming house
rachel|okay
rachel|right see
rachel|asking want ask
monica|gon na
rachel|right
rachel|would give control
rachel|ooh coming whole got party thing yknow trying get hint around invitation
rachel|blew face
monica|party
rachel|party
rachel|party
rachel|power still grab
rachel|follow
monica|think
monica|se inviting party like
rachel|exactly
joey|ross
ross|hey roomy
chandler|love done place
ross|oh yeah know know lot box really appreciate guy letting stay
joey|problem
joey|listen hey
joey|since gon na thinking uh put name answering machine
chandler|oh yeah
ross|oh uh hope mind kinda uh jazzed little
ross|check
ross|call back
joey|hey right
ross|pretty cool huh
joey|fake laughing right
chandler|oh tear real
other|look beautiful evening
phoebe|show badge
phoebe|shiny
other|oh mind wash
other|came straight work know baby
phoebe|nonstop
other|outta
other|walking past kitchen saw 10 violation
other|shutting place
phoebe|power
phoebe|shut
joey|hey
joey|nothing
chandler|built fort ya
joey|kinda
chandler|oh god air purifier
chandler|ross air purifier
chandler|heard 4 year college
joey|dude gone
chandler|hate thing
joey|come chandler ross friend
joey|need u right grown come watch tv fort
rachel|oh hi danny
other|hey guy uh wanted invite party tomorrow night
monica|oh thanks
monica|try stop
rachel|uh actually think gon na busy
rachel|yeah
rachel|remember got uh gala
other|yeah gala
rachel|uh regatta gala
other|really
other|sail
rachel|support
other|okay hope see tomorrow night
monica|okay
other|take care
rachel|okay
rachel|walked right one
monica|one
monica|wanted invite party
rachel|yeah waited last minute
rachel|said yes would know nothing better wait around invitation stupid party
rachel|said
rachel|put right back driver seat
monica|great
monica|ball court
rachel|ball
rachel|ball
ross|joey please
joey|sorry
joey|ahhhhhhhhhh
chandler|hello child
joey|hey
joey|wan na play foosball
joey|please
chandler|okay
joey|move table room yeah
joey|box
joey|come
joey|right one question
joey|deal
chandler|bye bye little puppet joey hand
joey|quiet thing
chandler|mean
joey|um hmm
joey|look know much take
joey|know taped baywatch tape show bug
joey|god
joey|p0rn
chandler|right look yknow maybe tough come ross
chandler|survived college
joey|right guess hold little longer
joey|let u game
chandler|okay
joey|yes
ross|uh fella
chandler|okay
joey|um hmm
joey|hey
monica|hey
joey|guy got anything eat
joey|went johnos chicken closed
phoebe|oh took larry eat violated
phoebe|shut
joey|pheebs guy keep closing favorite place gon na eat
monica|know clean place
joey|umm yum
monica|danny
rachel|let
rachel|supposed regatta gala
monica|right
monica|can not say start later
rachel|kind regatta gala start night
monica|fake kind
other|hey hi need ladle
other|got ladle
monica|ladle
other|thanks see party
monica|okay great
phoebe|hey guy know larry would say
phoebe|would say see ladle
chandler|well done
chandler|want anything ross
chandler|sport
chandler|international
chandler|apartment listing
ross|take sport
joey|mine
ross|right
ross|uhh international
joey|oh mine
joey|italian
ross|well guess check apartment listing even though never anything
chandler|even page 7
ross|oh yeah
ross|hey right
ross|here affordable place two bedroom close work ooh available five week
chandler|circled one
ross|oh know kind expensive studio
joey|available
chandler|yes
joey|hey let u go look
ross|okay let u go
joey|okay
chandler|go
ross|oh oh ooh hey guy wondering guy would uh maybe chip new air filter air purifier
ross|mean using
chandler|let u go quicker
joey|yeah
ross|oh god
chandler|yeah well look kitchen slash bathroom
chandler|well great
chandler|yknow cook tub
joey|somebody using head
joey|hey let u check rest place
ross|think
ross|know maybe keep looking
joey|hey ross place available
chandler|yeah want stuck u next five week
joey|yeah
ross|think go ahead take place
joey|oh perfect
chandler|kitchen slash bathroom
ross|right see guy saying
ross|uh go downstairs fill application
chandler|bad people
joey|knew trying get rid
joey|knew
joey|think could get bathtub kitchen
other|hey ready dinner
phoebe|ooh absolutely
other|great
other|wanted go italian place bleaker street right
phoebe|ooh love place
other|mama lisetties
phoebe|enh
phoebe|sure
other|wonder long milk setting
phoebe|oh place totally healthy
phoebe|milk mine
phoebe|bought today thirsty milk yknow
phoebe|okay let u go
other|hey buddy
other|familiar section 11 b health code requires refuse material back exit
other|go way around dry cleaner place
other|oh saying choose convenience health
phoebe|okay stop
phoebe|larry okay can not larry larry health inspector guy
phoebe|yknow mean really exciting first like okay gon na eat ever
other|well suppose could give warning
