char|line
rachel|come joey
joey|rach told everything knew last night
joey|look big deal monica chandler
rachel|can not believe would say
joey|sorry
joey|monica chandler making love
rachel|mean come
rachel|huge deal
rachel|fine want need detail initiated first kiss
joey|know
rachel|romantic
joey|know
rachel|love
joey|know
rachel|know anything
joey|ohh know one thing
joey|right couch
joey|hey ross
phoebe|hey
ross|hey yeah
ross|hey gunther scone please
ross|wan na hear good news
ross|someone know getting married
ross|yeah
ross|wedding happy occasion
ross|oh ex wife emily
chandler|sorry man
other|here scone
ross|oh thanks gunther
ross|stupid british snack food
chandler|teach anger management class
phoebe|hey know might help deal
phoebe|think way emily past can not mad past
phoebe|still mad louisiana purchase
rachel|pheebs don ’ t think anyones mad
phoebe|exactly
phoebe|past
joey|anybody gon na eat
monica|look u dressed big office party
monica|way celebrating
chandler|oh lot liquor left christmas party
monica|think cool none friend real couple
monica|hide
chandler|know
monica|ooh
other|can not
other|hey bing
other|wo ho ho pretty lady hell
chandler|asked question sir
chandler|uh monica
chandler|bos doug
chandler|doug monica
monica|hi nice meet
other|hi
other|wife kara
other|nice meet monica
other|bing
other|say uh bing hear new law firm got working u
chandler|sir
other|yeah dewey cheatum howe
other|come honey let u go drink body weight
monica|noise made
chandler|oh work laugh
monica|really
monica|work laugh
chandler|oh believe survive party gon na come one
monica|right check
chandler|okay
other|say 30 father town
chandler|hey
chandler|everybody work loved last night
monica|really
chandler|like ya
chandler|think repaired lot damage met joey
chandler|doug want u play tennis
chandler|never even talked outside work
chandler|except time bumped strip club
chandler|strip church
chandler|anyway gon na go try find racquet
monica|hey thought already one
chandler|oh used joey thought would fun go central park hit rock bigger rock
chandler|hey rach tennis racquet
rachel|oh umm yknow lent joey never actually got back
chandler|okay good luck
rachel|hey
monica|hi
monica|thought inventory day
rachel|well yeah decided take long lunch spend time friend monica
rachel|yknow feel talk anymore
rachel|new
monica|uhh much
monica|uh work good
rachel|oh yknow don ’ t talk work
rachel|talk anything
monica|okay
monica|umm
rachel|hey
rachel|yknow
rachel|let u talk relationship
monica|okay going
rachel|nothing
rachel|go
monica|well guy bank thought cute umm anymore
rachel|wow uh juicy
rachel|umm yknow though mon actually lot work sure anything else
monica|yes sure
monica|rachel something want talk
rachel|would tell
phoebe|okay happened
phoebe|ohh
phoebe|uh huh
phoebe|uh huh
