char|line
other|unbelievable
other|like half hour
other|cartoon looking like ham right
joey|waitress
joey|excuse miss
joey|hello miss
chandler|phoebe
chandler|hi
other|hi
other|ok
chandler|wait wait
chandler|wh
other|yeah um said excuse hello miss
joey|come working
other|right yeah close live apron really cute
chandler|start
other|yeah
other|ok great
other|gon na
ross|know whether testing acting monkey control
ross|keep erasing message machine supposedly accident
rachel|oh yeah done
ross|like three day row got newspaper pee ed crossword
rachel|never done
chandler|right look tell look exactly like sister
joey|sayin see difference
chandler|twin
joey|care
joey|phoebe phoebe
joey|ursulas hot
chandler|know thing talk thing
chandler|let u anymore
joey|hey pheebs guess saw today
phoebe|ooh
phoebe|oh
phoebe|fun
phoebe|ok
phoebe|um liam neeson
joey|nope
phoebe|morly safer
joey|nope
phoebe|woman cut hair
monica|ok look could really long game
chandler|sister ursula
phoebe|oh really
chandler|yeah yeah work place uh
phoebe|riff
phoebe|yeah know
chandler|oh
chandler|said guy talked like year
phoebe|hmmm
phoebe|uh yeah
phoebe|uh fat
joey|standin
phoebe|standing
rachel|um pheebs guy get along
phoebe|mostly dumb sister stuff know mean like everyone always thought pretty one know
phoebe|oh oh first one start walking even though later day
phoebe|parent like yeah right well else new
ross|oh pheebs sorry got go
ross|got lamaze class
chandler|oh got earth science catch gym
rachel|gon na carol
ross|susans gon na
ross|got dad got lesbian whole parenting team
rachel|well gon na weird
ross|mean mighta first think pretty comfortable whole situation
monica|ross jacket
ross|know
other|hi rostins
other|j
other|c
other|michael boy girl
other|good
other|next
ross|ross geller boy uh carol willick susan bunch
ross|susan carol
ross|next
other|sorry catch
other|susan carol
ross|susan carol carol carol friend
other|life partner
ross|like buddy
other|like lover
ross|know close woman get
other|susan live together
ross|although married
other|carol
ross|right
other|little complicated
ross|little
other|fine
ross|absolutely
ross|twin
ross|huh like two birth
ross|ouch
chandler|helen
other|nina bookbinder see
chandler|oh ok
chandler|send
other|hi
chandler|hi nina
chandler|come
other|wanted see
chandler|uh yes
chandler|yes
chandler|going data little thing post dating friday number
other|bad
chandler|well throw wenus whack
other|excuse
chandler|wenus
chandler|weekly estimated net usage statistic
other|oh right
other|gotcha
other|happen
other|would want anything hurt
other|wenus
chandler|cute ok
chandler|really really cute
ross|matter
ross|dip pen company ink
monica|ross little creature got remote
ross|marcel marcel give rossie remote
ross|marcel give rossie remote right
ross|marcel give rossie remote
monica|great
ross|relax fix
rachel|oh cool
rachel|urkel spanish urkel
chandler|tell something leaving christmas light part plan keep u merry year long
monica|see someone supposed take around new year obviously someone forgot
rachel|well someone supposed write rache take light put refrigerator
rachel|long
chandler|hey
joey|went back riff
joey|think ursula like
joey|ordered coffee brought tuna melt four plate curly fry
chandler|score
joey|hot
chandler|yeah listen
chandler|anything joey like might wan na run uh
joey|pheebs
joey|think would ok asked sister
phoebe|would wan na
joey|went date
phoebe|well mean sister know whatever uh mean true one egg know grown apart
phoebe|uh know
joey|cool thanks
ross|ok
phoebe|yeah fine
ross|wan na watch laverne shirley
ross|sorry
