char|line
ross|hey guy got bad news
phoebe|well that ’ s way sell newspaper
phoebe|don ’ t try extra
phoebe|extra
phoebe|read
ross|monica ’ s restaurant got horrible review post
ross|didn ’ t want see ran around neighborhood bought copy could find
joey|man bad
joey|i ’ ve share bad review
joey|still remember first good one though
joey|everything else production town simply terrible
joey|joey tribbiani abysmal
monica|hey
chandler|hey
monica|oh god
monica|look newspaper
monica|must good review
monica|great
ross|umm
monica|oh dear god
ross|good news one two block radius ever know
monica|rest manhattan
ross|yeah know
monica|oh god horrible
chandler|i ’ m sorry
monica|i ’ m humiliated
rachel|yeah y ’ know say mon there ’ s thing bad press
monica|don ’ t think umm chef ’ s mahi mahi awful awful bad press
rachel|didn ’ t write
monica|right
monica|really awful
joey|yeah
joey|yeah monica
joey|listen okay
joey|i ’ m saying i ’ m friend i ’ m sayin ’ ‘ cause it ’ s truth
joey|you ’ re food abysmal
rachel|ross
rachel|freaking
ross|ya
rachel|due date one week
rachel|seven day
ross|okay look lot water went bed
rachel|ross
rachel|please come big stuff need
rachel|changing table
rachel|crib
rachel|diaper service
ross|it ’ s funny mention diaper
rachel|i ’ m serious
ross|okay look there ’ s nothing worry
ross|plenty time
ross|there ’ s great baby furniture store west 10th
ross|tomorrow go get everything need
ross|okay
rachel|okay
rachel|thank
rachel|that ’ s great
rachel|thank
rachel|wait wait
rachel|west 10th
rachel|there ’ s really cute shoe store like little
ross|okay
ross|okay
ross|uh you ’ re gon na i ’ m gon na
rachel|oh wait ross
rachel|i ’ m sorry one thing
ross|yeah
rachel|umm situation
rachel|y ’ know umm mean
rachel|mean we ’ re baby together live together
rachel|isn ’ t isn ’ t weird
ross|well uh
rachel|i ’ m kidding
rachel|go pee
joey|hey uh monica can ’ t remember
joey|say gon na meet movie
monica|said movie
joey|okay i ’ ll see
monica|joey
monica|you ’ re
joey|sure hang ‘ til meet ya
joey|uh come you ’ re going
chandler|job interview get ready
joey|thought already job
chandler|people say don ’ t pay attention
chandler|much better job
chandler|it ’ s vice president company data reconfiguration statistical factoring company
joey|wow
joey|know
chandler|that ’ s
monica|hey joey come taste
monica|remember guy gave bad review
monica|well i ’ m getting revenge
joey|cooked
monica|teach course food criticism new school go movie wan na go make try bollet base
monica|oh can not wait read front page post tomorrow
monica|restaurant reviewer admits wrong monica
chandler|front page
chandler|really live little world don ’ t ya
other|uh want thing delivered mr
other|mr
other|geller
rachel|oh
ross|oh
rachel|we ’ re married
ross|baby together we ’ re involved
ross|mean uh seeing ago friend
ross|one drunken night
ross|yes stranger we ’ d like delivered please
other|don ’ t fill address card
ross|oh okay
other|notice picked lot dinosaur item
rachel|oh yeah
rachel|actually that ’ s one reason we ’ re couple
ross|chose i ’ m paleontologist
other|really
other|cool
rachel|oh
rachel|oh yeah don ’ t get worked
rachel|mean sound like he ’ s doctor he ’ s
other|oh i ’ m fascinated paleontology
other|read new walter alvarez book
ross|yeah
ross|teach class
rachel|oh god
rachel|i ’ m standing cash register holding credit card i ’ m bored
other|oh love neighborhood
