char|line
joey|man weird
joey|ever realize captain crunch eyebrow actually hat
chandler|weird
chandler|joey man captain cereal last 40 year
chandler|waaa aaah
chandler|spoon
chandler|licked put
chandler|licked put
joey|yeah
chandler|well see gross
chandler|mean like using toothbrush
chandler|used toothbrush
joey|well used red one unclog drain
chandler|mine red one
chandler|oh god
chandler|open worm everywhere
joey|hey can not use toothbrush use soap
chandler|soap soap
chandler|self cleaning
joey|alright well next time take shower think last thing wash first thing wash
chandler|hey
other|hey
joey|hey
phoebe|ooh look fancy lad
phoebe|occasion
joey|well know guy show coma
joey|havin brunch
phoebe|ahh
rachel|ok ready
phoebe|okey doke
monica|can not believe guy actually getting tattoo
chandler|excuse guy getting tattoo
rachel|yes tell ross want surprise
joey|wow wild
joey|gon na get
phoebe|um getting lily mom
phoebe|name lily
chandler|wow lucky
chandler|name big ugly splotch
joey|gettin
phoebe|think shoulder
ross|shoulder
phoebe|um chip
phoebe|tattoo getting tattoo
ross|tattoo
ross|would want
ross|hi
rachel|hi
rachel|well hey think kind cool
ross|sorry
ross|tell would anyone pay someone scar body life
ross|come right phoebe
ross|like know havin bad hair cut time
ross|everyone staring
monica|ross come sign birthday card dad
monica|rich gon na minute
chandler|oooh rich goin party huh
monica|well parent best friend
joey|oh today day gon na tell two
monica|yeah
monica|dad birthday decided give stroke
phoebe|think tell
monica|even know serious
monica|telling anything
ross|know think mom dad would mind
ross|remember 9 richard 30 dad used say god hope get together
ross|alright shall
monica|ok wait wait wait wait
monica|know
monica|ross let u let u switch place
monica|get middle
monica|un ya know unless look like trying cover something
ross|monica monica could come straddling still would believe
other|oh hi kid
other|hi darling
monica|happy birthday dad
other|oh thank
ross|hi
other|happy birthday
other|well kid thank dr
other|burke ride
ross|uh actually mom think monica thanked u
other|well kid take train
other|richard burke gave ride
other|oh
other|speaking hear got 20 year old twinkie city
monica|finger cramp
monica|oh god sorry
monica|let get mom
other|sooo richards shopping junior section
monica|still
other|know got iq napkin
other|probably even pretty young enough everything still pointing
joey|believe place
chandler|know great apartment
joey|ah bathroom mirror side
joey|like peein rockettes
chandler|wow fantasy come true
chandler|seriously
other|hey
joey|hey
joey|sayin great apartment man
other|thanks
other|want
joey|huh
other|yeah movin bigger place
other|definitely take one
joey|yeah see place like
other|hate park view high ceiling
other|cmon show kitchen
chandler|oh right fella saw kitchen morning tv
chandler|stop talking
chandler|ok
other|cmon tell u
other|yeah really 20
other|telling guy anything
other|cmon rich birthday let live vicariously
ross|dad really want
other|ahh little mid life crisis friend
other|jack would let go
other|look know going
other|turned 50 got porsche
other|got little speedster
other|guy
other|seriously like
other|tell maybe one weekend borrow car cou
ross|dad beg finish sentence
other|kidding
other|know never let touch porsche
phoebe|ok rach lily
phoebe|lily lily
rachel|well
phoebe|like lily
phoebe|open ya know like mom
phoebe|open giving spirit
phoebe|ooh foghorn leghorn ooh
other|alright blonde girl room two blonde girl
phoebe|go
rachel|uh huh
phoebe|going
