char|line
other|tell
phoebe|tell tell
monica|please tell
rachel|shut
chandler|tell
monica|look even look
chandler|oh come tell
chandler|could use another reason woman wonīt look
rachel|right right right
rachel|last night dream uh
phoebe|table
chandler|wow
joey|exellent dream score
ross|would dream
chandler|importantly good
rachel|well pretty damnedy good
chandler|interesting cause dream iīm allways surprisingly inadequate
rachel|well last night seemed know way around table
ross|love share
chandler|youīre okay
ross|canīt belive two sex dream
chandler|iīm sorry one time thing
chandler|drunk somebody elseīs subconscious
chandler|hi rachel
rachel|get
phoebe|uh uh gim me
phoebe|see operating drill press
joey|donīt know
joey|wearing
ross|phoebs would want operate drill press
phoebe|short term work
phoebe|know get back massage client
chandler|pirate
phoebe|nothing like
phoebe|dummie
phoebe|taught massage home workshop
joey|hey hey chan
joey|could work
chandler|thanks joey thatīs good idea
phoebe|could could
chandler|well secretary gon na couple week
chandler|one boob redused
chandler|itīs whole big boob story
phoebe|could secretary
chandler|well know phoebs
chandler|donīt know itīs kinda thing involves lot normal
chandler|large portion day
phoebe|could
rachel|playing
ross|oh itīs new beeper
joey|hell paleontologist need beeper
monica|like dinosaur emergency
monica|help come quick theyīre still extinct
ross|itīs carol go labor
ross|get wherever
ross|mean dial 55 jimbo
chandler|cool phone number possible name kid
monica|right iīll see guy later
rachel|see young ethan
monica|thank
joey|young young ethan
joey|young
monica|heīs
monica|age
monica|okay heīs senior college
ross|college
joey|whoa
chandler|manchild problem old
monica|course
monica|itīs even issue
monica|cause told 22
monica|oh canīt pas 22
phoebe|well maybe 25 26
monica|26
phoebe|go
chandler|hear
phoebe|yeah
chandler|see thatīll stop pick phone
phoebe|oh
phoebe|uh iīm
phoebe|mr
phoebe|bingīs office
phoebe|iīm sorry heīs meeting right
chandler|iīm meeting
chandler|iīm right
chandler|whoop
phoebe|know reference
phoebe|number
phoebe|right iīll see get message
phoebe|bye bye
phoebe|ross say hi
chandler|ah
phoebe|fun
phoebe|right
chandler|well actually get work
phoebe|likely
phoebe|okay iīm gon na
chandler|okay
phoebe|right
phoebe|bye bye
chandler|bye bye
phoebe|whatcha doinī
chandler|ooh
monica|window clean candels lit
monica|uh beltīs tight got ta change belt
monica|turn fish
monica|cause made lasagne
monica|control
rachel|touch
rachel|mon donīt understand
rachel|mean youīve dating guy since like
rachel|midterm
rachel|mean sudden
rachel|oh
rachel|could tonight night
monica|donīt know
monica|look heīs great guy love
monica|know
monica|thing happen happen
monica|donīt plan thing
rachel|shave leg
monica|yeah
rachel|aha
joey|would let go ross
joey|dream
joey|doesnīt mean
ross|oh oh
ross|oh oh
ross|oh
ross|oh god itīs baby time
ross|baby time
joey|right relax relax
joey|relax relax
joey|cool cool
ross|yeah hi beeped
ross|andré
ross|third time today
ross|yes iīm sure
ross|sir
ross|donīt perform kind service
joey|service
joey|oh service
ross|yeah want 55 jumbo
ross|yeah thatīs right
ross|thatīs right jumbo u sir
ross|belive donīt want
ross|judging number iīd huge disappointment
ross|rightie bye bye
joey|hey hey
joey|first day
phoebe|oh exellent
phoebe|everyone nice
chandler|see pay know man wear shoe
phoebe|didnīt tell anybody knew
phoebe|oh know
phoebe|donīt like
phoebe|thought knew
chandler|noho
chandler|doesnīt like
phoebe|everyone
phoebe|except uh
phoebe|everyone
chandler|talking
phoebe|donīt feel bad
