char|line
rachel|hey pheebs
phoebe|huh
rachel|i ’ m dinner dad tomorrow night wan na come
phoebe|sure
phoebe|yeah he ’ s kinda sexy
rachel|oh i ’ ll
phoebe|okay we ’ ll come kind signal it ’ s going well take
rachel|phoebe
rachel|need support
rachel|haven ’ t told i ’ m pregnant yet
phoebe|oh
rachel|‘ cause know he ’ s gon na flip hate he ’ s angry
phoebe|oh rachel ‘ papa don ’ t preach
phoebe|’
rachel|phoebe
rachel|wait
rachel|one time caught smoking said ever saw he ’ d make eat entire pack
phoebe|wow
phoebe|oh well
rachel|thank
phoebe|gosh
phoebe|i ’ m gon na let man make eat baby
phoebe|oh
phoebe|hey
phoebe|guy
phoebe|think know
monica|don ’ t
rachel|don ’ t
phoebe|oh god
phoebe|monica
phoebe|he ’ s stripper bachelorette party
phoebe|secret bachelorette party
chandler|bachelorette party
phoebe|untied g string teeth
phoebe|somebody stop
chandler|thought weren ’ t gon na bachelor bachelorette party
chandler|y ’ know agreed silly tradition
joey|it ’ s grand tradition
monica|i ’ m sorry surprised
monica|nothing could
rachel|well could ’ ve untied hand
joey|unfair
joey|one thing wanted throw best friend bachelor party wasn ’ t allowed
joey|got stupid steak dinner
chandler|went home waitress
joey|oh yeah pretty good night
chandler|can ’ t believe didn ’ t tell
chandler|know two pillar marriage openness honesty
monica|ugh knew giving book gon na come back bite as
other|order everyone moroccan chicken
phoebe|oh don ’ t eat meat
other|it ’ s chicken
phoebe|yeah don ’ t eat either
other|i ’ ll never understand lesbian
other|baby tell new
rachel|well actually umm
other|’ 74 lafite sir
other|’ 74
other|ordered ’ 75
other|that ’ s magnificent wine
other|’ 74 sewage
other|would bring sewage
other|hard question
other|idiot
other|you ’ re waiter
other|told manager wouldn ’ t wait tonight
other|oh come
other|don ’ t baby
rachel|case didn ’ t notice scary man
phoebe|he ’ s right though ’ 74 absolute piss
rachel|huge mistake
rachel|can ’ t tell phoebe
rachel|can ’ t can ’ t can ’ t can ’ t
phoebe|rachel
rachel|it ’ s okay what ’ s gon na happen
rachel|i ’ m gon na wait couple year baby tell
phoebe|get mad baby
rachel|hey baby ’ s problem
rachel|oh everything okay waiter
other|idea went bathroom
other|sweetie starting tell uh new
rachel|well umm got tivo
other|what ’ s tivo
phoebe|it ’ s slang pregnant
rachel|phoebe
other|really pregnant
rachel|well uh yes
rachel|except
rachel|sum yeah
other|father
other|oh
other|please don ’ t tell it ’ s
rachel|it ’ s ross
rachel|it ’ s ross
rachel|like ross
rachel|oh daddy hope you ’ re okay
rachel|mean think good thing
rachel|you ’ re gon na first grandchild
rachel|you ’ re gon na poppy
other|that ’ s true
rachel|yeah
other|poppy
other|oh i ’ m gon na poppy
other|wedding
other|wedding
other|there ’ s going wedding
other|young lady don ’ t sit tell first grandchild going b st rd
other|rachel karen green tell gon na wedding
rachel|february 2nd
other|really cool seeing lecture today
ross|oh thanks
ross|although kinda seemed like falling asleep little
other|oh eye closed could concentrate y ’ know take
ross|yeah lot student
other|got ta get going
ross|okay i ’ ll see tonight
other|yeah
ross|okay bye
other|oh hey thanks showing semi precious stone collection
other|amazing
chandler|god
chandler|must good bed
joey|uh mona
joey|how ’ s going
ross|ah it ’ s good
ross|it ’ s going good
ross|mean get along great
ross|she ’ s she ’ s
joey|hot
ross|well gon na say sweet yeah huh
chandler|she ’ s okay rachel baby
ross|well haven ’ t actually told yet
ross|don ’ t want scare y ’ know
chandler|well honest
chandler|otherwise may think you ’ re going path you ’ re really going different one
joey|i ’ m gon na take book beat death
monica|oh god
monica|gon na love much
monica|felt really bad whole bachelorette party thing tonight you ’ re gon na bachelor party
monica|yeah got number guy work hired stripper come dance
monica|going wife hall fame
chandler|honey
chandler|that ’ s crazy
chandler|don ’ t want get stripper
joey|let lady talk
monica|come
monica|come it ’ ll fun
monica|it ’ ll make feel much better
chandler|look appreciate uh it ’ s little creepy
chandler|y ’ know
chandler|i ’ m bachelor anymore
monica|don ’ t think bachelor party think two month anniversary present
ross|sure one year paper two month lapdance
monica|please
monica|feel bad
monica|watch hot woman get naked
chandler|right fine
chandler|i ’ m
joey|yeah
chandler|joey
monica|thank
monica|right else want invite
chandler|ah ross
chandler|ross joey embarrassing enough
ross|uh actually sorry can ’ t even make
ross|i ’ m seeing mona tonight
chandler|understand would cancel actual date go fake bachelor party
joey|i ’ m sorry got ta cancel tonight baby
phoebe|i ’ m sorry won ’ t able make imaginary wedding i ’ m really busy day
phoebe|yeah already unicorn baptism leprechaun bar mitzvah
rachel|know
rachel|know
rachel|panicked panicked
rachel|didn ’ t want start yelling like ’ 74 latour
phoebe|it ’ s lafite
phoebe|’ 74 latour actually drinking quite nicely
rachel|right come
rachel|i ’ m gon na i ’ m gon na tell i ’ m gon na strong
other|called friend mine
rachel|yeah
other|think may able book plaza short notice
rachel|really
rachel|plaza
rachel|oh daddy
rachel|right
rachel|daddy need talk
rachel|please sit
other|sweetie
rachel|there ’ s gon na wedding
rachel|ross getting married
rachel|i ’ m sorry daddy
other|don ’ t believe
rachel|oh daddy stay calm
rachel|please
other|stay calm
other|expect stay calm
other|unacceptable rachel
other|wan na know
other|punk ross won ’ t marry
other|that ’ s
rachel|yes
rachel|yes say i ’ m damaged good
joey|uh nervous getting married
joey|look look let ’ s pretend it ’ s real bachelor party
joey|okay
joey|y ’ know
joey|wedding
joey|come it ’ ll fun
chandler|okay
chandler|can ’ t believe tomorrow ’ s big day
joey|feel knowing you ’ re never gon na another woman huh
joey|knowing you ’ re gon na wake face everyday finally sweet release death
chandler|you ’ re right fun
joey|that ’ s
joey|okay come
other|hi
chandler|hi
other|one lucky boy chandler
joey|uh that ’ s that ’ s
chandler|that ’ s
joey|joey tribbiani big fan
other|bedroom
chandler|yeah yeah right
other|right whenever you ’ re ready
chandler|weird
joey|would go bedroom
other|i ’ m waiting
chandler|she ’ s
joey|yeah that ’ s one naked hooker
other|love place
other|guy
ross|uh that ’ s eighteenth century indian artifact calcutta
other|oh wow
other|you ’ re dinosaur
ross|much
other|oh god
other|oh god
other|i ’ m sorry
ross|aw forget it ’ s pier one
ross|sorry
other|think knock daughter marry
other|i ’ m gon na kill
ross|y ’ know actually great time
other|come
other|explain geller
other|first get rachel pregnant
other|got rachel pregnant
ross|yes
ross|yes yes
ross|one night thing
ross|meant nothing
other|oh
other|really
other|that ’ s daughter mean
other|nothing
ross|sir umm mean lot
ross|mean care love rachel
ross|oh way
ross|mean mean i ’ m love
ross|love like like friend
other|oh really
other|that ’ s treat friend
other|get trouble refuse marry
ross|hey
ross|offered marry
other|wh
ross|didn ’ t want
other|well
other|spend time tramp
other|tramp
ross|i ’ m sorry
ross|dr
ross|green mona
ross|mona dr
ross|green
chandler|can ’ t believe naked hooker
joey|wait
joey|wait
joey|maybe she ’ s hooker stripper got confused she ’ s supposed
chandler|could
chandler|mean technically strip missed
chandler|ma ’ am also stripper
other|uh
other|could pretend strip that ’ s gon na cost extra
other|okay here ’ s extra handcuff spanking
joey|maybe monica ’ s playing joke ya
joey|y ’ know
joey|getting husband hooker that ’ s pretty funny
