char|line
other|robert carlock story scott silveri directed gary halvorson transcribed eleonora pheeboh sebastiano vanessa
monica|weird joey end kissing charlie last night
monica|thought end kissing charlie
ross|hey thought end kissing charlie ok
ross|surprise
chandler|missed party charlies girl right
ross|yes new professor department kiss
rachel|know joey kiss
rachel|mean girl party god
ross|care much
monica|yes rachel care much
rachel|cause ross father child
rachel|know
rachel|want hook lot woman
rachel|saying
rachel|think joey charlie anything common
ross|oh know seem shared interest others tonsil
phoebe|wow joey professor
phoebe|imagine kid kid got intelligence joeys raw sexual magnetism
phoebe|oh nerd get laaaaaid
rachel|right
rachel|ross ok
rachel|mean
ross|yeah big deal
ross|mean met fine
ross|oh god
ross|forgot hot
joey|hey
ross|gon na get coffee
other|oh know
other|come
ross|ok
chandler|professor uh
joey|yeah
joey|cool smart
joey|mind totally acrimonious
joey|used
other|feel like owe explanation
other|ordinarily go around kissing guy party
other|well kind embarrassed
other|really hope think le
ross|uhm
ross|think le
ross|think le
ross|mean saw someone liked kissed
ross|mean people like someone kiss
ross|people stupid hate people
other|know actually little surprised
other|mean joey different guy usually date
other|mean professor intellectual paleontologist mostly know cerebral
ross|yeah know type
joey|hey wan na grab bite work better get acrimonious
joey|getting close
phoebe|hey
monica|hey
phoebe|hey guy
phoebe|look got
rachel|oh oh
rachel|wow love
rachel|get
phoebe|bought ebay
phoebe|used belong late shania twain
rachel|phoebe shania twain still alive
phoebe|oh
phoebe|overpaid
monica|hey
rachel|oh gift certificate new spa soho
monica|oh can not show phoebe
monica|hate corporate massage chain
rachel|ah can not get massage
rachel|many thing disapproves
rachel|can not eat veal can not wear fur can not go hunting
monica|wan na go hunting
rachel|well would like option
phoebe|hey rachel
rachel|oh
phoebe|can not go
phoebe|know feel big massage place
phoebe|putting people like business
monica|want go hunting
rachel|phoebe come wan na waste
rachel|would like throwing away hundred buck
phoebe|ok money ok
phoebe|corporate greed destroying heart leaving u
phoebe|hollow shell
rachel|care
phoebe|well care friendship
rachel|oh
phoebe|feel really strongly rachel
phoebe|please use gift certificate
phoebe|asking friend
rachel|oh friend phoebe
rachel|fine use
phoebe|promise
rachel|promise
phoebe|thank
rachel|going hunting
monica|hey honey
monica|missed today
chandler|oh yeah
monica|yeah
monica|dyou wan na tonight
chandler|oh well
chandler|maybe could
monica|ok trying turn making mess
monica|know audience
monica|besides tomorrow fertility test need keep tadpole tank
chandler|really need take test
monica|honey trying baby year
monica|think good idea find everythings ok
monica|routine test
chandler|wan na cup
monica|big deal
chandler|weird
chandler|doctor office
monica|ok doctor office ok parked car behind taco bell
chandler|can not believe ross told
chandler|defense wendys
monica|look wan na test either really think good idea
chandler|yeah ok
chandler|sure doctor office can not worst class trip hershey factory
