char|line
other|ow ow ow
other|ow ow ow
other|ow ow ow
monica|hi
monica|uh friend taking christmas light fell balcony may broken foot ankle something
other|god
other|still christmas light
other|fill bring back
rachel|ow ow ow
rachel|ow ow ow
rachel|ow ow ow
monica|right
monica|name address
monica|ok case emergency call
monica|really
rachel|yeah
monica|oh sweet
monica|oh gosh
monica|love
monica|insurance
rachel|oh yeah check
rachel|definitely want
rachel|monica insurance
rachel|much gon na cost
monica|idea x ray alone could couple hundred dollar
rachel|well gon na
monica|much
rachel|um unless unless use
rachel|well wait second
rachel|put case emergency call person
monica|insurance fraud
rachel|well right forget
rachel|might well go home
rachel|ow
monica|ok
monica|ok
monica|hate
rachel|thank
rachel|thank
rachel|love
monica|hi
monica|um gon na need new set form
monica|really idiot
monica|see filling friend form instead putting information put mine
other|idiot
monica|yep
monica|stupid
ross|dream last night playing football kid
other|nice
ross|field hike baby
ross|know got ta something tampa bay defense comin right
joey|tampa bay got terrible team
ross|right baby thinkin take u
ross|uh heave downfield
chandler|crazy
chandler|baby
joey|take sack
ross|anyway suddenly downfield realize one supposed catch right
ross|know way gon na get time running running woke
ross|see ready father
chandler|hey gon na fine
chandler|one caring responsible men north america
chandler|gon na make great dad
joey|yeah ross
joey|baby need better blocking
joey|oh either one guy ever rainbow room
joey|real expensive
chandler|well order stuff
joey|takin ursula tonight
joey|birthday
ross|whoa
ross|phoebe birthday
ross|tonight
joey|oh man
joey|odds happening
ross|take time
chandler|gon na
joey|look want anything screw ursula
chandler|friend phoebe
joey|well friend hopefully understand
joey|mean would guy
chandler|man tried something like birthday starin business end hissy fit
other|ok uh monica
monica|yes yes
rachel|hi friend rachel
monica|hi
other|hi rachel
other|dr
other|mitchell
other|friend dr
other|rosin
rachel|little cute doctor
other|excuse
rachel|meant young young meant young young doctor
rachel|oh good rach
monica|thank
rachel|right
rachel|said sprain
monica|uh left stupid part
rachel|stupid
rachel|cute cute cute doctor asked u tomorrow night said yes
monica|think totally insane mean work hospital
monica|like returning scene crime
monica|say blow date
rachel|monica cute doctor cute doctor doctor cute
chandler|right learned far
ross|hell
ross|scared crap outta
rachel|cake
ross|yeah yeah
ross|got lemon shmush
monica|come minute
rachel|hope ok
chandler|happy birthday peehee
monica|well maybe make b one rose
ross|yeah use special cake tool
phoebe|hey going
phoebe|oh oh oh
phoebe|great
phoebe|oh god
phoebe|scary
phoebe|hi everybody
phoebe|hi betty
phoebe|betty hi
phoebe|found betty
phoebe|oh god
phoebe|great
phoebe|everybody love room
phoebe|joey
chandler|see betty
other|tell one thing would mind piece sun dried tomato business
other|five year ago somebody said here tomato look like prune said get office
ross|dad born freak
other|freaking saying somebody come idea
ross|dad dad dad talkin whole uh baby thing
ross|uh ever get sort panicky oh god gon na father kind thing
other|mother really work
other|busy business
other|around much
ross|dad wondering
other|time make
other|still stuff together
other|always wanted go colonial williamsburg
other|bout
ross|thanks dad
ross|really know needed know start feel like father
other|oh well guess musta day born
other|hospital room mother asleep brought gave
other|ugly little red thing sudden grabbed finger whole fist
other|squeezed tight
other|knew
other|wan na go williamsburg
ross|go williamsburg
other|eat fish
monica|rachel cute doctor
rachel|ok coming
monica|hi come
other|brought wine
other|cellar ernest tova borgnine could resist
rachel|oh great
rachel|look
other|monica ankle
monica|uh well uh tell
monica|ankle
rachel|know feeling lot better thank
rachel|well listen two sit get glass
rachel|stat
rachel|ok listen thinking tell really
rachel|mean fine really think fine really
monica|fine
monica|get trouble
rachel|would stop wuss
monica|wuss
monica|excuse living real world ok
other|still seem normal
other|normal
other|ok admit every time go woman meet hospital turn
other|would relax
other|look around
other|pagan altar pile bone corner fine
other|go like
monica|said going
monica|sometimes big baby
rachel|baby
rachel|know
rachel|know
rachel|every day becoming like mother
other|great place
other|long lived
rachel|six year rachel moved month ago
monica|yeah supposed get married um left guy altar
monica|yeah know pretty selfish hey
monica|try hummus
other|monica
rachel|uh uh chef restaurant uptown
other|good
rachel|yeah
rachel|mostly get bos people around love
other|hummus great
other|god bless chickpea
monica|oh god spoiled
rachel|way mentioned back high school cow
monica|used wet bed
rachel|use breast get people attention
other|monica rachel apartment
other|minute
other|rachel dad
monica|hi dad
monica|listen dad can not talk right um something um something meaning tell
monica|remember back freshman year
monica|well billy drestin sex bed
rachel|daddy daddy
rachel|would sleep billy drestin
rachel|father tried put business
rachel|dead
monica|ross got remote
ross|good
ross|maybe switch back
ross|maybe
rachel|hello
rachel|uh yeah uh hold second
rachel|let see
rachel|woman hospital admission office
rachel|oh god
monica|find want
monica|hello monica
monica|yeah
monica|oh ok yes right
monica|thank
monica|forgot sign one admission form
rachel|right worth
monica|thank
rachel|ok let change
joey|hey
ross|hey
phoebe|hi
phoebe|trouble
joey|sister stood night
phoebe|oh
phoebe|hate people
ross|well try calling
joey|trying two day
joey|call restaurant say busy talk
joey|can not believe blowin
phoebe|hey
other|oh
phoebe|um got minute
other|um yeah working
other|uh huh
phoebe|um oh got birthday present
other|oh wow
other|remembered
other|oh judy jetson thermos
phoebe|right like kind
other|right
other|oh got something
phoebe|know coming
other|um yeah um twin thing
phoebe|can not believe
phoebe|can not believe
other|oh right
other|great
phoebe|know
phoebe|joey
phoebe|know um really nutsy
phoebe|got
other|right
other|excuse
other|come side salad
phoebe|um gon na call
other|think like
phoebe|joey
other|oh
other|smart
other|figure
other|want chicken
phoebe|food face
other|changed
phoebe|yeah
rachel|hi remember u
other|mmm hmmm
monica|called little ago needing signature admission form
monica|well turn need whole new one uh see put wrong name
monica|um
other|stupid
monica|stupid
rachel|gon na pay check
other|know insurance cover
rachel|know
rachel|bright either
chandler|ok worst case scenario
chandler|say never feel like father
chandler|say son never feel connected one
chandler|say relationship affected
ross|point
chandler|know think would
chandler|simian
chandler|ross furball
chandler|ok turn
ross|got 43 point kidney
chandler|got zero point idney
ross|k
ross|k
ross|got help
ross|monkey swallowed k
other|get animal
ross|understand
ross|animal hospital way across town
ross|choking
ross|know else
monica|goin
chandler|marcel swallowed scrabble tile
other|excuse
other|hospital people
ross|lady people
ross|name ok
ross|watch jeopardy
ross|touch nobody watching
ross|please please heart
other|take look
other|oh thank
monica|michael
other|rachel
monica|monica
rachel|oh
monica|hi
rachel|hi
phoebe|hey
joey|ur
joey|trying call
phoebe|listen um
joey|say listen
joey|know listen
joey|said listen
phoebe|sorry
joey|get
joey|happened
joey|everything said bridge
phoebe|yeah um know forget said bridge talkin crazy night drunk
joey|drink
joey|ur
phoebe|ok yeah gon na work
joey|friend phoebe
phoebe|would stop hanging
joey|could
phoebe|um yes phoebe
phoebe|know either
joey|uh sorry
phoebe|know gon na really really hard get
joey|know
joey|know whether breakin never looked beautiful
phoebe|really
joey|pheebs
phoebe|yeah
ross|look tiny
joey|got message
phoebe|right
ross|yeah
ross|doctor got k
ross|also found
chandler|think trying spell monkey
ross|well doctor say gon na fine
ross|sleeping
chandler|feel like dad yet
chandler|hey come came
chandler|dad
