char|line
ross|man sure miss julie
chandler|spanish midget
chandler|spanish midget wrestling
chandler|julie
chandler|ok yes see got
ross|ever figure thing
chandler|see trying new screening thing
chandler|know figure always answering phone peoplell think life
chandler|god rodrigo never get pinned
other|hello looking bob
other|jane
other|know still number thinking u great well know three year kinda hoping could hook
other|barely nerve make call know
other|got little drunk
other|naked
chandler|bob
other|oh know usual teaching aerobics partying way much
other|oh case wondering leg new james bond poster
chandler|hold moment
chandler|another call
chandler|love
ross|know
chandler|back
other|gon na get together
chandler|um absolutely
chandler|uh bout tomorrow afternoon
chandler|know uh central perk village say five ish
other|great see
chandler|ok
chandler|ok
chandler|phone finally paid
ross|even though good bob impression thinkin see tomorow probably gon na realize hey bob
chandler|hoping bob show seek comfort open arm wry stranger next table
ross|oh god
ross|pure evil
chandler|ok pure evil horny alone
chandler|done
ross|yeah yeah everybodys
ross|hey everybody say hi julie new mexico
rachel|hi julie
chandler|ok ross phone everybody owes 62 buck birthday
phoebe|um chance rounding
phoebe|know like like 20
chandler|hey come got gift concert cake
joey|need cake
chandler|look guy know little steep
rachel|yeah whoosh
chandler|ross
phoebe|ross
joey|right
chandler|see guy later got ta go
chandler|thing
ross|ok sweetheart call later tonight
ross|whoa whoa whoa hey hey hey really gon na go
chandler|know think might
rachel|uh guy dinner tonight
joey|well guess got ta start savin ross birthday guess stay home eat dust bunny
phoebe|believe much gon na cost
rachel|guy ever get feeling um chandler guy get make much money
joey|yes
joey|yeah like always saying let u go let u go
joey|like afford go
phoebe|yes yes always go know someplace nice know
phoebe|god like say anything like birthday thing ross
joey|ross
rachel|ross ross ross
monica|oh god
rachel|hey
joey|hi
monica|work ordinary day know chop chop chop sauti sauti sauti
monica|sudden leon manager call office
monica|turn fired head lunch chef guess got job
joey|horrible story
monica|fortunately
monica|made head purchasing thank much
monica|anyway ran ross chandler downstairs think go celebrate
monica|know someplace nice
joey|yeah someplace nice
joey|much think get kidney
ross|tellin
ross|can not
chandler|oh come
chandler|never get girl like conventional method
ross|matter
ross|wanted call bob
ross|hey know bob meant
ross|may destroying two people chance happiness
chandler|know bob ok
chandler|know
chandler|like
chandler|please let happy
ross|go tell woman truth
chandler|right
ross|go
chandler|hi
other|hi
chandler|listen uh um confess something
other|yes
chandler|whoever stood jerk
chandler|know
chandler|weird sense
chandler|know
chandler|weird sensitive
chandler|tissue
other|thanks
chandler|keep pack
chandler|cried today
ross|ok ok sister newly appointed head lunch chef
monica|also charge purchasing
ross|newly appointed head lunch chef also charge purchasing
monica|little desk rolands
ross|uh lunch chef purchasing little desk rolands
ross|here little sister
monica|oh wait got beeper
joey|cool
phoebe|let u see
ross|fine wait
monica|oh sorry
joey|sorry sorry
ross|monica
other|ready order
rachel|oh know even looked yet
other|well let know
other|right edge seat
phoebe|wow look price
rachel|yeah pretty ch ching
joey|like famous chicken
chandler|hey sorry late
chandler|congratulation mon
chandler|sorry late
chandler|incredible afternoon jade
ross|well pretty incredible according message left machine
ross|hey chandler woman leaving message machine
chandler|oh see tell number number could tell number number think number bob number
ross|hey tell mr
ross|roper call
other|dare ask
monica|yes start carpaccio grilled prawn
ross|sound great
other|gentleman
joey|yeah thai chicken pizza
joey|hey look get without nut leek stuff cheaper
other|think would
other|miss
rachel|ok uh side salad
other|side
rachel|uh know
rachel|put right next water
phoebe|um gon na cup cucumber soup um take care
chandler|uh cajun catfish
other|anything else
chandler|yes bout verse killing softly
chandler|gon na sneeze fish
ross|plus tip divided six
ross|ok everyone owes 28 buck
rachel|um everyone
ross|oh right sorry
joey|thank
ross|monicas big night pay
monica|oh thank
ross|five u 33
ross|50 apiece
phoebe|huh uh way sorry gon na happen
chandler|whoa whoa prom night flashback
phoebe|sorry monica really happy got promoted cold cucumber mush thirty something buck
phoebe|rachel salad joey like teeny pizza
ross|ok pheebs
ross|bout pay
ross|big deal
monica|right goin
rachel|ok look guy really want get right
rachel|think make everyone uncomfortable
phoebe|fine
phoebe|right fine
joey|yeah
chandler|tell u
ross|hello u right
ross|fine
joey|ok um uh three feel like uh sometimes guy get uh much money
monica|ok
ross|hear ya
chandler|talk
phoebe|well
phoebe|let u
ross|never think money issue
ross|good point
chandler|um come guy talked
joey|always somethin know like monicas new job whole ross birthday hoopla
ross|wha
ross|whoa hey want birthday source kind negative gon na hoopla
rachel|basically thing stuff thing
monica|make anybody feel better forget thing gift
ross|g gift
ross|thing gift
chandler|thing gon na go see hootie blowfish
ross|hootie oh
ross|catch radio
phoebe|feel bad
phoebe|wan na go concert
ross|look hey birthday important thing together
monica|u
chandler|together
ross|concert
rachel|ok
joey|yeah
rachel|thank
joey|thanks
phoebe|yeah
chandler|ebola virus
chandler|got ta suck huh
chandler|gee monica bag
monica|know chandler
monica|let u take look
phoebe|oh like skit
monica|dinner six
monica|5 steak eggplant phoebe
ross|whoo
phoebe|cool
monica|yeah switched meat supplier work new guy gave steak sort thank
ross|wait
ross|hey chandler envelope
chandler|way seem dorky hall
ross|come
chandler|six ticket hootie blowfish
chandler|blowfish
monica|u right worry
monica|treat
phoebe|thank
ross|could le enthused
joey|look nice gesture
joey|feel like
monica|like
joey|charity
monica|charity
ross|tryin nice thing
rachel|ross understand nice thing make u feel big
phoebe|actually make u feel big
ross|understand
ross|mean like can not win guy
chandler|guy feel big maybe fault
chandler|maybe feel
joey|oh tellin u feel
rachel|ok never shoulda talked
phoebe|gon na pas concert hootie place right
rachel|neither
monica|guy bought ticket
phoebe|oh well extra seat know tiara stuff
chandler|look said
monica|well guess can not go
rachel|come want
rachel|always everything together
monica|know
monica|right
phoebe|fine
ross|fine
joey|fine
chandler|fine
rachel|fine
monica|right
monica|gon na go
monica|another six hour
monica|gon na go
ross|chandler
chandler|yeah
ross|geez
ross|ready
chandler|yeah
chandler|let grab jacket tell sex today
ross|whoa
ross|sex today
chandler|wow sound even cooler somebody else say
chandler|awesome ok
chandler|biting lip stop screaming
ross|wow
chandler|know awhile took good sign
ross|still screening thing
chandler|sex today
chandler|never answer phone
other|come beep know
other|hey bob jade
other|listen wanted tell really hurt show day know ended meeting guy
chandler|bob
other|oh hi
chandler|uh met someone huh
other|yes yes
other|fact sex 2 hour ago
chandler|uh
other|eh
chandler|eh
other|oh bob nothing compared
other|bite lip keep screaming name
chandler|well make feel good
other|awkward bumpy
ross|bumpy
chandler|well maybe kind uh new cool style familiar
chandler|uh maybe get used
other|well really much time get used know mean
monica|know
monica|gon na able enjoy
ross|yeah know birthday
chandler|let u go
ross|well maybe know maybe stay one song
chandler|yeah mean would rude u leave
monica|know guy probably great time
joey|come guy one time
phoebe|ok
phoebe|one
joey|nooo
monica|amazing
ross|excellent excellent
chandler|can not believe guy missed
ross|guy
ross|oh yeah
other|excuse monica geller
monica|know
other|used babysitter
monica|oh god little stevie fisher
monica|howve
other|good good lawyer
monica|can not lawyer
monica|eight
other|listen nice see
other|got ta run backstage
monica|uh wait backstage
other|oh yeah firm represents band
ross|ross
chandler|chandler
other|look guy wan na meet group
other|come
other|one one fooled around dad
ross|hey guy
rachel|happy birthday
ross|oh thank thanks
ross|uh night last night
rachel|oh well pretty much sucked
monica|yeah pretty much sucked oh run little stevie fisher
monica|remember
rachel|oh yeah
rachel|used babysit
rachel|hey dad
monica|uh good
ross|uh aside whole evening pretty much bust
chandler|yeah really missed guy
joey|yeah look saying whole thing really stupid
phoebe|really really really let stuff like money get hickey
monica|fell
rachel|someone lip
rachel|get hickey
monica|know party
rachel|party
ross|much party
ross|gathering people food music band
joey|partied hootie blowfish
chandler|yes apparently stevie band like
rachel|gave hickey
monica|would work blowfish
rachel|oh
phoebe|oh
phoebe|can not believe
phoebe|can not believe
phoebe|like sitting home trying guess joeys finger guy like partying fun know hey blowfish suck neck
ross|look blame u
ross|guy coulda know
rachel|part poor friend outreach program
monica|work
chandler|know say
chandler|sorry make money
chandler|gon na feel guilty
chandler|work really hard
joey|work hard
monica|yeah hi monica
monica|got page
chandler|saying sometimes like stuff cost little
joey|feel like hold back
chandler|yes
rachel|oh
monica|leon leon
monica|shhh
monica|guy
monica|wait understand
monica|steak gift meat vendor
monica|kick back
monica|replace forget whole thing
monica|corporate policy
monica|yeah
monica|right
monica|got fired
phoebe|oh
other|here check
other|thatll 4
other|12
joey|let get
joey|got five buck
other|come beep know
other|hi
other|listen bob
other|probably way line
other|mean 3 year probably seeing someone else could one night together old time sake one hot steamy wild night
