char|line
joey|hey guy
monica|hey let tell
joey|sure
monica|joey gon na celebrity guest game show
phoebe|great
ross|really
ross|one
monica|ohh
monica|fish seaweed sunken ship
ross|thing find ocean gon na pyramid
monica|oh favourite game show ever
ross|except match game
monica|win lose draw
chandler|marry
joey|would guy want come tomorrow watch tape show
monica|oh can not
monica|throwing phoebe bachelorette party
phoebe|yeah sorry boy ride closing
ross|oh chandler stupid college alumnus thing
ross|can not believe get meet donny osmond
joey|seriously
ross|yeah uh
monica|ross always wanted donny marie
chandler|guy keep getting cooler cooler
monica|yeah used perform family friend
rachel|oh god right
rachel|blocked
monica|little bit country
ross|little bit rock n roll
chandler|leaving
chandler|opening credit
ross|weird see people
ross|oh god look geoffrey cleric
ross|roommate john rosoff
ross|went andrea tamburino
ross|dumped michael skloff
chandler|go school
ross|hey missy goldberg
ross|got ta remember
chandler|sure nice
ross|dude
ross|married sister
chandler|right saying nice virtually licking
ross|hey hear single dyou think ask
chandler|asking permission break pact
ross|yes please
ross|hey
ross|hey check flyer band
ross|made em macintosh computer room
chandler|awesome name really stand
ross|thanks little something called helvetica bold 24 point
chandler|man gon na rock asian student union
other|hey guy
chandler|hey
ross|hey missy
chandler|know band playing friday
ross|yeah yeah
ross|come check u
ross|called way
ross|way
other|way
other|way
other|right
chandler|fresh
ross|bos
chandler|mint
ross|gone
chandler|know
chandler|know totally gon na ask
ross|dude gon na ask
chandler|said first bro
ross|well thought first holmes
chandler|look
ross|woha
ross|wait
ross|important mess girl
ross|mean get laid anytime want
chandler|totally
chandler|sex high school
ross|good
chandler|right say make pact
chandler|neither u go missy goldberg
ross|got
chandler|right missy goldberg phoebe cates molly ringwald neither u go
ross|pact
chandler|oh sheena easton
chandler|probably could get anyway
ross|oh oh
ross|maybe
chandler|well officially give permission break pact
ross|thank
ross|right go
ross|hey remember scary used going girl college
chandler|hand shaking
ross|know can not stop sweating
other|five
other|four
other|three
other|applause
other|yeah
other|welcome soap opera week pyramid let u meet contestant
other|first gene lester database specialist gon na playing day life star joey tribbiani
joey|know could intimidating regular people around celebrity
joey|relax like
joey|better looking richer
other|playing star general hospital leslie charleson
other|welcome everybody
other|good luck
other|let u play pyramid
other|right
other|flipped coin show gene toss gon na start
other|category would like
other|take crossed line
other|crossed line
other|joey describe gene thing line
other|give 20 second clock please
other|ready go
joey|uhm
joey|ok
joey|store like supermarket
joey|oh
joey|see see
joey|yeah ok ok uhm
joey|writing
other|diary
joey|noo like notebook
joey|damn
joey|oh building house plan called shmoo print
joey|can not say either
joey|woha
joey|hey
joey|high school sex girl right middle
other|cafeteria
joey|yeah
joey|looking
joey|oooh
phoebe|thank much
rachel|oh dyou like
phoebe|oh god elegant
phoebe|dirty stuff starting
phoebe|know stripper guy dancing know pee pee flying
rachel|pheebs
rachel|gon na flying
rachel|actually thought little mature stuff like
phoebe|oh ok
phoebe|see fine
phoebe|tea uh ok
phoebe|hmmmm
phoebe|raunchy
rachel|seriously pheebs gon na kind party
phoebe|really
