char|line
phoebe|oh hey ross oh glad someone could zip
ross|sure
phoebe|thank
phoebe|believe one apartment offered
ross|people dressed
phoebe|oh umm mike picking date
ross|oh yea um going getting serious
phoebe|oh dunno dunno know mean like ready take grade loin meat market
ross|know really admire whole dating attitude healthy always like moving fast
ross|moving slow
ross|going
phoebe|yea know bit drama queen
ross|much better go guy guy fun never worrying tern anything serious
phoebe|would say never know guy well ok well got ta someone
ross|saying
phoebe|oh god right
ross|know yet ready next date
phoebe|can not believe never realized thirty never long term relationship oh god wrong
ross|nothing wrong mean strike type person want get married anyway
phoebe|wan na get married
ross|please cry pheebs know talking divorced three time
phoebe|least married oh god
phoebe|wan na trade life ross
other|phoebe wrong
phoebe|nothing excited date mike ross geller mike haaaaa
ross|sorry catch
other|mike hanagen
ross|oh ross geller
other|hey sure ready go
phoebe|uh huh look
ross|compact purse
ross|look great
monica|hey joey
joey|hey girl turn around can not tell whether hot think
monica|joey going objectify woman face nice as woah mamma
joey|alright thanks oh hey talked chandler
monica|yeah stay tulsa weekend
joey|come
monica|work rush big ah damn one day really gon na start listening talk job
joey|oh fly surprise
monica|maybe go yea second honeymoon tulsa romana
joey|oh know bring black see teddy attached garter
monica|know one
joey|till
joey|hot hot hot
other|excuse
joey|said think hot embarrassed
other|oh thought said hi
joey|would better try hi joey
other|hayley
joey|look usually ask woman meet coffeehouse
other|ha
joey|gesundheit
other|would love go
joey|really great actually ask
other|going figured help seem like kind guy lot
other|ha
joey|seriously gunther see someone cold get much worse could die
ross|date go
phoebe|well awful every time thought said started cry
ross|called
phoebe|would call girl
phoebe|thanks fo r love ly even ing
ross|feel terrible fault
phoebe|well feel terrible could serious guy sweet smart funny
phoebe|know hard meet guy like
ross|rare breed
other|great dinner
joey|yeah hey thanks letting last piece cake restaurant
other|welcome gon na make coffee get anything
joey|cake
joey|awch
ross|hey mike sorry drop like come
other|sure
ross|ross phoebe friend coffeehouse
other|oh
ross|yeah really really need talk something
other|ok unless gon na try get join cult
other|oh look
ross|damn super cut
other|phoebe ok
ross|oh yeah phoebe great umm idiot look right guy went accidentally got upset
other|weird
ross|yes yeah said something stupid never serious relationship know much fun wonderful person please blow
other|blowing actually got phone going tomorrow night mean hope ok stranger coffee house
ross|well need bother four mike hanagens bothered
other|hey wait wait wait wait wait
other|true said phoebe never serious relationship
ross|course
ross|never serious relationship go round broadcasting like unstoppable moron
other|say
ross|yes yes
ross|also say say vi � vi following phoebe never serious relationship since
ross|super serious relationship
ross|vicrum
other|vicrum
ross|real name
chandler|oklahoma wind come sweeping plane stop
chandler|could sent texas
chandler|7 clock maybe hit gym kidding pay per view p0rn
chandler|disturb disturb
chandler|monica
monica|everything right
chandler|everythings great watching regular television pleasant surprise
monica|gon na go freshen ok
chandler|ok honey
chandler|close
rachel|hello
monica|hey rach ok got chandler room caught molesting
rachel|oh could pretty
rachel|know guy
monica|yea well weird part
monica|getting shark attack show
rachel|nooooooooo
monica|yes
monica|chandler watch shark p0rn
rachel|well watching shark
rachel|sure
monica|know many time seen jump like believe know
rachel|man shark
rachel|always knew something weird dude
rachel|promised love matter
monica|mean get like disease kill someone
monica|get jolly jaw
rachel|ah
rachel|know honey guy different like thing can not understand know dated guy wanted pretend archeologist naughty cave woman unfroze block ice
monica|eww talking bother
rachel|yeah disguise well
joey|hey
rachel|hi
joey|listen
joey|went girl last night half way date realized already slept
rachel|basically slept woman new york going around
joey|well even weird part
joey|think remembered sleeping
monica|remember sleeping
joey|yeah remember sleeping memorable guy know
rachel|know never slept
joey|fault
monica|big deal forgot forgot maybe night
joey|hey
joey|never night ok although sometimes little bloated feel sexy even better
monica|honey let go ask
rachel|yeah slutty even remember slept made
joey|interesting
joey|right go try get past oh salt bloaty
monica|joey joey
monica|think shark sexy
joey|wait minute little mermaid
phoebe|open
ross|hey
phoebe|hey
phoebe|mike called going
phoebe|yay
phoebe|yay
ross|yay
ross|quick thing went talk mike
phoebe|wha wha wha ross
ross|oh boy got mad part
ross|went tell great know blah blah blah ended telling
ross|umm
ross|six year long relationship guy named vicrum
ross|well seemed bum hard never serious relationship
phoebe|baby best friend swear lucifer raber dog would feasting danglers right
ross|well phoebe think feel better know little bit vicrum kite designer used date oprah
phoebe|going along lie made ross gon na honest
ross|good yeah honest
phoebe|yeah nothing ashamed ok relationship lasted longer month
phoebe|ok real boyfriend know can not handle leave
phoebe|ok
phoebe|alone forever know alright
phoebe|fine
phoebe|fine
phoebe|go walking tour widow lesbian
phoebe|oh
ross|get
phoebe|ok
other|know trying think last time opened door phoebe ok
phoebe|uh huh yeah something umm something know vicrum called
other|kind shock 25 year marriage parent perfect couple getting divorced kinda took hardest cause youngest
joey|uh huh sure yeah
joey|remember
joey|could remember slept together
joey|dunno
other|really really think would remember sleeping
joey|come come search brain right
joey|certain amount time ago sex
joey|anything
other|ringing bell
joey|god woman
joey|many people remember
other|hey hayley really got ta fix doorknob
other|joey
joey|ooooooooooh slept
joey|obviously remember hey
joey|still got
joey|good
joey|let
phoebe|said vicrum can not call every time get lonely know gave right slept rachel
other|rachel thought baby ross
phoebe|yeah well yeah know emmas birth certificate might say geller eye say mookurgee
other|wrong top glue sniffer
phoebe|know call heart go
phoebe|know b st rd one smooth talking free lance kite designer
other|think somebody better mean saying
other|maybe
phoebe|oh
other|worry glue sniffing
other|although smell occasional magic marker yeah ah anyway think make happy
phoebe|ok can not
other|wrong
phoebe|well vicrum ross made never really long term relationship never lived guy never even celebrated anniversary
phoebe|weird wan na leave totally understand
phoebe|fact close eye make le awkward kissed
other|uh huh
phoebe|think total freak
other|well look think weird also cool telling truth also wan na kiss
phoebe|guess
phoebe|think cool kiss also wan na kiss umm little concerned magic marker
other|definitely
ross|vicrum
chandler|hi honey home
monica|hi flight
chandler|oh great
monica|sit get comfortable
monica|little surprise
chandler|well well well must five tulsa six clock ny
chandler|c
monica|ok much love
chandler|honey watching bunch shark swimming around
monica|good part
monica|want fast forward something little toothier
chandler|quite sure got right movie
monica|oh well one video store something called crocodile killer
monica|always shark
chandler|always shark
monica|honey look something else want get tub thrash
chandler|going
monica|sweetie ok still love let part
chandler|let part
monica|saw tulsa
monica|angry shark turn
monica|watching giving treat
chandler|oh god
chandler|came switched channel watching regular p0rn
monica|really
chandler|yeah good old fashion girl girl american action
monica|can not tell happy make
chandler|amazing wife
chandler|really amazing actually gon na mean find strength understanding something like
monica|im drunk right
joey|see ordinarily would talk confidence shaken sleep
joey|sleep
phoebe|know maybe wake call whole dating attitude
phoebe|thirty never serious relationship never long term relationship go woman woman meaningless experience meaningless experience never even worrying tern anything serious
joey|right
joey|love life
joey|actually sleep
