char|line
chandler|wait minute wait
chandler|you ’ re telling actress person woman ever wanted didn ’ t want back
joey|yeah
joey|oh god
joey|it ’ s like
monica|wow you ’ re really crazy huh
joey|oh idea
joey|we ’ re stage get kiss touch go home director it ’ s like somebody ’ s ripping heart
phoebe|oh it ’ s great see feeling like
ross|hey
ross|monica uh dad called morning ah aunt silvia passed away
monica|yes
monica|yes
monica|yeah yeah yeah
ross|pretty shaken
phoebe|wait missing something though
phoebe|‘ cause thought death something that ’ s supposed sad way
ross|well ah aunt silvia well nice person
monica|oh cruel cranky old bitch
monica|i ’ m sorry died
monica|dad say get dollhouse
ross|get dollhouse
monica|get dollhouse
phoebe|wow house doll cool
phoebe|kid barrel
joey|uh pheebs barrel dollhouse
phoebe|barrel
monica|yknow play dollhouse
phoebe|really
phoebe|really
monica|time want
monica|yknow younger wanted play dollhouse
monica|looked never played
chandler|grandmother used say exact thing
rachel|hey sophie
other|hey rach
chandler|hey
other|hey
rachel|thanks lunch chandler
rachel|yknow didn ’ t walk way back
chandler|oh that ’ s that ’ s okay problem
rachel|honey um honey realise don ’ t keep woman ’ s lingerie office
chandler|yes realise
rachel|summer catalogue
chandler|that ’ s stuff
other|rachel need versachi invoice
other|hello
other|don ’ t work
rachel|joanna friend chandler bing joanna
other|bing
other|that ’ s great name
chandler|thanks it ’ s ah gaelic ‘ thy turkey ’ s done
chandler|’ ah i ’ m gon na go nice nice meeting
rachel|bye chandler
other|ah what ’ s wrong
rachel|oh nothing he ’ s goofy like actually hardly notice anymore
other|oh ah married involved anyone
rachel|he ’ s married involved anyone
other|oh rachel actually yknow forget
rachel|well i ’ ll ask want
other|would
other|sad desperate yknow something sophie would
other|uh uh uh
other|know
monica|look
monica|ohhh
monica|wallpaper ’ s little faded that ’ s okay
monica|carpet ’ s little loose
monica|hardwood floor
phoebe|hey
chandler|hello
phoebe|oh
phoebe|ooh
phoebe|oh monica
phoebe|it ’ s beautiful
monica|know
phoebe|i ’ m ready play
monica|okay
phoebe|brought bunch stuff house check
phoebe|ha ha
monica|what ’ s
phoebe|that ’ s dog every house dog
monica|one pee roof
phoebe|well maybe it ’ s big house built radioactive waste
chandler|case house sneeze
phoebe|that ’ s ghost attic
monica|don ’ t want ghost
phoebe|well nobody want ghost
phoebe|you ’ ve got one house sitting ancient indian burial ground
ross|wait minute house built radioactive waste ancient indian burial ground
ross|would never happen
phoebe|okay obviously don ’ t know much u
phoebe|government
rachel|hey
rachel|need talk
ross|sure what ’ s
rachel|oh sorry
rachel|meant chandler
ross|know
ross|well something come
chandler|oh glad guy past little awkward phase
rachel|okay bos joanna left started asking question
chandler|oh ho liked saw huh
chandler|dug action
chandler|checkin ’ chan chan man
rachel|surreal
rachel|okay think
rachel|interested
chandler|yeah seemed cool attractive
chandler|i ’ ll
rachel|oh thank chandler great she ’ s gon na love
phoebe|okay dinosaur attack
phoebe|quick everybody house
phoebe|ahh ahh
phoebe|roof
phoebe|rrroof roof roof
monica|okay phoebe yknow
monica|that ’ s that ’ s right
monica|dinosaur ghost giant dog okay
monica|they ’ re right size they ’ re victorian don ’ t go
phoebe|okay fine
phoebe|come dinosaur we ’ re welcome house imagination
ross|uh pheebs we ’ re hovering around subject
ross|say dinosaur don ’ t go rrroof
phoebe|little one
joey|hey kate
other|morning
joey|listen ah went restaurant talking last week
other|hey lovely
other|come talk minute
joey|ate food fish good yeah
joey|good yeah
other|hi oh i ’ m lauren kate ’ s understudy
joey|oh hey
joey|joey tribbiani
other|know
other|i ’ m big fan
other|used umm schedule class could watch dr
other|drake remoray day life
joey|get really
other|absolutely
joey|yeah
other|oh went dropped elevator shaft
joey|gave shaft right
other|oh you ’ re funny
other|listen umm rehearsal
other|want get drink something
joey|well ahh yeah
joey|yeah sure drink sound great
other|cool
other|i ’ ll see
joey|right
other|right it ’ s time act talking prop
phoebe|hey
phoebe|look everybody look new dollhouse
rachel|wow
phoebe|look look
ross|hey what ’ s
phoebe|oh okay it ’ s slide instead stair
phoebe|watch
monica|it ’ s interesting phoebe
rachel|what ’ s
phoebe|licorice room eat furniture
phoebe|guest come stay tootsie roll away bed
ross|coolest house ever
phoebe|hey anybody want join aroma room
rachel|right
ross|would
monica|hey guy guy see new china cabinet
other|uh huh
phoebe|watch watch
other|ooohhhh
other|ahhhh
chandler|hey father ’ s house
rachel|okay go
rachel|tell everything
chandler|well movie great dinner great there ’ s nothing like cool crisp new york evening
rachel|hmm
chandler|course didn ’ t get enjoy joanna ’ s big dull dud
other|chandler fantastic
other|oh god clicked
other|y ’ know people click
other|like came pick opened door like click
other|tell
rachel|oh
other|oh he ’ s got good heart
other|doesn ’ t good heart
rachel|oh know
other|oh know he ’ s soo sweet
other|listen said going call put straight
other|isn ’ t great
other|don ’ t spoil
joey|come baby don ’ t go
joey|please
joey|say
other|hello
other|oh
other|it ’ s
other|ah one one sec
other|going take call
other|continue hope appear stage magical thing theatre call committing moment
joey|guy ’ s like cartoon
joey|see anyway
other|happens brilliant
other|say sweater you ’ re dating
joey|hey i ’ m interested sweater
joey|it ’ s what ’ s underneath sweater count
joey|besides since ah since care i ’ m going
other|don ’ t care
other|want care
joey|want want care
other|okay i ’ m afraid say let ’ s pick left
joey|come baby don ’ t go
joey|please
joey|say
other|i ’ ve got reason stay
other|stop
