char|line
rachel|barge knock
chandler|sorry
rachel|respect anybodys privacy
chandler|rachel wait wait
rachel|wait
rachel|ridiculous
chandler|say one thing
chandler|relatively open weave still see
chandler|nipular area
rachel|oh
phoebe|oh honey honey tell story patient think thing like thing
phoebe|yknow
phoebe|like phone ring take shower
other|pretty much
phoebe|oops
other|tell really well sweetie
phoebe|thanks
phoebe|okay go away talk
other|okay
other|miss
phoebe|great
rachel|cute
rachel|seems like much
phoebe|know know
phoebe|sweet
phoebe|complicated
phoebe|shrink shrinky yknow
monica|think couch
phoebe|oh know know
phoebe|think little weird yknow
phoebe|vinyl
rachel|okaaay
rachel|guy want anything else
chandler|oh yes could one
rachel|sorry
rachel|anybody else
chandler|okay
other|uh miss something
chandler|still upset saw booby
ross|wh seeing booby
chandler|accident
chandler|like across street telescope box donut
rachel|okay okay could change subject please
phoebe|yeah hello booby breast
rachel|okay pheebs hoping change
chandler|yknow know embarrassed nice booby
rachel|nice
rachel|nice
rachel|mean
rachel|mean mitten nice
chandler|okaaay rock hard place
other|funny
other|really funny
other|would wan na laughter stop
chandler|whoah whoah back sparky
chandler|whatd mean
other|oh seems though maybe intimacy issue
other|yknow use humour way keeping people distance
chandler|huh
other|mean hey
other|met know adam
other|child right
other|parent divorced hit puberty
chandler|uh huh know
other|textbook
joey|hey guy
joey|hey know dad right
monica|hey long city
other|coupla day
other|got job mid town
other|figure better staying kid hauling as back forth ferry
other|know one
phoebe|oh friend roger
other|hi
other|hey hey
other|good meet roger
other|sir
other|happened uh puppet guy
joey|dad dad
other|oh scuse
other|ross uh wife
other|uh
other|uh chandler quick say something funny
other|got ta go
other|miss love getting real late
joey|hey
joey|listen made appointment dr
joey|bazida
joey|excuse
joey|know
other|name ronni
other|pet mortician
joey|sure
joey|long
other|remember little kid used take navy yard show big ship
joey|since
other|six year
other|wanted put nice memory head know always terrible guy
other|joe
other|yever love
joey|dknow
other|yhave
other|burning tomato
joey|one talk
other|joe dad love big time
other|worst part two different woman
joey|oh man
joey|please tell one em
other|course course one em
other|matter
joey|like woke one day found dad leading double life
joey|like actually spy working cia
joey|cool
joey|blow
rachel|know mean can not parent stay parent
rachel|become people
rachel|can not stop staring breast
rachel|get good enough look day
ross|alright alright
ross|adult one way resolve
ross|since saw booby think uh gon na show pee pee
chandler|yknow see happening
rachel|cmon right
rachel|tit tat
chandler|well showing tat
monica|hello
phoebe|phoebe
other|rog
monica|cmon
chandler|oh good
chandler|rog
joey|matter rog
ross|yeah
chandler|oh nothing little thing
chandler|hate guy
ross|little analytical
ross|yknow
ross|cmon bad
ross|ysee wrong
ross|would marry thought level lesbian
other|dunno
other|maybe wanted marriage fail
ross|would
other|know
other|maybe maybe low self esteem maybe maybe compensate overshadowing sibling maybe
monica|waitwait go back sibling thing
other|well know
other|mean conceivable wanted sabotage marriage sibling would feel le failure eye parent
ross|ridiculous
ross|feel guilty failure
monica|oh
monica|think failure
phoebe|good
ross|nonono saying
monica|yknow year thought side
monica|maybe sucking mom dad keep liking better
ross|hey married lesbian make look good
rachel|right
rachel|mean right
rachel|weebles weeble play palace weebles cruise ship
rachel|oh little lifeboat weebles wobble
other|tough
other|tough stuff
other|cmon pheebs gon na catch movie got ta get going
phoebe|oh okay
phoebe|feel better rachel kay
other|geez gon na late sweetie
phoebe|oh okay
phoebe|listen thanks everything mon
monica|welcome
other|listen guy great seeing
other|mon um easy cooky okay
other|remember food love
monica|hate guy
joey|night guy
chandler|oh look woman ordered
joey|hey
joey|uh help
other|oh thanks waiting uh joey tribbiani
joey|joey tribbiani
other|oh big joey
other|oh god much cuter picture
other|ronni
other|cheese nip
