char|line
joey|hey
joey|guy
joey|you ’ re gon na believe
joey|got phone agent
phoebe|oh god
phoebe|i ’ m sorry soon
phoebe|go
joey|okay
joey|got nominated part day life
monica|joey
phoebe|good
monica|congratulation
monica|wow
monica|can ’ t believe you ’ re nominated emmy
monica|oh soap opera digest award
joey|i ’ m soapie
monica|honey
monica|something you ’ re making
joey|it ’ s real
joey|since 1998
joey|hey rach
joey|rach
joey|i ’ m soapie
rachel|oh god
rachel|oh god
rachel|like third prestigious soap opera award
joey|thank
joey|well guess know i ’ m taking award
rachel|oh stop
rachel|don ’ t kid
rachel|star
joey|many scheduled appear
rachel|oh god
rachel|oh god
rachel|can ’ t go
rachel|i ’ m gon na nervous
monica|okay i ’ ll go
rachel|getting married
ross|ernst muhlbrat first hypothesized velociraptor would expand it ’ s collar emit high pitched noise frighten it ’ s predator
ross|yes mr
ross|lewis
other|kinda noise
ross|high pitched intimidating noise
other|like
ross|well don ’ t know sure
ross|head sounded something like
ross|course conjecture
ross|okay that ’ s uh that ’ s today
ross|uh mr
ross|morse see moment
other|yes sir
ross|mr
ross|morse need talk mid term exam i ’ m afraid fail
ross|well need 60 pas
other|what ’ d get
ross|seven
other|that ’ s good
ross|it ’ s
ross|happened ned
other|well maybe cut slack
other|i ’ m sort love
ross|well i ’ m sorry that ’ s really problem
other|i ’ m love
ross|well brings loop little
other|see that ’ s bad test
other|i ’ m hard time concentrating
other|you ’ re you ’ re teaching face get serious look good
other|wear tight little turtleneck sweater
ross|okay
ross|umm uh i ’ m teacher
ross|i ’ m sorry you ’ re you ’ re student like woman
ross|spite may written back chair
phoebe|oh god
phoebe|guy counter totally checking
monica|really
monica|god he ’ s really cute
phoebe|go
monica|phoebe i ’ m engaged
phoebe|i ’ m saying get number case
phoebe|chandler accident can ’ t perform sexually would want take lover satisfy need longer fulfill
other|hi
monica|op tell something
monica|flattered umm i ’ m engaged
other|wow
other|uh kind embarrassing
other|actually coming talk friend
monica|well embarrassed
other|thought knew looking
phoebe|really fun
joey|winner joey tribbiani
joey|oh wow
joey|honestly never expected
joey|uh didn ’ t prepare speech
joey|umm i ’ d like thank parent who ’ ve always
joey|i ’ d also like thank friend chandler monica phoebe rachel
rachel|i ’ m fourth
rachel|look little maple syrup award
joey|yeah may maybe don ’ t tell anyone
rachel|it ’ s big deal
rachel|shampoo bottle
joey|really
rachel|yeah
joey|award practicing
rachel|grammy best new artist
joey|oh hey listen
joey|soapie ’ s called today also get present award
rachel|ohh that ’ s great
joey|yeah
rachel|you ’ ll definitely get onstage even don ’ t win
joey|don ’ t think i ’ m gon na win
rachel|well course
rachel|y ’ know favorite returning character tough category joey
rachel|mean you ’ re guy survived cremation
joey|yeah
joey|know might win it ’ s i ’ ve never even nominated
joey|want much
rachel|well joey you ’ ll probably get
rachel|probably gracious loser face
rachel|y ’ know like camera wan na look disappointed also colleague deserved win
rachel|y ’ know
rachel|it ’ s sorta like
joey|hey
rachel|y ’ know
joey|practice losing grammies
rachel|oh grammies always win
joey|ah
phoebe|oh hey
monica|hey
monica|how ’ d date go jake
phoebe|oh great
phoebe|couldn ’ t keep eye night every y ’ know he ’ d kinda lean stroke hair touch neck
monica|okay stop phoebe you ’ re getting tingly
phoebe|could think y ’ know gon na kiss
phoebe|gon na kiss
phoebe|i ’ m lady monica don ’ t kiss tell
phoebe|hickey speaks
monica|okay okay got
monica|got
phoebe|like much feel like i ’ ve 10 drink today i ’ ve six
monica|oh haven ’ t feeling since first started going chandler
monica|wow i ’ m never gon na feeling
phoebe|sound like guy
monica|guy would saying i ’ m never gon na get sleep anyone else
monica|oh god
monica|i ’ m never gon na get sleep anyone else
monica|i ’ ve busy planning wedding forgot thing i ’ d giving
monica|mean i ’ m never gon na first kiss
phoebe|you ’ ll last kiss
ross|ask something
ross|ever guy crush
joey|wanted tie tie
ross|there ’ s kid class said he ’ s love
joey|whoa
rachel|whoa
joey|ross boyfriend
ross|boyfriend
ross|there ’ s guy one class crush
rachel|really
ross|yeah
ross|don ’ t know
ross|mean last year elizabeth kid
ross|giving kind sexy professor vibe
rachel|right
ross|point natural charisma made fail midterm
rachel|oh see feel bad kid
rachel|crush teacher hard
rachel|y ’ know couldn ’ t concentrate blushed every time looked
rachel|mean come remember what ’ s it ’ s like 19 love
ross|yeah
ross|guess cut slack
rachel|yeah
joey|how ’ d get teacher
rachel|didn ’ t
rachel|got
joey|problem solved
other|bye phoebe
phoebe|okay bye
other|right
other|bye
phoebe|bye
phoebe|said good bye door flaunt new love
