char|line
ross|hey
ross|guy looking
joey|oh it ’ s poster world war movie i ’ m check
ross|yeah
ross|wow
ross|look really violent
joey|uh huh
joey|know
joey|i ’ m coming soon theater near
joey|i ’ m thx
joey|i ’ m unsuitable child
ross|can not wait see
joey|yeah yeah it ’ s already generating oscar buzz
phoebe|started
joey|thought
joey|oh hey guess
joey|premiere next week you ’ re invited
monica|gon na take limo
joey|sure
monica|oh love taking limo nobody died
rachel|well obviously won ’ t able come haven ’ t checked calendar today due date
rachel|well y ’ know want take moment thank guy great you ’ ve time
rachel|really couldn ’ t done without
rachel|loved last nine month
rachel|even though looking forward next part really gon na miss pregnant
rachel|that ’ s right still baby
rachel|come people
rachel|please make room
ross|uh sweetie maybe you ’ d comfortable
rachel|like haven ’ t done enough
ross|look know miserable wish something
ross|mean wish seahorse
ross|seahorse it ’ s male carry baby
ross|also umm i ’ d far away sea
rachel|god
rachel|never uncomfortable entire life
phoebe|oh know i ’ ve
phoebe|remember toward end
rachel|oh phoebe that ’ s great story
rachel|tell you ’ re getting iced tea
rachel|oh god get
rachel|get
rachel|get
rachel|get
chandler|let ’ s
chandler|hey
chandler|baby yet
rachel|want come sit
rachel|‘ cause i ’ ll
monica|early
rachel|sent home work
rachel|like start maternity leave
rachel|rest get ready baby
rachel|well y ’ know
rachel|screw ‘ em
rachel|don ’ t want i ’ ll hang guy
phoebe|volunteer work
joey|hello
other|joey
other|it ’ s estelle
other|great news able get one guest ticket premiere
joey|one guest
joey|told six ticket
other|well sold four ebay
other|you ’ ll sitting next hotguy372
joey|oh god
joey|that ’ s
joey|get bring one guest
other|yeah time wan na pick
other|hello
joey|hear
joey|get one extra ticket premiere
joey|pick three ross
joey|said didn ’ t want go
rachel|don ’ t
rachel|would still like acknowledged
rachel|i ’ m pregnant think i ’ m invisible
joey|definitely invisible
monica|well well ross didn ’ t care enough think he ’ s
monica|snooze lose
chandler|he ’ s snoozing he ’ s teaching class
monica|well somebody ’ s snoozing
monica|joey uh affect pick planning wearing sequined dress cut
chandler|haven ’ t seen dress
monica|star movie
phoebe|joey pick ever want
phoebe|okay
phoebe|listen heart
phoebe|tell
phoebe|phoebe phoebe
joey|well uh think want take chandler
phoebe|phoebe phoebe phoebe phoebe burrrrr
chandler|really want take
joey|yeah
joey|yeah
joey|mean i ’ m sorry wish take everybody y ’ know chandler always supported career
joey|he ’ s paid acting class head shot stuff well way paying back
chandler|you ’ re never actually going pay back
monica|wait minute paid head shot you ’ re gon na take
monica|joey don ’ t think you ’ re comprehending slutty dress
joey|it ’ s stuff paid mean it ’ s it ’ s everything
joey|y ’ know
joey|read line
joey|went audition really nervous consoled didn ’ t get part really wanted
joey|always believed man
joey|even even didn ’ t believe
chandler|always knew gon na make
chandler|i ’ m proud
joey|thanks
joey|mean lot
phoebe|mon maybe one guy want wear dress
joey|i ’ m gon na go shave
chandler|yeah well i ’ m gon na go spit
rachel|oh pee
rachel|don ’ t come five minute it ’ s i ’ ve choked death potpourri stink
phoebe|come hold nose i ’ ll blow mouth kid right
monica|she ’ s week late
monica|got ta today right
phoebe|don ’ t know
phoebe|think it ’ s still gon na
monica|hmm care make interesting
monica|i ’ ll bet she ’ ll time tomorrow
phoebe|you ’ re
monica|okay much
phoebe|one hundred thousand dollar
monica|fifty buck
phoebe|fine
phoebe|i ’ ll call zurich move money around
rachel|right who ’ s turn help get
phoebe|one ’ s
phoebe|oh damnit
chandler|exciting
chandler|it ’ s glamorous
chandler|people taking picture
chandler|look
joey|little tall
joey|mind crouching little bit look taller
joey|go
chandler|it ’ s glamorous
phoebe|oh hey mon
phoebe|rach
phoebe|ohh you ’ re still pregnant
phoebe|oh i ’ m sorry
phoebe|know uncomfortable
phoebe|y ’ know
phoebe|look great
phoebe|yeah like fifty buck
rachel|oh go pee
rachel|apparently baby think bladder squeeze toy
monica|damnit
monica|damnit
monica|here ’ s fifty buck
phoebe|it ’ s interesting lost
phoebe|forget like lose
monica|stop
monica|double nothing tomorrow
phoebe|fine
phoebe|you ’ re
monica|okay
phoebe|general grant don ’ t set camp right
ross|hey rachel
ross|doctor ’ s appointment
monica|she ’ s bathroom
ross|rach got ta go
rachel|minute
ross|people ask we ’ re together don ’ t know tell
rachel|right right
rachel|let ’ s go
ross|uh wan na go change first
ross|doctor ’ s keeping office open late u hurry
rachel|i ’ m fine
ross|really
ross|don ’ t think that ’ s little inappropriate
phoebe|good god man don ’ t anger
rachel|ross 100 degree outside
rachel|first time week somewhat comfortable
ross|fine
ross|fine
ross|y ’ know
ross|whatever want
ross|okay
ross|you ’ re mommy
rachel|oh uh uh pal
rachel|don ’ t call mommy
rachel|it ’ s bad enough call mother
monica|i ’ m actually one
joey|thought knew enemy along
joey|okay
joey|it ’ s big fight scene coming
rachel|ross
ross|yeah
rachel|ask something
ross|uh huh
rachel|carol pregnant ben
ross|mmm
rachel|irritating
ross|wow
rachel|excuse
ross|oh nothing
ross|nothing
ross|uh you ’ ve little short lately
ross|i ’ m trying irritate
rachel|well must natural talent
ross|y ’ know
ross|doctor soon don ’ t speak
rachel|okay
rachel|seriously breathe louder ross
rachel|that ’ s great
ross|y ’ know probably ask doctor even know deliver baby that ’ s half human half pure evil
rachel|hi dr
rachel|long
ross|oh you ’ re nice
rachel|drug
other|we ’ ll quick check
rachel|okay
other|eight day late huh
rachel|yeah
other|must little uncomfortable
rachel|eh tad
other|you ’ re 80 percent effaced you ’ re way
other|still could last little longer
other|you ’ re anxious way help thing along
other|actually they ’ re thing
other|home remedy experience i ’ ve found quite effective
rachel|well ready try anything
other|okay there ’ s herbal tea drink
rachel|okay
other|take caster oil there ’ s eating spicy food
rachel|great
other|taking long walk there ’ s one that ’ s proved effective sex
ross|you ’ ve got kidding
chandler|good job joe
chandler|well done
chandler|top notch
joey|liked
joey|really liked
chandler|oh ho ho yeah
joey|part exactly
chandler|whole thing
chandler|go
joey|oh give specific
chandler|love specific specific best part
joey|hey scene kangaroo
joey|like part
chandler|surprised see kangaroo world war epic
joey|fell asleep
joey|kangaroo
joey|didn ’ t take suggestion
joey|that ’ s coming buddy
joey|i ’ ll see later
chandler|don ’ t go
chandler|i ’ m sorry
chandler|i ’ m sorry
chandler|look
chandler|guy fell asleep
chandler|fell asleep
chandler|mad
chandler|call ambulance
monica|hey
ross|hey
rachel|hi
monica|doctor say
monica|news baby come
rachel|give u idea induce labor
ross|yeah tried
ross|went walk uh tried special tea caster oil spicy food nothing worked
rachel|well one thing haven ’ t tried someone think open worm
monica|well
monica|it ’ s gon na help bring baby like today
monica|mean think
ross|it ’ s sex
ross|monica
monica|i ’ m saying it ’ s really long time
monica|mean woman need
monica|get
phoebe|oh don ’ t know
phoebe|think two sex repercussion would catastrophic
monica|right let ’ s practical ross isn ’ t willing he ’ s guy world sex
monica|borrow chandler chandler good
ross|monica matter
monica|nothing
monica|want baby born today
rachel|today
monica|okay fine
monica|keep betting phoebe you ’ re gon na baby don ’ t want lose
ross|she ’ s going hell you ’ ve making money
ross|you ’ re betting friend staying misery
rachel|i ’ ll take bet
rachel|well i ’ m miserable
rachel|might well make money
ross|get action
monica|wait minute
monica|i ’ m betting three
rachel|oh honey don ’ t worry
rachel|really feel like tomorrow ’ s day
monica|oh okay
joey|hey
joey|sleeping beauty
chandler|tried call
chandler|want talk
chandler|still feel bad
joey|oh upset
joey|lose sleep
chandler|i ’ m sorry
joey|uh huh look reason settle thing u
joey|okay
joey|you ’ ve done lot career wanted pay back took premiere missed
joey|okay much owe
joey|give number don ’ t want owe anything
chandler|don ’ t owe anything don ’ t want money
joey|ah ah ah
joey|we ’ re
joey|okay got first set head shot
joey|right much
chandler|don ’ t know five hundred dollar
joey|okay five hundred dollar
joey|else
chandler|well second set infamous booger head shot
joey|okay that ’ s another five hundred
joey|five hundred five hundred that ’ s
chandler|want calculator
joey|please
joey|right else
chandler|well uh acting class stage combat class tap class
joey|we ’ re still keeping hat
chandler|uh dialect coach helped play needed southern accent
chandler|twenty hour lesson still came jamaican
joey|hell talking south rise man
chandler|yes money well spent
joey|yeah
joey|okay else
joey|rent
chandler|okay two three year rent utility food
joey|okay
joey|okay i ’ m writing check fell asleep movie
joey|big deal right
joey|clear thing
ross|come finish enchilada
rachel|ross tried spicy food
rachel|it ’ s working
ross|okay one pepper
ross|oh ha oh god
ross|hot
ross|oh way don ’ t want touch pepper touch eye
rachel|feeling nothing
rachel|speaking hot watching really make want sex
ross|stop
rachel|oh come ross wasting time stuff
rachel|know what ’ s gon na work
rachel|it ’ s doctor recommended
ross|i ’ m sorry boundary
ross|god i ’ m dying
rachel|oh come ross we ’ ve done we ’ ll it ’ ll nice way bookend pregnancy
ross|insane i ’ m gon na make love you ’ ll go labor
rachel|make love
rachel|girl
ross|always great way get man ’ s pant
rachel|performing service
rachel|okay
rachel|think ketchup bottle y ’ know sometimes bang end get something come
ross|love talk dirty
rachel|oh know
rachel|you ’ re right
rachel|that ’ s sexy
rachel|oh oh
rachel|whoop
rachel|oh seem dropped fork
rachel|let bed get
rachel|oh god
ross|okay enough
ross|going happen
rachel|come ross
rachel|i ’ m miserable
rachel|come
rachel|started finish
rachel|come wuss make love
ross|y ’ know
ross|forget
rachel|oh wow
rachel|ross you ’ re gon na talk
rachel|earth ever annoy
rachel|oh wait minute know
rachel|mean you ’ d think damn jalepeno would ’ ve cleared sinus
rachel|that ’ s enough
ross|i ’ m getting baby
rachel|oh god
ross|oh know
rachel|oh
rachel|think water broke
ross|good
ross|okay
ross|okay
ross|uh got pillow
ross|got bag
ross|got key
rachel|okay
rachel|got key
rachel|okay
rachel|okay
ross|hey
rachel|yeah
ross|we ’ re baby
rachel|didn ’ t uh really time read part book think time
ross|much
rachel|okay
monica|two hundred
phoebe|thank
monica|that ’ s
monica|i ’ m done
monica|don ’ t care baby come betting
phoebe|okay
monica|hello
monica|uh huh
monica|uh huh
monica|okay
monica|guess bet one time
phoebe|rachel baby
monica|know
monica|joey
monica|chandler
monica|it ’ s time
phoebe|they ’ re coffeehouse
monica|know everything
monica|oh wait double nothing
monica|bet baby seven pound
monica|bet hair
monica|bet it ’ s girl
phoebe|know it ’ s girl
monica|i ’ ll give really good odds
