char|line
other|3 13 2003 teleplay brian buckner sebastian jones story robert carlock directed gary halvorson transcribed eleonora pheeboh vanessa
chandler|hey
chandler|ready go
ross|oh yeah let finish
joey|hey ross check
joey|yeah can not
chandler|doin
ross|seen
ross|new alumnus website college
ross|cool
ross|post message people let everyone know
chandler|great faster way tell people unemployed childless
ross|actually kinda interesting find people
ross|remember andrea rich
chandler|tall girl would sleep
ross|uh uh
ross|well internet company went lost ear boating accident
chandler|bet sleep
ross|already e mailed
chandler|let see wrote doctor paleontology two kid
chandler|split carol different interest
chandler|think split carol one similar interest
ross|know
ross|gon na finish later ok
ross|let grab coat
joey|hey
ross|think learnt last two minute
chandler|maybe finish
chandler|also cloned dinosaur lab
chandler|girlfriend
chandler|care society say
chandler|best sex ever
chandler|aaand send
joey|can not
ross|alright let u go
joey|dude
ross|think made clear can not trusted ball inside house
joey|aaand send
rachel|hey
rachel|basketball
joey|oh lot fun right chandler got finger eye
rachel|oh
joey|chandler
joey|hey
joey|rach
joey|hugsy doin crib emma
rachel|crawling around found let sleep
rachel|right
joey|oh yeah
joey|course
joey|yeah
joey|stuffed animal
joey|know
joey|kid
joey|adult
joey|know
rachel|joey
rachel|sure
rachel|mean know much love
joey|rachel
joey|let u clear ok
joey|love hugsy
joey|like normal amount
rachel|right
rachel|oh emma love
joey|would
joey|wonderful person
phoebe|hi
monica|hey phoebe
monica|doin
monica|feelin better
phoebe|breaking suck
phoebe|oh really miss mike
chandler|oh sorry
phoebe|oh god tried everything make feel better
phoebe|even tried writing song
phoebe|can not think anything rhyme aarrgghh
phoebe|hey monica really need help getting
chandler|gon na need help
phoebe|well get point
phoebe|know
phoebe|ready hear cruel mocking joke mike
phoebe|gon na come
chandler|oh good already thought 3
chandler|4
chandler|thought fourth
phoebe|ok
phoebe|mean know right thing
phoebe|know mike never want get married relationship future
phoebe|pretty soon gon na miss much
phoebe|gon na wan na see stop
monica|ok got
phoebe|unless
phoebe|maybe crazy
phoebe|alright
phoebe|know future
phoebe|mean still can not fun
phoebe|know
phoebe|forget said
monica|really
monica|want
phoebe|test failed
monica|damn
monica|rookie mistake
ross|sex dinosaur
chandler|believe read somewhere
ross|funny physically impossible
ross|ok
ross|depending specie six foot long
ross|funny
chandler|respectfully disagree
ross|can not believe put alumnus page
chandler|care
chandler|nobody read thing
ross|better hope read put page today
chandler|page
ross|oh oh oh
ross|respectfully disagree
joey|look sweet innocent sleeping like angel
joey|emmas chubby little hand wrapped around ya
joey|okay emma stay asleep
rachel|step away crib weapon
joey|okay okay rach
joey|put scrunchy
joey|well heard emma stirring came make sure could reach hugsy
rachel|oh oh thanks
rachel|alright well going go bathroom
joey|go sweetie
monica|alright wait second would ross tell everyone class
monica|gay day long
chandler|told everyone slept dinosaur
monica|clearly joke
monica|could easily true
chandler|would get please
chandler|people calling congratulate day
monica|hello
