char|line
chandler|hey guy
other|hey
chandler|think
rachel|yeah
chandler|kidding
chandler|okay i ’ ll give hint i ’ ll give hint
joey|eye
joey|eye
joey|chandler ’ s eye
chandler|got glass
ross|well you ’ ve always glass
chandler|didn ’ t
ross|sure
rachel|yeah yeah didn ’ t use pair
rachel|really round burgundy made look kind umm
joey|feminine
rachel|yes
monica|sweetie think glass look great
monica|make look really sexy
chandler|really
monica|yeah
chandler|didn ’ t think used wear glass right
monica|course
phoebe|guy want engagement present
chandler|that ’ s okay pheebs we ’ re party anything don ’ t get u
monica|someone want give u present don ’ t want deprive joy
rachel|oh y ’ know get ‘ em
rachel|one little uh portable cd player
monica|oh already one
phoebe|unless someone borrowed left gynecologist
rachel|yeah someone mean joey
monica|hey know want
chandler|want honey
monica|don ’ t want
monica|want grandmother ’ s cookie recipe
phoebe|mean chocolate chip cookie recipe
monica|uh huh yeah
phoebe|mean one grandmother made swear deathbed would never let family
chandler|dying people say craziest thing
monica|wanted year
monica|gon na make cooky child
phoebe|break heart oh right
monica|okay
monica|i ’ m gon na mom make world ’ s best chocolate chip cooky
chandler|kid gon na fat aren ’ t
joey|ahoy
chandler|hey
chandler|how ’ s boat
joey|great
joey|i ’ m finally getting sailing stuff
monica|oh finally took marina huh
joey|would
joey|took three guy get thing
phoebe|don ’ t sail boat
joey|oh it ’ s great
joey|it ’ s great place kinda sit hang around drink beer eat chip
chandler|well it ’ s good finally place
rachel|y ’ know joey could teach sail want
joey|could
rachel|yeah
rachel|i ’ ve sailing whole life
rachel|fifteen dad bought boat
phoebe|boat
rachel|trying cheer
rachel|pony sick
chandler|know thinkin ’
chandler|nothing like go like
ross|hey chandler tonight
chandler|uh lecture
chandler|free bird
chandler|what ’ s
ross|dad wanted know wanted play racquetball u
monica|wow
monica|that ’ s great
monica|dad must really like doesn ’ t ask anyone play
ross|yeah didn ’ t really ask asked chancy assumed meant
chandler|well correct
ross|thought would fun way
monica|cool maybe something every week
ross|sit front porch make sure one steal trash can
ross|every week
monica|oh know let win
ross|yeah
monica|hate lose
chandler|oh problem maybe i ’ ll play left hand
ross|you ’ re lefty
chandler|anybody know
monica|what ’ s wrong phoebe
phoebe|went old apartment get cookie recipe stupid fire burned
monica|didn ’ t make copy keep fireproof box keep least hundred yard original
phoebe|i ’ m normal
phoebe|one legacy grandmother left know wanted engagement present
ross|oh get engagement present
chandler|don ’ t worry pheebs
ross|one got engagement present
phoebe|okay wish health happiness
chandler|old cookie
monica|happens don ’ t register gift
phoebe|see made batch froze one left
chandler|can ’ t accept
chandler|‘ cause it ’ s gross
monica|wait
monica|think figure recipe cookie
monica|stuff like work time
phoebe|really
monica|yeah
monica|bet
chandler|okay owe present
ross|two
ross|i ’ ve engaged twice
joey|look clown
joey|he ’ s got bigger boat think take whole river
joey|get way jackass
joey|name boat coast guard anyway
rachel|coast guard
joey|coast ’ s way
rachel|joey ignore boat right
rachel|we ’ re finished lesson yet
joey|right
rachel|okay i ’ m gon na go basic point one time ready
joey|come rach
joey|got
joey|okay
joey|let ’ s start sailing want go boatload girl
joey|yo ho ho
rachel|oh okay
rachel|want
rachel|wan na go give little shout old hot chickas
rachel|okay let ’ s sailor joe
rachel|quick question though what ’ s called
joey|uh boat rope
rachel|wrong
rachel|get mainsail
joey|uh rub
rachel|say coming
joey|i ’ d say come
joey|wait know one know one uh
rachel|time ’ s dead
joey|deaf
rachel|okay go make little jokey joke know sea die sea
rachel|getting sailor
joey|yes
rachel|don ’ t say yes
rachel|isn ’ t game joey really get hurt
rachel|okay want pay attention want die
joey|want make ship shore call chandler
monica|right definitely taste nutmeg
monica|don ’ t
monica|well that ’ s difference professional layman
phoebe|arrogance
joey|hey
monica|hey
monica|sailing
joey|don ’ t want talk
joey|y ’ know could ’ ve least saved whole cookie
other|wait
joey|woman mean
phoebe|can ’ t believe
phoebe|thing left grandmother ’ s legacy crumb
phoebe|wish long happy marriage
ross|hey
monica|hey
ross|well great time
ross|umm chancy hand
chandler|tell story
chandler|going great
chandler|let win
chandler|bonding
chandler|even said could call dad
ross|ask call
chandler|daddy
chandler|right look here ’ s story
chandler|well finished playing racquetball gon na take steam
chandler|walk steam room really steamy
chandler|take glass that ’ s happened
chandler|guy
other|seat son
other|hey
monica|oh god chandler
monica|can ’ t believe
chandler|know
monica|gave father lap dance
chandler|put much steam
ross|‘ cause otherwise they ’ d call room room
chandler|okay
chandler|wh wh happen
phoebe|come it ’ s big deal
chandler|big deal
chandler|touching thing
ross|know wanted bond dad really bond part
monica|listen i ’ m sure dad doesn ’ t care
monica|probably thought funny he ’ ll telling story year
chandler|don ’ t want tell story year
ross|oh
ross|still tell story monica tried escape fat camp
monica|wasn ’ t escaping
ross|get caught barbed wire
monica|trying help squirrel
ross|trying eat
chandler|father calling tell story marriage
monica|come
monica|hello
monica|i ’ m sorry wrong number
monica|okay i ’ ll call later dad
monica|love
chandler|right i ’ m see dad
ross|whoa whoa aren ’ t little dressed
rachel|yeah better make sure tip time
chandler|look figured would try convince tell story anymore figure best way face face face don ’ t mean lap
chandler|face don ’ t mean as
ross|hey getting monica chandler engagement present
rachel|don ’ t know
rachel|y ’ know didn ’ t get u anything
ross|thank
joey|hey
ross|hey
rachel|well hello
rachel|gettin ’ back water matey
joey|oh uh don ’ t know boat way say uh never
joey|you ’ re mean boat
rachel|trying teach
joey|well lesson learned
joey|rachel mean
ross|yeeeeeep yep yep yep yep yep
ross|remember took dad ’ s boat wouldn ’ t let help
rachel|excuse wanted help couldn ’ t move arm wearing three life jacket
ross|respect sea
rachel|look joey i ’ m sorry thought mean got ta tell ya something
rachel|mean
rachel|okay father mean
rachel|used yell time boat mean horrible
rachel|good teacher
joey|good teacher say put beer pinhead
rachel|well good student drink seven beer first lesson
joey|six half
joey|knocked last one hand
joey|remember
rachel|yeah didn ’ t want get hit boom
joey|well hit anyway
joey|would ’ ve hurt lot le finished last beer
rachel|right y ’ know
rachel|i ’ m sorry
rachel|try tone uh stop yelling
joey|won ’ t bos around anymore
rachel|won ’ t bos around
joey|you ’ ll nice
rachel|i ’ ll nice
joey|you ’ ll topless
