char|line
other|yes
other|yes
other|yes
other|yes
other|awww
phoebe|hey it ’ s thanksgiving yknow instead watching football could help
monica|okay rachel wan na put marshmellows concentric circle
rachel|mon want put concentric circle
rachel|want
monica|every year
phoebe|yknow going sit try watch one thing
ross|halftime
joey|hey want ah throw ball around little maybe get little three three going
rachel|oh
rachel|would sooo much fun
phoebe|oh play
phoebe|i ’ ve never played football like ever
joey|great cover chandler
chandler|don ’ t don ’ t really wan na play
joey|come man
joey|never want anything since janice broke
chandler|that ’ s true
chandler|wanted wear bathrobe eat peanut cluster day
chandler|wanted start drinking morning
chandler|don ’ t say don ’ t goal
joey|chandler start getting
joey|right play get fresh air maybe it ’ ll take mind janice don ’ t play everyone mad ‘ cause team won ’ t even
joey|come
chandler|yeah right i ’ ll play
phoebe|yay
rachel|let ’ s
rachel|ross
rachel|wan na play football
ross|um monica aren ’ t supposed play football
joey|say
joey|mom
other|yeah
monica|well every every thanksgiving um used touch football game called ‘ geller bowl
monica|’
chandler|say proudly
monica|anyway ross always captain um got kind ’ ve competitive one year geller bowl vi accidentally broke ross ’ s nose
ross|soo accident
ross|saw tag threw big fat grandma arm elbow right face
ross|keep running
monica|score winning touchdown way
ross|whoa whoa whoa ho ho ho win game touchdown didn ’ t count spectacularly illegal oh way savage nose breaking
monica|game
ross|oh yeah
ross|come didn ’ t get geller cup
rachel|um geller cup
ross|yes trophy got game
ross|dad said ‘ nobody game ‘ sick fighting took trophy
ross|threw lake
chandler|curse lifted
ross|anyway
ross|that ’ s mom said play football ever
monica|yknow think play game
monica|mean come it ’ s twelve year
ross|see second
ross|right we ’ re gon na play
chandler|wait minute though gon na get though mom won ’ t let cross street
monica|okay
monica|let ’ s bring
rachel|wait honey honey throw throw
ross|go
rachel|almost hit face
joey|right pick captain
chandler|tineals
phoebe|okay decide
monica|well don ’ t bunny
other|bunny
monica|okay look like ross captain
monica|okay um bunnied first mean get pick first
monica|joey
joey|thank
rachel|monica i ’ m best friend
ross|sweetie don ’ t worry you ’ ll get picked
ross|chandler
rachel|ross
monica|phoebe
ross|sweetie pick
rachel|don ’ t pick
rachel|you ’ re stuck
ross|okay
ross|right
ross|let ’ s see let ’ s play trash lightpost
ross|right
ross|two hand touch we ’ ll kick
monica|right people listen i ’ ve got exactly twenty eight minute baste
chandler|wow
chandler|like pro
monica|huddle
joey|right huddle right
phoebe|wait
phoebe|wait
phoebe|wait
phoebe|oh cool first huddle
monica|okay
phoebe|okay guy really think chandler
monica|okay phoebe know you ’ re right
phoebe|yeah
monica|okay joey ’ s gon na catch gon na block
phoebe|what ’ s block
monica|phoebe thought said know you ’ re
phoebe|thought meant life
monica|break
chandler|ball janice
chandler|ball janice
ross|oww
ross|son
ross|ow
ross|come
chandler|sorry
chandler|i ’ m sorry
chandler|yknow we ’ re gon na throw
joey|got
phoebe|go
