char|line
other|hey gorgeous going
chandler|dehydrated japanese noodles fluorescent lights
chandler|get better
other|question
other|dating anybody met somebody would perfect
chandler|ah ysee perfect might problem
chandler|said co dependent self destructive
other|want date saturday
chandler|yes please
other|okay
other|cute funny
other|well yeah
other|oh god
other|thought good shelley
other|gonna go flush toilet okay goodbye
chandler|could enjoy cup noodles
chandler|mean ridiculous
chandler|believe actually thought
rachel|um
rachel|yeah
rachel|well mean first met yknow thought maybe possibly might
rachel|yeah spent phoebes entire birthday party talking breasts figured maybe
chandler|huh
chandler|uh
chandler|rest guys think first met
phoebe|yeah think yeah
ross|nono neither
ross|although uh yknow back college susan sallidor
chandler|kidding
chandler|tell
ross|uh kinda wanted go told actually seeing bernie spellman
ross|also liked
chandler|well fascinating
chandler|uh
phoebe|dunno smart funny
chandler|ross smart funny dyou ever think
monica|okay dknow quality
chandler|oh oh quality good worried guys gonna vague
monica|hello
monica|hello
monica|oh
monica|rachel paolo calling rome
rachel|oh god
rachel|calling rome
rachel|bon giorno caro mio
ross|calling rome
ross|could
ross|gotta go rome
rachel|monica dad beeped make quick
rachel|talking rome
rachel|talking rome
monica|hey dad
monica|oh god
monica|ross nana
ross|uh
other|doctor says matter hours
monica|mom
other|fine fine
other|glad
other|hair
other|different
monica|nothing
other|oh maybe
monica|unbelievable mother
ross|okay relax relax
ross|gonna looks like still boyfriends career cover
monica|oh god
monica|fuzzy little mints bottom purse
ross|oh
ross|yeah gross
ross|oh know loved
ross|sweet n los
ross|always stealing restaurants
other|restaurants house
other|mrs
other|geller
ross|looks small
monica|know
ross|well least pop pop aunt phyllis
monica|gbye nana
ross|bye nana
monica|ross
other|going
ross|yknow nurse said nana passed
ross|well quite
ross|past present back
other|going
other|may died
other|may died
other|looking
ross|uh go see
other|almost never happens
ross|passed
chandler|know okay
chandler|hair
rachel|yes chandler exactly
rachel|hair
phoebe|yeah homosexual hair
rachel|um
ross|twice
joey|twice
phoebe|oh sucks
joey|guys okay
ross|dunno weird
ross|mean know gone feel uh
phoebe|maybe really gone
ross|nono gone
monica|checked
monica|lot
phoebe|hm mean maybe one ever really goes
phoebe|ever since mom died every get feeling like right yknow
phoebe|oh
phoebe|debbie best friend junior high got struck lightning miniature golf course always get really strong debbie vibe whenever use one little yellow pencils yknow
phoebe|miss
rachel|aw
rachel|hey pheebs want
phoebe|thanks
rachel|sure
rachel|sharpened morning
joey|see believe
joey|think dead dead
joey|gone
joey|worm food
joey|chandler looks gay huh
phoebe|yknow dunno debbie
ross|thought gonna closed casket
other|well mean cannot look nice
other|sweetie think get
ross|see
ross|heres retainer
other|thinking
other|time comes
monica|dad
other|listen
other|time comes wanna buried sea
other|wanna buried sea looks like fun
monica|define fun
other|cmon make day
other|rent boat pack lunch
monica|throw body water
monica|gee sound fun
other|everyone thinks know
other|everyone says jack geller predictable
other|maybe gone say buried sea
other|huh
monica|probably say
other|like
chandler|hey gorgeous
other|hey
other|look sorry yesterday um
chandler|nono worry
chandler|believe apparently people made mistake
other|oh
other|okay
other|phew
chandler|uh
chandler|think
other|dunno uh
chandler|quality right great
other|yknow shame lowell would made great couple
chandler|lowell
chandler|financial services lowell saw
other|cute
chandler|well yeah
chandler|sno brian payroll
other|brian
chandler|uh dknow
chandler|point gonna set someone like think set someone like
other|well think brians little league
chandler|excuse
chandler|think could get brian
chandler|could get brian
chandler|believe
chandler|really
ross|one
ross|shown everything
ross|unless want mother spend eternity lemon yellow pant suit go burgundy
other|know whatever pick would told us wrong one
other|right
other|go burgundy
ross|oh
ross|fine choice
ross|coming
other|wait
other|need shoes
ross|okay
ross|um
other|really day shoe
ross|going everyone elsell dressier
other|could see something slimmer heel
ross|okay nothing evening shoe burgundy
ross|show something silver may work
other|really burgundy
other|mm
other|unless go different dress
ross|nonono wait sec
ross|may something back
ross|oh god
other|everything right dear
ross|yeah
ross|nana stuff
ross|guys ready
monica|mom already called morning remind wear hair
monica|know ears best feature
ross|days think
phoebe|hi sorry late could find bearings
rachel|oh mean earrings
phoebe|whatd say
rachel|hm
monica|shoes
rachel|yes
rachel|paolo sent italy
ross|uh shoes
joey|morning
joey|ready go
chandler|well look nice dressed
chandler|stuff like
monica|really beautiful service
other|really
other|oh cmere sweetheart
other|yknow think might time start using night cream
chandler|nothing overcoat sounds remarkably like brent mussberger
joey|check giants cowboys
chandler|watching football game funeral
joey|pre game
joey|gonna watch reception
chandler|frightening frightening man
rachel|oh
rachel|new paolo shoes
ross|oh hope ruined
phoebe|god great day
phoebe|weather wise
ross|know uh air trees
ross|even though nanas gone something almost uh dunno almost life aff
ross|fine
ross|worst fear realised
phoebe|okay worry checking see muscles spasm
phoebe|huh
