char|line
other|eric aasen
chandler|hey
monica|joan
chandler|broke
chandler|huge
chandler|sneezed bat flew
rachel|come huge
chandler|tellin leaned back could see brain
monica|many perfectly fine woman gon na reject superficial insignificant thing
joey|hold hold
joey|got ta side chandler one
joey|first moved city went couple time girl really hot great kisser biggest adam apple
joey|made nut
ross|got
ross|uh joey woman adam apple
joey|guy messin right
joey|good one
joey|second like whoa
phoebe|name one woman broke real reason
chandler|maureen rosilla
ross|hating yanni real reason
monica|hello mr
monica|heckle
monica|anything
other|stomping
other|disturbing bird
rachel|bird
other|could bird
monica|ok mr
monica|heckle try keep
other|thank
other|going rejoin dinner party
rachel|right bye bye
chandler|ok janice
chandler|janice
chandler|got ta give janice
chandler|picky
ross|give janice
phoebe|miss janice though
phoebe|hello chandler bing
rachel|oh god
joey|oh chandler
joey|faster
monica|stop broom making noise
monica|mr
monica|heckle
rachel|happen
other|musta sweepin
other|found broom hand
monica|terrible
other|know
other|sweepin yesterday
other|coulda
other|ross sure sweepin
other|never know
other|never know
phoebe|ok faint still sense building
phoebe|go light mr
phoebe|heckle
chandler|ok phoebe
phoebe|sorry sometimes need help
phoebe|fine
phoebe|go ahead scoff
phoebe|know therere lot thing believe mean true
phoebe|like crop circle bermuda triangle evolution
ross|whoa whoa whoa
ross|uh believe evolution
phoebe|nah
phoebe|really
ross|believe evolution
phoebe|know know
phoebe|monkey darwin know nice story think little easy
ross|easy
ross|process every living thing planet evolving million year single celled organism easy
phoebe|yeah buy
ross|uh excuse
ross|evolution buy phoebe
ross|evolution scientific fact like like like air breathe like gravity
phoebe|ok get started gravity
ross|uh believe gravity
phoebe|well much know like believe know
phoebe|know lately get feeling much pulled pushed
chandler|uh oh
chandler|isaac newton pissed
other|one
other|mr
other|buddy boyle mr
other|heckle attorney
other|like talk
other|right kid
other|here deal
other|according client want leave earthly possession noisy girl apartment mine
monica|well family
rachel|ok let u talk money
other|right none
other|let u talk signing
other|noisy girl number one noisy girl number two
monica|can not believe whole time thought hated u
monica|mean amazing much touch someone life without even knowing
monica|would look dump
monica|hated u
monica|final revenge
rachel|ever seen much crap
chandler|actually think apartment sully good name crap
joey|check
ross|believe evolution
phoebe|look funky shirt
ross|pheebs studied evolution entire adult life
ross|ok tell collected fossil world actually show evolution different specie ok
ross|literally see evolving time
phoebe|really
phoebe|actually see
ross|bet
ross|u
ross|china africa
phoebe|see know
ross|well go
phoebe|huh
phoebe|real question put fossil
chandler|hey look
chandler|big book grievance
joey|hey
joey|april 17th
joey|excessive noise
joey|italian guy come home date
joey|hey chandler look
chandler|april 18th excessive noise
chandler|italian guy gay roommate come home dry cleaning
chandler|well excellent
rachel|monica monica look lamp
rachel|tacky
monica|rache think enough regular lamp
rachel|come like asking girly clock anything way also think cool
monica|go stuff
rachel|well stuff
monica|stuff
rachel|still think apartment
rachel|yes
rachel|think apartment somebody rent room
monica|mmmmm
rachel|ok mmm awhile gon na go find place new lamp
ross|ok pheebs
ross|see making little toy move
ross|opposable thumb
ross|without evolution explain opposable thumb
phoebe|maybe overlord needed steer spacecraft
ross|please tell joking
phoebe|look can not say believe something
ross|pheebs can not ok
phoebe|obsessive need make everyone agree
phoebe|think think maybe time put ross microscope
ross|blood coming ear
joey|check check
joey|heckle high school yearbook
chandler|wow look normal
phoebe|even kind cute
joey|heckle crack science class
joey|funniest kid school
chandler|funniest
chandler|heckle
joey|say
chandler|wow heckle voted class clown
chandler|right
chandler|would listen
phoebe|call excessive
chandler|whoa
chandler|heckle played clarinet band played clarinet
chandler|scale modeler club well club sure thought cool
joey|dork
joey|big deal
chandler|think weird know
chandler|heckle heckle heckle
chandler|would knock
joey|night
chandler|look
chandler|picture woman heckle went
chandler|look wrote
chandler|vivian tall
chandler|madge big gum
chandler|loud smart make noise eats
chandler|gon na end alone like
joey|chandler heckle nut case
chandler|train track ok
chandler|yeah sure coming 30 year behind stop
chandler|bitter town
chandler|aloneville
chandler|hermit junction
joey|right know got ta
joey|got ta get outta
joey|come buy breakfast let u go
chandler|never find someone
chandler|worse found dumped pronounced supposably
joey|chandler come gon na find somebody
chandler|know
joey|know tryin help
chandler|see guy gon na go get married gon na end alone
chandler|promise something
chandler|married invite holiday
joey|well know
joey|know gon na doin
joey|mean folk place
chandler|yeah understand
joey|come watch super bowl
joey|every year right
chandler|know
chandler|gon na end like
chandler|see man
joey|supposably
joey|supposably
joey|go zoo
joey|supposably
chandler|hi
other|oh god
phoebe|janice
phoebe|called janice
chandler|yes janice
chandler|difficult comprehend
ross|remember janice right
chandler|yes
chandler|smart pretty honestly cared
chandler|janice last chance somebody
other|helloo
chandler|oh god
joey|geez look fat got
other|hey everybody
chandler|janice
other|yes
other|ha
other|wish chandler bing
other|looking married lady
chandler|congratulation
other|oh sweetie sorry
chandler|could told phone
other|missed expression face
other|janice like fun
monica|hey rache
monica|know played
monica|hide lamp
rachel|monica let go
monica|know allergic shellfish
rachel|well eat lamp
phoebe|uh oh
phoebe|scary scientist man
ross|ok phoebe
ross|briefcase carry actual scientific fact
ross|briefcase fact
ross|fossil 200 million year old
phoebe|ok look even start denying evolution ok saying one possibility
ross|possibility phoebe
phoebe|ok ross could open mind like much ok
phoebe|time brightest mind world believed world flat
phoebe|like 50 year ago thought atom smallest thing split open like whole mess crap came
phoebe|telling unbelievably arrogant can not admit teeny tiny possibility could wrong
ross|might teeny tiny possibility
phoebe|can not believe caved
phoebe|abandoned whole belief system
phoebe|mean agree least respected
phoebe|going go work tomorrow
phoebe|going face science guy
phoebe|going face
phoebe|oh
phoebe|fun
phoebe|hungry
rachel|let get coat
monica|ok right
monica|accident swear right
monica|putting jacket thing lamp broke
rachel|oh please monica
rachel|always hated lamp sudden magically broken
monica|phoebe tell
phoebe|ok see putting jacket uh want believe
rachel|hey chandler
rachel|monica broke seashell lamp
chandler|neat
chandler|gon na die alone
rachel|ok win
monica|chandler gon na die alone
chandler|janice safety net ok
chandler|get snake
phoebe|uh huh
chandler|gon na old lonely man gon na need thing know hook like guy subway eats face
chandler|figure crazy man snake know
chandler|crazy snake man
chandler|get snake call baby kid walk past place run
chandler|run away crazy snake man shout
monica|got get
monica|gon na end alone
chandler|course
chandler|reject anyone crazy enough actually go bitch fact great woman
rachel|chandler described virtually every man ever gone
monica|freak
monica|guy
rachel|right
rachel|right
rachel|different rest
monica|wait minute wait minute
monica|yes
monica|totally different
chandler|bad way
monica|honey wonderful way
monica|know want
monica|guy even clue
monica|ready take risk ready vulnerable intimate someone
rachel|yeah
rachel|gon na end alone
phoebe|chandler called janice
phoebe|much wanted someone
monica|made
rachel|ready make commitment
chandler|whoa
chandler|know
rachel|got
rachel|something else break
monica|um know like want
monica|think look good apartment
rachel|thank
monica|fine
chandler|hey
chandler|well pleased know date tomorrow night
chandler|woman alison work
chandler|great
chandler|pretty smart
chandler|uh holding asking past unusually large head
chandler|gon na let stuff hang anymore
chandler|look
chandler|growing
joey|hey uh can not recycle yearbook
chandler|take
joey|want yearbook
chandler|yeah yeah
chandler|people said nice thing
chandler|think somebody
monica|oh gosh weird
monica|mean whole life apartment gone
monica|know think would nice took moment mr
monica|heckle
monica|mean kind pain person
monica|going hell
rachel|really big
chandler|takin huh
joey|oh yeah
ross|comin
chandler|yeah jus second
chandler|good bye mr
chandler|heckle
chandler|try keep
other|oh major totally useless
other|mean often look classified see philosopher wanted
chandler|sure
