char|line
monica|oh way crushed mike ping pong turn
monica|wan na
chandler|know love little tired
monica|put pillowcase head
phoebe|hey
phoebe|well okay mike taking shower way law
phoebe|gon na grab food want
ross|finally
phoebe|ross
monica|yeah hear everything stupid wall
phoebe|sound like someone
chandler|could alone
chandler|morning heard push ups talk triceps
monica|wait minute think phoebe right
monica|know hear someone else
other|ooh
other|dr
other|geller
ross|god amazing
ross|even ask call
monica|oh god charlie
chandler|cheating joey ross
phoebe|oh tart
phoebe|floozy
phoebe|giant
monica|sure
phoebe|yeah right
phoebe|none business
monica|sure best way hear everything
monica|someone get glass
phoebe|oh gon na okay
phoebe|gon na eavesdrop friend
rachel|ooh
rachel|love barbados
joey|ooh
joey|can not believe kissing
joey|kissing rachel
rachel|know
phoebe|rachel joey
phoebe|rachel joey
phoebe|get
rachel|ooh
chandler|wow
monica|oh god love thin wall
monica|thank
rachel|hey know said nothing could happen u
rachel|changed
joey|well said ross know
joey|saw kissing charlie
rachel|ross charlie
rachel|wow
rachel|really making way group huh
rachel|ah talk
monica|can not believe
monica|rachel joey
chandler|dinosaur twin room
chandler|one manning wall
chandler|anything
monica|think hear curtain closing
phoebe|got shoe kicked
monica|bedspring unmistakable
chandler|realise brother
monica|said
monica|somebody switch
monica|wait minute
monica|ross charlie joey rachel phoebe mike
monica|people leaving person came
chandler|true
chandler|came monica leaving weird al
monica|okay hair joke
monica|tomorrow morning leave going salon
chandler|okay buckwheat
phoebe|got ta hear great
phoebe|like free p0rn
ross|weh
ross|sigh
other|uhm
other|everything okay
ross|yeah
ross|think
other|ooh
other|might bedspread saw news report infra red
other|could
ross|look need talk joey
ross|mean guy broke
ross|anything happens u need know okay
other|uhm
other|completely understand
ross|alright gon na go find
ross|need
ross|need
ross|know
ross|grandma
ross|grandma
ross|grandma
ross|okay see later
other|okay
phoebe|door
phoebe|gone
chandler|turning tv
chandler|watching
chandler|miss congeniality
monica|honey know wall know well
ross|hey guy
phoebe|oh
phoebe|sad go saying goodbye hotel
phoebe|love
phoebe|paradise hotel golf resort spa
monica|yeah great time thank
chandler|bye
ross|okay uhm
ross|hey guy seen joey anywhere
chandler|probably room current girlfriend charlie
chandler|situation know
ross|well see could please tell looking
chandler|got
ross|thanks
ross|thank
monica|wall people
monica|wall
ross|rach
joey|oh god ross
joey|gon na
rachel|oh ju ju stay calm
rachel|calm
rachel|know hanging together
rachel|right
rachel|nonchalant
rachel|nonchalant
joey|idea mean
rachel|oh
rachel|okay hide
ross|rach
rachel|coming
rachel|try bed try bed
rachel|room bed
ross|everything okay
rachel|yeah
ross|hey
rachel|hi
ross|know joey
rachel|really
ross|talk minute
rachel|yeah sure
joey|believe
joey|guy
phoebe|shhh
phoebe|listening side wall
ross|told joey broken part reason feeling
rachel|uh huh
rachel|right
rachel|yeah
ross|know wanted ask charlie since day met
rachel|oh know
rachel|know really hard
ross|anyway one thing lead another
ross|oh
ross|know kissing
ross|mean angry think joey gon na
rachel|hard say ross
