char|line
monica|okay guy listen forget tomorrow day emily get married whatever try really keep ross mind
joey|oh yeah good idea
chandler|hey man
ross|oh eh thinking emily getting married tomorrow
joey|ooh ross look
joey|look
joey|right
joey|right
joey|look look look
ross|looking
joey|somebody help
phoebe|hey
other|hello
monica|hey
phoebe|monica sorry come last night
phoebe|gary let ride around cop car
phoebe|saw prevented crime
joey|got go ride along
phoebe|uh huh
joey|want go ride along
other|okay
chandler|yeah yeah
other|really
chandler|yeah
other|well kinda dangerous
chandler|well like danger
other|okay guy free tonight
other|yeah
chandler|tonight
chandler|say going nighttime
rachel|hey
monica|hey
monica|oh glad home thought tonight could finally organize photo
rachel|ohh thank god
rachel|finally
monica|okay broken category
monica|okay uh got holiday birthday candids yknow done cross referenced subject
monica|right
monica|looking oh let u say birthday dog get photo 152
monica|see
rachel|ohh la poo
rachel|wow
rachel|miss dog
monica|also find umm dog dead
rachel|great
rachel|thanks
monica|right hand box photo last one
rachel|okay
rachel|oops
rachel|sorry
rachel|well good thing number huh
monica|photo 152 prototype
rachel|ohhhh
rachel|honey honey honey okay okay honey
rachel|gon na fix drink huh
rachel|maybe margarita
ross|ross blender
ross|ugh everythings falling apart
rachel|honey okay
rachel|listen got ross get blender get margarita stuff ready
monica|right key drawer
monica|yknow
monica|also need cash
rachel|okay want stop atm
monica|nah ross see lying around
ross|cool man way leaned guy
chandler|starting get dark
ross|told everything
ross|mean totally cracked
other|yeah well victim usually pretty talkative
chandler|okay
chandler|officially nighttime
ross|oh hey gary want grab berry ya
other|called cherry
ross|chandler
joey|okay got
joey|place make best sandwich world
other|hey joe meatball
joey|oh ho yeah
other|melted cheese marinara sauce
joey|yep
other|yeah can not eat car
joey|yeah okay
joey|even though tax dollar paid car
chandler|tax dollar
joey|yeah okay
chandler|wow
chandler|sandwich really smell good
joey|say could smell
chandler|can not smell sandwich
joey|half taste smell
joey|sucking tastiness
chandler|okay give back
chandler|look
chandler|great sandwich
joey|okay imagine best sex ever
chandler|okay
joey|thinking monica
chandler|yeah
joey|yeah like
rachel|ohh please real dinosaur
rachel|please
rachel|please
rachel|please
rachel|please
rachel|please
rachel|please
rachel|please
rachel|please
rachel|made mexico
rachel|yes
rachel|ugh would buy
monica|rach
monica|pick
rachel|hey
monica|need thing make margarita
monica|uhh need salt margarita mix tequila
rachel|ice
monica|see ice
rachel|okay
other|hello ross
other|emily
other|know blue uh getting married tomorrow
other|well maybe
other|keep thinking wondering made mistake giving fast
other|thinking
other|course call tonight
other|okay bye
rachel|oh
rachel|oh
ross|going next
other|witness return call gon na see surprise coming home
chandler|sur surprise
chandler|gon na make anybody mad
joey|come man
joey|listen uh gon na squeeze perps shoe little bit lawyer
other|witness perp
other|one talk like
ross|yeah one talk like
joey|oh
joey|like mr
joey|cop
ross|hey cop two
chandler|figure
ross|hello
ross|front seat okay
ross|gary partner
chandler|yknow say partner sound cop
chandler|sound gay
ross|umm jealous
other|hey mind
other|cover
ross|yeah problem
other|ross
ross|sorry
ross|sorry
ross|oh
ross|hey gary
ross|phone home
chandler|look officer ross riding back visitor
joey|yeah serpico
other|thinking
other|course call tonight
other|okay bye
monica|nooo
rachel|know
monica|well thank god
monica|mean erase
rachel|can not
monica|mean ross hears call back get back together
monica|want
monica|ross back controlling neurotic crazy emily
monica|emily would let see
rachel|noo
rachel|oh
rachel|god
rachel|get back together
rachel|know
rachel|know
rachel|even ross know
rachel|still doesn ’ t give u right erase message
monica|sister okay
monica|love
monica|want see get hurt
monica|come
monica|doesn ’ t give right control help
rachel|think one need help
monica|look obviously unstable okay
monica|mean thinking running wedding day
monica|okay fine
monica|mean look position putting
monica|gon na
monica|ross gon na run wedding day break marriage
monica|mean would
monica|okay fine right yknow different
monica|although involve lot people
rachel|ugh
monica|yknow obviously kind twisted joke trying play
rachel|okay crazy
rachel|sorry sounded generally upset
rachel|mean listen
other|message erased
rachel|noooooooo
chandler|okay yknow safe right
chandler|mean nothing bad go
other|reminds sign
other|oh nothing say can not sue city scrap knee yknow get head blown
chandler|oh hurry
chandler|want sign
other|okay come
other|hell
joey|everything okay
chandler|going
other|okay see u
other|move
other|look
other|hey okay
other|car backfire
other|hey look
other|tried save buddy
other|see
other|see
joey|okay man
ross|uh huh
ross|thank joey
chandler|uh hello
joey|hi
monica|right guess go
rachel|wait
rachel|wait
monica|oh yeah right
rachel|monica
rachel|monica
rachel|fix
monica|nothing
monica|erased message
rachel|yeah well unless tell
monica|well gon na totally rational can not argue
monica|right
monica|fine wan na tell tell
monica|want part
rachel|oh maybe emily calling back leave exact message
ross|hey ross
ross|want remember feeling
ross|lucky alive
ross|live everyday fullest
ross|love okay
ross|okay
ross|oh also get stamp
ross|bye
monica|wow
monica|play message emily whole problem go away
rachel|right
other|hey anybody want meet hero
phoebe|john glenn
other|joey
ross|pheebs incredible night
ross|okay car
other|wait
other|hold
other|hi
phoebe|hi
other|okay go ahead
ross|okay okay car
ross|right
ross|bang
ross|shot fired
ross|joey regard safety throw
phoebe|god joey
chandler|car backfire
ross|yeah know
joey|yeah know
ross|could easily bullet
other|hey joe ever think joining force
other|could use guy like
chandler|jump loud noise
ross|wow
ross|could died tonight
chandler|yeah
chandler|car backfired run
chandler|yknow think go home ross start rambling newfound respect life
ross|newfound respect life
chandler|oh god
other|wan na get dinner
phoebe|yeah
phoebe|sure
phoebe|yep
phoebe|oh yknow
phoebe|heard shot right throw body
other|oh yeah
other|well maybe take walk bad neighborhood
phoebe|okay
other|right
phoebe|bye
other|bye
joey|cut ross
joey|hate save life kick as day
joey|dude
joey|come took
chandler|oh went walk around living room
chandler|whatever
joey|something wrong
chandler|tired
chandler|yknow walk
joey|okay
chandler|dove front ross
chandler|ross
joey|oh god hate ross
chandler|hate ross
joey|course
joey|saved
joey|mad
joey|add
joey|want ross picture
chandler|picture
joey|know like hearing
chandler|look glad saved ross car backfire yknow could bullet yknow try save
joey|ohh upset think chose ross
joey|knew could take care
joey|yknow mean ross need help
joey|street like u
chandler|come would risk life ross would
chandler|bottom line
joey|well exactly
joey|right look trying save ross
joey|okay
joey|sandwich next ross
joey|right
joey|trying save sandwich
chandler|bullet
joey|know make much sense
chandler|much sense
joey|look chandler instinct
joey|okay
joey|went
chandler|risked life sandwich
joey|know sound crazy chandler greatest sandwich world
chandler|uh choose ross
joey|would never
joey|like brother
chandler|really
joey|yeah
joey|fact prove much mean
chandler|thanks
joey|eh oh oi easy hot dog
joey|good
chandler|oh oi ho yeah
joey|see
chandler|hm hmm
joey|oh whoa hey dude
chandler|thought showing much mean
joey|yeah
joey|bite
joey|gee e e eez
rachel|hey
rachel|hi
ross|rach uh
rachel|hey
rachel|yknow
rachel|apartment time
rachel|okay
rachel|drop bucket mister
ross|yknow matter
ross|important thing
ross|friend
ross|oh
rachel|okay little scared
rachel|going ross
ross|amazing thing happened tonight
ross|thought number
ross|actual near death experience
rachel|happened
ross|okay okay ride along gary right
rachel|yeah
ross|somebody took shot
rachel|really
ross|car backfired thought somebody taking shot
ross|rach survived
ross|filled great respect life
ross|yknow
ross|want experience every moment
ross|want seize every opportunity
ross|seeing everything clearly
rachel|car backfired
ross|okay
rachel|well know fit whole seizing thing um emily called today
ross|talked
rachel|left message
rachel|kinda got erased
rachel|something wrong machine
ross|well okay say
rachel|well uh something second thought wedding guy make mistake breaking uh want call
ross|wow
rachel|good thing told right
ross|huh
ross|yeah
ross|yes course
rachel|okay
rachel|thank
rachel|thank
rachel|sorry right
rachel|yknow
rachel|want important
rachel|point right
rachel|decision
rachel|okay
rachel|right
rachel|decision
ross|right
ross|guess guess call emily
rachel|okay right decision
rachel|right ross ross come
rachel|mean woman made miserable
rachel|okay ross really want get back
ross|okay look yesterday would even considered calling back ex wife call day near death experience
ross|mean got mean something
rachel|ugh ross
rachel|near death experience
rachel|barely experience
ross|okay maybe something supposed seize
ross|yknow
rachel|okay yknow
rachel|maybe seizing stuff
rachel|maybe escaping stuff
ross|huh
rachel|mean look look today escaped death yknow
rachel|maybe chance escape getting back together emily
ross|make sense
ross|wan na seize opportunity really wan na see talk
rachel|well go
ross|yeah
ross|maybe today close call day
rachel|close call day
ross|hey thanks rach
rachel|ohh honey problem
rachel|okay
ross|oh wait wait wait
ross|message blinking
ross|maybe erase
rachel|oh
ross|hey ross
ross|oh yeah old message nobody need hear
ross|hey umm monica
rachel|yeah
ross|yeah want money back
rachel|yeah uh probably need stamp right
ross|hey pheebs gary ever shot real
phoebe|yes
phoebe|yeah little
phoebe|kinda
phoebe|really good story
ross|wonder would react fire yknow
ross|backfire heavy fire like war something
monica|man would great war
monica|mean really think would make fantastic military leader
monica|mean know would make general way guy
chandler|shot troop
ross|know joey would
ross|would foxhole protecting u
chandler|yes foxhole lined sandwich
joey|yeah hero sandwich
phoebe|well know pacifist interested war way
phoebe|yknow
phoebe|revolution come destroy
phoebe|joey
