char|line
rachel|mom would relax
rachel|10 block woman walking alone night would never
rachel|mom cmon stop worrying
rachel|safe street safe building nothing oh goood oh god oh got ta go got ta go got ta go
rachel|ok fine read paper gon na get pot
rachel|ok fine read family circus enjoy gentle comedy
rachel|aaahh oh god oh god oh god oh god oh god oh god oh god oh god aaaaahh
rachel|open guy
other|hi
rachel|hi hi help
other|yeah looking phoebe still live
rachel|uh get message
other|great
other|uhh tell husband stopped
other|hey
joey|unbelievable phoebs married
phoebe|well mean married married ya know friend gay canada needed green card
monica|can not believe married duncan
monica|mean could tell
monica|lived together told everything
phoebe|sorry monica knew told get really like judgemental would approve
monica|course would approve mean totally love guy hello gay
monica|mean hell thinking
ross|see thought judgemental
phoebe|ok love helping friend
monica|please left town stayed pajama month saw eat cheeseburger
monica|well
phoebe|might
monica|can not believe tell
phoebe|oh cmon like tell everything
monica|told
phoebe|oh know
phoebe|umm fact underwear telephone pole sex fun bobby terrace
monica|wait minute told
monica|dead meat
chandler|know big secret
monica|oh big know kinda line say oh know third nipple
phoebe|third nipple
chandler|bitch
ross|whip whip
chandler|cmon nothin see tiny bump totally useless
rachel|oh opposed multi functional nipple
joey|can not believe
joey|told nubbin
ross|joey think nubbin
joey|know see somethin hear word thought
joey|let see
chandler|joey porno movie
chandler|goin takin everybody
ross|porno
joey|ahh alright alright alright young wanted job ok
joey|last minute could go let guy come fix copier can not people havin sex
monica|wild
ross|shaped like
phoebe|yeah hair
joey|happens flick
ross|uh anything know special
chandler|yes ross pressing third nipple open delivery entrance magical land narnia
other|know culture third nipple actually sign virility
other|get best hut woman dance naked around
chandler|huh
chandler|uh culture per chance tri state area
ross|know amazing anything know
rachel|ooh july smart july special
monica|look honey wanted hook ross much
monica|gon na get
rachel|ohh gon na get
rachel|god see know get
joey|foxy lady
other|goin
phoebe|um gon na go meet duncan skating tonight garden capades
joey|ice capades
chandler|gravel capades
chandler|yeah turn fast snoopy fall
chandler|funny
monica|can not believe dressing
monica|mean setting
phoebe|ok
phoebe|information going see put feeling behind
phoebe|ok reason dressed like think nice look nice gay husband
ross|oh darnit milk
ross|hey chandler would fill
chandler|oh see see third nipple thing
chandler|ha ha ha ha
ross|ok sweetie see later
other|see later rach
rachel|bye bye julie
rachel|hey
ross|hey
rachel|hey cmon cut
ross|hey
ross|ask somethin
rachel|sure
ross|naa
rachel|cmon talk
ross|ok longest relationship ha sex
rachel|julie julie sex
ross|technically huh
rachel|wow
rachel|cold bed
rachel|like kinda bossy make feel like school
ross|great like done anything
ross|mean uh uh plenty stuff lot stuff like uhh
rachel|need know detail
ross|know one woman whole life turned lesbian
ross|got psyched know become like thing
ross|well must think weird
rachel|think weird think think umm fact fact know think
rachel|think sexy
ross|sexy
rachel|let tell something
rachel|woman nothing sexier man want sex
ross|kidding
rachel|oh yeah
rachel|fact know
rachel|wait
ross|wait
rachel|yes absolutely
rachel|would wait wait
