char|line
phoebe|oh hey joey
joey|uh hey
phoebe|listen need ask something
phoebe|ok know step dad prison
joey|yeah
phoebe|yeah
phoebe|well uhm
phoebe|listen supposed get weekend furlough come wedding tomorrow called
phoebe|uhm
phoebe|well apparently stabbing iceman exercise yard could wait till monday
joey|can not come
phoebe|one walk aisle
phoebe|well would really love would
joey|seriously
phoebe|yeah
phoebe|know sort like dad
phoebe|mean always know looked shared wisdom
joey|pretty wisdomous
phoebe|say
joey|kidding
joey|phoebe would honored
phoebe|oh thank
phoebe|hope
phoebe|hope know much mean
joey|listen hope
joey|know
joey|want see father cry go room
phoebe|oh
joey|oh let dad get
phoebe|oh wedding planner
phoebe|driving crazy
phoebe|hello
phoebe|hey ok stop screaming
phoebe|ok
phoebe|halibut
phoebe|right salmon either way
phoebe|matter
monica|well matter
phoebe|well care pick
monica|hung
monica|right look need rehearsal dinner tonight 1800 hour
phoebe|uh uh
phoebe|ok
phoebe|time
monica|know military time
phoebe|must missile training day taught
monica|subtract twelve
phoebe|ok
phoebe|1800 minus twelve
phoebe|one thousand seven hundred
monica|six clock
phoebe|ok
monica|ok
monica|hold
monica|geller
monica|said 4 clock
monica|goodbye
monica|oh hard make ice sculpture
phoebe|ice sculpture
phoebe|sound really fancy
phoebe|told want simple wedding
monica|please
monica|honey leave detail
monica|wan na make day special
monica|ok thinking harpist wear white
phoebe|harpist
phoebe|friend marjorie playing steel drum
monica|ooh
monica|backed
monica|made
monica|steel drum really say elegant wedding
monica|marjories overwhelming scent
phoebe|hey
phoebe|shower tibet free
chandler|hey
phoebe|hey
chandler|look great
chandler|glad rehearsal dinner know rarely get practice meal eat
phoebe|okay say one gift u
chandler|stupid joke
chandler|thought actual wedding
phoebe|rehearse
ross|hi
other|thanks coming guy
ross|oh hey oh
ross|going hand shake
other|hand pressed crotch
other|yeah
phoebe|rach
rachel|yeah
phoebe|emma
rachel|oh monica made send mother
rachel|apparently baby wedding mix
monica|still cry damn baby
monica|pheebs got ta keep line moving remember 20 second per person
monica|see clown time
joey|hey mike parent right
other|yes
joey|ah little one growing fast uh
joey|know one hand happy hand hard let go
other|god name
joey|hey fond either ok buddy
joey|trying nice kid
chandler|know realized
chandler|idea wedding tomorrow
ross|yeah thought groomsman would asked u
ross|ask bridesmaid
rachel|uh
rachel|november
ross|wan na say looking good
rachel|hey pheebs
rachel|uhm
rachel|told guy wedding yet
chandler|heh
phoebe|uhm
phoebe|well wedding
rachel|well really awkward oh leave
phoebe|sorry guy know mike got brother friend school
phoebe|know
phoebe|help next line missed cut
ross|oh man
chandler|like figure skating team
chandler|mean synchronized swimming
chandler|mean mean balance beam
chandler|help
ross|football
chandler|thank
monica|pheebs spit pork
phoebe|oh
phoebe|though pot sticker supposed vegetarian
monica|yeah changed
monica|sent fax
phoebe|fax machine
monica|ah well gon na surprise
ross|can not believe gon na people wedding
chandler|know hate left thing
ross|wedding
ross|weird
other|hey guy going
chandler|fine
chandler|sitting
chandler|alone
chandler|nothing
chandler|rehearsal tomorrow
other|yeah look tomorrow
other|got question ya
other|found one groomsman emergency can not make
chandler|happened
ross|care
other|wondering
other|know maybe one guy
other|wan na
other|uhm
other|room one
chandler|pick look great tux steal focus
ross|mike
ross|wan na pick mean
ross|watch
ross|huh
other|know really feel comfortable making decision
other|know phoebe know better gon na let choose
ross|well phoebe choosing say hello mike next groomsman
chandler|oh
chandler|need mirror
ross|please going
chandler|going downer
ross|say figure skating team
chandler|would know make
joey|know filling phoebe step dad tomorrow right
other|yeah yeah
other|hey thanks
joey|oh hey pleasure
joey|intention phoebe
other|intend marry
joey|oh wiseacre
joey|understand plan support wife playing piano
joey|kind unstable
other|acting
joey|strike two
other|right
other|probably support
other|hey unless move dad
joey|strike three
joey|get one mike
ross|decide
phoebe|decided pee
chandler|mike tell
chandler|chose one u wedding
chandler|one groomsman fell
phoebe|oh
phoebe|can not choose two
phoebe|love much
chandler|enough put u original wedding party
phoebe|oh wan na choose
phoebe|oh okay wait
phoebe|rach
phoebe|listen special bridesmaid task today
rachel|goody
phoebe|well spot open one groomsman choose ross chandler
phoebe|good luck
rachel|wan na
phoebe|right guess find new bridesmaid
monica|ok 2100 hour
monica|time toast
other|minute go bathroom
monica|bathroom break 2030
monica|pee time mike
monica|regard toast okay wan na keep short nothing kill rehearsal dinner like long speech
monica|okay
monica|get thing get
other|say chandler
monica|2101 amused
monica|ok bride groom word like say
phoebe|ok
phoebe|hello everyone thank tonight
phoebe|tomorrow big event might know mike get best start
phoebe|friend joey decided fix friend
phoebe|oh
phoebe|hum
phoebe|gave lot thought fixed friend mary ellen could tonight
phoebe|important
phoebe|rehab
phoebe|anyway ok joey said fixing friend mike friend mike brought uhm mike despite know
phoebe|got
phoebe|got good
phoebe|ok wan na take moment mention mother could
other|oh god
phoebe|moment
phoebe|ok uh forget
phoebe|forget uhm
phoebe|oh funny
phoebe|oh need know
phoebe|oh ok well uhm
phoebe|ok ok ok
phoebe|monica can not like
phoebe|wedding
phoebe|okay want ok
phoebe|wanted simple wedding
phoebe|fiancee go bathroom anytime want
phoebe|know
phoebe|done
phoebe|fired
phoebe|cheer
phoebe|hey
rachel|happy wedding day
phoebe|oh happy wedding day
rachel|ok dokey joey listen
rachel|gon na bridesmaid central right
rachel|gon na hair make going bathroom oh move couple thing fridge make room corsage
joey|oh man
joey|would breakfast knew going corsage
monica|hi
monica|last night
monica|know lot stress even though thing said hurt little bit
monica|point uh well willing take job back
phoebe|oh well ok
phoebe|think much better
phoebe|bridesmaid
monica|oh
monica|ok
monica|really want
monica|give headset
monica|well really want give headset
monica|well guess taking probably return message
phoebe|wow lot
monica|uh huh sure handle
monica|mean award organizational skill uh sure fine
phoebe|award
monica|mm mh
monica|printed computer
ross|hey
monica|hi
ross|rach
monica|room
ross|talk groomsman situation ok
ross|gon na watch chandler sitting seat like chump
ross|oh
ross|god
ross|breathtaking
rachel|dyou want
ross|chance chosen groomsman yet
rachel|oh ross cmon please
rachel|make harder already
ross|making easier
ross|pick
rachel|well chandler said really important
ross|listen listen
ross|whoever pick gon na walk aisle
ross|promise say word pick chandler gon na whispering stupid joke ear whole time
rachel|oh lesser two evil
ross|yes yes
phoebe|sven understand saying
phoebe|wrong flower
phoebe|lorkins
phoebe|hell lorkins
monica|know
other|hey
phoebe|listen mike swedish saying word lorkins flower would
other|orchid
phoebe|right
phoebe|marrying
joey|hello michael
other|joseph
joey|may word please
other|great
joey|seat
joey|last night tried welcome family
joey|instead disrespect
joey|can not allow
other|rehearsing really bad mafia movie
joey|back talk
joey|yes may borrowing line recent unsuccessful audition family honor 2 thissa time itsa personal
other|joey kinda lot today want
joey|want take seriously
joey|phoebe important ok
joey|wan na make sure gon na take care
other|joe love phoebe
other|single important thing life
other|die let anything happen
joey|wanted hear
joey|family ok gon na family nothing important whole world family
other|must one lousy movie
rachel|hi
chandler|hey talk groomsman thing
chandler|pick ross walk isle fine
chandler|choose getting comedy
rachel|even think gon na pick ross
chandler|let tell need pick
chandler|see kid always left everything know really made feel
chandler|insecure
chandler|know always picked last gym
chandler|even behind big fat exchange student even know rule baseball
chandler|mean guy would strike run third
chandler|anyway one left wedding know feeling gon na come rushing back
rachel|right fine pick
chandler|yeeesss
chandler|make groom chandler
rachel|oh
phoebe|gon na way
phoebe|way stupid
phoebe|alright got ta go another call reverend
phoebe|hello
joey|glad little talk
other|yes
other|yeah thanks wedding night advice
other|make uncomfortable
other|alright see everybody tonight
phoebe|okay
monica|bye
other|uhm guy know giant ice sculpture hall
phoebe|oh god
monica|ugh guess got sent billing address opposed shipping address
monica|uh
monica|pickle
phoebe|oh god everything mess
phoebe|happening
joey|bad want stick tongue
chandler|going
ross|good
ross|getting coffee
ross|alert wedding
ross|well fun tonight
ross|oh
ross|wait minute know as
chandler|supposed tell
ross|supposed tell
chandler|told u could wedding
rachel|well defense supposed tell
ross|rachel one u choose
ross|together
chandler|rach rach knock knock
chandler|tell wedding
rachel|uh
other|hey forgot scarf
rachel|know can not
rachel|know one guy pick
other|oh picked yet
other|oh good idea
other|thought would fun third groomsman family dog
other|chappy
ross|dog
ross|rachel get choose
rachel|wow tough one
rachel|think gon na go dog
phoebe|alright wait saying chef hamilton club food drink bartender
phoebe|freaking kidding
monica|going
phoebe|help
phoebe|want crazy bitch
monica|really
phoebe|please
monica|really want come back
phoebe|wan na get married
monica|ok people back business
monica|oh god missed soo much
monica|ok go get hair make done take care everything
joey|hey guy gon na
joey|blizzard
joey|saw news like worst snow storm 20 year
joey|already closed bridge tunnel
monica|ooh
monica|band photographer coming way new jersey
joey|think
ross|haha
ross|look like going wedding either
ross|sorry pheebs
monica|well club lost power
joey|yeah according news city
rachel|since watch news
joey|uh information since hired hot weather girl
ross|can not believe guy going able get married today
phoebe|know
rachel|wow know beautiful
rachel|always wanted get married outside
rachel|guy street
rachel|well look hardly snowing anymore
rachel|mean could ask romantic setting
rachel|could simple wedding always wanted
phoebe|think
other|think wan na get married today
phoebe|monica think could
monica|affirmative
monica|ok let u get chair
monica|gunther hit christmas light
monica|okay left ice sculpture steam grate
other|michael
other|hey
other|made
other|great
other|chappy
other|hi
other|hi
other|mom know getting married street something approve
other|lovely
other|light snow
other|could look forever
other|crushed pill put drink
other|come sweetheart
other|know chappys small handle snow
other|someone gon na walk aisle
chandler|technically would person wedding
other|guess
ross|chandler hello
ross|scared dog
chandler|scared
chandler|take little chappy
chandler|sense fear
chandler|throat exposed
ross|well guess wedding
ross|ha haaa
ross|stink
monica|level 1 alert
