char|line
joey|hey
ross|hey
joey|listen guy think chance janine
monica|honey
rachel|yeah
rachel|don ’ t
phoebe|she ’ s made pretty clear going happen
joey|well right guess shouldn ’ t get excited fact kissed
monica|serious
chandler|that ’ s great
monica|really
phoebe|yeah well we ’ ll see
ross|kissed
joey|oh kissed real nice
chandler|kissed happened
joey|came tell guy
chandler|she ’ s waiting ya
other|got ta go
joey|okay
other|i ’ m gon na really late dance class
joey|okay
other|okay i ’ m really late
joey|okay i ’ m right okay hey could leave lip
other|bye
monica|bye
joey|kissed yet
joey|it ’ s awesome
joey|could forever
joey|y ’ know
joey|kiss better mom cook
monica|glad said cook
rachel|know
chandler|oh hey rachel sweetheart
chandler|got tell post office moved
chandler|okay
chandler|still getting bill stuff
rachel|oh oh pottery barn
rachel|throw rest away
chandler|i ’ m garbage man
chandler|i ’ m mailman
rachel|monica look
rachel|look look look
rachel|table ordered
monica|got pottery barn
rachel|yeah
rachel|it ’ s apothecary table
rachel|anyone even know apothecary
chandler|pharmacist
monica|rach phoebe hate pottery barn
joey|hate pottery barn
joey|kicked sat bed
chandler|took pant climbed sheet
joey|tired
rachel|phoebe hate pottery barn
monica|yeah hate mass produced stuff
monica|think furniture history story behind
rachel|well story behind
rachel|mean ship way white plain store
monica|it ’ s got ta one kind
monica|y ’ know like umm y ’ know uh what ’ s god awful ceramic fruit bowl counter
joey|hey
joey|made
chandler|made pottery
joey|yeah
joey|made fruit bowl found garbage
monica|i ’ m telling put apartment you ’ ll never hear end
rachel|okay fine
rachel|i ’ ll i ’ ll tell it ’ s antique apothecary table doesn ’ t know came
rachel|oh
rachel|look little drawer
rachel|oh look look say hold 300 cd
chandler|ahh like apothecary table yore
chandler|farmer say that ’ s cow you ’ re milking
monica|glad guy got together chandler always looking couple go one
chandler|look u we ’ re couple couple
other|much fun tonight great restaurant
monica|yeah
joey|chandler can ’ t believe let pay one
joey|thanks man
monica|guy gon na come tomorrow
monica|i ’ ll make pasta thing telling
other|oh would great
joey|oh hey look least let u bring wine
monica|joey don ’ t
joey|nope op
joey|insist
joey|get wine right
chandler|yeah right
chandler|okay good night guy
joey|see ya tomorrow
monica|tomorrow
other|can ’ t wait
other|gon na get one
other|can ’ t handle two night row
joey|what ’ s wrong monica chandler
other|don ’ t know they ’ re little blah
joey|blah
other|well y ’ know he ’ s blah she ’ s she ’ s loud small person
joey|uh they ’ re like best friend
joey|saying can ’ t hang
joey|‘ cause would kinda problem
other|course still hang
other|y ’ know two night row
other|okay
joey|guess
other|thank
joey|want i ’ ll sell friend use money buy present
phoebe|hey
rachel|hey
phoebe|ooh great table
phoebe|get
rachel|guess
phoebe|umm flea market
rachel|ha
rachel|see knew knew you ’ d get first guess
rachel|isn ’ t cool
rachel|it ’ s apothecary table
phoebe|wow
phoebe|oh imagine kept stuff make potion
rachel|ohh yes
phoebe|y ’ know
phoebe|ooh almost smell opium
rachel|almost
phoebe|much
rachel|500 buck
phoebe|500 buck flea market
rachel|oh okay see thought thought meant much new y ’ know like back
phoebe|oh
rachel|yeah mean flea market y ’ know like dollar
phoebe|dollar
rachel|fifty
rachel|like one fifty dollar
phoebe|ohh okay gave old time pricing
rachel|yeah
phoebe|well period
rachel|uh it ’ s yore
rachel|like day yore
rachel|y ’ know
phoebe|yes yes
phoebe|god oh it ’ s perfect
phoebe|wow
phoebe|bet great story behind
phoebe|tell anything
phoebe|like y ’ know
rachel|yes
rachel|know white plain
phoebe|white plain
phoebe|oh sound like magical place
rachel|hey
rachel|we ’ re
ross|hey
rachel|ohh
rachel|oh god
ross|like
rachel|oh
ross|it ’ s new apothecary table
rachel|ross
rachel|phoebe ’ s gon na second can not see
ross|well
ross|she ’ ll she ’ ll love
ross|it ’ s real thing
ross|got pottery barn
rachel|know
rachel|bought one
rachel|see table she ’ s gon na know lied
rachel|told original
rachel|hate pottery barn
ross|hate pottery barn
rachel|know
rachel|know say it ’ s mass produced nothing authentic everyone wind stuff
rachel|come she ’ s gon na second
rachel|please cover something
rachel|please
ross|gon na hide phoebe ooh although get great pottery barn sheet
rachel|ooo
rachel|oh forgot made sheet
ross|uh yeah
ross|still can ’ t believe hate pottery barn
rachel|ross get
rachel|it ’ s like hate
ross|yeah pottery barn
ross|y ’ know think
ross|it ’ s she ’ s weird
ross|y ’ know it ’ s she ’ s twin
ross|twin weird
rachel|ross she ’ s weird want stuff one kind
ross|huh
ross|y ’ know what ’ s one kind
ross|twin
phoebe|hey
rachel|hey
ross|hey
rachel|ooh phoebe ’ s
rachel|okay let ’ s turn light we ’ ll watch movie
phoebe|okay
phoebe|hey ooh cool sheet
ross|oh like
ross|wan na know got
phoebe|sure
rachel|got flea market
phoebe|bought sheet flea market
phoebe|ross come got ta loosen purse string little
monica|hey
joey|hi
monica|dinner ready twenty minute
monica|exciting
chandler|bottle wine bring tonight
chandler|also going buy monica flower couldn ’ t afford paid dinner last night
joey|thanks
joey|thanks uh actually it ’ s gon na tonight
monica|happened janine
joey|oh she ’ s uh uh really sick
chandler|oh that ’ s bad
joey|yeah she ’ s day uh high fever nose problem phlegm
joey|phlegm
joey|phlegm phlegm phlegm
other|monica
other|chandler
other|i ’ m really really sorry tonight
other|don ’ t know joey told couldn ’ t get going play
other|i ’ m sorry
other|great time
joey|‘ kay
other|bye
chandler|that ’ s funny saw phlegm
joey|really sick
chandler|going play
joey|uh y ’ know starve fever go play cold
monica|joey
monica|janine coming dinner
joey|well uh didn ’ t want hang guy two night row
joey|i ’ m sorry
chandler|well want hang u
joey|uh think blah monica loud
chandler|pretending good time last night
chandler|lying face
monica|ugh believe
monica|mean judge u
monica|could nicer
chandler|blah hoot
joey|know
joey|know
joey|come please please guy don ’ t don ’ t mad
joey|i ’ m sure said stuff nervous guy like best friend
joey|y ’ know
joey|first date
joey|plus she ’ s really sick
chandler|sh said made
