char|line
other|16 1 2003 teleplay brian buckner sebastian jones directed ben wei transcribed roni raab
chandler|hey
joey|hey
joey|mon
chandler|oh home putting decoration rachel birthday party tonight
joey|helping
chandler|tried apparantly singing survive helium voice helping
ross|hey guy
other|hey
other|happy birthday
rachel|shhh say loud gunthers gon na want hug
ross|uh good news everyone finally found nanny
ross|molly
ross|molly chandler joey
other|hi
other|hi
ross|ooh somebody getting little fussy
joey|damn right waiting cookie 7 minute
rachel|ok know gon na take outside
other|stay
rachel|ok thank
other|nice meet guy
joey|yeah
rachel|oh wow molly great
ross|yeah
chandler|yes bravo hot nanny
rachel|really think hot
chandler|kidding
chandler|married rejecting right
rachel|joey
joey|think
rachel|one think hot
rachel|ross
ross|eh mean mena unattractive hot
rachel|thank
chandler|rachel gone
rachel|hot cried sleep last night
phoebe|hey mike capital peru
other|lima
phoebe|start v end x
phoebe|helpfully middle
other|know kinda think capital peru vtox
other|oh god
other|oh
other|ok want freak anything think saw rat cupboard
phoebe|oh whew bob
other|pet rat
phoebe|well much pet know occasional visitor put food know
phoebe|kinda like santa
phoebe|except santa poop plate cooky
other|can not keep rat appartment
other|extremely unsanitary transmit leptospirosis hantavirus
other|know sound like spa treatment
other|get rid
phoebe|ok fine mean much get rid bob
other|thank
phoebe|weird think gross willing eat cracker
rachel|hello
other|hello
rachel|gavin wanted say thank watching emma yesterday presentation
rachel|really owe appology
rachel|well first met know thought pompous arrogant obnoxious
other|first appology
rachel|mean know first impression mean anything
rachel|think really good guy sorry misjudged
other|good morning
rachel|hello
rachel|know hey new day new leaf really really happy
rachel|sorry obviously heather as something important say wait till finished
rachel|giving appology totally checking
other|checking
other|fashion looking skirt
other|pant
other|really see happened as area
rachel|oh wow really really creep
other|even care looking
other|jealous
rachel|oh yeah jealous
rachel|oh gavin please please look as
rachel|stop looking as
rachel|mean think totally inappropriate ok
rachel|work environment subordinate
other|thought ok slept old assistant tag
rachel|totally different two reason
rachel|one know knew
rachel|two creep staring as deap meaningful relationship
other|huh
other|tag last name
rachel|oh god
rachel|last name
rachel|tag
rachel|know like cher know moses
other|deap meaningful relationship
rachel|oh know first impression absolutely right
rachel|arrogant pompous
rachel|morgan
rachel|morgan
rachel|tag last name morgan
rachel|huh
other|jones
rachel|yeah well boyfriend
joey|man wish nanny like
other|mean baby
joey|sure
monica|would stop staring
chandler|staring
chandler|leering
monica|big deal
monica|maybe attractive obvious kind way
ross|yeah obvious beauty worst
ross|know right face
ross|like work find someone attractive
ross|make feel like earned
chandler|look like joey allright
monica|yeah
monica|hey nice guy back let joey get girl
other|gon na take back appartment
ross|ok home right work
ross|ok emma wemma demma love wovyou dovyou
other|bye
monica|elected talk baby talk good
other|think sweet
other|bye emma wemma demma
rachel|hey listen joey molly really prefer go
rachel|took u month find good nanny would want anything know drive away
joey|think gon na sleep never call thing gon na get uncomfortable
joey|yeah sound right
ross|come plenty woman thereok
ross|forget ok
ross|limit
joey|oh man go say
joey|told can not make want even
ross|child
joey|yes
ross|joey come
ross|please try focus sexual energy someone else
joey|fine
monica|take home
phoebe|hey mikey
other|hey p
other|setting rat trap
phoebe|kill bob
other|test neck strength
phoebe|mike want kill
phoebe|thought gon na capture know set free country side maybe meet friendly possom wisecracking owl
other|ok ok throw away trap
phoebe|find bob get
phoebe|bob
phoebe|bob
phoebe|robert
phoebe|oh wait think hear
phoebe|oh oh god
phoebe|bob baby
phoebe|bob mom
other|better think new name
phoebe|know kinda like bob girl
other|know mean sure
phoebe|oh god killed bob
other|maybe bob maybe mouse
phoebe|suzie
ross|whazzup
chandler|seriously dude 3 year ago
ross|listen favor
ross|gon na today
ross|keep eye joey make sure nothing happens molly
chandler|trust
ross|wh
ross|woman sounded lot like joey called earlier asked daughter hot nanny
chandler|really long term plan run interference
chandler|could get job day
ross|appear right cusp something
ross|come man sure lose interest week two please
chandler|allright fine blame work
chandler|know well joey set mind something often going sex
ross|well got ta something ok
ross|nanny like grow tree
chandler|picturing tree
ross|yes
chandler|going joe
joey|walk
chandler|oh
chandler|mind join
joey|actually long
joey|know really need organize thought
chandler|thought
chandler|plural
joey|allright fine one thought
joey|hot nanny got ta see
chandler|afraid can not let joe
joey|telling can not see
joey|guy killing
joey|forbidden fruit
joey|like
joey|like princess stable boy
joey|huh
joey|ross tell let go
chandler|yes matter fact can not let go
joey|huh
joey|interesting
joey|obstacle
joey|hot nanny world
joey|kind stuff great novel made
chandler|great novel
joey|fine
joey|mediocre p0rn
other|gavin mitchelles office
rachel|rachel green office
rachel|give phone
rachel|hello rachel green help
rachel|uh huh
rachel|ok
rachel|pas back son
other|hey mom
other|secretary
rachel|um excuse gavin question need ask
other|mom call later
other|yeah
other|yes
rachel|like looking butt much go look mirror
other|thank god finally said saw make note pad three hour ago
other|man really bug
rachel|oh please care enough bug
