char|line
monica|alright
monica|phoebe
phoebe|okay okay
phoebe|omnipotent day would want um world peace hunger good things rain forest
phoebe|bigger boobs
ross|yeah see
ross|took mine
ross|chandler
chandler|uh omnipotent day
chandler|make omnipotent forever
rachel|see always one guy
rachel|wish wish three wishes
monica|hey joey would omnipotent
joey|probably kill
monica|excuse
joey|hey little joeys dead got reason live
ross|joey uh omnipotent
joey|ross sorry
ross|cannot sleep public place
monica|would look
monica|peaceful
phoebe|oh
phoebe|hi
ross|okay yknow nodded
monica|going
phoebe|got sleep last night
phoebe|grandmother new boyfriend kind insecure bed
phoebe|oh deaf
phoebe|constantly like reassure good time
phoebe|idea loud
monica|well want stay rachel tonight
phoebe|thanks
joey|ninety five ninety six ninety seven
joey|see told
joey|less hundred steps place
chandler|got waaaay much free time
joey|hey
joey|heres birthday boy
joey|ross check hockey tickets rangers penguins tonight garden taking
chandler|happy birthday pal
joey|love man
ross|funny birthday seven months ago
ross|guessing extra ticket could decide one got bring date
chandler|well mr
chandler|glass half empty
ross|oh god oh today twentieth october twentieth
monica|oh hoping would remember
ross|ohhh
joey|wrong twentieth
chandler|eleven days halloween
chandler|good costumes gone
ross|todays day carol first
ross|consummated physical relationship
ross|sex
ross|know better pass game
ross|think gonna go home think ex wife lesbian lover
joey|hell hockey let us
chandler|cmon ross
chandler|joey ice guys night cmon whaddya say big guy huh
chandler|huh
chandler|huh
chandler|idea
joey|cmon ross
ross|alright alright maybe take mind
ross|promise buy big thumb finger
chandler|got
rachel|look look look look look first pay check
rachel|look window name
rachel|hi
phoebe|remember day got first pay check
phoebe|cave one mines eight people killed
monica|wow worked mine
phoebe|worked dairy queen
rachel|god exciting
rachel|earned
rachel|wiped tables steamed milk totally worth
rachel|fica
rachel|getting money
rachel|mean chandler look
chandler|oh bad
joey|oh fine yeah first job
ross|totally totally live
monica|yeah yeah
ross|oh way great service tonight
other|hockey
other|hockey
other|hockey
other|rachel
rachel|oh god
monica|swear seen birds wild kingdom
rachel|guys
other|well city shopping mom said work aaand true
other|look apron
other|look like play
rachel|leslie look big cannot believe
other|know
other|know
other|duplex
rachel|going
other|well guess dads making partner firm
other|subject news
phoebe|look look elbows
chandler|poulet passes leech
joey|leech spots messier crease pass
chandler|take brief time messier stops look womens shoes
ross|carol wearing boots like night first yknow
ross|fact uh never tookem sorry
ross|sorry
ross|peach pit
chandler|yes bunny
ross|peach pit
ross|night uh
joey|peaches
ross|actually nectarines basically
chandler|could peach
ross|uh got dressed
ross|walked bus stop
ross|fine
joey|hey womans got ass like carols
joey|thought trying find stuff
rachel|cmon guys tell dirt
other|well biggest news still dumping barry altar
other|alright
other|let us talk reality second
rachel|okay
other|coming home
rachel|guys
other|cmon us
rachel|got job
other|waitressing
rachel|okay waitressing
rachel|um
rachel|write specials specials board uh
rachel|uh
rachel|take uh dead flowers vase
rachel|oh um sometimes artelle lets put little chocolate blobbies cookies
other|well
other|mom tell us blobbies
monica|hey rach
monica|friends
monica|okay
monica|would like tiki death punch
monica|weeeell rum
rachel|okay
monica|thought since phoebe staying tonight kinda like slumber party thing
monica|got trashy magazines got cookie dough got twister
phoebe|ooh
phoebe|ooh
phoebe|brought operation
phoebe|um lost tweezers cannot operate
phoebe|prep guy
monica|uh rach visa card people
rachel|oh god ask want
monica|could please tell reference
monica|yes hold
monica|um say unusual activity account
rachel|used card weeks
monica|unusual activity
monica|look wanna see okay
rachel|wanna know okay
rachel|okay
rachel|wanna know okay okay let us see
rachel|well let us see fica guys took money everyone know either getting married getting promoted getting pregnant getting coffee
rachel|even
rachel|sounds like okay okay tell okay okay
monica|uh rachel left building call back
rachel|alright cmon
rachel|let us play twister
ross|sorry sorry
ross|uh oh
chandler|ice night carol
chandler|plastic seats
chandler|four thousand angry pittsburgh fans
ross|actually saying looks like sitting together
ross|mention ice night
ross|first frost
joey|cmon sit
joey|sit sit
monica|feel great
monica|amazing independence thing
rachel|monica amazing
rachel|gave like everything
phoebe|like jack
rachel|jack downstairs
phoebe|jack beanstalk
monica|ah jack
phoebe|yeah right
phoebe|see gave something got magic beans
phoebe|woke big plant outside window full possibilities stuff
phoebe|lived village live village
rachel|okay pheebs pheebs jack gave cow gave orthodontist
rachel|okay know know love
phoebe|oh see jack love cow
rachel|see plan
rachel|yknow clear
rachel|figured everythings kinda like
phoebe|floopy
rachel|yeah
monica|one
monica|mean half time know going
monica|gotta figure point gonna come together gonna
monica|un floopy
phoebe|oh like word
rachel|okay monica come together
monica|pheebs
phoebe|oh well
phoebe|like question
rachel|okay see see guys get magic beans
rachel|mean got
rachel|beans
ross|get
ross|get
ross|get
ross|get yesss
ross|laughing ya pal
chandler|see buddy need bunch toothless guys hitting sticks
ross|pass
ross|pass
chandler|open
chandler|hey look tv thing
chandler|scuse
other|says call number completely satisfied candy bar
other|well completely satisfied
chandler|listen kind emergency
chandler|well guess know predicament room
other|hold
other|fill sit
ross|look wanna make trouble okay lot pain alright
ross|face dented
other|well wait turn
joey|well long think
other|minute
ross|hey heyy
rachel|sorry guys
rachel|mean bring
monica|right
monica|plan
other|pizza guy
rachel|thank god
rachel|food
monica|phoebe
monica|plan
phoebe|even pl
other|hi one uh mushroom green pepper onion
rachel|ordered
rachel|ordered fat free crust extra cheese
other|wait g
other|stephanopoulos
other|man dads gonna kill
monica|wait
monica|say g
monica|stephanopoulos
other|yeah
other|one goes across street must given
