char|line
monica|hey what ’ s
phoebe|well left guitar
monica|oh okay
monica|problem
phoebe|okay
monica|okay
phoebe|oh
monica|go
phoebe|okay
monica|okay
phoebe|great
phoebe|umm
phoebe|want hang something
monica|phoebe
monica|kinda caught bad time
phoebe|oh chandler
monica|yes
monica|exactly
phoebe|okay
phoebe|guy want play
chandler|hey pheebs what ’ s
phoebe|ask intriguing question chandler bing
phoebe|oh god
phoebe|you ’ re getting massage
phoebe|never let massage
monica|phoebe explain
phoebe|told hate massage
chandler|buy stamp pick dry cleaning don ’ t let phoebe
phoebe|can ’ t believe
phoebe|long going
monica|well umm alexandra
phoebe|oh name
monica|phoebe don ’ t get upset
phoebe|okay oop
phoebe|late
phoebe|i ’ m leaving
phoebe|come chandler let ’ s go
chandler|well phoebe thought i ’ d yeah hell
joey|oh okay okay
joey|one push
joey|one push
joey|come honey we ’ re almost
joey|we ’ re almost
rachel|oh joey i ’ m happy thing worked u we ’ re baby together
rachel|love much
joey|oh love
rachel|hope it ’ s inappropriate time say you ’ re best sex ever
joey|that ’ s always appropriate
joey|oh okay
joey|one push
joey|one push
other|oh beautiful baby
other|congratulation
ross|hope you ’ re better father you ’ re friend
rachel|joey
rachel|joey
joey|what ’ s going
rachel|come feel
rachel|come feel belly
joey|aaaah
rachel|joey
rachel|baby kicking first time
rachel|please come feel
joey|really
rachel|yes
joey|oh y ’ know
joey|maybe uh come
joey|i ’ m i ’ m wearing bottom
rachel|oh okay
joey|oh oh god
rachel|aw it ’ s unbelievable
rachel|wow
rachel|kicking much
rachel|oh she ’ s like umm oh who ’ s kind annoying girl soccer player
joey|mia hamm
rachel|mia hamm
joey|oh that ’ s amazing
rachel|oh oh
rachel|one hand sheet joe
joey|whoa hey oh
joey|sorry
chandler|hey babe
monica|hi honey
monica|got wedding gift bob faye bing don ’ t like u
chandler|say can ’ t get nice punch bowl six buck
chandler|maybe take back
monica|doesn ’ t say came
monica|would return
chandler|street say balcony
monica|don ’ t find place
chandler|okay
chandler|cabinet
monica|that ’ s keep canned good
monica|completely forgotten everything learned orientation
chandler|closet bathroom
monica|oh okay
monica|don ’ t let
chandler|oh
chandler|honey learn sit relax let husband take care thing awhile
chandler|it ’ s locked help
chandler|locked
monica|reason
monica|keep private thing
chandler|oh y ’ know i ’ ve living i ’ ve never seen what ’ s inside closet
monica|feminine stuff
chandler|don ’ t try make uncomfortable feminine stuff
monica|chandler nothing concern
monica|love you ’ ll let go
chandler|fine
monica|thank
chandler|love
phoebe|hello chandler lovely day huh
chandler|phoebe help alexandra massaging monica like three year
chandler|said help
phoebe|won ’ t let massage
monica|well it ’ s mean i ’ d i ’ d self conscious
monica|you ’ re friend i ’ d naked
phoebe|monica
phoebe|lived together year
phoebe|i ’ ve seen naked
monica|that ’ s different roommate
phoebe|i ’ m curious human body
monica|hey come phoebe understand would weird
phoebe|i ’ m professional
phoebe|i ’ m really good
phoebe|look you ’ re uncomfortable stop
phoebe|give chance okay
phoebe|please
monica|okay mean much
phoebe|would feel couldn ’ t share cooking
phoebe|imagine ross would feel couldn ’ t teach u dragon
