char|line
joey|see comic
chandler|new york time
joey|okay may see comic
monica|guy
monica|thought taking ross game
chandler|he ’ s meeting u
monica|rachel meeting u
phoebe|oh come room
joey|yeah shoulda last night
phoebe|happened
joey|well ross hangin ’ place rachel come borrow moisturiser chandler
chandler|yeah hard say something
chandler|rachel came borrow something
joey|anyway
joey|ross started yelling
phoebe|wait
phoebe|yelling
phoebe|he ’ s one slept someone else
joey|well guess say break happened forgiven
phoebe|whoa
phoebe|soo unreasonable
phoebe|god although think understand mean
phoebe|oh god like 60 minute okay first you ’ re really mad pharmaceutical company making drug yknow feel bad people needed make hair grow
chandler|yknow like
chandler|like parent got divorced
chandler|man hope ross doesn ’ t try kidnap cub scout
phoebe|yknow dream ross rachel still together never broke
phoebe|like hanging everyone happy
joey|dream
phoebe|yeah nobody slept xerox girl
joey|oh opposite dream
chandler|yknow maybe it ’ s gon na okay mean it ’ s week
joey|yeah mean it ’ s never taken week get relationship
monica|it ’ s never taken shower get relationship
monica|okay let ’ s go
monica|let ’ s hit road
rachel|hey
monica|let ’ s get show
rachel|okay let get cup coffee
monica|oh rachel know best coffee house it ’ s sooo close
rachel|closer
phoebe|oh hey look found coffee
phoebe|okay let ’ s skedaddle
rachel|wait i ’ m gon na drink somebody ’ s old coffee
phoebe|okay highness
phoebe|um rachel i ’ m really sorry
phoebe|that ’ s okay wan na get back together
phoebe|yeah okay
phoebe|anyone else hear
rachel|oh
rachel|here ’ s moisturiser
rachel|hi
other|hey
rachel|guy gon na love meee
rachel|okay check thursday night five ticket calvin klein lingerie show guy coming
rachel|okay said loud right
chandler|yes yes it ’ s ah kinda ready made plan ross
rachel|oh well okay
rachel|well go
phoebe|it ’ s got new like home theater dealie want yknow u check
rachel|hm mm
chandler|yeah he ’ s really excited even recorded show time answering machine
rachel|ohh
monica|we ’ re sorry honey
rachel|oh it ’ s okay
joey|rach it ’ s it ’ s ah it ’ s don ’ t want really
joey|talking model underwear
rachel|heel
joey|ross ask u first set night aside
rachel|hey come asked first that ’ s fair
phoebe|ohhh boy feel bad
joey|oh yeah
monica|bad
phoebe|chandler
monica|chandler
chandler|oh god
joey|you ’ re smoking
chandler|well actually yesterday smoking
chandler|today i ’ m i ’ m smoking still
phoebe|would start chewing quitting gum
chandler|look i ’ m telling like parent divorce started smoking first place
monica|weren ’ t nine
chandler|yeahhh
chandler|i ’ m tellin ’ ya something ah first smoke nap time
chandler|oh that ’ s great luck that ’ s gon na
phoebe|ross
chandler|nope hymn 253 eye sparrow
chandler|parent got divorced started using humour defence mechanism
rachel|hi
rachel|uhh guy plan weekend
rachel|sister hold said could use cabin weekend go skiing
rachel|huh
rachel|i ’ m asking first right
rachel|mean i ’ m playing rule
rachel|chandler
rachel|you ’ re smoking
chandler|hey shut
chandler|you ’ re real mom
joey|hey close window chandler
joey|nipple cut glass
phoebe|wait
phoebe|really
phoebe|‘ cause mine get ticket
ross|look guy wan na say really really appreciate spending time
ross|it ’ s pretty hard time right wan na say thanks
chandler|somebody else hug
chandler|stay window
ross|oh hey hey huh weekend laser disc marathon okay maybe tournament new dart board
ross|huh huh think
ross|two day dart it ’ ll great
joey|it ’ ll great next weekend
ross|weekend guy
joey|it ’ ll great next weekend
joey|mean it ’ ll grrreat
ross|what ’ s going
phoebe|well um sorta invited go skiing yknow rachel ’ s sister ’ s cabin
ross|whole weekend
monica|we ’ re really sorry um ask u first
ross|yeah that ’ s okay mean guy go away first weekend i ’ m alone yknow totally totally understand
phoebe|yknow stay i ’ m gon na stay
phoebe|‘ cause last time went skiing afraid jump chair lift went around around
joey|uh pheebs kinda need drive u grandmother ’ s cab yknow i ’ ll stay
monica|noo
monica|i ’ ll stay
monica|he ’ s brother
ross|pity stay
monica|we ’ re gon na fun
monica|make fudge
ross|pity food
ross|yknow that ’ s okay right don ’ t need stay okay nobody stay
chandler|well might well offer stay
joey|hey anybody else feel bad ross
monica|think he ’ s still mad u
chandler|well he ’ s probably mad called morning borrow goggles
joey|mine aren ’ t tinted
phoebe|chandler
phoebe|sign say
chandler|beam jesus
phoebe|‘ no smoking ’ sign
phoebe|there ’ s smoking grandmother ’ s cab
chandler|okay well go bathroom
phoebe|please
monica|chandler
monica|unscheduled stop
monica|go stop gas
chandler|oh come there ’ s rest stop right
chandler|come really goooooooooo
joey|oh go
chandler|go
chandler|okay brace
rachel|okay
monica|ow
phoebe|aren ’ t gon na go
rachel|thank
monica|rachel never pee public restroom
rachel|well never paper yknow
rachel|rule ‘ no tissue tuschy
rachel|’ well everybody ’ s going
phoebe|yknow don ’ t close ‘ cause
phoebe|key
chandler|oh
joey|what ’ s going
chandler|lighter ’ s
chandler|damn
chandler|tailpipe ’ s hot enough light
joey|relax okay get open
joey|anybody coat hanger
chandler|oh
chandler|op wait minute took shirt put morning
monica|you ’ re parent hadn ’ t got divorced you ’ d able answer question like normal person
joey|look need wire something jimmy
joey|oh hey one guy give underwire bra
joey|come
joey|biggest boob
monica|please
joey|whoever biggest boob biggest bra therefore biggest wire
other|getting bra
joey|wan na get back car need wire call
phoebe|okay monica ’ s biggest
monica|tiny little non breast
monica|please it ’ s got ta rachel
rachel|mine deceptively small mean actually sometimes st stuff bra
monica|right bra would still big
rachel|stuff outside bra
chandler|lady lady let ’ s compromise okay
chandler|phoebe rachel take monica ’ s bra
phoebe|right forget nevermind mine
rachel|chandler
rachel|trash right
chandler|well thought littered cry indian might come save u
phoebe|okay
joey|thank phoebe generous
chandler|okay let ’ s decide nicest as
joey|go
monica|chandler
chandler|least let smoke good part
phoebe|okay
phoebe|oh
rachel|what ’ s what ’ s going
phoebe|yeah happened
rachel|know fix
phoebe|yep
phoebe|put gas
other|hi
ross|hey
other|hey
ross|well oh ah wondering split get tape half last episode h half hostage coming home
other|ah yeah it ’ s susan mexico hostage coming home
ross|where ’ s ben
other|he ’ s sleeping
ross|ahh
ross|ooh ah bad time
other|umm yeah actually susan ’ s gon na home minute it ’ s kinda anniversary
ross|oh
ross|thought guy got married uh january
other|it ’ s kind anniversary
ross|ah
ross|oh
other|sooo
other|anyway
ross|umm candle champagne yeah anniversary great
ross|‘ cause know love last forever yknow
ross|nothing like lifetime money bank rachel broke
other|oh god ross sorry
ross|yeah well
other|yknow want talk much probably could really get free dinner tomorrow night
ross|oh yeah i ’ d love
other|oh great
ross|guess started rachel got new job
phoebe|okay yeah
phoebe|triple pick u
rachel|great
phoebe|yeah town near
monica|freemont
monica|west westmont ah westburg
phoebe|answering
phoebe|least know route we ’ re
rachel|yeah definitely route 27
phoebe|okay
phoebe|rest stop route 27
phoebe|okay
phoebe|route 27
phoebe|okay either 93 76
rachel|don ’ t know i ’ m sorry always slept back drove
phoebe|okay
phoebe|hey send somebody 76 check every rest stop also 93
phoebe|okay
phoebe|yeah don ’ t
rachel|ugh okay well somebody come save u
monica|mean seen car come last hour half
monica|think call ross maybe get car come pick u
rachel|getting car ross live
rachel|guy getting car you ’ ll think something else
phoebe|oh good oh joey chandler back
monica|going help went well
joey|oh yeah smokey joe got half way highway collapsed
chandler|lung capacity two year old
monica|smoking
chandler|well it ’ s unsettling
ross|right
ross|right
ross|mean it ’ s pretty unbelievable yknow mean took took without even looking back
ross|yknow don ’ t don ’ t need huh i ’ ve got guy friend susan
other|ah susan pleased
ross|717
ross|where ’ s 717
ross|hey you ’ ve susan right
other|it ’ s okay i ’ ll put pickle something
phoebe|ross thank god
ross|pheebs
ross|whispering
phoebe|ate bug
monica|hey rach tampon penny
monica|let ’ s stock
phoebe|listen ross ran gas don ’ t know can ’ t get tow truck
ross|oh want favour
phoebe|yes please
ross|well oh i ’ m sorry car broke pheebs i ’ m little busy real friend right please call let know got home safely okay
other|phoebe hang second
other|take car go pick friend
ross|i ’ m gon na pick
other|listen know you ’ re gon na ‘ cause you ’ re jerk
other|okay
other|either sulk half hour go pick save u time sulk car
ross|rachel doesn ’ t want
other|look sorry rachel dumped ‘ cause fell love mark guy innocent victim don ’ t punish friend rachel
ross|yeah you ’ re right
other|phoebe hang second ross want say something
other|slept someone else
ross|break
ross|okay
ross|yeah
ross|i ’ ll find
other|slept another woman
ross|oh you ’ re you ’ re one talk
joey|okay done
monica|what ’ s ‘ pleh ’
joey|that ’ s ‘ help ’ spelled backwards helicopter read air
monica|huh
monica|what ’ s doofus spelled backwards
rachel|op op car
rachel|car
rachel|ugh
phoebe|oh it ’ s ross one drive
other|hey
phoebe|hi
ross|saving butt ah unless course i ’ m stepping toe case mosey i ’ ve got plenty people help interstate
rachel|right
rachel|fine
rachel|fine
joey|arrrghh
