char|line
phoebe|hey
phoebe|new wallet huh
chandler|yeah time
chandler|old condom ring leather doesn ’ t say ‘ cool ’ anymore
monica|rachel
monica|put empty carton back fridge
rachel|oh yeah know garbage full
monica|ever taken trash
rachel|well thought liked
monica|third door left
rachel|right
rachel|oh
rachel|hey mr
rachel|treeger
other|hey
rachel|ummm
rachel|oh
rachel|i ’ m sorry
rachel|it ’ s little old
other|you ’ re clogging chute spent half hour unclogging
rachel|i ’ m sorry
rachel|didn ’ t don ’ t come lot
other|oh yeah course don ’ t
other|‘ cause you ’ re little princess
other|daddy buy pizza
other|daddy buy candy factory
other|daddy make cast cat sing happy birthday
rachel|didn ’ t never said
other|think could make mess big man coverall come clean huh
other|well don ’ t think someone else change
rachel|okay i ’ m sorry
monica|god
monica|you ’ re gon na cry
monica|grab box go
joey|whoa whoa treeger made cry
rachel|yes
rachel|said really mean thing partly true
joey|i ’ m gon na go teach guy lesson
monica|joey please don ’ t
monica|think it ’ s best forget
rachel|that ’ s easy say weren ’ t almost killed
joey|right that ’ s school session
monica|god
monica|gym card
chandler|oh yeah gym member
chandler|try go four time week i ’ ve missed last 1200 time
ross|don ’ t quit
chandler|don ’ t think i ’ ve tried
chandler|think like 50 dollar taken bank account every month
chandler|make go way
chandler|use phrase peppiness try confuse
chandler|bring maria
ross|maria
chandler|oh maria
chandler|can ’ t say she ’ s like lycra spandex covered gym treat
ross|need go hold hand
ross|you ’ re strong enough face
chandler|oh you ’ ll come
other|tribbiani
other|hold i ’ ll get plunger
joey|hey
joey|hold pal
joey|made friend rachel cry
joey|you ’ re gon na go apologize unless want call landlord
other|tell
joey|heard little something called making girl cry
other|yeah
other|well maybe heard rent stabilization act 1968
joey|actually heard
other|yeah well friend violation
other|i ’ ve nice guy uh don ’ t need grief
other|i ’ m gon na call landlord tell monica illegally subletting grandmother ’ s apartment
other|friend outta pal
joey|don ’ t tell something don ’ t know
phoebe|oh please somebody tell don ’ t go work today
monica|what ’ s matter
phoebe|oh first massage today incredibly gorgeous guy every time see want thing i ’ m allowed charge
monica|free
phoebe|oh forbidden
phoebe|mr
phoebe|potter fire people fooling around client
phoebe|it ’ s oath masseuse
ross|make take oath
phoebe|made take oath
phoebe|yeah fooling around client umm always prepared
phoebe|yeah one ’ s actually boy scout make good sense
chandler|don ’ t give somebody else
phoebe|handle
phoebe|i ’ m professional
rachel|oh pheebs new ankle bracelet
monica|wow
monica|got petticure
monica|foot dressed
chandler|that ’ s part see he ’ s table
monica|you ’ re gon na foot flirtin ’
phoebe|don ’ t talking
ross|explain toe ring
phoebe|it ’ s arabian princess day work
phoebe|okay
phoebe|leave alone
rachel|oh
rachel|hero
rachel|happened
