char|line
other|thank delicious dinner
ross|welcome delicious dinner
phoebe|hey guy looking
chandler|ross beautiful girl world
phoebe|yeah come papa
ross|know
monica|probably time ever say see as
chandler|get girl like
rachel|yeah like
rachel|like spokesmodel aerobics instructor
ross|actually paleontology doctoral candidate specializing centazoic era
chandler|okay like easiest era
ross|seen work always figured ah huh
ross|uh made dinner
ross|great time
ross|going tomorrow
rachel|well maybe friend contest see bring home biggest geek
ross|fine hope win
chandler|hi
chandler|guy wrapping paper
phoebe|oo
phoebe|birthday present
chandler|phebes birthday like month ago
phoebe|yeah remember said ordered something special come yet
chandler|well call
phoebe|kay
chandler|actually kathys birthday
chandler|early edition favorite book
rachel|oh velveteen rabbit
rachel|oh god boy love make rabbit real
chandler|okay touch finger destructive oil
rachel|huh
rachel|well better keep away ross hair
rachel|pretty rare
rachel|get
chandler|oh big deal
chandler|went couple bookstore talked couple dealer
chandler|called couple author grandchild
rachel|oh honey sweet
phoebe|yeah great way say secretly love roommate girlfriend
chandler|say
ross|think gon na look get something incredibly meaningful expensive boyfriend joey give orange
chandler|okay right uh make sure uh joey get something really great
phoebe|got ta better book
phoebe|oo
phoebe|like crossbow
monica|yeah sorry
monica|thank
monica|bye
monica|turn job catering funeral sixty people
rachel|oh god
rachel|happened
monica|sixty guest
ross|uh turn
monica|money equipment handle something big short notice
monica|mean way
phoebe|wow negativity
phoebe|sound like monicannot monican
phoebe|monica
phoebe|look know playing around catering thing three year
phoebe|want caterer
monica|know
phoebe|go spirit
phoebe|okay
phoebe|need money lend money get moving
monica|really
monica|cause need like 500 food supply stuff
phoebe|okay
phoebe|worth get moving
phoebe|worked month
monica|well working either
phoebe|yes
monica|yeah great
monica|thank
joey|hey
other|hey
other|borrow key apartment
joey|pee
other|ahahaha
other|haha
other|yes course
other|excuse
chandler|okay duck using bathroom anyway
chandler|hey joe
chandler|getting kathy birthday
joey|going couple week think got ta get something
other|yeah
rachel|yes get something something really nice
joey|oh know
rachel|one coupon hour joey love
phoebe|ooo crossword
phoebe|help
rachel|sorry honey last week got three answer really want finish whole one without help
phoebe|fine
phoebe|can not help develop new universal language
monica|hey
rachel|hey go
monica|oh god best funeral ever
monica|mean everyone loved food guess
monica|even got another funeral tomorrow dead guy today best friend
monica|mean like official caterer accident
phoebe|mon
phoebe|happy
monica|thanks
monica|like check new catering stuff
monica|look
monica|omelet station
monica|omelet
monica|made order
phoebe|one please
phoebe|plus money
monica|oh
monica|well realize needed back right away
monica|mean told go caterer
monica|went
monica|beed
monica|mean
monica|used buy stuff
monica|look got another job tomorrow pay back money make
phoebe|oh
phoebe|okay
phoebe|oo sorry acted like bank
monica|okay
ross|huh
other|um would like come
ross|homo erectus hunt wooden tool
other|according recent finding
other|mitzi
other|mitzi
ross|mitzi
other|hamster
other|hope okay seen
other|seat
ross|uh
ross|oh hey uh
ross|um cinnamon fruit toasties
ross|well
ross|go back place light couple candle break open box cinnamon fruit toasties uh
other|rather
ross|oh yeah
other|okay um take wrong way place kinda weird smell
monica|oh everything car
phoebe|yes
phoebe|settle bill
monica|hate part
phoebe|oh look almost left
monica|mine
phoebe|oh right
phoebe|oh
phoebe|look almost took
monica|excuse mr
monica|burkart
monica|well cleaned kitchen
other|oh good
other|thank
monica|um well
monica|small matter
other|dear
monica|matter
monica|payment
other|jack used handle finance
rachel|know
rachel|go see musical
chandler|sure
rachel|know one see
rachel|1996 tony award winner
rachel|happen know name one
chandler|know
chandler|um grease
chandler|rent
rachel|yes
rachel|rent
chandler|okay want go
rachel|oh sorry can not busy
joey|hey
joey|man hard shop girl
chandler|yes office max
rachel|get
chandler|pen
joey|two gift one
joey|pen also clock
joey|huh
chandler|huh huh
chandler|can not give
chandler|eleven
chandler|seventh night hanukkah
rachel|okay honey mean
rachel|nice gift maybe something boyfriend give
joey|sure
joey|need pen work writing turn
joey|whoa
joey|time date joey
chandler|right look look
chandler|get angela delveccio birthday
joey|birthday going
chandler|three year
joey|look late got audition
joey|can not shop anymore
chandler|right
chandler|go try find something okay
joey|thanks man
joey|oh could get card
chandler|would like write little poem well
joey|get card poem already
phoebe|mon get money
monica|oh phoebe could stop cry
monica|thick glass tear looked giant
phoebe|know tough
phoebe|know first thing mother funeral
phoebe|pay caterer
phoebe|look lot job okay people always try get paying
phoebe|either know massage long enough recognize song know sombrero big enough
phoebe|bad little white girl
monica|okay
monica|think faking
phoebe|well seems like tear til showed bill
monica|phoebe sounded pretty upset
other|grand ol flag high flying flag forever peace may wave
phoebe|seems fine
other|emblem land love
other|home
joey|left
joey|place really bad
ross|know throw jacket chair end day
joey|yeah
ross|well like instead chair pile garbage
ross|instead jacket pile garbage
ross|instead end day end time garbage survived
joey|wow
joey|thanks
joey|uh happened
ross|mean
ross|nothing happened
ross|get
joey|right
joey|next time take place
ross|tried
ross|say weird smell
joey|kind smell
ross|know
ross|soap
joey|right listen ross
joey|like girl right
ross|yeah
joey|wan na see right
ross|yeah
joey|gon na mess
ross|yeah okay right
joey|yeah
ross|mean uh
ross|care little sloppiness
joey|yeah
ross|uh
ross|endearing really
joey|right
joey|go get beautiful pig
joey|oink
chandler|okay right
chandler|spent entire afternoon looking present kathy would better rabbit
rachel|luck
chandler|oh yeah
chandler|yeah found great place called invisible thing kathy
chandler|give hand stuff
rachel|right look
rachel|return book let joey give clock pen give something worse
rachel|like
rachel|regular pen
chandler|really going love know
chandler|bottom line want even get one give
rachel|aw honey sweet
chandler|yeah
chandler|think pathetic
rachel|oh
rachel|pathetic
joey|hey
joey|meeting kathy ten minute
joey|looking
joey|place hall
chandler|got something
chandler|book
joey|book
joey|like book also safe
chandler|book book okay
chandler|early edition velveteen rabbit
chandler|favorite book kid
chandler|uh
chandler|let know like okay
joey|got
joey|thanks man
joey|thanks owe one
joey|oh hey
joey|change twenty
chandler|came even twenty
joey|wow
joey|almost much new book
other|jeepers creeper get peeper
other|jeepers creeper get eye
phoebe|get money
monica|maybe try intermission
monica|phoebe come
monica|know
monica|let u go
phoebe|hey leaving get paid
phoebe|know think
phoebe|enough enough
phoebe|hey widow
other|come along listen
phoebe|okay widow
other|lullabye
phoebe|excuse
phoebe|excuse
phoebe|thanks
phoebe|um clearly hard time
phoebe|um um provided service deserve paid ate service um leaving paid every penny
phoebe|know lady
phoebe|part time caterer place else go
other|right
other|get bag
phoebe|good
monica|gon na leave card
monica|please think u next event
other|want come inside
ross|yes
ross|yes
other|right back
other|make comfortable
other|guess
ross|department sanitation
ross|oh
ross|ah
ross|aw
ross|ah cheryl
other|oh ross
other|wait
other|hamster
other|mitzi
ross|oh god
ross|sorry cheryl
ross|must freaked
other|oh thank god mitzi
other|rat
rachel|oh
rachel|finished
rachel|nobody hug
other|move
rachel|hey
rachel|hey guy finished crossword
rachel|hug
phoebe|uh
phoebe|yay
rachel|thanks
monica|oh great
monica|congratulation
rachel|thank
rachel|hey catering go
monica|oh great
monica|widow would pay phoebe yelled til
phoebe|yeah
phoebe|hard as
monica|wuss
monica|partner
phoebe|yeah
phoebe|hard as wuss
phoebe|could fight crime
monica|wait minute phoebe
monica|partner
