char|line
rachel|joey
rachel|oh god
rachel|okay
rachel|uh guess make official huh
joey|uh look rach hey ross
joey|hey look
joey|it ’ s good friend ross
joey|hey ross
ross|hey joey
ross|hey
rachel|hey
joey|hey look brought flower
joey|thanks ross i ’ m really candy guy
ross|you ’ re weird today
ross|listen uh wanted talk something
rachel|uh yeah actually kinda need talk
ross|uh joey give u minute
joey|oh i ’ m sorry
joey|meant
monica|hi
monica|hey look who ’ s
other|where ’ s granddaughter
other|i ’ ve practicing magic trick
chandler|pulled quarter ear
ross|hey where ’ s uh where ’ s mom
other|went pick aunt liddy
monica|oh aunt liddy ’ s coming
monica|mean get five dollar
other|get meet emma show
chandler|okay
chandler|wow
ross|uh dad emma ’ s nursery
ross|i ’ ll take
ross|want really want talk
rachel|know still need talk
joey|oh hey guy need talk ross need talk
phoebe|oh need talk
phoebe|see know guy talking
monica|isn ’ t beautiful
other|look first grandchild
ross|ben
other|well course ben meant first granddaughter
other|wow
phoebe|umm thought anymore rachel
ross|oh well yeah actually going talk guy came room
phoebe|yay
phoebe|it ’ s exciting
phoebe|wow could ’ ve done u
ross|yeah right
phoebe|oh sure okay touch front u can ’ t talk rachel
ross|ever touched front guy
phoebe|oh please
phoebe|asleep lounge
phoebe|armenian family watching instead tv
phoebe|oh reminds
phoebe|mr
phoebe|hasmeje still gameboy
joey|hey chandler talk second
chandler|sure
joey|dude something terrible
chandler|thought jack
joey|jack
joey|rachel think asked marry
chandler|think
joey|kinda looked like
joey|okay well one knee ring hand
chandler|point day
joey|wasn ’ t ring
joey|fell ross ’ s jacket
joey|knelt pick rachel thought proposing
chandler|ross ring
chandler|gon na propose
joey|guess
chandler|first
chandler|gon na kill
chandler|know much love propose
joey|know
joey|know it ’ s awful
chandler|well say
joey|said yes
chandler|ross know
joey|oh god hell going tell
chandler|well maybe don ’ t tell anything
joey|oh like
joey|yeah
chandler|clear thing rachel ross never need find hears kick as
joey|let ’ s get carried away
monica|want baby
chandler|honey we ’ ve
chandler|need facing way
monica|come
monica|come sex it ’ ll double chance getting pregnant
monica|think closet ’ s still available
chandler|i ’ m tired
chandler|yeah okay foreplay
monica|deal
ross|dad seriously
ross|y ’ know really see someone
other|noted
ross|wan na go talk rachel minute gon na okay alone bit
other|kidding could stay look forever
ross|actually umm
phoebe|hey
rachel|hi
phoebe|right
rachel|uhh think got engaged
phoebe|oh god
rachel|well know gon na ask
phoebe|kidding
phoebe|i ’ m like one talked
phoebe|like think puppet master group
rachel|really think good idea
phoebe|talked don ’ t tell
phoebe|puppet master get tired people
rachel|don ’ t know
rachel|doesn ’ t feel right
phoebe|two meant together everybody think
rachel|really
rachel|even ross
phoebe|especially ross
joey|oh uh hey pheebs
joey|uh y ’ know
joey|i ’ ll i ’ ll come back later
ross|wow
ross|kind uh kind full house
ross|i ’ ll guess i ’ ll come back
phoebe|go fiancée
rachel|guess
phoebe|although play sleep
rachel|can ’ t say i ’ m surprised
ross|dad
other|think people sex
joey|can ’ t i ’ m standing right
other|wan na peek
other|come
ross|y ’ know
ross|don ’ t like without mom
ross|come
joey|we ’ re peeking
other|well i ’ m peeking
other|oh god
chandler|hello sir know monica
joey|hey uh okay come
rachel|course
rachel|oh joey ring it ’ s beautiful love
joey|yeah uh look rach there ’ s something got ta tell ya
rachel|hey
other|hey
other|ready try nursing
rachel|yeah
rachel|hi emma
rachel|hey think won ’ t take breast
other|it ’ s right honey take baby get don ’ t worry
other|it ’ ll happen
joey|yowsa
rachel|okay sweetie
rachel|open put mouth
joey|dear lord
rachel|i ’ m sorry honey saying
joey|oh uh uh yeah think
rachel|oh look she ’ s pulling away
rachel|think nipple big mouth
rachel|look scared
rachel|doesn ’ t look scared
joey|y ’ know don ’ t really know
other|don ’ t try massaging breast stimulate flow
joey|kidding
rachel|it ’ s frustrating
rachel|doesn ’ t want breast
joey|don ’ t know
joey|maybe she ’ s crazy
phoebe|oh hey
phoebe|wait
ross|hi
phoebe|congratulation
phoebe|didn ’ t want say anything front joey ‘ cause didn ’ t know knew yet
ross|baby
ross|come let ’ s give little credit although eat piece plastic fruit earlier
phoebe|rachel engaged
phoebe|oh it ’ s secret
phoebe|oh goodie
phoebe|yes
phoebe|haven ’ t done secret thing long time
ross|phoebe secret
ross|okay
ross|didn ’ t propose
phoebe|lying
phoebe|like time tried convince u doctor
ross|doctor
ross|y ’ know
ross|i ’ m gon na go talk rachel
phoebe|right
phoebe|wake
ross|come let sleep
ross|she ’ s exhausted
phoebe|engaged
ross|oh god
ross|think we ’ re engaged
ross|would think we ’ re engaged
phoebe|perhaps gave engagement ring
phoebe|y ’ know ross doctor supposed smart
ross|didn ’ t give ring
phoebe|really
phoebe|whose ring
ross|it ’ s mine
phoebe|engagement ring
ross|yes
phoebe|didn ’ t give
phoebe|going propose
phoebe|huh might losing interest
ross|look
ross|look mom gave ring wanted propose rachel wanted maybe kinda wanted ah start thing
phoebe|oh beautiful lukewarm sentiment
ross|look didn ’ t want rush anything
ross|seemed like didn ’ t want either
ross|don ’ t don ’ t understand happened
ross|find ring jacket assume going propose throw start telling people
phoebe|said actually proposed
ross|well didn ’ t
ross|didn ’ t propose
ross|unless uh
ross|haven ’ t slept forty hour sound like something would
chandler|look can ’ t stay forever
monica|oh still can ’ t believe dad saw u sex
monica|didn ’ t make one piano recital see
chandler|okay
chandler|we ’ re adult there ’ s nothing ashamed
chandler|let ’ s put underwear pocket walk door
monica|hi dad
monica|still call right
other|course
other|i ’ ll always dad
chandler|want know witnessed wasn ’ t fun
monica|wasn ’ t fun
chandler|would wh look don ’ t want think we ’ re animal whenever want
other|oh don ’ t think
other|today never thought two sex
other|simpler time
monica|truth dad we ’ re we ’ re trying
monica|yeah we ’ re trying get pregnant
other|oh god
other|exciting
other|well get back
other|i ’ ll guard door
monica|well that ’ s okay dad wait later
other|whoa whoa whoa
other|don ’ t think
other|aren ’ t ovulating
monica|daddy
other|well got ta get princess
other|mother trying conceive whenever ovulating bam
other|that ’ s got bad hip
chandler|that ’ s funny conversation ’ s got bullet hole head
other|one time knee sink mother
monica|daddy
monica|don ’ t think need hear specific position mom sex
other|you ’ re right you ’ re right
other|position
other|saw closet optimum position conceiving child although might feel good
monica|don ’ t feel good right
other|pleasure important help woman orgasm
other|task sailor
chandler|seriously sir brain
chandler|wall
monica|hey
rachel|hey
rachel|need tell something
monica|well now ’ s good time
monica|i ’ m way ear cut
rachel|joey asked marry
rachel|joey proposed
monica|crazy
monica|ross ’ s baby
rachel|well said yes
monica|crazy
monica|ross ’ s baby
monica|it ’ s it ’ s inappropriate
monica|it ’ s worse
monica|it ’ s wrong
monica|it ’ s bigger mine
rachel|know
rachel|day life thank much
monica|can ’ t marry
rachel|don ’ t want alone
rachel|he ’ s sweet guy love much
monica|well love
rachel|sure
monica|sure
rachel|yeah mean whatever
monica|honey question really want marry joey
rachel|don ’ t
rachel|could dear go tell
chandler|still haven ’ t told rachel weren ’ t really proposing
joey|ring seemed excited took breast
chandler|joey tell what ’ s going
chandler|look like
joey|didn ’ t look
joey|stupid baby ’ s head blocking
chandler|go tell rachel right ross find
joey|look it ’ s easy
joey|said wanted marry
joey|don ’ t want hurt
chandler|okay look gently
joey|you ’ re right
joey|you ’ re right
joey|i ’ ll go tell ross find i ’ ll gentle
joey|gentle person
joey|oh way
joey|two people screwing want check
ross|hey
rachel|hey
ross|listen um heard engagement
rachel|surprised
ross|confused
ross|rach sweetie um didn ’ t propose
rachel|know
ross|don ’ t think
rachel|didn ’ t propose
rachel|joey
ross|poor baby you ’ re tired
ross|rach didn ’ t propose joey didn ’ t propose chandler didn ’ t propose
rachel|uh didn ’ t propose chandler didn ’ t propose joey
ross|joey proposed
joey|come back
ross|hey wait
ross|wait wait wait
ross|joey propose
rachel|yes
joey|actually technically didn ’ t
rachel|well give ring
ross|wait
ross|whoa whoa gave ring
joey|ask marry
rachel|yes
joey|didn ’ t
rachel|yes
joey|didn ’ t
rachel|yes
rachel|don ’ t say didn ’ t
joey|ahhh
rachel|right
rachel|got one knee proposed
ross|whoa
ross|one knee
joey|yeah
joey|yeah look bad
joey|didn ’ t didn ’ t propose
ross|happen
rachel|yeah happen
joey|okay ring fell floor went pick thought proposing
rachel|yeah said marry
joey|didn ’ t
rachel|yes
joey|didn ’ t
rachel|yes oh god didn ’ t
rachel|well didn ’ t tell
joey|well tried people kept coming took breast
ross|whoa
ross|hey
ross|whoa whoa whoa saw breast
joey|i ’ ll tell later
joey|cool
rachel|well joey hell engagement ring
joey|wasn ’ t ring
joey|it ’ s ross ’ s ring
joey|that ’ s felt bad rach going propose
rachel|gon na propose
ross|uhh
joey|well awkward
joey|see
joey|told
ross|going see y ’ know maybe uh start dating mean rach
joey|dude step
joey|proposed
ross|didn ’ t
joey|oh that ’ s right
joey|there ’ s lot going think ate bad fruit earlier
other|hey woke
other|she ’ s hungry
other|don ’ t give another try
rachel|okay
ross|can ’ t believe told going propose
joey|can ’ t believe you ’ re going propose
ross|hey i ’ m going rush anything
joey|oh yeah dude totally understand
joey|usually baby woman like slow thing
rachel|oh god
rachel|she ’ s look she ’ s breast feeding look
joey|ah it ’ s beautiful
other|i ’ ll come back later
rachel|okay
ross|thank
rachel|oh wow feel weird
ross|good weird
rachel|wonderful weird
joey|y ’ know guy
joey|i ’ m uh i ’ m gon na go
joey|uh i ’ m sorry everything
rachel|honey don ’ t worry mistake
joey|rach should ’ ve told sooner
joey|it ’ s man
joey|kid going town
rachel|she ’ s perfect
ross|we ’ re lucky
rachel|really
ross|look know it ’ s proposal don ’ t know everything that ’ s going emma i ’ ve feeling
rachel|know
rachel|know
rachel|i ’ ve feeling
ross|yeah
rachel|yeah
ross|okay well wow okay well umm maybe least talk u
rachel|yeah maybe
ross|well good okay
ross|kind think y ’ know you ’ re wearing ring
rachel|wh what ’ s
ross|told phoebe engaged
rachel|i ’ m sorry
ross|thought joey proposed say yes
