char|line
monica|what ’ s funny
joey|oh nothing
joey|it ’ s acting exercise i ’ m practising fake laugh
monica|oh
joey|what ’ s funny
other|oh there ’ s none
chandler|oh come man
chandler|least let finish last one
other|okay give drag
chandler|okay
other|oh dark mother suckle smokey tit
chandler|don ’ t hang one
chandler|okay that ’ s like least fun game ever
rachel|well i ’ m really sick smoking brought something going help quit
chandler|oh
chandler|nope patch good
rachel|come it ’ s hypnosis tape
rachel|woman work used two week straight hasn ’ t smoked since
ross|pffhah
rachel|what ’ s problem
ross|nothing it ’ s hypnosis beyond crap
rachel|ross watched get hypnotised atlantic city
ross|hey guy hypnotise
ross|okay
rachel|oh right ‘ cause always pull pant count three play wipe butt cheek
phoebe|right yknow forget hypnosis
phoebe|way quit smoking dance naked field heather bath sweat six healthy young men
chandler|father called thursday night
ross|go
rachel|oh yknow didn ’ t want cinnamon
ross|sorry
other|hi
phoebe|oh god
other|hi
phoebe|frank
phoebe|hi
other|oh well yknow would ’ ve called lost phone number ah mom locked house couldn ’ t find
other|tried find pay phone ah receiver cut
phoebe|happened
other|ah oh ah vandalism
phoebe|also happened mom
other|well got fight ‘ cause ah said immature get married
phoebe|getting married
other|oh yeah
phoebe|little brother ’ s getting married
other|oh knew you ’ d cool
other|right ah hey want meet
phoebe|yeah yeah
other|okay cool right ah parking truck
other|i ’ m gon na i ’ m gon na get ah fianc�e man
chandler|yknow would ’ ve bet good money he ’ d first one u get married
phoebe|yeah isn ’ t fantastic
monica|yeah ah pheebs don ’ t think he ’ s little young get married
phoebe|he ’ s 18
ross|exactly it ’ ll illegal drink bachelor party
joey|yeah get hooker
chandler|always illegal joe
other|hey
other|hey
other|ah fianc�e mr
other|knight
other|yknow it ’ s funny um frank told much pictured
phoebe|yeah i ’ m big surprise
monica|um guy meet
other|well um ah mr
other|knight ’ s ah mean alice sorry alice always
other|ah home ec class
other|best student
other|yeah best teacher
other|ohhh
chandler|doesn ’ t keep kid school
ross|guy gon na married
other|yeah
other|yknow talked living together um want kid right away
rachel|oh god
rachel|great
phoebe|wow kid
phoebe|frank sure you ’ re ready
other|mean hard
other|yknow mean yknow baby yknow doesn ’ t want baby right
other|besides yknow never dad around ah always ‘ cause yknow it ’ ll
other|right
other|yknow mean really realise there ’ s age difference u
phoebe|oh good
phoebe|okay
phoebe|‘ cause acting like didn ’ t
other|oh come love age matter
other|falling fast asleep
other|deeper
other|deeper
other|deeper
other|completely asleep
other|don ’ t need smoke
other|cigarette don ’ t control
other|strong confident woman need smoke
other|strong confident woman
monica|yknow realised last year i ’ ve gone two guy richard julio
monica|got ta help got ta set got ta get back game
rachel|well shouldn ’ t problem
rachel|mean work fashion meet eligible straight men
monica|pete get something else
other|yeah slice cheesecake date you ’ re given ’ ‘ em
monica|haven ’ t covered topic
other|hmm come said
monica|aww reason want go blond wig big boob fact serve food
other|well true i ’ d dating aunt ruth
other|two time went plain awkward
other|come think go don ’ t
rachel|well mean sure want go
rachel|mean ain ’ t pretty picture morning y ’ know mean
rachel|wig disarray boob flung night stand yknow
monica|mean really think
other|ho ho
phoebe|know know frank ’ s life yknow
phoebe|yknow don ’ t want judgmental yknow sick it ’ s sick wrong
ross|pheebs age thing
phoebe|oh i ’ m fine age thing yknow start sticking it ’ s tongue little brother ’ s throat
joey|pheebs seems enjoy
phoebe|mean think he ’ s gon na enjoy he ’ s elbow diaper baby right away
phoebe|fair frank it ’ s fair baby yknow it ’ s good home economics
joey|well told feel
phoebe|yes
phoebe|loud
ross|pheebs don ’ t tell soon he ’ s gon na married you ’ re gon na hate
phoebe|yeah tell he ’ s gon na hate
phoebe|mean look mom can ’ t
phoebe|guy please got ta talk
phoebe|come guy nothing lose everything lose
phoebe|want lose everything
phoebe|everything
phoebe|okay i ’ m gon na go get frank
joey|we ’ re walking street turn say “ hey let ’ s go hang totally nude nude ” remember
joey|turn say “ nah let ’ s hang place
joey|” well nice move dumb as
rachel|think definitely go guy
monica|nah doesn ’ t anything
rachel|monica last saturday night happened walker texas ranger
monica|well umm walker looking big bus load kid
monica|right get point
rachel|right
chandler|hi
monica|hey
chandler|yknow forgot combination year ago
chandler|carry around
chandler|chap stick
monica|uh yeah
rachel|hey tape working ya
chandler|yknow pretty good
rachel|yeah
chandler|good
chandler|haven ’ t smoked yet today feel great confident stunning blouse
rachel|thank
monica|go
chandler|thanks
rachel|hey mon let ’ s give pete chance come funny seems really nice check thing adorable
chandler|check thing
monica|joke customer work crush gave 20 000 tip
monica|number check i ’ d call
chandler|pete becker
chandler|pete
monica|that ’ s bill clinton
chandler|who ’ s huggin ’
monica|oh god
monica|that ’ s pete
monica|bill huggin ’ pete
chandler|guy invented moss 865
chandler|every office world us program
rachel|use
chandler|go
rachel|oh god monica ’ s gon na go millionaire
monica|i ’ m gon na go
rachel|oh god can ’ t believe real 20 000 check oh exciting
monica|incredibly offensive
rachel|oh yeah sure
ross|we ’ re saying don ’ t rush anything
joey|yeah come think
joey|you ’ re 18 okay she ’ s 44 you ’ re 36 she ’ s gon na 88
other|don ’ t think know
joey|look point there ’ s lot woman haven ’ t even sex yet
ross|yeah he ’ s right he ’ s right
ross|time yknow yeah you ’ re young you ’ re you ’ re weird chick dig
other|okay isn ’ t sex better it ’ s one person really really care
joey|yeah poem maybe
ross|man ’ s right that ’ s rachel
other|don ’ t anymore
ross|ah slept someone else
other|okay wait right make thing better
ross|didn ’ t
other|okay used rachel i ’ ve got alice
joey|wh like
other|it ’ s cool man it ’ s it ’ s ‘ cause much better like
ross|yeah yeah
joey|can ’ t find
ross|don ’ t ask blew
joey|well want
joey|don ’ t know maybe can ’ t
joey|mean maybe there ’ s something wrong
ross|oh
other|it ’ s man
other|i ’ ve seen
other|got
joey|hold
other|right man
joey|right congratulation lucky b st rd
phoebe|you ’ re frank ’ s best man
joey|couldn ’ t help love pure
phoebe|well
phoebe|huh
ross|i ’ m ring bearer
phoebe|hi
phoebe|oh alice hi
phoebe|thanks
phoebe|i ’ m glad could come ‘ cause i ’ ve got real umm home ec emergency
other|oh god died
phoebe|yeah know
phoebe|it ’ s real mustard tastrophe
phoebe|help
other|absolutely
other|okay first we ’ ll start little club soda salt doesn ’ t work go back
phoebe|yknow forget
phoebe|it ’ s ruined
other|oh never say
other|can ’ t get cut around stain add little lace make stylish throw
phoebe|instead maybe could marry brother frank
other|okay that ’ s great make smaller
other|make fit head pin
other|love make thing fit head pin
other|miss monica geller
other|uh absolutely yeah send
other|hi
monica|hell
other|hang second
other|i ’ ll i ’ ll talk morning
other|i ’ m sorry
monica|seriously supposed mean
other|well y ’ know never know much tip
monica|you ’ re supposed double tax
monica|double tax romania
