char|line
other|shana goldberg meehan scott silveri part 2 written marta kauffman david crane directed kevin
other|bright transcribed andreina eleonora pheeboh sebastiano vanessa
joey|hey
joey|packed ready go
ross|oh right
ross|daddy uncle joey going trip today
ross|going conference barbados right
joey|mmh mmh
ross|say barbados
joey|barbados
ross|ok got ta say
ross|mean mean much guy coming way hear speech
ross|uh
ross|surprise uh
ross|pull string able get everyone pass entire conference
ross|right
ross|baby get paleontology lecture seminar
rachel|anything would
rachel|get u
chandler|yeah ross mean
chandler|excited hear speech rest time gon na wan na know island stuff
phoebe|think david would probably wan na hear lecture
ross|oh right scientist
phoebe|know minsk 8 year get much direct sunlight die
ross|ok got ta go yeah
ross|see guy tomorrow
joey|right let u
joey|5 hour flight charlie couple drink get blanket come naturally
ross|blanket joe cloak invisibility
other|wow
other|place beautiful
ross|look paleontologist
joey|know gon na pasty folk pool tomorrow
other|oh god can not believe
joey|think recognized happens time
other|doctor geller huge fan
joey|never happens
other|following career year can not wait keynote speech
ross|wow
ross|flattering uh
other|would love autograph
ross|uh uh
ross|sure
ross|um
ross|dear
other|sarah
ross|sarah
ross|dig uh
ross|doctor ross geller
other|thank much
ross|yeah oh sarah
ross|like introduce colleague uh professor wheeler joey tribbiani
other|paleontologist
joey|god
joey|actor
joey|probably recognize little show called day life
ross|dude day life
joey|ok ross
joey|fun yeah
joey|play doctor drake ramoray
other|sorry tv
joey|tv
joey|furniture pointed
monica|david help
monica|trying explain chandler plane stay air
other|oh certainly
other|combination bernoulli principle newton third law motion
monica|see
chandler|yeah something wind
monica|alright gon na go pick thing trip
phoebe|oh go
phoebe|oh
phoebe|tomorrow guy wan na share cab airport mike meet
phoebe|mike
phoebe|mike
other|mike ex
other|uh
other|boyfriend
phoebe|right
phoebe|oh yeah
phoebe|well totally forgotten im
phoebe|ah
phoebe|blast past
other|ok
other|ho honest mistake
phoebe|really mean anything
phoebe|mean know monica refers chandler richard time
monica|let u get
monica|least took
phoebe|sooo sorry
phoebe|keep thinking mike
phoebe|crazy david much fun together
phoebe|miss mike
phoebe|gon na go away right
monica|guess time
phoebe|yeah
monica|mean feeling richard certainly gone
phoebe|chandler feeling chandler certainly gone
other|well phoebe still pretty hung mike uh
chandler|would read much
other|still know girl call ex boyfriend name good thing right
chandler|david let stop think see going
chandler|good giving advice
chandler|want advice go ross monica
chandler|joey thing wan na advice pizza topping burning sensation pee
other|sorry
other|wish something could know
other|well know phoebe
chandler|seriously gon na
other|sorry uh
other|wish could make forget mike already know
other|phoebe mike break
chandler|oh pen1s big
chandler|oh sorry kind thing
chandler|broke mike want get married
chandler|hey let phoebe know open marriage
other|great
other|great
other|propose
other|well probably going point
chandler|mean
other|brilliant
other|goodbye mike see wedding fella
other|well probably invite wedding
other|thank chandler
other|sincerely
chandler|well welcome
chandler|glad could help
other|think propose
chandler|david pretending read
joey|yeah
joey|doin
joey|yeah alright
joey|hey hey
joey|said gon na wear thong thong
other|mean thong
other|meant thong
joey|really clear
ross|hey
joey|hey
ross|never going guess saw downstairs
joey|oh
joey|ah
joey|eh
joey|britney spear
ross|yeah never miss conference
ross|saw dr
ross|kenneth schwartz
other|oh god
other|talk
ross|yeah
ross|going say kenneth schwartz
joey|could say hey kenny come britney spear
ross|ready go
other|yeah
joey|wha
joey|gon na go
joey|thought could hang
other|oh can not
other|seminar day promised ross would look speech
ross|yeah
other|maybe dinner later
other|balcony
other|romantic
joey|wear thong
joey|oh
joey|got weird deal
ross|good dinner plan
other|ok
joey|yeah yeah
joey|got ton stuff could
joey|gon na hit beach go swimming
ross|uh joe looked outside
joey|oh man
other|indoor pool swim
joey|gon na swim gon na dig hole
monica|wow
monica|mike thing interesting
monica|know gon na happen phoebe david
chandler|want hint
chandler|huh
monica|ok sensing kind word play pink barely controlled glee
chandler|david going propose phoebe
chandler|cause talking way could beat mike told phoebe wanted get married
monica|chandler talked
monica|supposed give people advice
monica|could made sort inappropriate joke
chandler|pen1s one
chandler|look know wrong said
monica|going week phoebe completely hung mike
monica|say david heart broken hard recover phoebe end alone
chandler|man bad advice
joey|oh
joey|hey
joey|thank god guy
rachel|hey
rachel|hey going
joey|everything upside
joey|rain day long nobody watch tv ross famous
rachel|alright wan na alarm anybody monicas hair twice big landed
monica|ok
monica|go place high humidity get little extra body ok
chandler|honeymoon photo look like diana ross
joey|come show guy check
monica|oh honey make sure get king size bed
phoebe|oh
phoebe|david get one u
phoebe|oh oh see heart shaped one
phoebe|mirror ceiling
monica|make sure room next
rachel|ooh
rachel|guy lucky people known romantic place
rachel|wish could share guy
phoebe|joey
rachel|joey lusting chandler
monica|yeah right
other|um
other|proposing phoebe tonight
chandler|tonight
chandler|engagement ring supposed diamond
chandler|oh
other|yeah well failed scientist pay quite well might think
other|um
other|one seventieth karat
other|clarity um
other|quite poor
chandler|nice
chandler|monica talk sec
monica|ok
chandler|david going propose phoebe tonight
monica|see happens give people advice
monica|hope told
chandler|would advice
monica|ok fine
monica|handle
monica|phoebe
phoebe|yeah
monica|need talk
phoebe|leaving supremes
monica|ok husband gave boyfriend bad advice
monica|look david going propose tonight
phoebe|wow
phoebe|really
phoebe|fantastic
monica|serious
monica|wan na marry
monica|wha
monica|mike
phoebe|oh ok want marry mike
phoebe|alright well let u gag handcuff force aisle
phoebe|see mike take phoebe
phoebe|know every girl dream
monica|really think marrying someone else right answer
phoebe|sure
phoebe|look ok bottom line love mike
phoebe|david
phoebe|david
phoebe|love david
phoebe|look way roseanne rosannadanna
ross|using ct scan computer imaging real way bring mesozoic era 21st century
other|great
other|gon na hit conference
ross|oh know even better tomorrow constantly interrupted joey checking see put chocolate pillow yet
joey|hey guy
ross|chocolate yet
joey|damnit
other|ross read speech
other|fantastic
chandler|oh computer cuz love give read
ross|want check email ask
chandler|may
rachel|rain geller
rachel|mean signed dino week nobody said anything monsoon season
other|actually wet season june december
rachel|time charlie
chandler|oh dear god
joey|oh someone outbid teapot
joey|oh
joey|secret teapot
chandler|computer know wha
chandler|everythings gone
ross|wha
ross|mean
chandler|must virus
chandler|think erased hard drive
ross|oh god
chandler|someone know sent e mail opened
ross|would open
chandler|well say virus
ross|say
chandler|nude
chandler|picture anna kournikova
chandler|sorry
ross|gon na
ross|speech gone chandler
chandler|gone
chandler|mean sure printed copy
chandler|hard copy right
chandler|well must pretty mad right
joey|really gone
ross|yep
ross|like thank guy coming complain rain ruin career
chandler|feel awful
ross|yeah well
ross|mean nude picture anna kournikova
ross|mean never even major tournament
chandler|well tried billy jean king
chandler|know monica gon na kill look
chandler|usually make go away kissing
ross|get
rachel|know happens time computer work
ross|well
rachel|well usually go
rachel|play tetri somebody el computer
ross|can not believe
ross|can not believe happening
ross|give keynote speech tomorrow
ross|ok
ross|stand front people
ross|gon na say
joey|could teach speech memorized audition
ross|think monologue star war gon na help right joe
other|ross solve
other|heard speech
other|recreate
other|got night
ross|wha
ross|really think
other|oh wait joey supposed dinner
joey|hey worry
joey|mean ross need
joey|rachel stay help anyway
rachel|ugh
ross|alright ok let u
ross|um know start discussing shortcoming carbon dating
ross|um move clearly defining moment mesozoic era breakup pangea hello
ross|eh
ross|overview triassic
joey|oh oh
joey|chance happened galaxy far far away
other|hello
monica|ok mike enough enough love phoebe love need get whole never want get married thing step
monica|monica
monica|phoebe friend
monica|listen phoebe back david going propose going say yes know really want
other|gon na propose
monica|sorry say something
monica|can not hear damned hair
other|look phoebe want marry david gon na stand way neither
monica|tell
monica|tell
monica|call
monica|paradise hotel barbados
monica|got got curly hair
monica|humidity
monica|damnit
monica|well hope happy
chandler|oooh
chandler|hope happy honey
monica|phoebe going say yes david
monica|see happens meddle people life
chandler|phoebe going say yes
chandler|great
monica|bbecause still love mike
chandler|chance work
monica|called
monica|gon na happen
chandler|oooooooh
chandler|meddler
chandler|meddler
monica|well meddled start would go meddle
monica|matter much meddle never able un meddle thing meddled first place
chandler|vacation suck
joey|bored
joey|stupid rain
joey|can not anything
rachel|well brought book
rachel|could read
joey|hey come yet
joey|hey hey hey
joey|mind
other|sorry sir pharmaceutical convention
joey|hey rach feel like going convention
rachel|can not
rachel|pharmacist
joey|know frank medeio
joey|eva trorro
joey|womba
rachel|kate miller
joey|kate miller
rachel|sex gon na weekend
joey|case make sure real good
rachel|thank
other|said thing bringing mesozoic era 21st century
ross|yeah
other|yeah
ross|oh god
other|actually ross
other|remembered shockingly little speech
ross|yes make pyramid bath product
ross|amazing thank thank much
ross|pretty necklace
other|thank
ross|hey say celebrate
ross|champagne
other|oh yeah
other|hey save cork fill bottle water put back charge
ross|oh god love
other|oh cute picture emma
other|son
other|kid whose picture bring vacation
ross|ben son first marriage
other|first marriage
ross|yeah
other|married
other|break
ross|oh
ross|complicated know
ross|eh
ross|gay
other|oh god cool
ross|ok odd thing get excited
other|enganged guy turned gay
ross|hey
ross|high five
other|feel stupid see sign
other|fiancé always going away long weekend tennis partner
ross|wife workout friend went gym everyday year
ross|get fitter
other|right everybody find like oh knew along
ross|know
ross|like knew tell know
ross|mean call leave note hi dropped say wife gay
other|know
ross|try make best bad situation float idea threesome
ross|neither
joey|well knew
joey|pharmacist fun
rachel|know old lady end ready take home
joey|enough pill world rach
joey|single one seen anybody like
rachel|well let u see
rachel|really big guy talking really nice breast
joey|back home anything going
joey|anybody like
joey|blushing
