char|line
phoebe|okay
monica|come peeking
chandler|eye closed we ’ re cross street
chandler|good
phoebe|okayyyyy open
ross|want show u
ross|see bitchin van
phoebe|yeah it ’ s catering business
joey|think know girl
monica|right umm we ’ re gon na really keep way though
phoebe|we ’ re gon na paint sword replace baguette
rachel|oh
phoebe|also don ’ t know
joey|oh yeah definitely know
monica|remember guy cooking school told put cilantro everything
phoebe|oh sure cilantro larry
monica|well i ’ m gon na fill food critic chelsea reporter
monica|wow monica
monica|amazing opportunity influence dozen people
phoebe|could say yes catering business
monica|oh it ’ s one night week plus get take lot free dinner
phoebe|oh case yay
phoebe|hopping board
monica|oh
chandler|hey guy
chandler|hey ross quick question ya
chandler|ready party
ross|don ’ t know could maybe go couple beer there ’ s thing bumblebee discovery channel planning watch
chandler|don ’ t think heard
chandler|ready party
ross|nooo
ross|gandolf
ross|gandolf coming town
chandler|kathy ’ s parent nothing tomorrow partying gandolf dude
ross|dude sooo gon na party
phoebe|wow
phoebe|okay dude alert
phoebe|guy
ross|mike gandolf ganderson like funest guy world
chandler|i ’ m gon na call get work tomorrow
ross|i ’ m gon na call
chandler|gon na soo cool dude never party anymore
other|woooo
monica|right guy smoking something back van
joey|really
joey|mean never fun anymore
joey|fun remember time saw stripper paid 50 buck eat book
ross|joey gon na love guy
ross|gandolf like party wizard
joey|well call gandolf
ross|gandolf wizard
ross|hello
ross|didn ’ t read lord ring high school
joey|sex high school
rachel|oh uh joanna wondering could ask something
rachel|there ’ s opening assistant buyer junior miss
other|okay would actually big step
rachel|well actually meant
rachel|hiring committee meeting people day
other|oh
other|well wish could say can ’ t stay assistant forever
other|neither sophie different reason
rachel|god glad don ’ t problem wouldn ’ t even consider applying
other|really
other|well case
rachel|that ’ s i ’ m glad there ’ s problem
other|that ’ s fine actually i ’ m hiring committee there ’ ll least one friendly face
rachel|ohh
rachel|that ’ s great
other|know junior miss started
other|oh sleep ugliest guy get job
rachel|really
other|ho ho
other|yeah
other|mean don ’ t worry i ’ m sure qualification won ’ t need sleep guy get job
other|although might need convincing
rachel|well umm
other|kidding
other|god feel wild today
chandler|oh man
chandler|excited may vomit
joey|calm he ’ s human guy
chandler|look don ’ t understand gandolf amazing
chandler|y ’ know you ’ re never know what ’ s gon na end happening go couple beer end fishing boat nova scotia
joey|really
chandler|oh yeah it ’ s beautiful country
ross|hey
ross|okay
ross|got passport fresh sock snake bite kit
chandler|it ’ s gon na exactly like last time
joey|right i ’ ll see guy
other|whoa whoa whoa
chandler|whoa wh wh whoa whoa whoa whoa
joey|audition i ’ ll definitely hook later
joey|gon na around noon
ross|somewhere maybe along equator
joey|okay
chandler|hello
chandler|it ’ s gandolf
chandler|town
chandler|oh well well maybe next time
ross|happened
chandler|he ’ s gon na make he ’ s stuck chicago
ross|ohh man
ross|chicago sooo lucky
chandler|stupid useless canadian money
other|impressive resume m
other|green
other|especially like see implementing new filing system
rachel|thank
other|filing system
other|oh oh
other|mean little colored label put folder
other|certainly brighten inside filing cabinet
rachel|well uh
other|notice you ’ ve trusted lot rather important responsibility
rachel|yes joanna really incredible mentor
other|oh
other|rachel really incredible getting morning bagel
other|it ’ s amazing get right almost every time
rachel|course responsibility
other|oh yes well there ’ s coffee
other|rachel carry two thing
other|yes that ’ s good
other|uh big part job cultivating personal relationship especially designer
rachel|yes realize
other|rachel shouldn ’ t problem
other|problem might getting little friendly know mean
rachel|love working designer
other|what ’ s difference
other|eh rach
monica|hey
monica|first review
phoebe|ohh
phoebe|oh chelsea reporter ohh used keep warm
monica|right look back page
phoebe|oh okay
phoebe|would go back allesandro ’ s
phoebe|sure i ’ d order two meal one one guy pointing gun head
phoebe|wow
phoebe|really laid place
monica|hey don ’ t pay penny word make friend
phoebe|ooh got ta go
phoebe|found guy could fix van catering
monica|oh
monica|need go
phoebe|it ’ s okay
phoebe|sure don ’ t want waterbed
monica|haven ’ t made decision
phoebe|yeah right
monica|bye
phoebe|bye
other|it ’ s allesandro allesandro ’ s
monica|oh god
other|want talk review
monica|oh god oh god
monica|call phone
other|could hang
monica|look i ’ m never gon na let may well go away
other|give chance
phoebe|hey need get
phoebe|go
monica|phoebe
phoebe|hey monica
other|want retraction
other|food inedible swill
monica|couldn ’ t eat
monica|five friend couldn ’ t eat one eats book
other|well service grossly incompetent
monica|waiter carried breadstick pant
other|well said except discover card
monica|right i ’ ll retract
monica|stand review know food wasn ’ t
monica|you ’ re marinara sauce tasted like tomato juice
monica|serve vodka piece celery
other|hey
other|i ’ m proud sauce it ’ s delicious
monica|oh god
monica|italian restaurant think taste good
monica|even
other|lebanon
monica|hand tomato i ’ m gon na show taste like
monica|come hand
other|long gon na take
other|‘ cause got another critic go yell
rachel|umm joanna
rachel|wan na talk interview
other|thought went well
rachel|didn ’ t
rachel|that ’ s want talk
rachel|brief may cry tear sadness anger discussion
other|rachel please don ’ t make scene
rachel|there ’ s nobody
other|sophie get
other|see
other|you ’ re making sophie uncomfortable
other|she ’ s making uncomfortable
other|congratulation
other|crossed line completely useless
other|get
rachel|want quit
other|would make think
rachel|well thing said interview mean believe must good assistant
rachel|y ’ know
rachel|gon na pack desk gone end day
rachel|well guess there ’ s use sticking around ‘ til end day
other|wait wait wait wait
