char|line
monica|hi
chandler|hi
joey|monica
joey|time
chandler|uhh 9
joey|dark
monica|well always sleep noon silly
monica|9 look like
joey|guess get washed
joey|watch sunrise
monica|really getting tired sneaking around
chandler|know
chandler|hey
chandler|yknow went away whole weekend
chandler|yknow interruption could naked entire time
monica|weekend
monica|whole lotta naked
chandler|yeah say conference say chef thing
monica|ohh always wanted go culinary fair jersey
chandler|okay yknow though
chandler|let u go
monica|wait
monica|joey
monica|hey guess weekend
monica|going culinary fair new jersey
phoebe|oh weird chandler told u got conference
monica|oh funny seems like chandler conference could connecticut vermont
chandler|charge conference held
chandler|want people think fake conference
chandler|real conference
ross|hey
joey|hey
monica|hey
ross|rachel
ross|got ta talk
monica|shopping
ross|damn
chandler|going
ross|told emily come
ross|need yknow talk rachel
phoebe|wait minute
phoebe|emily come gon na see rachel anymore
ross|well look trying focus get see wife part right
ross|part make
monica|wow guy never gon na room together
monica|even gon na work
ross|idea
ross|mean assure figure
joey|doesn ’ t seem like going work mean
rachel|hi guy
joey|hi
chandler|uh hey
rachel|going
chandler|flipping monicas mattress
joey|thinking basically pick flip
phoebe|yeah better way
rachel|oh okay hey guy would flip mine
chandler|aww man
rachel|oh look
rachel|letter mom
ross|rach yknow yknow emilys coming right
rachel|oh yeah
rachel|know
phoebe|hear anything
chandler|oh yes somebody said hear anything
monica|hey joeys as
joey|well remember got big fight broke stuck food anything
joey|well ross said rachel wedding figured gon na happen hid
monica|ooh candy bar crossword puzzle
phoebe|ooh madlibs mine
chandler|condom
joey|know long gon na
joey|may repopulate earth
chandler|condom way
ross|anyway kinda boil last time talked emily
rachel|oh god
rachel|dog died
rachel|oh god le poo dog
ross|le poos still alive
rachel|oh god say hit ice cream truck dragged nine teen block
rachel|oh
rachel|oh god
monica|sweetie heard cry
monica|please cry
rachel|le poo
phoebe|know le poo right get better
chandler|can not believe
monica|ooh chocolate pillow
monica|love
chandler|oh live joey roll o everywhere
monica|come
monica|okay right back
chandler|oh yes
chandler|monica get
chandler|high speed car chase
monica|switching room
chandler|oh dear god gave u glass
monica|gave u glass lipstick
monica|mean change glass know else change
monica|come sweetie want weekend perfect mean change room can not
chandler|okay let u though chopper 5 lost feed
ross|hey uh yknow something wanted talk
rachel|oh yeah
ross|well yknow trying work thing emily
ross|well one thing okay go
ross|made promise oh hey
ross|nose bleeding
rachel|oh god
rachel|oh
rachel|happened grandfather died
rachel|ugh
rachel|sorry
rachel|oh okay sorry want tell
ross|umm
rachel|sorry
rachel|sorry
ross|okay uh can not see anymore
rachel|yeah know
rachel|ridiculous
rachel|can not see either
other|think find room liking
chandler|okay great
other|say got half tank left
chandler|half tank
chandler|still got lot high speed chasing
monica|switching room
monica|garden view room paid ocean view room
other|last ocean view room unacceptable
monica|excuse umm talk second
chandler|uh huh
monica|chandler
chandler|yeah
monica|look clown trying take u ride gon na let em
monica|couple sucker
chandler|hear ya mugsy
chandler|look room fine okay
chandler|pick one watch perfect magical weekend together
monica|okay one like
chandler|nothing
chandler|dammit
chandler|regularly scheduled programming
monica|turn tv
monica|okay
monica|really want spend entire weekend like
chandler|oh sorry getting way room switching fun
monica|hey blame wigging tonight
chandler|oh blame
chandler|nice bell man drag luggage 10 different room
monica|know idiot thought could drive albany canada half tank gas
chandler|speak ill dead
monica|supposed uh spending romantic weekend together matter
chandler|want watch little television
chandler|big deal
chandler|geez relax mom
monica|say
chandler|said geez relax monnnnn
rachel|hi
ross|hey
ross|rachel wanting tell something really get
rachel|okay
ross|okay yknow told whatever take fix marriage
rachel|yeah told give emily whatever want
ross|good advice know want
rachel|yeah
ross|see anymore
rachel|crazy
rachel|can not
rachel|going tell
rachel|oh god
rachel|ohh already agreed
ross|awful know mean feel terrible want marriage work
ross|make marriage work
ross|good thing still see get
rachel|ohh
rachel|lucky
rachel|oh god
rachel|good news ross
rachel|think best news heard since le poo died
ross|idea nightmare
ross|hard
rachel|oh yeah really
rachel|ross
rachel|yeah
rachel|okay well let make little bit easier
rachel|storming
ross|rachel apartment
rachel|yeah well mad
chandler|damn rollo
joey|hey back
chandler|hey
joey|conference
chandler|terrible
chandler|fought colleague yknow entire time
chandler|kidding
joey|oh weekend total bust
chandler|uh got see donald trump waiting elevator
monica|hi
joey|hey back
monica|yeah
monica|umm chandler talk outside second
joey|hey chef thing
monica|oh awful
monica|guess people appreciate really good food
chandler|well maybe kind food tasted good first made everybody vomit diarrhea
monica|chandler
chandler|monica
monica|okay like know much room like pay half
chandler|okay fine 300
monica|300 dollar
chandler|yeah think 25 per room
monica|urghh
joey|guy woofing
monica|chandler stole twenty purse
joey|nooooo
joey|yknow
