char|line
ross|told carl ‘ nobody matter famous parent nobody allowed climb dinosaur
ross|’ course went one ear
rachel|love care much stuff
rachel|squint pretend he ’ s alan alda
monica|oh good another dinosaur story
monica|gon na become extinct
chandler|superhero could fly invisible would best
other|rachel see guy
other|love rachel
other|wish wife
phoebe|who ’ s singing
ross|hey
ross|guy kid played happy day
ross|always richie
monica|always joanne
joey|question
joey|ah ‘ egg gellers
joey|’ war cry neighbourhood
phoebe|ewww
phoebe|oh
phoebe|it ’ s mattress king
joey|booo
chandler|don ’ t look honey
chandler|change channel
chandler|change channel
other|wait
other|wait
other|wan na see
other|divorce half kingdom gon na mine
other|‘ despair fill mattress showroom
other|kingdom suddenly without queen
other|i ’ m depressed i ’ m going slash
other|price
other|check
other|four ninety nine pillow top queen set
other|i ’ m going medieval price
chandler|wank
other|oh can not believe he ’ s using divorce sell mattress
monica|know
monica|four ninety nine pillow top queen set care divorce baby sell
monica|i ’ m appalled way
other|i ’ m close
other|i ’ m cheap
other|i ’ m king
rachel|‘ okay
rachel|okay daddy we ’ ll see tomorrow night
rachel|okay bye bye
rachel|’
rachel|ah dinner dad tomorrow night hope that ’ s okay
ross|oh shoot tomorrow ’ s good i ’ m supposed um fall empire state building land bicycle seat
ross|sorry
rachel|ross father doesn ’ t hate
ross|please refers ‘ wethead ’
rachel|honey call everybody nickname
rachel|okay look know right one dinner please one night please
rachel|want love like
rachel|right well exactly like come dinner i ’ ll love like black thing like
chandler|i ’ ll go
ross|fine
rachel|thank
ross|hi gunther
other|yeah we ’ ll see
joey|hey guy
phoebe|hey
joey|guess
joey|got gig
chandler|see that ’ s could never actor
chandler|can ’ t say gig
phoebe|yeah can ’ t say croissant
phoebe|oh god
monica|what ’ s part
joey|well it ’ s part
joey|i ’ m teaching acting soap opera learning extension
ross|come
ross|that ’ s great
joey|yeah yeah
joey|it ’ s like chance give something back acting community
ross|y ’ know probably allowed sleep student
joey|know
phoebe|ugh
phoebe|don ’ t know monica
phoebe|feel funny
phoebe|mean buy bed janice ’ s ex husband that ’ s like betraying chandler
monica|price
phoebe|hi
phoebe|yknow england car would side store
phoebe|woo
monica|oh
monica|ohhhhh
monica|oh
monica|phoebe come
monica|aw new bed
monica|got ta feel bad boy
phoebe|eh monica feel weird yknow chandler ’ s friend
phoebe|oh
phoebe|oh god
phoebe|aw right take bed make friend
joey|good evening
joey|i ’ m mr
joey|tribbiani
joey|teaching acting soap opera
joey|um first day dr
joey|drake remoray day life learned one important thing soap opera acting reacting mean acting mean don ’ t line someone else
joey|go like
joey|thanks thanks lot
joey|oh way forget work soap opera become much attractive
joey|right moving right along
joey|hi
phoebe|hey
phoebe|ooh
phoebe|teaching last night
joey|oh great
joey|yeah get say stuff like ’ hey bell doesn ’ t dismiss dismiss
joey|’
phoebe|ooooh nice
joey|oh guess got audition child
phoebe|oh yay
joey|yeah it ’ s great part boxer named nick
joey|i ’ m right yknow he ’ s like
joey|except he ’ s boxer evil twin
phoebe|oh
other|dom da da dom
other|ye
other|ye
other|delivery mattress king
other|miss geller
phoebe|okay
other|sign
phoebe|oh middle name
phoebe|right monica velula geller
phoebe|it ’ s bedroom
joey|hey monica bought bed mattress king
phoebe|yeah please please please don ’ t say anything chandler
joey|want lie chandler
phoebe|problem
phoebe|oh hey hey nick boxer let ’ s see got
phoebe|right ya put ‘ em
phoebe|come
joey|hey you ’ re ah pretty good
phoebe|yeah well learn staying young men weren ’ t acting christian enough
joey|ahh
joey|hey
joey|hey
joey|oww
joey|i ’ m bleeding
phoebe|oh
phoebe|oh
phoebe|oh
joey|okay great
phoebe|wow
phoebe|i ’ m vegetarian
phoebe|right right well i ’ m sorry we ’ ll put ice
joey|okay
phoebe|‘ kay put head back
joey|right
joey|can ’ t see
phoebe|right ya
phoebe|oh god
other|bedroom ya want miss geller
phoebe|oh it ’ s compulsively neat one window okay
other|gotcha
rachel|hi daddy
other|put
other|table available kitchen
other|hello baby
rachel|remember ross
other|um hmm
ross|nice see dr
ross|green
other|how ’ s library
ross|ugh museum
other|happened library
ross|never library
ross|mean library ah never worked one
other|know what ’ s really good lobster
other|say shall order three
ross|yeah you ’ re really hungry
ross|joke made joke
rachel|yeah actually daddy ross allergic lobster
other|kind person allergic lobster
other|guess kind person work library
ross|it ’ s library
other|know
other|it ’ s museum
other|you ’ re one around make joke
other|least mine funny
other|ah waiter two lobster menu
ross|dr
ross|green how ’ s old boat
other|found rust
other|know rust boat
ross|give nice antiquey look
other|rust boat cancer ross
ross|wow
ross|i ’ m sorry kid lost bike
other|excuse moment please want say good night levines go
rachel|okay
ross|okay
rachel|aw honey stop
rachel|it ’ s bad
ross|yeah
ross|op
ross|uh oh
ross|think dad must ’ ve added wrong
ross|tipped like four percent
rachel|yeah
rachel|that ’ s daddy
ross|that ’ s daddy
ross|doesn ’ t bother
ross|you ’ re waitress
rachel|yes bother ross yknow regular coffee house i ’ d serving sneezer
rachel|ross i ’ ve bugged million time he ’ s gon na change
ross|really serve people sneezer
rachel|well um don ’ t
other|kid ready
ross|thanks dr
ross|green
other|right
other|oh wait wait wait wait think forgot receipt
ross|oh ah don ’ t need
ross|carbon it ’ s messy mean get finger cause ah night blindness
other|put twenty
other|huh
ross|oh yeah would um problem tip way much way way much it ’ s sickness really
rachel|yeah
rachel|really really something
ross|know
other|excuse think i ’ m cheap
rachel|oh daddy didn ’ t mean anything really didn ’ t
ross|nothing mean anything really
other|nice
other|pay two hundred dollar dinner put twenty come looking like mr
other|big shot
other|really want mr
other|big shot
