char|line
other|eric b aasen
rachel|who ’ s idea put everybody diner skate
monica|oh idiot customer put suggestion suggestion box
phoebe|oh god took idea
phoebe|yeah
phoebe|okay go
other|rachel made cocoa
phoebe|oh god guy okay
other|right
joey|oh
chandler|hey
joey|hey
joey|yknow goatee kinda look like satan
chandler|oh that ’ s priest threw holy water
chandler|okay listen to cheer
chandler|okay
chandler|come ross mean anything better sitting around cry day kate
joey|hey cry nobody believed quincy ’ s theory
joey|okay
ross|hey
chandler|hey
ross|i ’ m gon na tv
chandler|way
ross|yeah
ross|they ’ re putting together panel talk these fossil found peru discovery channel ’ s gon na film
chandler|oh god
chandler|who ’ s gon na watch
ross|thanks
ross|ready go
chandler|yeah
joey|saw girl vest
chandler|thanks
other|u think chocolate bunny and basket traditional easter gift
other|people insist giving live chick present
other|unfortunately sad fact remains most little guy won ’ t live see fourth july
other|result improper care be dead
joey|yeah hi
joey|guy got baby chick
joey|‘ cause watching ah commercial tv man those guy cute
other|hi
monica|hi
monica|hey pete you ’ re back
monica|hey check
other|wow
other|skate
monica|wow
monica|you ’ re lot sturdier chandler
monica|crumpled like a piece paper
monica|you ’ re trip
other|well
monica|oh what ’ d ya bring
monica|awww hotel toiletry japan
monica|oh gon na go permanent collection
monica|want coffee
other|yeah sure that ’ d great
monica|regular decaf
other|ah ever closest
monica|okay
other|ask today
monica|today pete
other|bought restaurant would like head chef
monica|oh
monica|believe offered restaurant
rachel|jerk
rachel|want kick as
monica|mean like dream since got first easy bake oven opened easy monica ’ s bakery
monica|mean would kill job
monica|mean totally job god know paid due
monica|pete ’ s just crush
rachel|you ’ re still attracted
monica|hmm
monica|mean accept restaurant
monica|can ’ t
monica|couldn ’ t even accept necklace stu vincent seventh grade
rachel|yeah mon that ’ s totally different
rachel|you ’ re health teacher
monica|oh please
monica|honey
rachel|oh side still hurt crashed me yesterday
monica|oh god i ’ m sorry
rachel|know
rachel|ow
monica|oh god
ross|hey guy
ross|guess
rachel|got job river boat
ross|yknow didn ’ t wear suit year hated
ross|well guess
ross|you ’ re girlfriend anymore
rachel|oh see suit making point
ross|right
rachel|you ’ re you ’ re you ’ re free look stupid like
ross|like right
monica|oh absolutely
monica|like even colonel sander
monica|ross
monica|ross
monica|i ’ m kidding
rachel|yeah come
monica|gon na tell u
rachel|yeah
rachel|oh
rachel|invented cotton gin
ross|okay good bye
chandler|um put suggestion box long did take roller skating thing happen
phoebe|umm oh three month
chandler|okay guess that ’ s ah two week the topless thing kick
joey|hey
chandler|hey
joey|got something
joey|open
joey|open
chandler|okay
chandler|it ’ s chicken
joey|it ’ s cute huh
phoebe|whoa whoa whoa guy know anything chick
chandler|fowl
chandler|woman
chandler|nooo
phoebe|okay well huge responsibility especially this age
phoebe|require constant care
phoebe|need right food lot ’ s lot ’ s love
joey|oh well problem
chandler|easy lenny
other|mean thought
monica|okay
monica|here ’ s thing
other|oh thing
other|hate thing
other|what ’ s thing
monica|can ’ t
monica|i ’ m sorry wish could umm see have feeling
other|wait wait wait wait that ’ s that ’ s you ’ re worried
other|that ’ s problem we ’ ve got problem
monica|huh
other|look gon na tell dinner met somebody else
other|trip
monica|oh
other|name ’ s ann she ’ s journalist
other|ahh met plane
other|asked could finish peanut thought she said something else big laugh
other|yeah mean i got got tired waiting
monica|oh that ’ s great
monica|mean i ’ m i ’ m sorry i ’ m happy for
monica|work
other|guess
monica|oh god
monica|oh incredible
monica|ohh
monica|right yknow
monica|i ’ m just gon na roll right office quit
other|right
monica|okay
monica|give little push
other|yeah sure
other|good luck
monica|i ’ m quitting
monica|woo hoo
monica|i ’ m okay
monica|i ’ m right
phoebe|wow
phoebe|that ’ s exciting went japan made a woman
phoebe|i ’ m saying woman mean she ’ s fictitious
other|would say
phoebe|‘ cause you ’ re still monica
phoebe|told wa somebody else would agree work ‘ cause figure oh spent lot time together maybe something might happen
other|you ’ re good
other|you ’ re good
phoebe|yeah i ’ m fairly intuitive psychic
phoebe|it ’ s substantial gift
other|listen promise won ’ t tell though
phoebe|absolutely oh promise
phoebe|tell
other|thanks lot
phoebe|i ’ m serious
phoebe|mean i ’ m intuitive memory suck
chandler|okay last time
chandler|chick chick chick chick
chandler|chick chick everywhere chick chick chickeeeen
joey|hey
chandler|hey
joey|how ’ s
joey|well yeah don ’ t don ’ t think it ’ s
chandler|don ’ t know
chandler|can ’ t tell ever went back quickly
joey|well anyway got go change i ’ m ah meeting the cast drink
chandler|excuse
chandler|stayed home work today rehearsal so somebody could chick
joey|hey
joey|2 o ’ clock morning 5 o ’ clock this morning trying get back sleep
chandler|don ’ t think get get
joey|ohhh come
chandler|yes come
chandler|i ’ m stuck day you come spend two second u expect go gallivanting friend
chandler|well don ’ t think so mister
joey|hey
joey|need relax
joey|okay
joey|working day
chandler|don ’ t think taking care chick work
joey|that ’ s said
joey|okay meant
chandler|know meant
chandler|notice ever since got chick we ’ ve fighting lot we used
joey|don ’ t know maybe weren ’ t ready chick
chandler|i ’ ll take back tomorrow
joey|think we ’ ll get three buck back
ross|hey
chandler|hey
ross|ohhh hey
ross|right listen tv thing like two hour need help okay
ross|you think
ross|blue suit brown one
joey|well brown one brings eye butt look great blue one
ross|really
rachel|oww
ross|wow
ross|aspirin dance really work
rachel|oww
ross|oh god still
rachel|i ’ m fine i ’ m fine
ross|you ’ re
rachel|yes
ross|rach
rachel|look i ’ m fine
rachel|watch
rachel|look
rachel|whoa whoa
ross|okay okay
ross|look got go doctor
ross|okay
rachel|got get ready go dinner boss house
rachel|it ’ s big deal there ’ s lot people i meet
ross|i ’ m sure you ’ re gon na make big impression
ross|hi
ross|i ’ m rachel green
ross|it ’ s nice meet
ross|come probably a broken rib
rachel|well go hospital tomorrow it ’ ll still be broken
ross|rach
rachel|yknow could use hand getting ready
ross|rachel
rachel|look either help go
ross|fine
ross|i ’ ll go
rachel|okay go could help first
ross|sure
ross|i ’ ll help
chandler|oh good
chandler|good
chandler|guy know get a chick vcr
rachel|yknow
rachel|can not my left hand
rachel|would please help
ross|ohh
rachel|okay
rachel|let ’ s use brush
ross|okay
ross|stuff
rachel|yeah
ross|right
rachel|careful
rachel|light
rachel|okay know sweep across lid
rachel|okay
rachel|sweep
ross|oke dokey
rachel|oh ho
ross|sorry
rachel|hey
rachel|that ’ s poking eye
ross|sorry i ’ m sorry
ross|close close close
rachel|okay sweep
ross|i ’ m sweeping
rachel|right
ross|sweep sweep
rachel|okay make even ‘ cause don ’ t
rachel|don ’ t want much want subtle
ross|yknow don ’ t don ’ t wear enough
rachel|since since think don ’ t wear enough of
ross|well close eye think you ’ re gon na like a little better ‘ cause close close
rachel|blow
ross|sorry
ross|‘ cause umm think make a little sophisticated
rachel|sophisticated like hooker
monica|hey
phoebe|hey
monica|hey guess i ’ m tonight
monica|i ’ m checking restaurant pete
phoebe|ohh monica excited
monica|know
phoebe|ooh tell something
