char|line
joey|right got water orange juice look like cider
chandler|taste
joey|yep fat
joey|drank fat
chandler|yeah know two minute ago
ross|hey
chandler|hey mister tux
ross|guy dressed
joey|half hour
ross|four minute ago half hour door twenty eight
joey|relax ross ready
joey|take u two minute get dressed
ross|well know feel whole lot better got dressed
other|okay
rachel|hey hey
rachel|oh look sexy
ross|really
rachel|ooooh
rachel|wow
rachel|oh hi
ross|hi
rachel|come come earlier
ross|stupid stupid man
joey|hey ross want cider
ross|um let u see pretty close huh
ross|make ups hair done
rachel|yeah get dressed
ross|yay
ross|take
ross|six seven minute
rachel|yeah
rachel|figure wearing
joey|glass fat
joey|matter ross
joey|nervous speech
ross|wan na hear
ross|uh huh
ross|yeah right thank everyone giving money museum sing song wonder joey
phoebe|hello
ross|hey
joey|whoa
ross|wow hello
ross|look great
phoebe|thank
phoebe|know though
ross|see person ready go
ross|phoebe oh star
phoebe|ohh well lucky penny
chandler|right took quiz turn put career men
chandler|get
chandler|seat
joey|seat
chandler|sitting
joey|left
chandler|well like went spain
chandler|went bathroom knew coming back
joey|big deal sit somewhere else
chandler|big deal sitting last seat
joey|well actually last place sitting
joey|soo
ross|guy know know matter go get dressed big vain head pop
chandler|right ross one thing really quickly big deal
chandler|get
monica|hi
monica|ooh phoebe look great
phoebe|right ready
monica|ooh gon na magic
ross|funny
ross|change
monica|hang second got
ross|look care start eight can not late
phoebe|could would want wait
ross|look table front okay bos gon na everyone see arrive start
monica|somebody drinking fat
rachel|guy look like something girlfriend paleontologist would wear
phoebe|know might first one
monica|rach check machine
rachel|uh
rachel|wait know outfit make calf look fat
rachel|nevermind
chandler|well joey wrote little song today
chandler|called get
joey|right
joey|chair
chandler|really
joey|oh would look
phoebe|hi coming
phoebe|hey already playing message
phoebe|spooky
ross|hi rach
ross|pick
ross|rachel
ross|rach
ross|nevermind
other|monica richard
other|call
monica|message old new
monica|old new
monica|old new
ross|old definitely old
ross|hear double beep
monica|new
monica|mean agreed talk unless something really important say
monica|call back
chandler|honey call back
chandler|really old
ross|yeah see mon listen listen
ross|carol broke went thing
ross|know
monica|huh
ross|got
ross|dressed
ross|really really quickly
ross|okay okay
ross|go go
chandler|know okay fine
chandler|get sit right
chandler|hope mind know hand right
chandler|op touching can not get mad
chandler|touching can not get mad
chandler|touching can not get mad
phoebe|ah
phoebe|oh god
phoebe|r r rotten boy
other|sorry phoebe
joey|sorry
phoebe|gon na
ross|rub
ross|get hummus
ross|get hummus
phoebe|monica monica know get hummus
monica|new message calling say
phoebe|okay thanks
phoebe|yeah try
chandler|maybe calling say obsessive crazy
monica|call back
other|noo
chandler|right fine know sit chair
chandler|soooo comfortable
joey|fact think might little comfortable
chandler|right
ross|okay look nineteen minute
ross|okay chandler want go change
ross|okay
ross|come back joey go change vacated chair
ross|okay
ross|okay
chandler|right
chandler|fine
chandler|going
chandler|get back chair sitting guy
chandler|sitting chair
rachel|little
rachel|pheebs happened
phoebe|hummus
phoebe|got hummus
rachel|ooooh
rachel|honey well find something
rachel|wan na wear black jacket
phoebe|go dress though
rachel|right
rachel|well find something
rachel|let u get
rachel|come
ross|clothes
rachel|monica phoebe borrow green dress
monica|called
monica|yes
monica|well got machine left message
monica|okay okay okay know like casual breezy message
monica|breezy
monica|oh god breezy
phoebe|well could breezy breezy place
monica|got
monica|play message guy tell breezy enough
joey|monica gon na
monica|know code answering machine
ross|okay mon really think
ross|okay dialing dialing
other|hi richard
other|please leave message tone
other|two new message
joey|wow cool job
joey|two new message
joey|please pas pie
monica|hi monica
monica|checking got message know old new
monica|checkin
monica|let know whatever
monica|breezy
joey|hey can not say breezy totally negates breezy
other|hola yesterday really fun
other|call weekend okay
joey|sounded breezy
monica|seeing someone
monica|can not believe seeing someone
phoebe|monica know
monica|well voice
chandler|maybe sister
chandler|know maybe daughter
monica|michelle
monica|course michelle
monica|sound like michelle
ross|oh great
ross|starting rain make easy get cab
monica|michelle
monica|definitely michelle
rachel|pheebs go monica try green dress
rachel|work wear gray silk one
rachel|oh gosh wearing
ross|know wearing
rachel|well hon ey
rachel|trying look nice big night
ross|yeah leave exactly twelve minute
ross|right come pick something
chandler|right notice fully dressed
chandler|turn noticed
chandler|word
chandler|milne get chair dillhole
joey|okay
joey|said give chair say anything cushion
chandler|cushion essence chair
joey|right
joey|taking essence
chandler|oh ho back
chandler|oh ho nobody room
ross|look sorry thought looked pretty
rachel|ross halloween costume unless would like go thing little bo peep
ross|look recognize without inflatable sheep
rachel|yeah way chandler would like back one day
phoebe|oh rach good listen perfect
rachel|oh perfect
rachel|tonight
phoebe|well course tonight
phoebe|yeah hi
ross|tonight
ross|tonight
ross|wh
rachel|honey sorry mean
rachel|love
rachel|love
chandler|used pillow went camping
chandler|sheep
ross|hey time
joey|underwear
ross|whoa whoa whoa
ross|come come
ross|took underwear
chandler|took essence
ross|okay hold
ross|joey can not wear underwear wearing
joey|wearing underwear
ross|okay wear underwear tonight
joey|rented tux
joey|okay
joey|gon na go commando another man fatigue
chandler|well look like somebody gon na give back somebody cushion
joey|okay hide clothes
joey|gon na exact opposite
chandler|gon na show clothes
joey|hey opposite opposite
chandler|got nothing
phoebe|okay ready
other|oh aaaah
phoebe|rachel anything liked christmas ribbon thought right fine political
chandler|supporting
phoebe|duh
phoebe|christmas
ross|okay hey okay
ross|two exactly twelve minute
ross|wha watch stopped
ross|watch
ross|okay see dinosaur tail going around
ross|time
ross|7 33 seven minute
ross|seven minute
rachel|okay pheebs quick shoe wear
rachel|black purple
ross|pick one
phoebe|okay okay okay black
phoebe|oh black little strappys
rachel|yeahh really go better pant
rachel|maybe wear pant
ross|yeah pant idea
ross|better yet um bout go without pant
ross|look know trying get butt pick shoe fit foot okay
ross|care match
ross|care make ankle knee earlobe look fat
ross|okay
ross|go pick something go
rachel|right
ross|thank
monica|okay
monica|got ta call michelle
monica|got ta see voice
monica|sorry
ross|voice
chandler|monica think gone bad place
other|hola
other|hello
other|hello
monica|okay
monica|right
phoebe|definitely
monica|see go
monica|woo
monica|wood
monica|okay get dressed
ross|yay
phoebe|get okay
phoebe|hi monica rachel
phoebe|yeah second ask calling
phoebe|oh ew michelle
phoebe|ew
phoebe|must caller id thing
phoebe|get
monica|uh michelle
monica|yeah dialed number mistake
monica|oh sweet
monica|yeah great couple
monica|know really miss
monica|well know
chandler|know weird
chandler|donald duck never wore pant
chandler|whenever getting shower always put towel around waist
chandler|mean
monica|michelle beeped could hear message
monica|mean allowed
monica|yeah huh
monica|mean look yeah know would really appreciate tell dad
monica|mean comfortable
monica|come friend
monica|bitch always hated
monica|calling back
ross|tick tick tick tick
monica|okay fine
chandler|got phone right
phoebe|okay
ross|um
ross|know say black tie optional um may pushing little um
rachel|gon na gooo
ross|going go
rachel|think gon na catch correspondence
ross|um going
rachel|gon na gooo think accomplish going
ross|um know curiosity
rachel|well ever since humiliated yelled front friend know museum benefitty kind mood
ross|right
ross|right okay okay
ross|sorry
ross|sorry yelled
rachel|fine
ross|mad
rachel|mad
rachel|going
ross|going
rachel|right
ross|okay
ross|know go
rachel|um hum
ross|right
ross|gon na like abandoning upset
ross|upset
rachel|right
ross|yelling
rachel|right humiliating
ross|oh well course humiliating
ross|wee okay
rachel|um hum
ross|good
rachel|right
ross|okay
ross|honey
rachel|yes ross
ross|love
phoebe|get away
phoebe|getting dressed
chandler|wrong totally aroused
joey|okay buddy boy
joey|hide clothes wearing everything
chandler|oh god
chandler|opposite taking somebody underwear
joey|look
joey|chandler
joey|could wearing clothes
joey|maybe going commando
chandler|oooo ooh
joey|yeah
joey|whew hot stuff
joey|ah better know lunge
ross|okay okay
ross|enough enough lunging
ross|sick
ross|okay
ross|two
ross|neither come party
chandler|jeez baby
joey|yeah ross way ruin
joey|going get dressed
ross|know care
ross|person cared getting dressed one person say even gon na go
ross|look rach sorry
ross|okay
ross|look wa jerk
ross|sorry yelled
ross|want need
ross|look show much much want
joey|could drink fat
ross|hi welcome adult conversation
rachel|wait wa wa waa minute wait minute wait minute wait minute
rachel|actually uh sound interesting
rachel|think drink fat
joey|yaaaay
ross|okay okay
ross|take show much mean much want
phoebe|oh wait let get another glass
phoebe|sitting
ross|think fine
ross|okay vanilla milkshake vanilla milkshake chicken bit floating
ross|cheer
rachel|wait
rachel|okay okay
rachel|go go
rachel|really gon na
ross|well yeah
rachel|gon na drink fat
joey|let u see else
ross|bout instead go get changed
ross|give back underwear
ross|gon na go get cab want everyone stair two minute
ross|monica
chandler|stop
chandler|stop
phoebe|ross went get cab
phoebe|wh
phoebe|monica
other|hi richard
other|three new message
other|message erased
other|record message begin speaking tone
monica|hi uh richard monica um listen something kind crazy tonight um maybe getting period something know
monica|um anyway beeped machine heard message freaked um know michelle tell rest
monica|um sorry okay hope forget whole thing
monica|okay bye
other|outgoing message changed
monica|outgoing
monica|say outgoing
monica|outgoing
monica|hi uh richard monica um listen something kind crazy tonight um maybe getting period something know
monica|nooo
monica|know
other|good bye
monica|noooo
ross|okay okay okay got two cab people
ross|go
ross|go
ross|go
monica|maybe could call phone company
monica|maybe could change message
monica|maybe change number
phoebe|yeah think
ross|rachel
ross|wow
ross|uh look wow
rachel|still five second spare
rachel|okay seven second
ross|little late
rachel|come
rachel|oh
rachel|uh way
rachel|going commando
ross|awwww
other|dr
other|geller sherman whitfield london institute
ross|wow
ross|pleasure
other|well tell quite impressed paper pre cretaceous fossil
other|yeah confirmed everything written
chandler|excuse
chandler|hi
other|yes
chandler|well kind sitting seat
other|mean seat
chandler|mean sitting
other|got
chandler|never left room
other|left chair area
chandler|right give underwear
