char|line
monica|hey
chandler|hey
monica|oh god
monica|cleaned
monica|look floor
monica|window
monica|oh begging month
monica|cleaned
monica|nagging work
chandler|y ’ know uh didn ’ t actually
monica|oh cleaning sleep
chandler|wasn ’ t
monica|well
chandler|got maid
chandler|yay
monica|hope maid mean mistress woman cleaning
chandler|uh honey know don ’ t like relinquish control
monica|oh relinquish fancy word lose
chandler|look she ’ s really nice
chandler|okay
chandler|mentioned adored way arranged sponge
monica|really say
chandler|yes distinctly remember ‘ cause thought joke
chandler|give chance okay
monica|fine
monica|whew
chandler|what ’ s matter
monica|well usually i ’ m anxious clean
phoebe|who ’ s cell phone
phoebe|it ’ s annoying everywhere go
ross|think it ’ s coming bag
phoebe|never get call
phoebe|hello
other|hi it ’ s eric
other|halloween party ursula ’ s fiancée
phoebe|oh god eric hi
phoebe|wait how ’ d get number
other|oh friend who ’ s cop got
phoebe|wow
phoebe|incredible violation wonderful surprise
other|uh listen thought know broke ursula
phoebe|oh
rachel|wow
phoebe|shhh
phoebe|i ’ m talking
other|anyway wondering sort person eats lunch
phoebe|asking
phoebe|‘ cause would kinda weird since broke sister
other|yeah uh okay
other|i ’ m i ’ m sorry
other|bye
phoebe|wait
phoebe|saying you ’ d think good person
phoebe|fight
other|uhh won ’ t take answer
phoebe|great work lunch
phoebe|okay apartment two hour
other|great
other|wh wh know live
phoebe|i ’ ve got friend
phoebe|okay bye
other|bye
phoebe|oh god
phoebe|i ’ m going eric
phoebe|ooh day really gon na much better thought gon na
phoebe|oh ross can ’ t make lunch
ross|apparently i ’ m available lunch
rachel|can ’ t
rachel|i ’ m busy
rachel|i ’ m apartment hunting
ross|you ’ re moving
rachel|yeah can ’ t live joey baby come
rachel|don ’ t want child ’ s first word doin ’
ross|joey know you ’ re moving
rachel|well haven ’ t discussed yet know he ’ s gon na relieved
rachel|last week brought girl started talking morning sickness showed picture pregnancy book
ross|that ’ s really p0rn
rachel|much
ross|hey y ’ know you ’ re looking place
ross|heard elevator morning woman building died
rachel|oh god
rachel|old
rachel|view
ross|well don ’ t know great would huh
ross|living building
ross|could help take care baby
ross|come whenever want
ross|permission
rachel|yeah would really great
ross|yeah
rachel|well see
rachel|oh maybe shouldn ’ t
rachel|mean died morning respect
ross|yeah
ross|you ’ re right
rachel|shall
ross|yeah
other|yes
ross|hi
ross|i ’ m ross geller
ross|live building
rachel|i ’ m rachel admirer building
ross|heard mr
ross|verhoeven passing away i ’ m sorry loss
other|didn ’ t pas
other|mother ’ s still alive
ross|oh thank god
other|looked like gon na lose morning she ’ s tough old bird
rachel|ahh
other|close
ross|course
ross|uh yeah would talk time laundry room
other|speak dutch
other|zeer vereerd een vriend van mijn moeder te ontmoeten
ross|y ’ know would it ’ s painful
rachel|she ’ s really dead
other|she ’ s hanging
rachel|hmm
rachel|think could tell she ’ s hanging one bedroom two
other|mr
other|bing tile cleaner incredible
other|where ’ d get
monica|oh well umm make
monica|it ’ s two part ammonia one part lemon juice
monica|secret ingredient y ’ know
monica|met
other|okay
other|uhh i ’ m gon na go get clothes laundry room
other|come back i ’ ll clean behind refrigerator
monica|love
other|i ’ ll back minute
monica|okay
chandler|see
chandler|told
monica|stole jean
