char|line
ross|hi
rachel|hi
rachel|hi ben
other|hi
ross|hi little bathroom emergency
rachel|oh yeah go ahead
ross|uh uh joey ’ s special romance magazine
ross|okay
ross|clear
other|thanks phoebe
rachel|ben rachel
rachel|whatever
ross|everything okay
other|don ’ t talk
rachel|awww like daddy
ross|hey listen big favor
ross|dean ’ s office called said urgent meeting
ross|watch ben like hour
rachel|monica
ross|oh isn ’ t home
rachel|would alone
ross|well ben would
rachel|huh umm
ross|what ’ s matter
rachel|well y ’ know it ’ s uh i ’ ve never done
rachel|alone
ross|rach he ’ s ex con
rachel|okay
rachel|okay
rachel|okay
rachel|uh
ross|don ’ t know
ross|talk entertain keep alive
rachel|okay
ross|okay
ross|ben
ross|come
ross|right i ’ m gon na leave aunt rachel hour
ross|okay
ross|gon na okay
rachel|yeah think
ross|wasn ’ t talking
other|i ’ ll okay
ross|okay i ’ ll see soon buddy
ross|back hour
other|bye dad
rachel|bye
rachel|ahhh fun huh
other|really
rachel|okay
rachel|uh want something want something drink
other|okay
rachel|uh great
rachel|feel diet coke
other|i ’ m allowed soda
rachel|okay
rachel|well that ’ s pretty much oh
rachel|oh
rachel|ever virgin margarita
other|what ’ s virgin
rachel|water
monica|second minister met
monica|kinda liked
chandler|mean spitter
monica|come
monica|wasn ’ t bad
chandler|easy say you ’ ll wearing veil
monica|right third guy
chandler|mean guy kept staring chest
monica|blame
chandler|sorry don ’ t like idea say he ’ s thinking yeah i ’ d
monica|well still problem
chandler|yeah
monica|well we ’ re trying find someone perform wedding they ’ re either boring annoying y ’ know can ’ t stop staring lady
phoebe|oo
phoebe|one u
monica|phoebe we ’ re getting married married sixth grade married
phoebe|it ’ s it ’ s uh real thing
phoebe|anyone get ordained internet perform like wedding stuff
monica|serious
phoebe|yes
phoebe|friend mine it ’ s totally legal
joey|call
phoebe|idea
chandler|guy thank much neither marrying u
joey|calling mean anything anymore
chandler|going legitimate member clergy
chandler|say legitimate mean gay control saliva
rachel|ben y ’ know uh baby used hang time
rachel|‘ cause daddy ’ s girlfriend
other|you ’ re anymore
rachel|i ’ m
other|‘ cause guy break
rachel|hey
rachel|okay
rachel|that ’ s fine
rachel|fine
rachel|y ’ know ben
rachel|one day lot older going tell entire story pitcher real margarita okay
other|when ’ s daddy coming back
rachel|fifty two minute
rachel|brother sister huh
rachel|must nice
rachel|don ’ t share stuff
other|sharing good
rachel|oh you ’ re one
rachel|y ’ know
rachel|two sister tortured
other|really
other|like
rachel|well y ’ know would umm repeat everything said uh we ’ d jump closet scare switch sugar salt they ’ d put salt cereal
other|that ’ s good one
rachel|yeah
rachel|like one
other|yeah you ’ re funny
rachel|i ’ m funny
rachel|oh thank god
rachel|well hey i ’ ve got ton
rachel|umm oh want good one
rachel|here ’ s good one
rachel|umm uh take quarter take quarter blacken edge
rachel|right
rachel|say person bet can ’ t roll quarter forehead chin without leaving face
rachel|they ’ re left big black pencil line right center face
rachel|yeah i ’ m funny ben i ’ m stupid
rachel|okay
joey|uh find anyone marry guy yet
chandler|horny monica minister called wanting know still together
monica|we ’ re never gon na find anybody
joey|well let
chandler|joe
joey|look i ’ ve thinking
joey|i ’ m actor right
joey|won ’ t get nervous talking front people
monica|joey look it ’ s really sweet
joey|look
joey|won ’ t spit won ’ t stare monica ’ s breast
joey|y ’ know
joey|everyone know i ’ m as man
monica|true
joey|yeah important thing won ’ t like stranger barely know
joey|it ’ ll
joey|swear i ’ ll really good job
joey|plus y ’ know love guy would really mean lot
chandler|y ’ know haven ’ t found anybody else
monica|might kinda cool
chandler|yeah
joey|right
joey|okay
joey|right
joey|okay okay got ta get started speech
joey|oh wait minute internet minister still sex right
chandler|yeah
joey|okay
monica|hey pheebs how ’ s going
phoebe|oh headache
phoebe|horrible headache
monica|oh i ’ m sorry
monica|get something
phoebe|oh god you ’ ve got stop chattering
monica|take couple
monica|it ’ s hexadrin
phoebe|oh don ’ t believe western medicine
phoebe|apply pressure point right
phoebe|hand start hurt still headache thanks
monica|okay we ’ re waiting pill kick i ’ m gon na sit couch
monica|come
monica|get nice soft pillow head i ’ m gon na turn tv watch whatever want
monica|i ’ m sit gon na make tea
monica|i ’ m gon na rub foot
phoebe|oh
joey|oh
joey|head
joey|oh
joey|oh
rachel|coming
ross|bone pick
rachel|uh oh
ross|yes
ross|ben learned little trick
rachel|oh yeah
rachel|pull old
ross|that ’ s right
ross|that ’ s right
ross|saran wrap toilet seat pee go everywhere
rachel|oh
ross|yeah
ross|know hate practical joke
ross|they ’ re mean they ’ re stupid don ’ t want son learning
rachel|oh come
rachel|saran wrap toilet seat don ’ t think that ’ s little funny
ross|barefoot
ross|tell toilet thing thing taught right
rachel|yes
phoebe|it ’ s amazing
phoebe|headache completely gone
phoebe|pill called
monica|hexadrin
phoebe|oh love hexadrin
phoebe|oh look
phoebe|come story
monica|phoebe like side effect stuff
phoebe|say
monica|y ’ know possible side effect
phoebe|oh god
phoebe|dizziness nervousness drowsiness facial swelling nausea headache headache
phoebe|vomiting stomach bleeding liver damage
phoebe|okay don ’ t recall coming gave little death capsule
phoebe|oh i ’ m sorry extra strength death capsule
monica|phoebe relax none stuff ever happens
monica|put legal reason
monica|case happens
joey|hey
chandler|hey
joey|say hello reverend joey tribbiani
chandler|hey
monica|got ordained
joey|yeah got internet
joey|man lot p0rn
chandler|minister
phoebe|liver damage
phoebe|ow
phoebe|oh
monica|phoebe liver right
phoebe|okay must disoriented
joey|anyway started working i ’ m going say ceremony wan na hear
chandler|okay
monica|yeah
joey|listen first draft gathered today joyous occasion celebrate special love monica chandler share
joey|eh
joey|love based giving receiving
joey|well sharing
joey|love give shared received
joey|giving sharing receiving
joey|share love receive
chandler|call spitter
other|hey rachel
rachel|hi
other|nice surprise
rachel|well y ’ know neighborhood passed building thought what ’ s carol sweet little ben
other|ask come
rachel|okay
other|umm uh i ’ ll make coffee uh chat
rachel|i ’ d love
rachel|would loooove uh sweet little ben
rachel|would love little
other|gotcha
rachel|found
rachel|funny come
rachel|exactly i ’ ve come talk okay
other|rach want sugar coffee
rachel|yes oh want sugar coffee
rachel|milk would good carol
rachel|thanks
rachel|okay remember stuff taught yesterday
other|remember stuff taught yesterday
rachel|don ’ t
other|don ’ t
rachel|seriously dad doesn ’ t like prank
other|seriously dad doesn ’ t like prank
rachel|oh damnit
other|oh damnit
rachel|don ’ t say
rachel|don ’ t say
other|damnit
rachel|don ’ t
rachel|go back repeating
other|damnit
rachel|oh crap
other|oh crap
phoebe|feel like face swelling
phoebe|face swelling
monica|phoebe face fine
monica|come none stuff going happen
monica|stop baby
phoebe|oh interesting call
phoebe|may never one
joey|okay guy got little written
joey|ready
chandler|yeah
chandler|okay
joey|think love two giver receiver share help envy lifetime ahead loving giving can ’ t think good word right
monica|receiving
joey|yes
chandler|see joe that ’ s grrreat
chandler|one cool thing somebody know perform ceremony u
chandler|y ’ know personal
chandler|tell story u
joey|ooh like time went atlantic city made laugh hard threw whole steak
joey|remember
chandler|u u
joey|gotcha
joey|sorry
joey|ever make throw whole anything
phoebe|ever feed poison capsule made bleed eye
monica|doesn ’ t say
phoebe|oh
phoebe|suddenly somebody know side effect
chandler|see joe want tell story y ’ know romantic story
chandler|nice story
joey|oh
joey|okay
joey|ooh
joey|ooh
joey|okay maybe i ’ ll talk london
joey|y ’ know two hooked
joey|won ’ t say hooked
joey|i ’ ll say began beautiful journey
monica|go
joey|doin ’
chandler|joe
joey|okay
joey|right
joey|umm uh happen
joey|eye meet across room
joey|next thing y ’ know you ’ re bathtub together she ’ s feeding strawberry
chandler|isn ’ t happened bridesmaid
joey|yeah
joey|call london style
monica|happened u
monica|well umm really sad night guy thought ross ’ s mom
joey|oh
monica|chandler really sweet consoled
monica|well drank much
joey|yeah baby
chandler|perfect gentleman walked hotel room said goodnight
joey|oh
chandler|later night
joey|yeah baby
chandler|hey
monica|cute pj ’ s
monica|you ’ re really livin ’ london huh
chandler|well exactly expecting company 9 15
monica|joey
chandler|well last time saw heading door bridesmaid bucket strawberry
chandler|uh you ’ re still upset guy told ya ya
monica|wouldn ’ t
chandler|well look it ’ s really emotional time y ’ know you ’ ve lot drink
chandler|you ’ ve got let go okay
chandler|mean beautiful woman room tonight
monica|really
chandler|kidding
chandler|you ’ re beautiful woman room whoa
chandler|whoa
chandler|whoa
chandler|what ’ s going
chandler|made
chandler|making
monica|well anymore
chandler|don ’ t
monica|know thought would fun
chandler|drunk
monica|drunk enough know want
monica|drunk feel guilty taking advantage
chandler|that ’ s perfect amount
monica|okay
monica|y ’ know what ’ s weird
monica|doesn ’ t feel weird
chandler|know
monica|you ’ re really good kisser
chandler|well kissed four woman
chandler|wan na get cover
monica|hm hmm
chandler|okay
monica|wow
monica|really fast
chandler|bodes well speed impress
monica|we ’ re gon na see naked
chandler|yep
monica|wan na time
chandler|count three
monica|one
chandler|two
monica|two
other|three
chandler|well think it ’ s safe say friendship effectively ruined
monica|eh weren ’ t close anyway
chandler|eh
chandler|joey
chandler|joey
chandler|joey
chandler|j j joey joey j joey
joey|hey
chandler|hey joe
chandler|watching movie e e
joey|oh dude i ’ m sorry
joey|hey
joey|it ’ s cool
joey|it ’ s cool
joey|i ’ ll second i ’ m still bridesmaid condom brought
chandler|they ’ re bag
joey|ah
chandler|uh could leave one
chandler|yeah
joey|hey listen don ’ t come downstairs
joey|there ’ s really nice girl
chandler|i ’ m fine
joey|right go buddy
joey|go nut
joey|that ’ s
joey|‘ cause thing
joey|thought something nothing
monica|okay change topic
monica|it ’ s really nothing
joey|oh imagine hadn ’ t left last one
joey|two might ’ ve never gotten together
joey|ooh ooh
joey|could imagine sent hooker room like gon na
joey|it ’ s like star
phoebe|yeah it ’ s totally meant
phoebe|tell originally wanted hook night
chandler|originally want hook
monica|okay fine please don ’ t upset
monica|okay
monica|really depressed okay
monica|really drunk
monica|wanted something stupid meaningless
monica|wanted sex
monica|went room night actually looking joey
joey|yeah baby
joey|baby
chandler|came room looking joey
chandler|ever intend telling
monica|didn ’ t seem important
chandler|oh it ’ s important
chandler|it ’ s important
chandler|wasn ’ t bridesmaid you ’ d marrying
monica|noo
monica|point night
monica|marrying
monica|fell love
joey|love based giving receiv
chandler|don ’ t believe
chandler|romantic night life i ’ m runner
monica|chandler please
monica|know unbelievably glad joey night
joey|hey
joey|i ’ m man cloth still feeling
chandler|look way you ’ re wedding
chandler|okay
joey|that ’ s fair
joey|it ’ s fault
joey|bridesmaid
joey|who ’ s say would ’ ve even said yes
joey|mean would ’ ve said yes
joey|chandler look making way big deal right
joey|look everything worked okay
chandler|okay it ’ s weird
chandler|okay
chandler|don ’ t want standing saying vow mental image monica
chandler|need don ’ t know need
chandler|need walk
monica|wait chandler come let ’ s it ’ s big deal
chandler|wanted sleep batman instead settle robin
joey|crazy
phoebe|know
phoebe|robin gay
rachel|agreed
