char|line
other|friend
other|family
other|gathered celebrate today joyous union ross emily
other|ross repeat
other|ross
ross|ross
other|take thee emily
ross|take thee rachel
ross|emily
ross|emily
other|uhh
other|shall go
rachel|said rachel right
rachel|think go
other|yes yes go
other|think we ’ d better start
other|ross repeat
other|ross
ross|ross
other|take thee em ly
ross|take thee emily
ross|like there ’ d anybody else
other|lawfully wedded wife sickness health till death part u
ross|lawfully wedded wife sickness health death part u
ross|really
ross|emily
other|may ring
other|emily place ring ross ’ s finger symbol bond everlasting
other|ross place ring emily ’ s hand symbol love encircles forever
ross|happy
other|ross emily made declaration give great pleasure declare husband wife
ross|yay
other|may kiss bride
other|worse married lesbian
other|keep smiling
ross|okay
joey|well went well
joey|yeah
chandler|could ’ ve worse could ’ ve shot
ross|uh pretty funny
ross|wasn ’ t
other|you ’ ve spoiled everything
other|it ’ s like nightmare
other|friend family
other|face
joey|hey matter happens ross emily still get cake right
ross|that ’ s right honey take time sweetie
ross|i ’ ll right
ross|she ’ s fixing makeup
other|hate
ross|love
other|boy bad time say wrong name huh ross
ross|that ’ s true thanks dad
ross|people dancing
ross|huh
ross|hey party
ross|come
ross|joey dance
other|yes waltham interior
phoebe|uh hello ross geller ’ s personal physician dr
phoebe|philange
phoebe|yeah i ’ ve discovered ross forgot take brain medicine uh without uh brain ross uh woman ’ s name interchangeable fault
other|oh god phoebe
phoebe|phoebe dr
phoebe|philange
phoebe|oh
phoebe|hello
chandler|hey
monica|hey
chandler|oh wow hope don ’ t take wrong way know plan meet tonight ugh i ’ m kinda worried might friendship
monica|know
monica|could let happen
chandler|seven time
monica|ugh
monica|well y ’ know away
chandler|foreign romantic country
monica|blame london
chandler|bad london
monica|look umm we ’ re st still london mean keep right
chandler|well don ’ t see choice
chandler|we ’ re back home don ’ t
chandler|y ’ know saw wine cellar downstairs
monica|i ’ ll meet two minute
chandler|okay
rachel|mon honey got ta ask something
rachel|ross said name mean come can ’ t pretend didn ’ t happen
monica|oh don ’ t know
rachel|monica
monica|uh right thing
monica|toe line
monica|thread needle
monica|think outside box
rachel|whoa wait listen think i ’ m gon na talk ross think meant
monica|wait
monica|rachel he ’ s married
monica|married
monica|don ’ t realize can ’ t help
rachel|okay you ’ re right
rachel|you ’ re right
rachel|can ’ t help
other|jack fault
other|bad parent
other|yes
other|oh yeah well serf steak there ’ s place sit mean supposed eat
joey|hey what ’ s
monica|supposed meet wine cellar
chandler|forget that ’ s
other|next tour wine cellar plan two minute
monica|joey
monica|promised phoebe wouldn ’ t eat meat baby
joey|well figured we ’ re another country doesn ’ t count
monica|that ’ s true
chandler|man ’ s got point
rachel|oh hi
ross|hi
rachel|hi
rachel|sorry thing aren ’ t working well
ross|oh
ross|could better it ’ s gon na okay right
rachel|oh yeah
rachel|course mean she ’ s gon na get y ’ know
rachel|mean said name
rachel|y ’ know said ‘ cause saw you ’ d seen circus freak would ’ ve said take thee circus freak
rachel|y ’ know didn ’ t mean anything it ’ s mistake
rachel|didn ’ t mean anything
rachel|right
ross|course didn ’ t mean anything
ross|mean uh well understand emily would think meant something y ’ know
rachel|right
ross|absolutely didn ’ t
ross|didn ’ t
ross|didn ’ t
joey|ross hey band ’ s ready outside first dance emily
ross|oh
ross|oh oh band ’ s ready
ross|well got ta band say don ’ t care stupid band
joey|spit man
ross|look i ’ m sorry
joey|emily kinda taking long time huh
rachel|y ’ know locked bathroom wedding trying pop window frame
ross|oh right
rachel|get hell y ’ know
ross|emily
ross|emily
ross|i ’ m coming
rachel|well look thing
chandler|listen middle everything scream word yippee
chandler|ignore
monica|oh god rachel
monica|hi
chandler|oh hello rachel
rachel|ross said name
rachel|okay
rachel|name
rachel|ross said name obviously mean still love
rachel|okay don ’ t believe know i ’ m right guy want go downstairs get drink
chandler|yes
chandler|change first
monica|yes want change
monica|don ’ t go get u table
chandler|yeah we ’ ll like five minute
monica|fifteen minute
rachel|okay
rachel|hello
rachel|oh pheebs
rachel|it ’ s phoebe
chandler|oh yay
monica|great
rachel|hi
phoebe|hi happened
rachel|well ross said name
phoebe|yeah know don ’ t think mean anything
rachel|okay pheebs y ’ know let ’ s look objectively right
rachel|ninth grade right
rachel|obsession start
rachel|right
rachel|summer ninth grade see two piece first time obsession begin grow
chandler|hey listen don ’ t go change room
monica|clothes ohh
chandler|wow look
monica|time
joey|hey dude let
joey|got girl
chandler|well i ’ ve got girl
joey|don ’ t saw go monica
chandler|well we ’ re we ’ re hanging
joey|look one u gon na sex
chandler|well suppose i ’ d say
chandler|we ’ re watching movie
monica|already paid
