char|line
joey|hey would cool duck chick little baby
joey|could call chuck
chandler|dick
ross|hey
other|hey
ross|listen need favor
ross|umm shower cleansing ah well felt something
chandler|like sneeze better
ross|mean mean thing body
ross|well know kinda place
ross|visually accessible hoping maybe guy could could help
other|whoa
ross|come guy big deal
chandler|whoa heeeiiiiii iiiii ah
chandler|huh
ross|well
ross|mole
joey|wrinkly mole
ross|well eww
ross|pimple
chandler|fancier pimple
chandler|look ross go see
rachel|hey guy
chandler|okay well definite two week winter
ross|ahhh
joey|yeah right
phoebe|okay coffee house
phoebe|play music
other|good deal
phoebe|yeah friend
phoebe|people
phoebe|vince vince people
rachel|hi
chandler|hey
other|hey
phoebe|vince fireman
rachel|wow
rachel|ever rescued anyone burning building
other|98 hot save highest force
chandler|well yknow joey played match could get even hundred
other|fire safety joke son
chandler|right know
other|look got ta go
other|call tonight
other|see saturday
phoebe|okay
rachel|wow cute pheebs
rachel|thought started dating kindergarten teacher
phoebe|oh jason
phoebe|yeah uh huh seeing tonight
rachel|pheebs
rachel|two date one day
rachel|unlike
phoebe|know know
phoebe|like playing field
phoebe|yknow
phoebe|like juggling two guy sowing wild oat
phoebe|yknow
phoebe|yknow kindve like yknow oat sowin field playin juggler
joey|pheebs know
phoebe|dog lip move read
phoebe|okay
ross|hey guy
joey|hey
rachel|hi
joey|well
chandler|okay go doctor
ross|well said definitely nothing worry totally benign
joey|well
ross|could even tell
ross|said sort skin
ross|abnormality
ross|worst thing said said without able identify reluctant remove
chandler|yknow
chandler|go guy went third nipple
chandler|lopped right
chandler|yknow
chandler|guess lucky
chandler|mean lucky people born two nipple
ross|least knew
ross|yknow name
joey|oh
joey|maybe name
joey|yknow call ross
joey|people would like awww got ross
ross|yeah cool
monica|petes breaking
monica|checked message said get back atlanta need talk
monica|well
monica|people never say need talk unless something bad
joey|whoa necessarily mean breaking
monica|really
joey|yeah maybe cheated
other|know never miss got ta tell pretty cool knowing making difference kid life
phoebe|great
phoebe|oh
phoebe|oh god
other|whoa
phoebe|oh god
other|ahh ahh better call fire department
phoebe|well n n n n need fireman like good mechanic
phoebe|oh god come
phoebe|well got ta get
other|w w w wait
phoebe|well look wanted see fireman would date one
phoebe|okay
ross|th th third nipple
ross|yknow
ross|run mill third nipple
ross|yknow
ross|take
ross|slice baby right
other|take shirt let u see dealing
ross|showing run mill slice right third nipple
other|well third nipple
other|first as
ross|well
other|wait minute hold
other|johnson
other|come moment
other|hamilton
other|good rear thing bring
monica|got ta go water petes plant
monica|yknow gon na break maybe water plant
chandler|well gon na break maybe joey water plant
chandler|yknow mean
joey|ha ha could go pee
phoebe|can not take
phoebe|yknow
phoebe|always afraid one gon na catch one
phoebe|making crazy
rachel|well honey break one
phoebe|uh
joey|whoa whoa whoa
joey|ah happened playing field
phoebe|well feel like playing anymore feel like work
phoebe|like working field
rachel|pheebs pick one
monica|yeah
monica|one like
phoebe|well vince great yknow cause like guy guy
phoebe|yknow
phoebe|burly sooo burly
joey|okay good go
joey|go vince
phoebe|yeah jason really sensitive
chandler|well sensitive important pick
phoebe|yeah
joey|oh sure go sissy
phoebe|jason sissy
joey|oh meant chandler
ross|yknow dinner plan
other|thank soo much coming short notice
other|lady gentleman practicing medicine twenty three year stumped
monica|okay den
monica|right check
monica|light
monica|whoa
monica|right
monica|le light
monica|bad light
monica|light go away
monica|oh see need find right command
ross|yes dimmer switch
joey|whoa
joey|rich guy got pretty small tv
monica|video phone
monica|hey guy supposed please touch anything
chandler|kea
chandler|comfortable
rachel|place amazing
phoebe|god nicest kitchen
monica|know
phoebe|nicest kitchen refrigerator told great day
joey|look
joey|millionaire checkbook
monica|joey put
monica|oh god
monica|pete
monica|okay get
monica|hell answer video phone
other|monica
monica|guess
other|hey monica going
monica|oh it ’ s umm good
monica|umm it ’ s good watering plant
other|well forget fiches rachel
rachel|ahh
rachel|chandler couch
other|see guy worst hiders ever
joey|hi ya
monica|ahh pete day said needed talk umm know good news bad news
other|oh good news
other|definitely good news
other|hold second another call
other|hey going
monica|oh still
other|ah
other|got picture picture
other|yeah
other|yeah okay
other|gon na call back later
other|monica
other|gon na call back
monica|oh oh okay umm see soon
other|okay love
monica|love
monica|okay
monica|well good news
monica|good news
chandler|thing good news
joey|wow
joey|look
joey|wrote check 50 000 dollar hugo ligrens ring design
joey|oh sorry think good news
monica|oh
rachel|monicas gon na marry millionaire
ross|hey got ta get mom phone
ross|call mom
ross|call mom
other|hello
monica|petes mom
rachel|mon definitely make theme wedding theme could “ look much money we ’ ve got
rachel|” yknow mean could put could put money invitation
rachel|could like little money place setting
rachel|ah could start money salad
rachel|mean it ’ ll dry people like
monica|would stop
monica|we ’ ve going couple week mean don ’ t even know he ’ s gon na propose
chandler|yes pete
chandler|okay
chandler|he ’ s like people first date took rome
chandler|guy that ’ s like third fourth date kinda thing
monica|well that ’ s it ’ s it ’ s crazy
ross|monica ’ s right
ross|we ’ re talking getting married
ross|okay
ross|can ’ t rush
rachel|oh please know
rachel|married lesbian
phoebe|right
phoebe|got ta go
phoebe|break vince
chandler|oh you ’ re going teacher huh
phoebe|yeah like vince lot yknow
phoebe|it ’ s jason ’ s sensitive yknow
phoebe|long run think sensitive it ’ s better like really really really nice butt
phoebe|jason
phoebe|definitely jason
phoebe|okay wish luck
rachel|oh god
rachel|sorry imagining it ’ d like catch money bouquet
phoebe|excuse
phoebe|umm vince
other|oh sure
other|vince
other|yo
phoebe|wow
phoebe|didn ’ t know guy actually used
other|what ’ s
phoebe|umm wow
phoebe|isn ’ t gon na easy
phoebe|umm don ’ t think see anymore
other|uh huh
other|g good deal
phoebe|i ’ m sorry
other|it ’ s okay
other|it ’ s ah thought something pretty special
other|yknow felt like someone could finally open there ’ s much share yet
phoebe|oh god didn ’ t
other|i ’ m sorry can ’ t talk
other|i ’ m gon na go write journal
phoebe|wait wait wait
phoebe|wait
phoebe|i ’ m telling want take care thing go herbal guy
ross|thank want remove pheebs
ross|don ’ t want make savory
monica|yknow girl sleep guy weird thing body tell friend
ross|gim me
rachel|hi
rachel|okay don ’ t mad couldn ’ t resist
monica|bride magazine
rachel|yes know you ’ d say asked i ’ m sorry great would look walking aisle donna carin
phoebe|oh would
phoebe|oh get anyway
phoebe|like clubbing
monica|weird know said uh morning lying bed imagining would like say yes
monica|know it ’ s little sudden it ’ s little rushed it ’ s totally like something like doesn ’ t mean can ’ t
monica|right
monica|mean i ’ m i ’ m crazy pete know want thing thought saying yes made really happy
rachel|oh god
monica|know
monica|need pie
phoebe|hey mon umm get married bring two guest
rachel|didn ’ t break fireman
phoebe|way telling
phoebe|well turn he ’ s incredibly sensitive keep journal paint
phoebe|even showed charcoal drawing drew
rachel|wow
phoebe|yeah well he ’ d prefer water color yknow easy access lot charcoal
monica|going dump jason
phoebe|well yeah break someone okay jason sensitive so ’ s vince plus vince body yknow
phoebe|it ’ s really math
phoebe|jason
other|yeah come
other|phoebe ah sounded kinda serious phone ah anything wrong
phoebe|nah ha
other|must ross
ross|hi
other|guru saj
ross|listen got tell i ’ ve i ’ ve never guru
other|well relax
other|make feel better i ’ ve attended finest medical school central america
other|well let ’ s take look skin abnormality
other|come seat
other|eeh huh
other|suspected it ’ s koondis
ross|what ’ s koondis
other|don ’ t know what ’ s koondis
other|please lie
other|i ’ ve got sav oughta shrink right
ross|guess it ’ s worth try
other|oh sure see result whoa
other|clearly way go
other|appear angered
ross|angered
other|oh think see problem
other|i ’ m afraid we ’ re gon na use much stronger tool
other|love
ross|oh god
other|ross absolutely way going come unless start
ross|ow
other|oops
other|well it ’ s gone
ross|how ’ s
other|got caught watch
ross|hey
other|light
other|uh romantic light
monica|ooh nice
other|ah thing wanted talk
monica|oh right
monica|completely forgot
other|well ah i ’ ve lot thinking look life
monica|yeah
other|feel like i ’ ve conquered business world feel like i ’ ve conquered intellectual world beautiful woman world
monica|wow
other|there ’ s one thing missing
monica|what ’ s
other|it ’ s time conquer physical world
monica|okay
other|monica want become ultimate fighting champion
monica|wan na
other|want become ultimate fighting champion
other|it ’ s intense physical competition world it ’ s banned 49 state
monica|talking
other|okay trainer ho chi teaching combination gee koon doe brazilian street fighting i ’ ve even octagon training ring designed
monica|suppose used ring designer
other|yeah
other|monica want front row win
other|want close enough smell blood
other|think
monica|parent happy
phoebe|“ crazy underwear creepin ’ butt
phoebe|crazy underwear always rut
phoebe|crazy wear ” oh
phoebe|right keep playing keep playing
phoebe|you ’ ll get you ’ ll fine
phoebe|okay thank
phoebe|always one talk show
other|hey
phoebe|hey
other|passin ’ saw playing tonight it ’ s kinda cool seeing
other|whoa
other|hey hey
other|what ’ s going
other|guy
phoebe|don ’ t know started kissing
phoebe|get
phoebe|get vince
phoebe|yeah okay i ’ ve i ’ ve dating it ’ s really horrible
phoebe|‘ cause yknow it ’ s lot fun
phoebe|umm like didn ’ t know chose
phoebe|i ’ m sorry i ’ m i ’ m terrible i ’ m terrible person
phoebe|i ’ m terrible
other|phoebe phoebe relax it ’ s okay
other|mean never said exclusive
other|yeah neither
other|give break
phoebe|really
other|yeah
other|mean yknow haven ’ t going long
other|come haven ’ t even slept together yet
other|huh
other|haven ’ t
phoebe|well none business
other|can ’ t believe
other|you ’ ve slept
phoebe|well made candle light dinner park
other|yknow phoebe i ’ m gon na make real easy
phoebe|well could ’ ve really awkward
other|made candle light dinner park
phoebe|yeah i ’ m gon na
other|uh yeah can ’ t believe ever went somebody would actually open flame middle wooden area
chandler|everything ’ s gon na right
chandler|okay dick
other|hello guru saj whoa
other|that ’ s supposed duck right
other|‘ cause otherwise waaay league
joey|yeah yeah
joey|he ’ s got he ’ s got really bad cough vet can ’ t anything
joey|something
other|hmm let see
other|let see
other|think could get eat bat
