char|line
rachel|can not believe didn ’ t tell still married
ross|look going tell
rachel|birth first secret child
rachel|ross didn ’ t get annulment still married
monica|you ’ re kidding
phoebe|oh god
monica|ross
ross|okay maybe wasn ’ t best decision
ross|couldn ’ t face another failed marriage
chandler|okay let jump ask point think successful marriage
ross|rach come think it ’ s actually kinda funny
ross|okay maybe it ’ s best think
phoebe|okay inexcusable
phoebe|shocked core
ross|phoebe told already knew
phoebe|another lie
phoebe|sickness
chandler|ross piece mind you ’ re married anymore u ya
joey|oh
joey|hey somebody left key
joey|ooohh porsche
joey|transcriber ’ s note oh come
joey|would leave key porsche behind
joey|porsche i ’ d key surgically attached hand
joey|hey gunther
other|yeah that ’ s drive
other|make four buck hour saved 350 year
joey|na uh
joey|hey anybody lose key
monica|joey don ’ t put lost found
joey|there ’ s lost found
joey|shoe
chandler|left shoe
joey|well didn ’ t realize got home
joey|wasn ’ t gon na walk way back one shoe
joey|y ’ know
joey|i ’ m gon na go find guy ’ s car leave note windshield
chandler|oh good come back key i ’ ll sure give shoe
joey|great
joey|thanks
phoebe|oh good good guy
phoebe|listen would like spend tomorrow taking care three incredibly cute little puppy
monica|oh god fun day
monica|sound great
chandler|yeah right
phoebe|okay well i ’ ll bring tomorrow morning
phoebe|okay uh way they ’ re actually puppy they ’ re frank alice ’ s triplet
phoebe|okay see ya
chandler|whoa whoa whoa
phoebe|please
phoebe|please
phoebe|please
phoebe|please
phoebe|oh please
phoebe|please
phoebe|please
phoebe|frank alice asked baby sit triplet i ’ m nervous ‘ cause i ’ ve never done
monica|don ’ t worry phoebe we ’ ll absolutely
chandler|yeah i ’ m gon na pas
chandler|‘ cause kinda iffy puppy
monica|come chandler come
monica|it ’ ll give u great practice people baby come visit
other|nice car
joey|yeah it ’ s mine
other|love car
joey|yeah it ’ s mine
other|bet it ’ s fast
joey|yeah
joey|comfortable
joey|uh like leather seat
other|yeah
joey|it ’ s got ‘ em
rachel|still box
rachel|still box ross ’ s nowhere live
rachel|wow
rachel|could easily freak right
phoebe|found denise leaving town don ’ t roommate
rachel|well maybe maybe could roommate pheebs
