char|line
monica|hey
monica|think
chandler|new haircut
chandler|necklace
chandler|dress
chandler|boot
chandler|boot
monica|yes
monica|they ’ re little normally spend boot rent
chandler|oh god
monica|know
chandler|i ’ m gon na miss able afford food
monica|i ’ m sorry look good
monica|saleswoman looking like oh way expensive
chandler|point
rachel|hi
monica|hey
rachel|oh god
rachel|oh monica
rachel|boot amazing
monica|they ’ re mine
chandler|yeah well bad we ’ re gon na return
rachel|return
rachel|shh
rachel|they ’ re gon na hear
monica|honey i ’ m returning
monica|okay
monica|mean know cost lot i ’ m going wear time
monica|you ’ ll see
monica|besides love compliment
monica|mean ever something beautiful everyone wanted
monica|nice try i ’ m keeping boot
ross|that ’ s right love
ross|i ’ m gon na play time
phoebe|let talk crotch like
rachel|he ’ s talking baby
phoebe|ohh
phoebe|okay
phoebe|okay cause said can ’ t wait hear first word thought there ’ s trick
rachel|okay
rachel|well got ta go guy
rachel|i ’ ll see later
phoebe|okay
ross|bye
rachel|bye
joey|oh hey rach listen hi
rachel|hi
joey|umm favor
joey|talkin ’ sister know work ralph lauren
rachel|forget
rachel|way
rachel|sending anymore ralph lauren clothes prison
rachel|waste
joey|youngest sister dina she ’ s really interested fashion want talk someone successful y ’ know give advice
rachel|guess talk one supervisor
joey|oh want talk
rachel|really
rachel|oh god
rachel|i ’ m successful
joey|okay meet
rachel|yes
rachel|i ’ d love
rachel|come office
joey|great
joey|thanks
joey|you ’ re gon na love much
joey|oh she ’ s smartest tribbiani child
joey|hey y ’ know
joey|t ’ s
rachel|yeah
joey|took ‘ em
phoebe|hey ross
phoebe|doesn ’ t ben go smithfield day school
ross|yeah
phoebe|sting son go
ross|yeah know he ’ s ben ’ s class
phoebe|knew never said anything
phoebe|stupid dinosaur stuff tell u
ross|fine
ross|dinosaur stuff
ross|talk fossil
phoebe|sting ’ s son seven year old there ’ s picture
ross|reading
ross|kidnapper guide manhattan private school
phoebe|it ’ s new york magazine
phoebe|it ’ s article best school city
phoebe|well know sting
ross|uh actually haven ’ t even met
phoebe|uh huh yeah that ’ s bad
phoebe|really want go concert friday night it ’ s totally sold
phoebe|know
phoebe|don ’ t meet get ticket
phoebe|get two i ’ ll take
ross|well actually i ’ m picking ben tomorrow maybe he ’ ll
phoebe|go
phoebe|oh lucky
phoebe|might actually get meet sting tomorrow
phoebe|that ’ s kid
monica|hey guy
chandler|hey hey
rachel|hi monica
monica|hey
rachel|hi boot
monica|see chandler
monica|i ’ m getting lot use already
monica|they ’ re practical
monica|see wear dress skirt pant
chandler|wear short street corner earn money pay
phoebe|wow
phoebe|they ’ re beautiful
rachel|ahh
monica|hurt much
monica|guy made hate foot want see die
rachel|well well give
rachel|haven ’ t felt foot year
monica|can ’ t
monica|spent much money told chandler i ’ d wear time can ’ t give away
phoebe|well get money back return
monica|can ’ t either
monica|sol ’ already little scuffed inside filled blood
ross|hey
chandler|hey
ross|hey uh picked ben school
chandler|don ’ t think thorough job
ross|dropped carol ’ s
ross|anyway turn i ’ m going able get ticket though
phoebe|oh
ross|well turn ben sting ’ s son get along
phoebe|come
ross|apparently sting ’ s son made fun fact ben ’ s mom lesbinims
phoebe|wait
phoebe|ross don ’ t get along smooth thing
phoebe|make friend
ross|phoebe can ’ t force kid friend
phoebe|sure
phoebe|give block put playpen
ross|playpen
ross|ben ’ s seven
phoebe|kid seven
phoebe|he ’ s really small
phoebe|please
phoebe|please get ticket
ross|look i ’ m sorry pheebs can ’ t
phoebe|yes
phoebe|sting say
phoebe|ross
ross|look phoebe i ’ m sorry it ’ s
phoebe|ross
ross|phoebe
phoebe|ross
phoebe|give ticket
phoebe|ross give ticket
joey|future fashion superstar
rachel|oh joey i ’ m hardly
joey|little sister dina
rachel|right
rachel|hi dina
other|hi
rachel|nice meet
other|thanks much meetin ’
other|joey ’ s told much
joey|exciting
joey|well i ’ ll let two fash ists get business
rachel|okay
rachel|right dina well let ’ s talk different area fashion could get involved
rachel|let ’ s see there ’ s design may need whole degree
rachel|uh there ’ s there ’ s sale great get travel
other|don ’ t care fashion
other|i ’ m pregnant
other|know got ta help
rachel|there ’ s marketing
monica|ahhhhhhhh
chandler|what ’ s wrong
monica|oh nothing i ’ m yawning
chandler|oh don ’ t forget office holiday party tonight
monica|honey don ’ t really go thing tonight
chandler|sweetie know don ’ t like office party wear new boot
chandler|see
chandler|every cloud supple leather lining
monica|don ’ t don ’ t think i ’ m gon na wear boot tonight
monica|well y ’ know i ’ m i ’ m worried boss see think pay much money
monica|assistant see want raise
chandler|think work kind boot pricing company
monica|anyway picked outfit want wear boot don ’ t really go
chandler|said paid money boot go skirt dress pant
monica|fine
monica|want wear boot i ’ ll wear boot
monica|fact i ’ ll go room right y ’ know try outfit
chandler|okay
monica|okay
monica|ooo wee
monica|christmas party boot
other|can ’ t go
other|can ’ t tell
rachel|honey it ’ s going okay
rachel|he ’ s incredibly supportive get little upset that ’ s meatball sub
other|thank
rachel|okay
joey|hey
joey|it ’ s fashion girl
joey|what ’ s wrong
rachel|honey don ’ t sit
rachel|dina something want tell
joey|oh
joey|what ’ s what ’ s going
joey|mom
joey|sick
joey|dad ’ s heart
joey|sandwich
other|joe mom dad fine
joey|sandwich
rachel|joey there ’ s something know
rachel|dina
other|i ’ m pregnant
rachel|give sandwich
rachel|give sandwich
joey|well obviously mistake
joey|can ’ t pregnant
joey|sex get pregnant
other|joe tried wait 25 like
rachel|dina
joey|bub
joey|can ’ t believe
joey|you ’ re good one
joey|went college
joey|year
other|bobby corso he ’ s real nice guy
other|like lot
other|he ’ s real funny
joey|got pregnant funny
joey|dina he ’ s funny laugh
joey|right i ’ ll back little
joey|stay
other|going
joey|can ’ t look right
other|wow
rachel|know
phoebe|oh ben
other|aunt phoebe
phoebe|well heard you ’ re problem one boy class
phoebe|thought would come sit little talk make okay
phoebe|umm boy ’ s name sting ’ s son
other|jack
other|hate
other|he ’ s jerk
phoebe|ben sometimes people may seem like jerk outside famous father
other|go
other|friend doug waiting
phoebe|you ’ re friend
other|excuse
other|help something
phoebe|yes
phoebe|yes i ’ m looking jack ’ s parent
other|one student
phoebe|uh huh i ’ m ben
other|one ben ’ s mother
phoebe|one ben ’ s mother
phoebe|i ’ m lesbian
phoebe|difficult coming parent
other|well hi i ’ m jenny boone
other|i ’ m new teacher
phoebe|oh
other|i ’ ve met partner carol
phoebe|ah
phoebe|okay would make susan
other|right
other|looking jack ’ s parent discus problem he ’ s ben
other|yeah
other|really think parent sit conversation
phoebe|yeah
phoebe|let ’ s
phoebe|sound good
phoebe|sit talk lover carol sting
phoebe|umm get touch
other|oh number contact sheet
phoebe|uh huh
phoebe|uh huh
phoebe|umm could could get copy
phoebe|‘ cause carol threw lost
phoebe|she ’ s scatterbrain man hot piece as
chandler|y ’ know party wasn ’ t bad
monica|yeah
monica|didn ’ t know would dancing
monica|fun surprise
chandler|don ’ t see uh cab
chandler|maybe walk
monica|oh can ’ t walk
chandler|honey it ’ s like fifteen block subway
chandler|let ’ s go
monica|hey
monica|think get subway right climb manhole cover
chandler|what ’ s going
monica|can ’ t walk
monica|okay
monica|okay
monica|boot huge mistake
monica|okay right
monica|right never bought
monica|they ’ re killing
monica|one toe time
chandler|right
chandler|feel like right
chandler|it ’ s oddly unsettling
monica|gon na get home
monica|maybe piggy back ride
chandler|hop
monica|okay
monica|wait give second need get boot first
monica|ah ooh oohh ohh oh god ohh oh ohh ohhhh
chandler|honey know you ’ re pain right i ’ m little turned
other|ever worry you ’ ll walking baby like slip
rachel|college dina
other|oh god
other|bobby
other|hi dina
other|good see
rachel|joey
joey|need done
joey|dearly beloved gathered join man woman
rachel|oh joey crazy
joey|don ’ t interrupt i ’ m talkin ’ god
joey|oh right okay
joey|dina take man
joey|oh you ’ ll take ‘ em
other|won ’ t
joey|hey
joey|don ’ t get say
other|yes
joey|ahhh
joey|heard we ’ re halfway
joey|okay
rachel|right joey
rachel|enough
rachel|listen beautiful moving ceremony it ’ s legal
rachel|okay
rachel|don ’ t marriage license don ’ t witness groom one shoe
other|yeah took one hit
joey|well supposed
rachel|you ’ re supposed realize adult
rachel|make decision
joey|can ’ t
joey|stupid enough get knocked
rachel|heyyyyy
rachel|contraceptive always effective
rachel|right
other|yeah kinda didn ’ t use
rachel|oh come kid
rachel|little help
phoebe|wow
phoebe|place incredible
phoebe|sting ’ s pen gave phoebe
phoebe|come
phoebe|secret passageway
other|hi
phoebe|hi
other|i ’ m trudie
phoebe|uh huh
other|must ben ’ s mum
phoebe|else would
other|sit
phoebe|uh huh
other|gather jack ben haven ’ t getting along lately
phoebe|yeah
other|i ’ m told two side story i ’ ve heard ben ’ s bit poo poo head
phoebe|umm i ’ m sorry
phoebe|won ’ t won ’ t jack ’ s father joining u
other|oh i ’ m sorry jack ’ s father available
phoebe|uh hmm
phoebe|okay
phoebe|well could reschedule
phoebe|say friday night perhaps 8 o ’ clock
other|oh know wouldn ’ t work
other|husband ’ s concert
phoebe|concert
phoebe|yeah
phoebe|put u quite pickle
phoebe|see i ’ m busy concert he ’ s obviously busy
other|guess talk jack ben right
phoebe|unless
phoebe|unless umm okay would willing go concert umm thinking child course
other|ticket
phoebe|oh thank
phoebe|four would great
other|i ’ m giving concert ticket someone who ’ d use son like
phoebe|oh good
phoebe|you ’ re luck
phoebe|ben ’ s son
other|look i ’ ve pressed button triggering silent alarm
other|minute police
phoebe|police
phoebe|reunion
chandler|okay ten block
chandler|five go
monica|oh wait
monica|stop
monica|stop
monica|stop
chandler|oh i ’ m sorry
chandler|need break
monica|boot tan
monica|hey
monica|get little closer see price
chandler|see right
chandler|it ’ ll cost one husband
monica|okay i ’ m sorry
monica|think walk rest way
monica|give boot
chandler|don ’ t boot
monica|well don ’ t either
chandler|well don ’ t check one saddlebag chew bale hay
monica|okay
monica|god well got ta go back get
chandler|honey seriously ever gon na wear boot
monica|okay i ’ m never gon na wear
monica|didn ’ t get chance say goodbye
chandler|y ’ know
chandler|say goodbye tan one
monica|okay
monica|right
chandler|okay
monica|bye boot wait
monica|half
rachel|joey they ’ re getting married doesn ’ t mean going disaster
rachel|maybe plan
joey|oh
joey|oh
joey|okay
joey|okay
joey|let ’ s hear plan
joey|what ’ s future look like dina bobby
other|well really high hope band
joey|right
joey|funny
rachel|hey wait minute
rachel|get told people first wanted actor laughed
rachel|come bobby don ’ t tell u little bit band
other|well it ’ s pal rooster band ’ s name numb nut
rachel|really
joey|dina you ’ re baby married
joey|even bobby
joey|dude that ’ s compliment
other|joey
other|knew wouldn ’ t supportive
joey|whoa whoa whoa whoa
joey|gon na
joey|you ’ re gon na baby raise without husband
joey|can ’ t single mother alone
joey|you ’ re gon na ruin life
rachel|oh excuse
rachel|ruining life
joey|it ’ s different
joey|you ’ re strong together
joey|you ’ re dumb kid doesn ’ t know she ’ s
other|excuse
joey|one pregnant woman time please
joey|want okay
rachel|forcing marry bobby gon na make happen
joey|maybe
