char|line
phoebe|ready
rachel|yeah
phoebe|okay
rachel|hi
rachel|rachel
rachel|phoebe ’ s
phoebe|please
rachel|leave
phoebe|leave
rachel|wait said leave
phoebe|yeah know good word
phoebe|get
phoebe|get it ’ s oh sorry
phoebe|forget
rachel|phoebe come silly
phoebe|right let u switch
rachel|good word
rachel|ok fine fine switch
phoebe|okay
rachel|okay
phoebe|hi
rachel|everybody
rachel|rachel
rachel|phoebe ’ s
phoebe|please
phoebe|wait
phoebe|oh ordinary roommate
rachel|phoebe come finish later
rachel|cause wan na go running get dark
rachel|oh
rachel|come
phoebe|really
rachel|yeah fun
rachel|run park
rachel|like first y ’ know roommate bonding thing
phoebe|okay let u go running
rachel|yeah really cute guy
phoebe|let u run towards
rachel|ok
phoebe|right wait one second
phoebe|hi phoebe rachel
phoebe|please leave message thanks
rachel|wait minute
rachel|took word
phoebe|uh huh
phoebe|met match rachel green
ross|finished fascinating book
ross|year 2030 therell computer carry amount function actual human brain
ross|theoretically could download thought memory computer live forever machine
chandler|realized sleep eye open
monica|hey
other|hey
monica|honey great idea nailing box floor
chandler|nail box floor
monica|oh move
chandler|yes ross great computer story
joey|hey everybody
joey|uh like meet janine
joey|gon na new roommate
other|hi
ross|hi
other|hi
joey|yeah gon na live
monica|nice meet
monica|janine
other|lecroix
other|janine lecroix
joey|know
joey|well pretty last name
chandler|uh wh ya
other|australia moved couple week ago
joey|land
joey|know either
ross|uh wha uh
other|dancer
joey|dancer
joey|dancer
other|well think go unpack
joey|oh hey let
monica|joey even interview woman asked move
joey|course
monica|uh huh exactly ask
joey|move
ross|thank bringing life
chandler|unbelievable
monica|oh like chandler
chandler|hey look box
joey|ugh can not wait ask
monica|wait minute
monica|joey
monica|joey can not ask roommate
monica|way complicated
ross|yeah yeah man
ross|mean date can not date
chandler|right think
chandler|remember going girl donna guy broke
chandler|remember horrible guy bumped supermarket
joey|oh god yeah
chandler|imagine live supermarket
joey|okay
joey|oh oh right
joey|want
joey|can not date
monica|yeah better watch flirting cause know close quarter could trouble
joey|well gon na tough mon
joey|mean hard around attractive woman flirt
monica|hmm well around time flirt
joey|little sad sweetheart
phoebe|tie shoe go ahead catch
rachel|okay
phoebe|okay
phoebe|come
phoebe|running
phoebe|let u go
rachel|guy telling run look like cross kermit frog six million dollar man
ross|monica crush
ross|yeah used kiss poster every night went bed
rachel|oh
rachel|used
monica|also album easy green
rachel|aw mon
monica|phoebe run weird huh
rachel|yeah yeah know know gon na wan na run know get mean live
monica|straight
monica|tell truth
ross|yeah
rachel|right right
rachel|tell truth
phoebe|hey
ross|hey
rachel|pheebs monica tripped think ever run ever
phoebe|would
monica|know
monica|rachel sorry hurt ankle
rachel|ankle
monica|see
chandler|ok officially unpacked
chandler|thanks helping man
chandler|joe
chandler|well guess joey went home
chandler|oh look still one box unpack
joey|gotcha
chandler|oh god
chandler|almost gave heart attack
joey|boy hard laugh tell ya
joey|hey hey place look great
chandler|yeah bad right
chandler|know monica ’ s gon na working late gon na make place spotless
chandler|know else gon na know else gon na
chandler|gon na go downstairs gon na get flower
chandler|would wan na live
joey|wan na live super hot australian dancer
chandler|yeah going though
chandler|okay flirting thing
joey|yeah
joey|well far yeah
joey|tough know
joey|got built flirting energy know get rid
joey|doin
joey|ohhhh man
other|sorry room
joey|uh uh uh reminded uh need stretch
other|try
other|wrong
joey|uh uh nothing
joey|want touch cause sweaty workout
joey|better hit shower
joey|oh god
other|oh sorry stuff hanging
other|thong delicate dryer
phoebe|hi
phoebe|oh yeah uh huh
phoebe|saw grab running shoe morning sneak
phoebe|lied could run
rachel|phoebe
rachel|know actually checking see could run
phoebe|please rachel idiot
rachel|wait phoebe
ross|wow couple live together start look alike
ross|mondler
ross|uh uh ‘ cha doin
chandler|look like
chandler|cleaning
ross|get monicas authorization move stuff
chandler|authorization
chandler|need
chandler|gon na put everything back
ross|put back exactly found
chandler|yes gon na put back exactly found
ross|‘ kay first attitude helping
chandler|gon na care put stuff back stupid place
ross|whoa hello meet monica
chandler|gon na recognize nice thing appreciate
ross|hmm know actually thisll work well
ross|cause move back joey joeys hot new roommate come live
chandler|see see trying freak
ross|look chandler monica really weird kind stuff right
ross|believe lived 16 year
ross|going freak
ross|oh god going sit
chandler|okay
chandler|prove
chandler|gon na call right
chandler|phone done ehh
monica|hi
chandler|hey mon going
monica|terrible
monica|want something done right
monica|people wreck stuff
monica|really think might kill someone tonight
chandler|oh come come can not bad
monica|worse
monica|thing getting knowing gon na seeing soon
monica|think may even try get early
chandler|sound like really need
monica|well hanging ross
chandler|good
chandler|okay bye bye mon
chandler|gon na kill
ross|yeah phone facing way
ross|go back
chandler|start big stuff
chandler|y ’ know
chandler|thatll easiest
chandler|uh let u start couch
chandler|got
ross|yeah look right
chandler|talking
chandler|couch perfectly line carpet
chandler|walk casually put foot right
chandler|ok ok here uh move couch closer coffee table
ross|whoa whoa back couch line back carpet
chandler|ok well move coffee table closer couch
ross|whoa whoa whoa coffee table centered seating area
chandler|yes coffee table match
chandler|blahebdmsdlkhdyslkd btyds
chandler|rooosss
joey|look gon na
joey|flirting still drawing like like moth flame
joey|hell going
joey|monicas gon na kill
joey|look need help something repel woman
joey|wait minute wait minute guy repel woman time
ross|hey married 3 time
joey|seen happen get rapport going woman somehow manage kill
joey|secret
ross|look repel woman ok
ross|completely untrue
chandler|oh yes man
chandler|remember back college went spring dance walked right girl liked could stop talking irish potato famine
ross|yeah well
ross|know hot college either
ross|everything said go ba dum bum chessh
chandler|yeah monica like either maybe stop
ross|oh yknow girl like start talking science
chandler|specific girl
joey|great great else else
ross|uh like correct grammar
chandler|like explain joke funny
ross|like keep asking like
chandler|man lucky monica
ross|never gon na find love
rachel|hey phoebe talk second
phoebe|sure
rachel|okay um
rachel|right phoebe look wanted say sorry
rachel|ok
rachel|handled situation horribly lied
phoebe|done
rachel|well told truth
phoebe|uh huh
rachel|well yknow reason wan na go running um well yknow way run little
rachel|well embarrassing
rachel|people looking u like crazy
phoebe|care
rachel|people
phoebe|people know never see
rachel|yes still
rachel|people eye
phoebe|well get embarrassed running next miss
phoebe|okay
phoebe|see running would embarrassing
phoebe|yeah okay
phoebe|uptight
rachel|uptight hey hey hey oh oh
rachel|listen uptight man
phoebe|okay rachel
phoebe|judging
phoebe|free yknow
phoebe|run like kid cause way fun
phoebe|yknow mean didn ’ t ever run fast thought leg gon na fall
phoebe|yknow like like running towards swing running away satan
phoebe|neighbor dog
chandler|okay lamp place
ross|care
ross|repel woman
chandler|can not come
chandler|r r r r ross naked
chandler|could say naked allowed see naked
ross|anyone naked
monica|ross naked
ross|show chandler something
monica|naked
ross|yeah yeah uh uh guy problem
monica|thing chandler
chandler|look uh come later get everything squared away come back later
monica|okay listen still chandler medicine sink bathroom
monica|bye
chandler|bye
chandler|thank god
ross|dude whatd
chandler|look time okay
chandler|must focus
chandler|got ta get everything back original place
ross|photo album
ross|million picture apartment photo album
ross|go match everything picture
chandler|perfect
chandler|brilliant
ross|really whatd ya
other|hey joey got beer
joey|uh mean
other|sure listen gon na order pizza wan na share one
joey|pizza heh like never
joey|ba dum bum cheshhh
other|something wrong
joey|right right let u get open okay
joey|hot
joey|lovable
joey|clearly vibe going u
joey|roommate huge mistake u continue road
other|joey
joey|telling ya
joey|imagine living supermarket understand okay
joey|question
other|well think anything
other|mean think really sweet interested like
joey|oh
other|mean really nice guy happy roommate friend yknow feel way
joey|oh
joey|see happened
joey|trying repel
joey|right
joey|believe feel lot different turned
other|think
joey|oh
joey|doin
other|ok
joey|oh dear god
rachel|hey
phoebe|hey
rachel|oh honey sorry right feel great
phoebe|see
phoebe|care people staring second cause gone
rachel|gone
rachel|mean amazing pheebs
rachel|feel free graceful
rachel|hey
rachel|look horse
rachel|sorry
monica|okay come
chandler|uh huh
monica|everything different
ross|bye
