char|line
joey|hey
joey|hey
joey|hey
joey|hey
joey|none living roof
joey|look know two mean like looking
chandler|supposed audition another hour
joey|well sorry middle aged black woman
joey|also sorry sometimes go wrong audition
joey|okay look pretend know two two gon na pretend nothing know
other|okay
monica|sorry
chandler|sorry
joey|hear
monica|rachel work
joey|still hear
phoebe|hey
joey|hey
chandler|hello
monica|hey
phoebe|yeah mom sent family heirloom belonged grandmother
phoebe|believe
phoebe|year ago even family heirloom cry loud
phoebe|eeeee ohh
phoebe|god
joey|argh argh
joey|ooh soft
joey|mink
phoebe|yeah
phoebe|would mother send fur
phoebe|know
phoebe|plus perfectly fine coat innocent animal suffered make
chandler|yeah 9 year old filipino kid worked finger bloody 12 cent hour
chandler|happen made
ross|hey
other|oh ross
other|ross
other|can not put flyer
ross|come
ross|everybody else
other|can not
ross|oh umm getting rid couple thing
monica|thing
ross|yes yes
ross|good emily think get new stuff
ross|stuff together
ross|yknow brand new
monica|basically getting rid everything rachel ever used sale
ross|touched
ross|used
ross|sat
ross|sleep
other|take
joey|hey ross okay
ross|look emily want get new york sure everything fine
chandler|okay think little extreme
ross|blame
phoebe|oh god
phoebe|got easy
phoebe|friend silvies husband said someone el name bed cursed turned thingy green
joey|emily think ross furniture got rachel coodies
monica|calm joey
joey|everythings gettin messed yknow
joey|emily let ross see rachel gon na stop seeing rachel hence ross stop seeing u
phoebe|oh hate
phoebe|everythings changing
chandler|yeah know losing ross joey said hence
monica|look happy either yknow ross say happy gon na keep feeling emily
monica|cool
joey|yknow actor act cool
rachel|ohh whoa god
rachel|storage room give creep
rachel|monica come please hurry honey
rachel|please
monica|rachel want little round waffle got ta wait find little waffle iron
rachel|want little round waffle
monica|right
monica|op
monica|right underneath bug bomb
monica|wonder best place put something cook food underneath poison
rachel|okay yknow
rachel|toast
rachel|arghhhh
monica|oh god
monica|fog
monica|fog
phoebe|know gon na coat
joey|take
phoebe|might work
joey|ooh ooh ooh yeah
joey|enh
joey|right think
chandler|5 m
chandler|minnelli
ross|bit sudden
ross|great
ross|okay
ross|totally board
ross|love righty
ross|bye
joey|matter ross
ross|nothing
ross|oh actually great news
ross|got phone emily look like moving new apartment
ross|woo hoo
ross|well thought agree fresh new furniture fresh new apartment
ross|cousin great place sublet got view river one side columbia
joey|way uptown
joey|like three train away
joey|great
joey|love ride rail
chandler|really okay
ross|yes
ross|yes
ross|mean kinda far work uh yknow get much done commute
ross|given gift time
chandler|funny last christmas got gift space
chandler|get together make continuum
joey|movin
joey|man emily
joey|ow
joey|even
rachel|guy
rachel|guy
monica|storage area saw really creepy man
rachel|like crazy eyed hairy beast man
rachel|like like bigfoot yeti something
monica|came u axe rachel use bug bomb
rachel|yeah pulled tab fogged yeti as
joey|uhh like dark hair bushy beard
rachel|yeah
joey|yeah fogged danny
rachel|please
rachel|fog danny
rachel|danny
joey|dan moved downstairs
joey|yeah got back like four month trek andes
joey|nice fella
monica|oh nice
monica|nice
monica|yknow always stick people fog
other|yeah
rachel|hi
rachel|might remember u girl fogged
monica|really sorry fogged
other|okay
rachel|hi
rachel|know mean fog thought like yeti something
other|okay
other|yes
rachel|hi
rachel|sorry bother think accept acceptance apology really seem like mean
monica|yeah
other|kay
monica|wow
monica|guy rude
rachel|really
rachel|guy
rachel|mean forgive fogged
monica|well little bit
rachel|oh god honey sorry
monica|totally forgive
rachel|really
monica|yes
phoebe|hey
monica|hey
phoebe|listen know friend chris owns crematorium
monica|crematorium chris
monica|sure
phoebe|say would cremate fur coat free umm yknow bring next person know dy
rachel|oh god
rachel|oh god look pelt
monica|get attached cremated
rachel|uhh phoebe honey honey know quirky get big kick actually destroy coat like like crime nature
rachel|nature fashion
phoebe|fashion
phoebe|okay death fashion
phoebe|really funny
phoebe|here phoebe umm sporting uh yknow cutting edge hairy carcass yknow steal trap wintry russia
phoebe|mean really thing look good
ross|know miss
ross|can not wait see
ross|love
ross|bye
chandler|okay
chandler|rock
ross|collection fossil sample
chandler|rock
ross|really gon na miss apartment
ross|yknow ben ben took first step right
joey|ohh
joey|hey remember ran thing kinda knocked little
ross|loved place
ross|tell truth wish move
joey|uhh saying entirely happy
ross|well mean uh emily gave choice
joey|choice
joey|ross listening
joey|crazy
joey|right emily want
joey|totally owww
joey|stop pinching
joey|look guy said keep mouth shut long ross happy right
joey|well told entirely happy
ross|going
joey|hate emily
phoebe|nooo
monica|ross hate emily
monica|think sacrifice whole lot make happy
