char|line
rachel|hey joey audition go
joey|incredible
joey|met director time never believe
joey|right
joey|give one hint
joey|warren beatty
joey|yeah one thing might kindve problem
joey|see uh kiss guy
chandler|darn cute
joey|part audition
joey|see part guy main guy kiss
ross|well hey
ross|actor say suck
joey|professional
monica|problem
joey|see scene mr
joey|beatty come say good actor bad kisser
joey|believe good kisser like like mother theresa good mother
phoebe|well come care guy think
phoebe|warren beatty know kissing ooh
chandler|hey agent say
joey|yep kiss thing defiantly problem mr
joey|beatty want see monday
joey|man got ta figure wrong
joey|oh okay one girl come kiss
monica|forget
rachel|yeah right
joey|come need help
phoebe|right
phoebe|kissed
joey|see friend
phoebe|uh huh let u go
phoebe|oh wait gum
phoebe|okay
phoebe|good good firm tender
phoebe|recommend friend
joey|know
joey|problem
monica|joey know maybe used kissing men maybe tensed little maybe need work
joey|yeah make sense
ross|dead body
chandler|using dead body shield
ross|come honey
ross|telling look good
ross|tell look good tell look good
phoebe|oh god look good
rachel|believe walk aisle front 200 people looking like something drink nauseous
ross|see go thing anyway ex fiancee wedding
rachel|promised mindy would
monica|yeah well promised barry marry
rachel|look guy go maid honor
rachel|besides know need room people feel good
phoebe|ooh oh
phoebe|someone wearing clothes last night
phoebe|someone get little action
chandler|may
monica|woo hoo stuud
ross|look like
chandler|well exactly met stayed night talking internet
monica|woo hoo geeek
chandler|like girl okay seriously like girl sometimes tend get little defended quipy
ross|get
rachel|nooo
monica|please
chandler|well totally called okay
chandler|said cut get real
rachel|wow
rachel|like
chandler|like joke
phoebe|right stop freaking
other|oh yeah like way
other|right see guy later
monica|bye sweetie love
other|love
phoebe|think boyfriend ever dreamy wonder wedding gon na like
monica|talking
monica|wedding
phoebe|come like never talk
monica|nooo
monica|never
monica|mean living moment
monica|god nice get hung going
rachel|afraid ask
monica|could terrified
chandler|well think seriously consider marriage thing give rachel another chance dress like princess bubble yum
monica|benny
monica|benny
other|awww
other|know probably baby learn talk tell grown ups cut
monica|hey know got question ya
monica|little thing pressure
other|okay
monica|ever uh like think future
other|sure
monica|yeah
other|honey
monica|oh god get sooo lucky
other|oh yeah
monica|keep talkin
other|well uh sometimes think selling practice could move france make french toast
monica|okay uh france making toast
monica|see little bassinet corner
other|like hound
monica|basset bassinet
other|really need bassinet
monica|well think baby would keep falling dog
monica|uh see kid future
other|oh hey
other|love child child
other|want 70 kid go college life finally start
monica|uh huh
other|look want
monica|great
monica|know need talk
monica|really mean way way way future talkin hovercraft ape taking planet
joey|come chandler want part soo much
joey|one kiss tell anyone
chandler|joey mean
rachel|hey
chandler|sorry sheep
joey|aww rach think look cute uh could eat spoon
ross|get away said
monica|richard buzzed
monica|waiting downstairs
joey|oh richards
joey|run say bye
phoebe|bye good luck
phoebe|date cyberchick going
phoebe|ooh hey
chandler|oh website uh guggenheim museum
chandler|see like art like funny word
phoebe|mean hh
chandler|mean holding hand
phoebe|cutest
chandler|afraid might
phoebe|know think great totally person yet know could like 90 year old two head
phoebe|could guy
chandler|okay guy right know
phoebe|could like big giant guy
joey|man got close monica kneed back
joey|going
phoebe|wondering chandler girlfriend girl
joey|oh well
joey|ask long gon na live
joey|woman live longer men
chandler|fall
